process_id,match_namespace,wall_seconds,phase,round,visible_alive,logical_alive,encounters,neutral_round,frame_counter,frontend_page,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
36432,1,1123.026645,2,20,2,10,0,1,76199,closed,105.807899,104.944,3.0648,16.5345,1
36432,1,1123.325436,2,20,2,10,0,1,76212,closed,98.828796,3.4028,0.3184,16.5898,1
36432,1,1123.34213,2,20,2,10,0,1,76213,closed,16.666901,77.344803,5.2466,101.2705,1
36432,1,1127.061886,0,21,6,0,0,0,76430,closed,119.593102,119.967499,3.8392,16.7967,1
36432,1,1127.373344,0,21,6,0,0,0,76442,closed,128.081497,2.2312,0.4718,15.872,1
36432,1,1127.389863,0,21,6,0,0,0,76443,closed,16.667002,109.437897,3.719,128.362503,1
36432,1,1130.968048,0,21,6,0,0,0,76653,closed,93.647102,93.413597,3.5072,16.661501,1
36432,1,1132.527845,1,21,12,36,3,0,76741,closed,104.353401,103.530602,6.7806,118.523903,1
36432,1,1132.855848,1,21,12,36,3,0,76754,closed,130.5616,5.1358,0.427,19.9506,1
36432,1,1132.869091,1,21,12,36,3,0,76755,closed,16.666901,113.9235,4.4948,132.983795,1
36432,1,1140.989155,1,21,10,31,3,0,77237,closed,95.112206,94.501801,4.2251,109.344803,1
36432,1,1151.003522,1,21,6,22,3,0,77833,closed,97.823395,97.553596,5.8122,108.0914,1
36432,1,1151.013724,1,21,6,22,3,0,77834,closed,16.6668,14.3742,5.8122,108.0914,1
36432,1,1161.00729,1,21,4,15,2,0,78428,closed,103.5364,103.641899,4.2293,117.7314,1
36432,1,1167.05754,2,21,4,13,0,0,78786,closed,103.6978,102.873398,2.6873,17.191999,1
36432,1,1167.358921,2,21,4,13,0,0,78799,closed,101.056206,5.0315,0.425,16.7864,1
36432,1,1167.375342,2,21,4,13,0,0,78800,closed,16.6668,76.329102,3.4699,98.470901,1
36432,1,1171.005054,0,22,4,0,0,0,79013,closed,94.158096,93.553001,6.0793,108.991501,1
36432,1,1171.107222,0,22,5,0,0,0,79014,closed,104.292496,104.858398,6.0793,108.991501,1
36432,1,1171.435999,0,22,5,0,0,0,79027,closed,128.789001,3.263,0.3971,16.461901,1
36432,1,1171.452794,0,22,5,0,0,0,79028,closed,16.666901,108.894699,3.4365,128.428101,1
36432,1,1174.378038,1,22,12,24,2,0,79198,closed,105.347198,105.250801,3.2419,16.549801,1
36432,1,1174.715029,1,22,12,24,2,0,79211,closed,137.221207,5.0067,0.476,19.5861,1
36432,1,1174.729502,1,22,12,24,2,0,79212,closed,16.6668,118.794899,4.6736,137.973694,1
36432,1,1181.01949,1,22,11,22,2,0,79584,closed,101.3657,100.757202,4.8398,115.961899,1
36432,1,1191.05226,1,22,8,15,2,0,80179,closed,129.756088,129.778,5.028,143.514603,1
36432,1,1201.040332,1,22,4,8,1,0,80773,closed,105.007393,105.100899,3.7962,119.190598,1
36432,1,1210.305652,2,22,2,6,0,0,81323,closed,117.775902,116.619904,3.1533,16.6625,1
36432,1,1210.604421,2,22,2,6,0,0,81336,closed,98.678307,5.0391,0.4733,16.7701,1
36432,1,1210.621001,2,22,2,6,0,0,81337,closed,16.666901,75.331001,3.0349,97.913803,1
36432,1,1211.040873,2,22,2,6,0,0,81357,closed,100.557701,100.840599,4.639,16.3584,1
36432,1,1214.146794,1,23,12,24,2,0,81537,closed,119.086296,118.146202,8.4488,132.701202,1
36432,1,1214.157894,1,23,12,24,2,0,81538,closed,16.701899,12.2865,8.4488,132.701202,1
36432,1,1214.47227,1,23,12,24,2,0,81550,closed,128.968216,5.9751,0.4122,18.5907,1
36432,1,1214.487387,1,23,12,24,2,0,81551,closed,16.666897,107.891296,4.2333,127.866898,1
36432,1,1221.065737,1,23,11,22,2,0,81940,closed,106.148499,105.720497,4.8957,119.154701,1
36432,1,1231.080436,1,23,7,15,2,0,82535,closed,112.020805,111.699203,3.8995,125.958099,1
36432,1,1241.093263,1,23,4,8,1,0,83130,closed,112.594398,112.472099,4.7599,126.234596,1
36432,1,1244.048659,2,23,3,7,0,0,83302,closed,110.168907,109.709999,3.3096,16.5786,1
36432,1,1244.344611,2,23,3,7,0,0,83315,closed,96.021996,2.8177,0.346,16.658501,1
36432,1,1244.361293,2,23,3,7,0,0,83316,closed,16.6668,73.789299,3.8666,98.318298,1
36432,1,1247.956548,1,24,12,24,2,0,83525,closed,122.3246,122.001297,4.8244,135.583694,1
36432,1,1248.264879,1,24,12,24,2,0,83537,closed,128.303711,2.9899,0.4399,17.1735,1
36432,1,1248.278891,1,24,12,24,2,0,83538,closed,16.666901,114.535896,4.5361,133.023804,1
36432,1,1251.10417,1,24,12,24,2,0,83701,closed,118.9487,118.747498,4.2339,127.799301,1
36432,1,1261.10268,1,24,10,19,2,0,84295,closed,112.876099,112.545303,5.6499,126.129204,1
36432,1,1271.108675,1,24,5,11,1,0,84890,closed,106.877403,106.3563,3.8393,121.327599,1
36432,1,1281.118477,1,24,5,9,1,0,85485,closed,113.210693,112.682503,3.7114,17.290199,1
36432,1,1281.276892,2,24,5,8,0,0,85489,closed,108.347298,107.703796,3.2618,16.724001,1
36432,1,1281.570432,2,24,5,8,0,0,85502,closed,93.330299,2.7911,0.3427,16.801701,1
36432,1,1281.586894,2,24,5,8,0,0,85503,closed,16.666698,70.214203,4.7131,95.898598,1
36432,1,1285.071478,1,25,6,33,3,1,85705,closed,123.863998,123.428101,6.4505,137.377808,1
36432,1,1285.202286,1,25,11,33,3,1,85706,closed,131.954697,131.6315,7.6472,137.377808,1
36432,1,1285.512693,1,25,11,33,3,1,85718,closed,127.23291,2.7043,0.3977,17.1315,1
36432,1,1285.524627,1,25,11,33,3,1,85719,closed,16.666698,113.333199,4.8737,131.536896,1
36432,1,1291.129973,1,25,10,32,3,1,86049,closed,116.403404,116.402397,3.9044,130.711502,1
36432,1,1301.159892,1,25,5,20,3,1,86644,closed,126.621399,126.057404,5.2872,140.447693,1
36432,1,1310.528633,2,25,4,11,0,1,87200,closed,123.379501,122.054001,4.5916,16.758801,1
36432,1,1310.806498,2,25,4,11,0,1,87212,closed,94.271706,2.4288,0.3427,16.6973,1
36432,1,1310.823235,2,25,4,11,0,1,87213,closed,16.6668,73.849197,3.876,94.230499,1
36432,1,1311.154266,2,25,4,11,0,1,87227,closed,114.5215,114.042198,3.9889,16.813999,1
36432,1,1314.418262,1,26,12,24,2,0,87416,closed,125.188095,125.0261,7.8429,17.5616,1
36432,1,1314.727716,1,26,12,24,2,0,87428,closed,127.225403,2.2644,0.4331,16.8325,1
36432,1,1314.740527,1,26,12,24,2,0,87429,closed,16.666901,115.324303,3.8167,131.138504,1
36432,1,1321.171172,1,26,11,22,2,0,87808,closed,123.991898,124.054497,4.771,133.922897,1
36432,1,1331.196989,1,26,8,15,2,0,88402,closed,142.01149,142.124695,4.568,156.373001,1
36432,1,1341.17495,1,26,5,9,1,0,88995,closed,110.2416,110.155197,3.5365,124.746696,1
36432,1,1349.234365,2,26,5,6,0,0,89473,closed,113.442398,112.992401,3.1139,15.5269,1
36432,1,1349.538538,2,26,5,6,0,0,89486,closed,103.9384,3.4503,0.7082,16.997299,1
36432,1,1349.554983,2,26,5,6,0,0,89487,closed,16.666698,78.002899,4.1039,106.615799,1
36432,1,1351.184588,2,26,5,6,0,0,89579,closed,110.035408,109.122398,4.4499,123.638802,1
36432,1,1353.050835,1,27,6,24,2,0,89685,closed,114.908096,114.916298,4.1371,129.327103,1
36432,1,1353.170256,1,27,12,24,2,0,89686,closed,120.599899,120.265999,4.811,129.327103,1
36432,1,1353.496152,1,27,12,24,2,0,89698,closed,139.966095,2.0747,0.4695,16.854,1
36432,1,1353.507653,1,27,12,24,2,0,89699,closed,16.751699,125.6241,6.7229,146.029602,1
36432,1,1361.193612,1,27,11,22,2,0,90154,closed,115.874397,116.083,4.3279,16.891899,1
36432,1,1371.201858,1,27,6,15,2,0,90748,closed,120.321899,119.417198,5.9809,134.594604,1
36432,1,1381.220961,1,27,4,11,2,0,91342,closed,135.881012,135.316101,3.7559,150.342606,1
36432,1,1390.394322,2,27,1,7,0,0,91886,closed,126.044495,125.412498,3.2247,16.7444,1
36432,1,1390.671549,2,27,1,7,0,0,91898,closed,93.930801,1.7943,0.3454,16.546801,1
36432,1,1390.688192,2,27,1,7,0,0,91899,closed,16.666698,72.894699,4.3184,96.011299,1
36432,1,1391.206095,2,27,1,7,0,0,91924,closed,117.833099,117.169098,3.5252,15.7757,1
36432,1,1394.296493,1,28,12,12,1,0,92103,closed,120.648697,119.902901,2.6159,16.747499,1
36432,1,1394.610574,1,28,12,12,1,0,92115,closed,131.804596,2.6968,0.4495,16.4874,1
36432,1,1394.625529,1,28,12,12,1,0,92116,closed,16.6668,116.955803,4.4423,134.050797,1
36432,1,1401.220821,1,28,10,10,1,0,92505,closed,125.688789,125.422401,4.1368,16.421801,1
36432,1,1411.219193,1,28,7,7,1,0,93099,closed,113.174698,112.915901,3.5108,125.374496,1
36432,1,1421.236544,1,28,5,5,1,0,93694,closed,117.303101,116.4748,3.2486,16.802799,1
36432,1,1426.908895,2,28,3,3,0,0,94028,closed,123.759705,122.929199,3.4772,17.001499,1
36432,1,1427.185516,2,28,3,3,0,0,94040,closed,93.013901,2.9366,0.3041,17.3015,1
36432,1,1427.202167,2,28,3,3,0,0,94041,closed,16.6668,71.574501,4.6633,95.951897,1
36432,1,1430.780559,1,29,12,12,1,0,94249,closed,126.675606,126.337997,3.5861,16.559099,1
36432,1,1431.111795,1,29,12,12,1,0,94261,closed,145.140793,2.0221,0.4732,16.7915,1
36432,1,1431.12433,1,29,12,12,1,0,94262,closed,16.750898,133.352097,7.1681,16.7915,1
36432,1,1431.281464,1,29,12,12,1,0,94263,closed,155.404709,155.986603,7.1681,154.024994,1
36432,1,1441.252563,1,29,9,9,1,0,94855,closed,118.383095,118.396301,3.7626,16.5867,1
36432,1,1451.254749,1,29,7,6,1,0,95449,closed,117.729095,118.357597,4.3068,16.860201,1
36432,1,1458.023465,2,29,3,3,0,0,95849,closed,120.849998,120.088402,3.2863,16.8571,1
36432,1,1458.301108,2,29,3,3,0,0,95861,closed,94.280403,2.4337,0.3445,16.420799,1
36432,1,1458.317727,2,29,3,3,0,0,95862,closed,16.666901,71.580299,4.1454,97.124397,1
36432,1,1461.293125,2,29,3,3,0,0,96033,closed,138.900101,138.320404,5.2247,16.1085,1
36432,1,1461.863293,1,30,11,22,2,1,96060,closed,135.652695,134.698898,6.3175,149.086197,1
36432,1,1462.173594,1,30,11,22,2,1,96072,closed,128.360703,2.37,0.4315,16.514099,1
36432,1,1462.187402,1,30,11,22,2,1,96073,closed,16.666698,115.235901,3.7602,132.958206,1
36432,1,1471.299921,1,30,9,18,2,1,96612,closed,141.229202,141.179703,4.6379,16.7199,1
36432,1,1481.286388,1,30,5,11,2,1,97205,closed,117.174599,117.9347,4.1948,129.957901,1
36432,1,1491.2896,1,30,2,5,1,1,97799,closed,120.988205,121.3787,3.8712,135.578598,1
36432,1,1494.374216,2,30,2,4,0,1,97977,closed,136.954208,136.0401,4.5971,16.856001,1
36432,1,1494.65171,2,30,2,4,0,1,97989,closed,94.146294,2.7688,0.3386,16.6686,1
36432,1,1494.668417,2,30,2,4,0,1,97990,closed,16.666901,74.797302,4.2893,95.672302,1
36432,1,1498.254113,1,31,12,12,1,0,98198,closed,132.234604,132.6633,3.0139,16.5888,1
36432,1,1498.565663,1,31,12,12,1,0,98210,closed,129.237503,2.5503,0.4478,16.878599,1
36432,1,1498.580338,1,31,12,12,1,0,98211,closed,16.6668,113.860802,5.2334,131.539001,1
36432,1,1501.299299,1,31,12,12,1,0,98367,closed,132.459198,132.081604,4.9857,16.5499,1
36432,1,1511.319653,1,31,9,9,1,0,98961,closed,135.341202,135.095993,5.1536,16.745501,1
36432,1,1521.331058,1,31,5,5,1,0,99554,closed,145.825897,145.786804,3.2602,16.9452,1
36432,1,1531.316587,1,31,3,3,1,0,100147,closed,118.272903,117.6325,3.4135,16.724001,1
36432,1,1534.588596,2,31,1,1,0,0,100337,closed,123.202499,122.4114,3.3853,16.726999,1
36432,1,1534.869598,2,31,1,1,0,0,100349,closed,97.8405,3.1341,0.3563,16.029699,1
36432,1,1534.886467,2,31,1,1,0,0,100350,closed,16.6668,74.667198,3.6524,99.460098,1
36432,1,1538.484691,1,32,12,12,1,0,100558,closed,144.829895,145.180893,3.8144,17.2974,1
36432,1,1538.782399,1,32,12,12,1,0,100569,closed,131.076202,2.0029,0.4176,16.511999,1
36432,1,1538.797023,1,32,12,12,1,0,100570,closed,16.666901,116.277802,4.026,133.750793,1
36432,1,1541.33968,1,32,12,12,1,0,100715,closed,139.584091,139.998001,6.7468,18.5508,1
36432,1,1551.339645,1,32,8,8,1,0,101308,closed,132.036301,131.721802,4.3174,16.8284,1
36432,1,1561.360387,1,32,5,5,1,0,101902,closed,137.587402,136.968201,3.0134,16.5776,1
36432,1,1571.363117,1,32,2,2,1,0,102495,closed,132.808807,132.115707,4.6792,16.587799,1
36432,1,1578.647945,2,32,2,2,0,0,102925,closed,136.491898,136.322296,4.2692,16.3717,1
36432,1,1578.915942,2,32,2,2,0,0,102936,closed,101.325401,2.1091,0.3583,16.7311,1
36432,1,1578.932646,2,32,2,2,0,0,102937,closed,16.666901,77.197899,4.3923,103.428101,1
36432,1,1581.361496,2,32,2,2,0,0,103076,closed,126.616302,126.071503,3.2097,16.529499,1
36432,1,1582.489334,1,33,6,12,1,0,103137,closed,127.135498,127.243103,4.8393,142.058502,1
36432,1,1582.625277,1,33,12,12,1,0,103138,closed,137.008209,136.072006,4.8393,142.058502,1
36432,1,1582.942935,1,33,12,12,1,0,103149,closed,148.343399,2.0617,0.4251,15.6692,1
36432,1,1582.955542,1,33,12,12,1,0,103150,closed,16.666702,131.684296,6.9114,153.3871,1
36432,1,1591.36928,1,33,11,11,1,0,103648,closed,127.308907,126.6633,4.6107,16.9769,1
36432,1,1601.391116,1,33,6,6,1,0,104242,closed,137.456589,136.946198,3.4659,151.706604,1
36432,1,1608.827836,2,33,3,3,0,0,104678,closed,185.648209,184.857407,3.9812,18.945999,1
36432,1,1609.033281,2,33,3,3,0,0,104686,closed,88.5522,2.603,0.3689,16.714701,1
36432,1,1609.049932,2,33,3,3,0,0,104687,closed,16.667002,69.071404,3.1873,89.689003,1
36432,1,1611.397801,2,33,3,3,0,0,104821,closed,130.856003,129.921707,3.6226,17.1838,1
36432,1,1612.652338,1,34,12,12,1,0,104889,closed,135.255493,135.070801,3.179,16.6984,1
36432,1,1612.973039,1,34,12,12,1,0,104901,closed,136.909012,2.288,0.4253,16.653299,1
36432,1,1612.987051,1,34,12,12,1,0,104902,closed,16.6668,120.036102,4.1046,141.268997,1
36432,1,1621.408555,1,34,11,11,1,0,105400,closed,133.894287,133.227493,4.8357,148.231201,1
36432,1,1631.420355,1,34,6,6,1,0,105994,closed,127.331596,126.458,3.1531,16.5662,1
36432,1,1641.435712,1,34,3,3,1,0,106588,closed,132.5289,132.1465,4.0476,146.7043,1
36432,1,1648.312852,2,34,2,2,0,0,106994,closed,128.945709,128.522293,3.0885,16.715799,1
36432,1,1648.588369,2,34,2,2,0,0,107006,closed,92.284904,2.394,0.3319,17.1735,1
36432,1,1648.605096,2,34,2,2,0,0,107007,closed,16.666901,71.1064,3.0486,93.501503,1
36432,1,1651.434741,2,34,2,2,0,0,107170,closed,128.719193,128.693405,3.4751,17.1499,1
36432,1,1652.217633,1,35,11,22,2,1,107209,closed,146.537704,146.169098,3.3166,16.9482,1
36432,1,1652.527453,1,35,11,22,2,1,107220,closed,143.544708,2.2138,0.4733,16.370701,1
36432,1,1652.541784,1,35,11,22,2,1,107221,closed,16.667002,129.945694,3.2148,148.911102,1
36432,1,1661.442263,1,35,9,19,2,1,107748,closed,127.322495,126.181099,4.8282,141.4646,1
36432,1,1671.464214,1,35,8,14,2,1,108342,closed,137.456299,137.055206,5.4432,151.793594,1
36432,1,1681.477297,1,35,6,11,1,1,108935,closed,146.713303,146.892593,4.7026,17.248301,1
36432,1,1685.47869,2,35,5,10,0,1,109167,closed,153.750412,152.084793,2.853,16.868299,1
36432,1,1685.722112,2,35,5,10,0,1,109177,closed,93.403801,2.5393,0.3988,16.5263,1
36432,1,1685.738716,2,35,5,10,0,1,109178,closed,16.6668,75.2033,5.1903,95.005699,1
36432,1,1689.368414,1,36,12,12,1,0,109388,closed,143.508301,144.449493,5.0284,16.430099,1
36432,1,1689.66958,1,36,12,12,1,0,109399,closed,135.134613,1.9978,0.4954,16.6759,1
36432,1,1689.684137,1,36,12,12,1,0,109400,closed,16.6668,118.526199,6.0478,138.997696,1
36432,1,1691.489414,1,36,12,12,1,0,109500,closed,152.500305,151.944107,3.596,16.7362,1
36432,1,1701.494936,1,36,9,9,1,0,110092,closed,154.415405,153.664398,4.3046,16.608299,1
36432,1,1711.489714,1,36,6,6,1,0,110684,closed,142.070892,141.063004,5.4306,14.9105,1
36432,1,1721.508285,1,36,2,2,1,0,111277,closed,151.216888,150.741592,4.2319,165.3013,1
36432,1,1729.592913,2,36,2,2,0,0,111755,closed,136.482803,135.9021,3.2862,16.749599,1
36432,1,1729.850883,2,36,2,2,0,0,111766,closed,91.098396,2.3705,0.3883,17.0588,1
36432,1,1729.867421,2,36,2,2,0,0,111767,closed,16.6668,69.426399,4.1168,93.347801,1
36432,1,1731.499737,2,36,2,2,0,0,111858,closed,129.873596,129.485901,3.3703,16.608299,1
36432,1,1733.391287,1,37,6,12,1,0,111964,closed,141.047409,141.307602,5.2948,155.525101,1
36432,1,1733.533563,1,37,12,12,1,0,111965,closed,143.797501,143.5616,5.2948,155.525101,1
36432,1,1733.834074,1,37,12,12,1,0,111976,closed,133.429596,2.2237,0.5311,16.615499,1
36432,1,1733.849251,1,37,12,12,1,0,111977,closed,16.666698,114.128799,4.547,136.065994,1
36432,1,1741.537663,1,37,11,11,1,0,112429,closed,167.337006,167.545593,3.8706,13.7277,1
36432,1,1751.538888,1,37,6,6,1,0,113020,closed,166.277298,165.749603,3.7356,14.9197,1
36432,1,1761.514816,1,37,3,3,1,0,113611,closed,141.022797,140.242493,3.2411,14.8817,1
36432,1,1764.099063,2,37,2,2,0,0,113759,closed,135.641312,135.504196,3.4764,16.6185,1
36432,1,1764.357163,2,37,2,2,0,0,113770,closed,91.441902,2.6393,0.4292,14.6637,1
36432,1,1764.373961,2,37,2,2,0,0,113771,closed,16.6668,71.676102,4.897,93.279198,1
36432,1,1767.971381,1,38,12,12,1,0,113979,closed,144.466904,144.350403,3.6136,14.7599,1
36432,1,1768.269972,1,38,12,12,1,0,113990,closed,131.224304,3.0945,0.4922,16.3225,1
36432,1,1768.283994,1,38,12,12,1,0,113991,closed,16.666897,113.471199,3.5569,134.191101,1
36432,1,1771.522562,1,38,12,12,1,0,114178,closed,136.102402,135.699905,4.0823,16.8181,1
36432,1,1781.537378,1,38,7,7,1,0,114771,closed,147.791397,147.420197,3.6082,16.766001,1
36432,1,1791.542295,1,38,6,6,1,0,115364,closed,137.253296,136.598099,3.8528,17.256399,1
36432,1,1801.566494,1,38,3,3,1,0,115957,closed,154.03891,154.048096,5.1318,16.076799,1
36432,2,45.450418,1,1,2,44,7,1,120877,closed,139.167313,6.9847,0.4297,21.8706,1
36432,2,45.462126,1,1,2,44,7,1,120878,closed,16.666901,117.607399,3.2069,139.499496,1
36432,2,50.509505,2,1,2,30,0,1,121176,closed,96.290703,3.118,0.3774,16.718901,1
36432,2,50.526204,2,1,2,30,0,1,121177,closed,16.666901,73.983498,4.8349,98.242599,1
36432,2,54.297967,0,2,0,0,0,1,121397,closed,121.809494,2.0853,0.3427,16.805901,1
36432,2,54.314641,0,2,0,0,0,1,121398,closed,16.666698,101.153503,3.5991,123.810799,1
