frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16919945.368545800,493327,frame-00000.png
1,0.100000001,16919945.434926901,494003,frame-00001.png
2,0.150000006,16919945.499313701,491914,frame-00002.png
3,0.200000003,16919945.567442399,493400,frame-00003.png
4,0.250000000,16919945.631297398,481133,frame-00004.png
5,0.300000012,16919945.699367099,498622,frame-00005.png
6,0.350000024,16919945.767141201,486300,frame-00006.png
7,0.400000036,16919945.833108701,477957,frame-00007.png
8,0.450000048,16919945.902870100,486705,frame-00008.png
9,0.500000060,16919945.975532100,490202,frame-00009.png
10,0.550000072,16919946.047615699,490398,frame-00010.png
11,0.600000083,16919946.123460099,493646,frame-00011.png
12,0.650000095,16919946.201028299,482058,frame-00012.png
13,0.000000119,16919946.280283701,502944,frame-00013.png
14,0.050000120,16919946.354330100,493959,frame-00014.png
