wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes
5.014770,1,1,3,13,3,16.667002,1.560300,2.474600,14.252100,1,24365,24365
5.031463,1,1,3,13,3,16.666800,1.394400,2.411600,16.607201,1,24365,24365
5.048100,1,1,3,13,3,16.666901,2.160000,2.643100,17.409000,1,24365,24365
5.064803,1,1,3,13,3,16.667002,3.769400,3.047900,18.218000,1,24365,24365
5.084365,1,1,3,13,3,16.682297,1.738600,2.978700,14.460900,1,24361,24361
5.098122,1,1,3,13,3,16.666800,4.677300,2.476300,19.663900,1,24361,24361
5.114782,1,1,3,13,3,16.666901,1.440000,2.666100,13.641700,1,24361,24361
5.131462,1,1,3,13,3,16.666901,1.472800,2.763000,16.607201,1,24361,24361
5.148115,1,1,3,13,3,16.666698,1.372500,2.661100,16.878599,1,24361,24361
5.164798,1,1,3,13,3,16.666901,1.476100,2.637500,16.502800,1,24361,24361
5.183827,1,1,3,13,3,16.666702,1.645300,2.558800,16.740400,1,24360,24360
5.198119,1,1,3,13,3,16.666698,3.938500,2.550200,19.093500,1,24360,24360
5.214767,1,1,3,13,3,16.666901,1.389500,2.193900,14.124000,1,24360,24360
5.231447,1,1,3,13,3,16.666800,2.012500,2.430300,16.619499,1,24360,24360
5.248096,1,1,3,13,3,16.666800,1.389300,2.462100,16.693300,1,24360,24360
5.264763,1,1,3,13,3,16.666698,1.591600,2.402700,16.672800,1,24360,24360
5.283748,1,1,3,13,3,16.666901,1.400400,2.244000,16.957399,1,24375,24375
5.298111,1,1,3,13,3,16.666901,3.752500,2.363100,18.788300,1,24375,24375
5.314766,1,1,3,13,3,16.666800,1.460100,2.295700,14.263300,1,24375,24375
5.331447,1,1,3,13,3,16.666901,1.564800,2.872600,16.614401,1,24375,24375
5.348258,1,1,3,13,3,16.666998,1.325700,2.602300,16.982000,1,24375,24375
5.364824,1,1,3,13,3,16.667002,1.871300,2.757000,16.552900,1,24375,24375
5.383818,1,1,3,13,3,16.666698,1.510600,2.545700,16.577600,1,24381,24381
5.398193,1,1,3,13,3,16.696804,3.884200,2.446400,19.043301,1,24381,24381
5.414841,1,1,3,13,3,16.666800,1.469500,2.607100,14.349300,1,24381,24381
5.431498,1,1,3,13,3,16.666901,1.686400,2.267600,16.557100,1,24381,24381
5.448159,1,1,3,13,3,16.666897,1.426800,2.269800,16.725000,1,24381,24381
5.464816,1,1,3,13,3,16.666901,1.691900,2.317700,16.653299,1,24381,24381
5.483980,1,1,3,12,2,16.666901,1.597200,2.450100,16.632799,1,24377,24377
5.498133,1,1,3,12,2,16.666698,3.991900,2.550800,19.299299,1,24377,24377
5.514813,1,1,3,12,2,16.666901,1.372200,2.539700,14.039100,1,24377,24377
5.531473,1,1,3,12,2,16.666901,1.710100,2.900200,16.669701,1,24377,24377
5.548155,1,1,3,12,2,16.666901,1.638700,2.396100,16.695299,1,24377,24377
5.564827,1,1,3,12,2,16.666698,3.699000,2.840200,18.807800,1,24377,24377
