C:\Users\iputu\Documents\Wonder Chess\tools\blender\author_update_pippa.py:60: DeprecationWarning: 'Material.use_nodes' is expected to be removed in Blender 6.0
  mat=bpy.data.materials.new('M_'+UID);mat.use_nodes=True
00:08.719  geom.mesh        | ERROR Face 1988 is a duplicate of 1987
00:08.719  geom.mesh        | ERROR Face 2112 is a duplicate of 2110
00:08.719  geom.mesh        | ERROR Face 3273 is a duplicate of 907
00:08.719  geom.mesh        | ERROR Face 5092 is a duplicate of 3406
00:08.765  geom.mesh        | ERROR Face 1395 is a duplicate of 331
00:08.765  geom.mesh        | ERROR Face 1407 is a duplicate of 1400
00:08.765  geom.mesh        | ERROR Face 1409 is a duplicate of 1401
00:08.765  geom.mesh        | ERROR Face 1411 is a duplicate of 1402
00:08.765  geom.mesh        | ERROR Face 1413 is a duplicate of 1403
00:08.765  geom.mesh        | ERROR Face 1436 is a duplicate of 1425
00:08.765  geom.mesh        | ERROR Face 1448 is a duplicate of 1436
00:08.765  geom.mesh        | ERROR Face 1450 is a duplicate of 1437
00:08.765  geom.mesh        | ERROR Face 1452 is a duplicate of 1438
00:08.765  geom.mesh        | ERROR Face 1454 is a duplicate of 1439
00:08.765  geom.mesh        | ERROR Face 1461 is a duplicate of 379
00:08.765  geom.mesh        | ERROR Face 1462 is a duplicate of 380
00:08.765  geom.mesh        | ERROR Face 1468 is a duplicate of 1450
00:08.765  geom.mesh        | ERROR Face 1937 is a duplicate of 697
00:08.765  geom.mesh        | ERROR Face 2521 is a duplicate of 696
00:08.765  geom.mesh        | ERROR Face 331 is a duplicate of 330
00:08.765  geom.mesh        | ERROR Face 369 is a duplicate of 367
00:08.765  geom.mesh        | ERROR Face 768 is a duplicate of 765
00:08.765  geom.mesh        | ERROR Face 770 is a duplicate of 766
00:08.765  geom.mesh        | ERROR Face 772 is a duplicate of 767
00:20.844  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\front.png'
00:24.640  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\side.png'
00:28.672  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\back.png'
00:32.656  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\three-quarter.png'
00:36.469  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\face.png'
00:40.703  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\game-angle.png'
00:43.781  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\exports\heroes\wc_u_halfling_warrior\portrait.png'
00:44.375  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Idle-start.png'
00:44.984  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Idle-release.png'
00:45.625  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Idle-end.png'
00:46.265  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Move-start.png'
00:47.078  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Move-release.png'
00:47.750  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Move-end.png'
00:48.422  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Attack-start.png'
00:49.078  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Attack-release.png'
00:49.719  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Attack-end.png'
00:50.359  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Active-start.png'
00:50.906  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Active-release.png'
00:51.422  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Active-end.png'
00:51.984  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Hit-start.png'
00:52.515  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Hit-release.png'
00:53.062  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Hit-end.png'
00:53.578  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Defeat-start.png'
00:54.094  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Defeat-release.png'
00:54.609  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Defeat-end.png'
00:55.156  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Victory-start.png'
00:55.656  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Victory-release.png'
00:56.187  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T160156Z\pippa\Victory-end.png'
00:57.219  render           | Video append frame 1
00:57.250  render           | Video append frame 2
00:57.265  render           | Video append frame 3
00:57.281  render           | Video append frame 4
00:57.312  render           | Video append frame 5
00:57.328  render           | Video append frame 6
00:57.344  render           | Video append frame 7
00:57.375  render           | Video append frame 8
00:57.390  render           | Video append frame 9
00:57.406  render           | Video append frame 10
00:57.437  render           | Video append frame 11
00:57.453  render           | Video append frame 12
00:57.469  render           | Video append frame 13
00:57.484  render           | Video append frame 14
00:57.515  render           | Video append frame 15
00:57.531  render           | Video append frame 16
00:57.547  render           | Video append frame 17
00:57.578  render           | Video append frame 18
00:57.594  render           | Video append frame 19
00:57.609  render           | Video append frame 20
00:57.625  render           | Video append frame 21
00:57.656  render           | Video append frame 22
00:57.672  render           | Video append frame 23
00:57.687  render           | Video append frame 24
00:57.719  render           | Video append frame 25
00:57.734  render           | Video append frame 26
00:57.750  render           | Video append frame 27
00:57.781  render           | Video append frame 28
00:57.797  render           | Video append frame 29
00:57.812  render           | Video append frame 30
00:57.828  render           | Video append frame 31
00:57.859  render           | Video append frame 32
00:57.875  render           | Video append frame 33
00:57.890  render           | Video append frame 34
00:57.906  render           | Video append frame 35
00:57.922  render           | Video append frame 36
00:57.953  render           | Video append frame 37
00:57.969  render           | Video append frame 38
00:57.984  render           | Video append frame 39
00:58.000  render           | Video append frame 40
00:58.031  render           | Video append frame 41
00:58.047  render           | Video append frame 42
00:58.062  render           | Video append frame 43
00:58.078  render           | Video append frame 44
00:58.109  render           | Video append frame 45
00:58.125  render           | Video append frame 46
00:58.140  render           | Video append frame 47
00:58.156  render           | Video append frame 48
00:58.172  render           | Video append frame 49
00:58.203  render           | Video append frame 50
00:58.219  render           | Video append frame 51
00:58.234  render           | Video append frame 52
00:58.250  render           | Video append frame 53
00:58.281  render           | Video append frame 54
00:58.297  render           | Video append frame 55
00:58.312  render           | Video append frame 56
00:58.344  render           | Video append frame 57
00:58.359  render           | Video append frame 58
00:58.375  render           | Video append frame 59
00:58.406  render           | Video append frame 60
00:58.422  render           | Video append frame 61
00:58.437  render           | Video append frame 62
00:58.469  render           | Video append frame 63
00:58.484  render           | Video append frame 64
00:58.500  render           | Video append frame 65
00:58.531  render           | Video append frame 66
00:58.547  render           | Video append frame 67
00:58.562  render           | Video append frame 68
00:58.594  render           | Video append frame 69
00:58.609  render           | Video append frame 70
00:58.625  render           | Video append frame 71
00:58.656  render           | Video append frame 72
00:58.672  render           | Video append frame 73
00:58.687  render           | Video append frame 74
00:58.719  render           | Video append frame 75
00:58.734  render           | Video append frame 76
00:58.750  render           | Video append frame 77
00:58.781  render           | Video append frame 78
00:58.797  render           | Video append frame 79
00:58.828  render           | Video append frame 80
00:58.844  render           | Video append frame 81
00:58.859  render           | Video append frame 82
00:58.890  render           | Video append frame 83
00:58.906  render           | Video append frame 84
00:58.922  render           | Video append frame 85
00:58.953  render           | Video append frame 86
00:58.969  render           | Video append frame 87
00:58.984  render           | Video append frame 88
00:59.000  render           | Video append frame 89
00:59.031  render           | Video append frame 90
00:59.047  render           | Video append frame 91
00:59.062  render           | Video append frame 92
00:59.094  render           | Video append frame 93
00:59.109  render           | Video append frame 94
00:59.125  render           | Video append frame 95
00:59.140  render           | Video append frame 96
00:59.172  render           | Video append frame 97
00:59.187  render           | Video append frame 98
00:59.203  render           | Video append frame 99
00:59.219  render           | Video append frame 100
00:59.250  render           | Video append frame 101
00:59.265  render           | Video append frame 102
00:59.281  render           | Video append frame 103
00:59.312  render           | Video append frame 104
00:59.328  render           | Video append frame 105
00:59.344  render           | Video append frame 106
00:59.359  render           | Video append frame 107
00:59.390  render           | Video append frame 108
00:59.406  render           | Video append frame 109
00:59.422  render           | Video append frame 110
00:59.437  render           | Video append frame 111
00:59.469  render           | Video append frame 112
00:59.484  render           | Video append frame 113
00:59.500  render           | Video append frame 114
00:59.531  render           | Video append frame 115
00:59.547  render           | Video append frame 116
00:59.562  render           | Video append frame 117
00:59.578  render           | Video append frame 118
00:59.609  render           | Video append frame 119
00:59.625  render           | Video append frame 120
00:59.640  render           | Video append frame 121
00:59.687  render           | Video append frame 1
00:59.703  render           | Video append frame 2
00:59.719  render           | Video append frame 3
00:59.750  render           | Video append frame 4
00:59.765  render           | Video append frame 5
00:59.781  render           | Video append frame 6
00:59.797  render           | Video append frame 7
00:59.828  render           | Video append frame 8
00:59.844  render           | Video append frame 9
00:59.859  render           | Video append frame 10
00:59.875  render           | Video append frame 11
00:59.906  render           | Video append frame 12
00:59.922  render           | Video append frame 13
00:59.937  render           | Video append frame 14
00:59.953  render           | Video append frame 15
00:59.984  render           | Video append frame 16
01:00.000  render           | Video append frame 17
01:00.015  render           | Video append frame 18
01:00.031  render           | Video append frame 19
01:00.062  render           | Video append frame 20
01:00.078  render           | Video append frame 21
01:00.094  render           | Video append frame 22
01:00.125  render           | Video append frame 23
01:00.140  render           | Video append frame 24
01:00.156  render           | Video append frame 25
01:00.172  render           | Video append frame 26
01:00.203  render           | Video append frame 27
01:00.219  render           | Video append frame 28
01:00.234  render           | Video append frame 29
01:00.250  render           | Video append frame 30
