frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16951561.156777300,1013022,frame-00000.png
1,0.100000001,16951561.315021999,982586,frame-00001.png
2,0.150000006,16951561.477536298,1028728,frame-00002.png
3,0.200000003,16951561.667158298,1010700,frame-00003.png
4,0.250000000,16951561.842257299,989423,frame-00004.png
5,0.300000012,16951562.017113701,1003076,frame-00005.png
6,0.350000024,16951562.190322898,1013360,frame-00006.png
7,0.400000036,16951562.352782998,1011368,frame-00007.png
8,0.450000048,16951562.499112200,1015269,frame-00008.png
9,0.500000060,16951562.648550000,983595,frame-00009.png
10,0.550000072,16951562.799135201,1031547,frame-00010.png
11,0.600000083,16951562.959267698,1013804,frame-00011.png
12,0.000000119,16951563.138322800,999295,frame-00012.png
13,0.050000120,16951563.313841399,1009184,frame-00013.png
