C:\Users\iputu\Documents\Wonder Chess\tools\blender\author_update_dragonkin.py:56: DeprecationWarning: 'Material.use_nodes' is expected to be removed in Blender 6.0
  mat = bpy.data.materials.new('M_' + UID); mat.use_nodes = True
00:08.125  geom.mesh        | ERROR Face 3551 is a duplicate of 2386
00:08.125  geom.mesh        | ERROR Face 3804 is a duplicate of 3791
00:08.187  geom.mesh        | ERROR Face 1195 is a duplicate of 1193
00:08.187  geom.mesh        | ERROR Face 1920 is a duplicate of 1917
00:08.187  geom.mesh        | ERROR Face 1921 is a duplicate of 1916
00:08.187  geom.mesh        | ERROR Face 1922 is a duplicate of 1915
00:08.187  geom.mesh        | ERROR Face 1923 is a duplicate of 1914
00:08.187  geom.mesh        | ERROR Face 1924 is a duplicate of 1913
00:08.187  geom.mesh        | ERROR Face 1926 is a duplicate of 1543
00:08.187  geom.mesh        | ERROR Face 1927 is a duplicate of 1547
00:08.187  geom.mesh        | ERROR Face 1928 is a duplicate of 345
00:08.187  geom.mesh        | ERROR Face 1973 is a duplicate of 1312
00:08.187  geom.mesh        | ERROR Face 1975 is a duplicate of 1962
00:08.187  geom.mesh        | ERROR Face 1976 is a duplicate of 1961
00:08.187  geom.mesh        | ERROR Face 1977 is a duplicate of 1311
00:08.187  geom.mesh        | ERROR Face 1978 is a duplicate of 1963
00:08.187  geom.mesh        | ERROR Face 1979 is a duplicate of 1964
00:08.187  geom.mesh        | ERROR Face 1984 is a duplicate of 1315
00:08.187  geom.mesh        | ERROR Face 1987 is a duplicate of 1313
00:08.187  geom.mesh        | ERROR Face 1988 is a duplicate of 1969
00:08.187  geom.mesh        | ERROR Face 1989 is a duplicate of 1968
00:08.187  geom.mesh        | ERROR Face 1990 is a duplicate of 1966
00:08.187  geom.mesh        | ERROR Face 1991 is a duplicate of 1965
00:08.187  geom.mesh        | ERROR Face 1992 is a duplicate of 1967
00:25.390  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T165204Z\dragonkin\sora\front.png'
00:34.718  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T165204Z\dragonkin\sora\side.png'
00:44.453  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T165204Z\dragonkin\sora\back.png'
00:55.156  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T165204Z\dragonkin\sora\three-quarter.png'
