frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16920017.584032498,498384,frame-00000.png
1,0.100000001,16920017.662952900,499556,frame-00001.png
2,0.150000006,16920017.733015299,485184,frame-00002.png
3,0.200000003,16920017.813991200,506868,frame-00003.png
4,0.250000000,16920017.891778301,498527,frame-00004.png
5,0.300000012,16920017.964997001,492326,frame-00005.png
6,0.350000024,16920018.034089498,497218,frame-00006.png
7,0.000000030,16920018.105671100,502461,frame-00007.png
8,0.050000031,16920018.172025301,499619,frame-00008.png
