00:09.422  geom.mesh        | ERROR Face 1174 is a duplicate of 1165
00:09.422  geom.mesh        | ERROR Face 1630 is a duplicate of 1167
00:09.422  geom.mesh        | ERROR Face 267 is a duplicate of 266
00:09.422  geom.mesh        | ERROR Face 301 is a duplicate of 299
00:09.422  geom.mesh        | ERROR Face 943 is a duplicate of 267
00:09.422  geom.mesh        | ERROR Face 974 is a duplicate of 300
00:09.422  geom.mesh        | ERROR Face 990 is a duplicate of 312
00:09.422  geom.mesh        | ERROR Face 991 is a duplicate of 313
00:09.422  geom.mesh        | ERROR Face 996 is a duplicate of 989
00:22.015  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\front.png'
00:26.297  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\side.png'
00:30.875  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\back.png'
00:36.047  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\three-quarter.png'
00:40.515  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\face.png'
00:46.375  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\game-angle.png'
00:50.687  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\exports\heroes\wc_u_halfling_ranger\portrait.png'
00:51.859  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Idle-start.png'
00:52.828  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Idle-release.png'
00:53.812  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Idle-end.png'
00:54.765  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Move-start.png'
00:56.125  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Move-release.png'
00:57.109  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Move-end.png'
00:58.140  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Attack-start.png'
00:59.547  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Attack-release.png'
01:00.781  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Attack-end.png'
01:02.109  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Active-start.png'
01:03.422  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Active-release.png'
01:04.640  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Active-end.png'
01:05.531  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Hit-start.png'
01:06.640  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Hit-release.png'
01:07.562  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Hit-end.png'
01:08.422  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Defeat-start.png'
01:09.359  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Defeat-release.png'
01:10.265  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Defeat-end.png'
01:11.093  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Victory-start.png'
01:12.015  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Victory-release.png'
01:12.984  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T162318Z\halflings\finn\Victory-end.png'
01:14.578  render           | Video append frame 1
01:14.609  render           | Video append frame 2
01:14.625  render           | Video append frame 3
01:14.656  render           | Video append frame 4
01:14.672  render           | Video append frame 5
01:14.703  render           | Video append frame 6
01:14.734  render           | Video append frame 7
01:14.750  render           | Video append frame 8
01:14.781  render           | Video append frame 9
01:14.797  render           | Video append frame 10
01:14.812  render           | Video append frame 11
01:14.828  render           | Video append frame 12
01:14.875  render           | Video append frame 13
01:14.906  render           | Video append frame 14
01:14.984  render           | Video append frame 15
01:15.047  render           | Video append frame 16
01:15.109  render           | Video append frame 17
01:15.140  render           | Video append frame 18
01:15.203  render           | Video append frame 19
01:15.250  render           | Video append frame 20
01:15.297  render           | Video append frame 21
01:15.375  render           | Video append frame 22
01:15.406  render           | Video append frame 23
01:15.453  render           | Video append frame 24
01:15.515  render           | Video append frame 25
01:15.609  render           | Video append frame 26
01:15.672  render           | Video append frame 27
01:15.734  render           | Video append frame 28
01:15.765  render           | Video append frame 29
01:15.812  render           | Video append frame 30
01:15.859  render           | Video append frame 31
01:15.922  render           | Video append frame 32
01:15.968  render           | Video append frame 33
01:16.015  render           | Video append frame 34
01:16.078  render           | Video append frame 35
01:16.140  render           | Video append frame 36
01:16.203  render           | Video append frame 37
01:16.234  render           | Video append frame 38
01:16.297  render           | Video append frame 39
01:16.312  render           | Video append frame 40
01:16.359  render           | Video append frame 41
01:16.390  render           | Video append frame 42
01:16.422  render           | Video append frame 43
01:16.468  render           | Video append frame 44
01:16.484  render           | Video append frame 45
01:16.515  render           | Video append frame 46
01:16.562  render           | Video append frame 47
01:16.593  render           | Video append frame 48
01:16.625  render           | Video append frame 49
01:16.656  render           | Video append frame 50
01:16.687  render           | Video append frame 51
01:16.718  render           | Video append frame 52
01:16.750  render           | Video append frame 53
01:16.781  render           | Video append frame 54
01:16.812  render           | Video append frame 55
01:16.843  render           | Video append frame 56
01:16.875  render           | Video append frame 57
01:16.906  render           | Video append frame 58
01:16.937  render           | Video append frame 59
01:16.953  render           | Video append frame 60
01:16.984  render           | Video append frame 61
01:17.015  render           | Video append frame 62
01:17.047  render           | Video append frame 63
01:17.078  render           | Video append frame 64
01:17.109  render           | Video append frame 65
01:17.140  render           | Video append frame 66
01:17.172  render           | Video append frame 67
01:17.234  render           | Video append frame 68
01:17.265  render           | Video append frame 69
01:17.312  render           | Video append frame 70
01:17.328  render           | Video append frame 71
01:17.375  render           | Video append frame 72
01:17.390  render           | Video append frame 73
01:17.422  render           | Video append frame 74
01:17.453  render           | Video append frame 75
01:17.484  render           | Video append frame 76
01:17.500  render           | Video append frame 77
01:17.531  render           | Video append frame 78
01:17.562  render           | Video append frame 79
01:17.578  render           | Video append frame 80
01:17.609  render           | Video append frame 81
01:17.640  render           | Video append frame 82
01:17.687  render           | Video append frame 83
01:17.718  render           | Video append frame 84
01:17.734  render           | Video append frame 85
01:17.765  render           | Video append frame 86
01:17.797  render           | Video append frame 87
01:17.812  render           | Video append frame 88
01:17.843  render           | Video append frame 89
01:17.859  render           | Video append frame 90
01:17.890  render           | Video append frame 91
01:17.906  render           | Video append frame 92
01:17.937  render           | Video append frame 93
01:17.953  render           | Video append frame 94
01:17.968  render           | Video append frame 95
01:18.000  render           | Video append frame 96
01:18.031  render           | Video append frame 97
01:18.047  render           | Video append frame 98
01:18.078  render           | Video append frame 99
01:18.093  render           | Video append frame 100
01:18.125  render           | Video append frame 101
01:18.140  render           | Video append frame 102
01:18.172  render           | Video append frame 103
01:18.187  render           | Video append frame 104
01:18.218  render           | Video append frame 105
01:18.250  render           | Video append frame 106
01:18.265  render           | Video append frame 107
01:18.281  render           | Video append frame 108
01:18.312  render           | Video append frame 109
01:18.328  render           | Video append frame 110
01:18.343  render           | Video append frame 111
01:18.375  render           | Video append frame 112
