wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes
5.000813,0,1,4,0,0,16.666901,1.621500,2.677600,16.623600,1,2764,2764
5.017489,0,1,4,0,0,16.666901,1.640200,2.512300,16.777201,1,2764,2764
5.034099,0,1,4,0,0,16.666698,1.843900,2.544400,16.573400,1,2764,2764
5.050770,0,1,4,0,0,16.666800,1.697600,2.588900,16.661501,1,2764,2764
5.067434,0,1,4,0,0,16.666901,2.973100,3.334500,17.696800,1,2764,2764
5.084113,0,1,4,0,0,16.666800,1.706100,2.662400,15.707100,1,2764,2764
5.100788,0,1,4,0,0,16.666901,1.910700,2.502100,16.670799,1,2764,2764
5.117486,0,1,4,0,0,16.667002,1.703500,2.924800,16.841700,1,2764,2764
5.134120,0,1,4,0,0,16.666800,1.713600,2.924900,16.632799,1,2764,2764
5.150797,0,1,4,0,0,16.666800,1.649600,2.724500,16.461901,1,2764,2764
5.167446,0,1,4,0,0,16.666901,1.650000,2.618600,16.664499,1,2764,2764
5.184589,0,1,4,0,0,16.666698,1.856800,2.532900,16.662600,1,2764,2764
5.200783,0,1,4,0,0,16.667002,2.095600,2.450000,17.055700,1,2764,2764
5.217424,0,1,4,0,0,16.666800,1.537000,2.259600,16.423901,1,2764,2764
5.234088,0,1,4,0,0,16.666698,1.764300,2.727700,16.428101,1,2764,2764
5.250777,0,1,4,0,0,16.666901,1.554500,2.647900,16.705500,1,2764,2764
5.267432,0,1,4,0,0,16.666901,1.895300,2.346100,16.649200,1,2764,2764
5.284123,0,1,4,0,0,16.666698,1.706100,2.166300,16.634899,1,2764,2764
5.300782,0,1,4,0,0,16.666901,1.663800,2.687800,16.823299,1,2764,2764
5.317461,0,1,4,0,0,16.666698,1.662100,2.567300,16.555000,1,2764,2764
5.334118,0,1,4,0,0,16.666901,1.602200,2.388400,16.645100,1,2764,2764
5.350823,0,1,4,0,0,16.666800,1.596800,2.319700,16.715799,1,2764,2764
5.367437,0,1,4,0,0,16.666901,1.785000,2.448900,16.757799,1,2764,2764
5.384111,0,1,4,0,0,16.666698,1.920100,2.687000,16.741301,1,2764,2764
5.400787,0,1,4,0,0,16.666698,2.128000,2.329700,16.437300,1,2764,2764
5.417482,0,1,4,0,0,16.666702,1.925700,2.414900,16.754700,1,2764,2764
5.434807,0,1,4,0,0,16.751699,1.735100,2.828100,16.803801,1,2764,2764
5.450867,0,1,4,0,0,16.666800,2.460500,2.471000,17.216499,1,2764,2764
5.467559,0,1,4,0,0,16.666901,1.601400,2.485000,16.086000,1,2764,2764
5.484219,0,1,4,0,0,16.666800,1.821200,2.675600,16.633900,1,2764,2764
5.500869,0,1,4,0,0,16.666800,1.653300,2.768100,16.652300,1,2764,2764
5.517525,0,1,4,0,0,16.666901,1.721300,2.627100,16.620501,1,2764,2764
5.534199,0,1,4,0,0,16.666901,1.793700,2.773700,16.959499,1,2764,2764
5.551018,0,1,4,0,0,16.675598,1.655000,2.905300,16.391199,1,2764,2764
5.567529,0,1,4,0,0,16.666901,3.065500,2.592300,17.735701,1,2764,2764
5.584211,0,1,4,0,0,16.666800,1.592100,2.329100,15.556600,1,2764,2764
5.600909,0,1,4,0,0,16.667002,1.554400,2.505400,16.702400,1,2764,2764
5.617578,0,1,4,0,0,16.666901,1.829200,2.185600,16.701500,1,2764,2764
5.634233,0,1,4,0,0,16.666800,1.644100,2.161900,17.182699,1,2764,2764
5.650884,0,1,4,0,0,16.667002,2.367000,2.559200,16.244699,1,2764,2764
5.667548,0,1,4,0,0,16.666897,1.846000,2.370400,16.566299,1,2764,2764
5.684798,0,1,4,0,0,16.666800,1.833700,2.660000,16.621599,1,3043,3043
5.700903,0,1,4,0,0,16.672403,2.476200,2.191000,17.231800,1,3043,3043
5.717540,0,1,4,0,0,16.666800,1.529700,2.507300,16.147499,1,3043,3043
5.734242,0,1,4,0,0,16.666800,1.614200,2.411200,16.609301,1,3043,3043
5.750882,0,1,4,0,0,16.666901,1.574300,2.578500,16.795601,1,3043,3043
5.767544,0,1,4,0,0,16.666698,1.857700,2.682700,16.732201,1,3043,3043
5.784221,0,1,4,0,0,16.666901,1.650300,2.481400,16.576500,1,3043,3043
5.800948,0,1,4,0,0,16.666901,1.846800,2.888700,16.725000,1,3043,3043
5.817572,0,1,4,0,0,16.666901,2.002700,2.250000,16.657400,1,3043,3043
5.834213,0,1,4,0,0,16.666901,1.581100,2.531100,16.589800,1,3043,3043
5.850939,0,1,4,0,0,16.666901,1.571400,2.625600,16.576500,1,3043,3043
5.867550,0,1,4,0,0,16.666800,1.891300,2.222300,16.811001,1,3043,3043
5.884229,0,1,4,0,0,16.666698,1.758400,2.463500,16.624701,1,3043,3043
5.900884,0,1,4,0,0,16.666698,1.674500,2.514400,16.678900,1,3043,3043
5.917567,0,1,4,0,0,16.666901,1.818100,2.344900,16.575500,1,3043,3043
