frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16952980.605104100,987330,frame-00000.png
1,0.100000001,16952980.752334300,987330,frame-00001.png
2,0.150000006,16952980.895864099,981516,frame-00002.png
3,0.200000003,16952981.038869701,980183,frame-00003.png
4,0.250000000,16952981.207158200,946609,frame-00004.png
5,0.300000012,16952981.370805100,992126,frame-00005.png
6,0.350000024,16952981.533554401,979357,frame-00006.png
7,0.400000036,16952981.690499298,964662,frame-00007.png
8,0.450000048,16952981.854316000,980536,frame-00008.png
9,0.500000060,16952982.046085499,991306,frame-00009.png
10,0.550000072,16952982.245339401,994344,frame-00010.png
11,0.000000060,16952982.430014499,999057,frame-00011.png
12,0.050000060,16952982.609311700,963924,frame-00012.png
