frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16919978.021837302,497709,frame-00000.png
1,0.100000001,16919978.090629701,493898,frame-00001.png
2,0.150000006,16919978.166845601,487498,frame-00002.png
3,0.200000003,16919978.237885699,492873,frame-00003.png
4,0.250000000,16919978.307640899,495777,frame-00004.png
5,0.300000012,16919978.373810701,493712,frame-00005.png
6,0.350000024,16919978.444529802,493882,frame-00006.png
7,0.400000036,16919978.513803501,480223,frame-00007.png
8,0.450000048,16919978.584978901,498315,frame-00008.png
9,0.500000060,16919978.657240901,492179,frame-00009.png
10,0.550000072,16919978.739722699,485910,frame-00010.png
11,0.600000083,16919978.816149000,492359,frame-00011.png
12,0.650000095,16919978.889113698,496100,frame-00012.png
13,0.700000107,16919978.962495498,494998,frame-00013.png
14,0.750000119,16919979.032313101,496036,frame-00014.png
15,0.800000131,16919979.100576699,482967,frame-00015.png
16,0.850000143,16919979.177801799,502600,frame-00016.png
17,0.900000155,16919979.264022902,493761,frame-00017.png
18,0.950000167,16919979.352684800,485958,frame-00018.png
19,0.000000119,16919979.437269598,490430,frame-00019.png
20,0.050000120,16919979.524774801,493201,frame-00020.png
