frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16920013.592992999,499485,frame-00000.png
1,0.100000001,16920013.679507900,485300,frame-00001.png
2,0.150000006,16920013.760192901,508340,frame-00002.png
3,0.200000003,16920013.832177401,499971,frame-00003.png
4,0.250000000,16920013.906677000,492946,frame-00004.png
5,0.300000012,16920013.979266498,497239,frame-00005.png
6,0.350000024,16920014.052538399,501016,frame-00006.png
7,0.400000036,16920014.123173401,498004,frame-00007.png
8,0.450000048,16920014.198893402,498644,frame-00008.png
9,0.500000060,16920014.274373300,484170,frame-00009.png
10,0.550000072,16920014.346108101,508646,frame-00010.png
11,0.600000083,16920014.417833898,499630,frame-00011.png
12,0.650000095,16920014.492626298,493210,frame-00012.png
13,0.700000107,16920014.566660400,498163,frame-00013.png
14,0.750000119,16920014.654268101,501849,frame-00014.png
15,0.800000131,16920014.734759800,498446,frame-00015.png
16,0.850000143,16920014.819602400,499626,frame-00016.png
17,0.900000155,16920014.904525898,485146,frame-00017.png
18,0.950000167,16920014.983273599,508299,frame-00018.png
19,0.000000119,16920015.068789698,498665,frame-00019.png
20,0.050000120,16920015.146205898,492021,frame-00020.png
