wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
114.034432,0,16,6,0,0,33.308701,2.922200,32.978901,32.011299,1
114.065991,0,16,6,0,0,31.564400,2.374800,31.525200,30.194700,1
114.091735,0,16,6,0,0,25.689003,2.552000,25.633699,27.612101,1
114.105339,0,16,6,0,0,13.589200,2.493500,13.547800,11.287600,1
114.121653,0,16,6,0,0,16.254999,3.405600,15.407900,17.116100,1
114.151005,0,16,6,0,0,29.327400,3.197400,29.247801,29.758499,1
114.388465,0,16,6,0,0,237.491989,6.032300,1.354900,12.336100,1
114.392435,0,16,6,0,0,4.078500,159.209900,1.354900,32.795700,1
114.397996,0,16,6,0,0,5.498000,3.219300,7.320000,32.795700,1
114.404169,0,16,6,0,0,6.235398,3.321600,6.286800,189.910995,1
114.411622,0,16,6,0,0,7.384300,2.982500,7.359700,12.201000,1
114.420351,0,16,6,0,0,8.747302,2.835900,8.713200,8.191000,1
114.429569,0,16,6,0,0,9.165197,3.399700,9.151100,8.744900,1
114.438624,0,16,6,0,0,8.950699,3.234700,8.909500,12.192800,1
114.453182,0,16,6,0,0,14.717102,3.415600,14.433600,13.103100,1
114.468042,0,16,6,0,0,14.867999,3.393500,14.860900,14.492700,1
114.482130,0,16,6,0,0,13.665899,3.492300,13.510200,13.663200,1
114.509068,0,16,6,0,0,27.352400,4.601500,27.388201,26.951700,1
114.548394,0,16,6,0,0,39.274700,3.460200,39.096500,39.683102,1
114.587466,0,16,6,0,0,39.182404,3.489300,38.911598,40.043499,1
114.627222,0,16,6,0,0,39.664001,3.478000,39.243198,38.024200,1
114.665403,0,16,6,0,0,38.219097,2.889400,38.183899,38.762501,1
114.701886,0,16,6,0,0,36.500301,7.346400,35.904999,36.869099,1
114.736647,0,16,6,0,0,34.737198,3.102500,34.635502,36.453400,1
114.773610,0,16,6,0,0,37.012997,2.779900,36.904202,36.321301,1
114.787992,0,16,6,0,0,14.314003,2.535600,14.220800,13.105100,1
114.818645,0,16,6,0,0,30.686598,3.026800,30.697399,31.331301,1
114.843906,0,16,6,0,0,25.321901,2.623000,25.250099,27.410500,1
114.860246,0,16,6,0,0,16.122400,2.491600,16.033600,14.497800,1
114.873039,0,16,6,0,0,13.006699,3.362400,13.051900,14.549000,1
114.890209,0,16,6,0,0,17.140600,3.082000,17.117701,16.690100,1
114.905393,0,16,6,0,0,15.133500,2.445900,15.039900,14.814200,1
114.919615,0,16,6,0,0,14.243100,2.544600,14.225400,15.131700,1
114.935513,0,16,6,0,0,15.802901,2.521000,15.718500,15.352800,1
114.952395,0,16,6,0,0,16.945898,2.785400,16.947701,16.018499,1
114.967368,0,16,6,0,0,14.980000,3.235100,14.939400,15.280100,1
114.985923,0,16,6,0,0,18.585100,3.473300,18.548201,17.547300,1
115.001239,0,16,6,0,0,15.315101,3.145900,15.268200,16.385000,1
115.018135,0,16,6,0,0,16.857498,3.374700,16.781099,15.150100,1
115.035931,0,16,6,0,0,17.568100,2.979800,17.553600,17.141701,1
115.057178,0,16,6,0,0,21.524101,3.541500,21.532301,20.257799,1
