wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes
5.007535,1,1,7,23,4,16.718000,2.937300,6.040200,13.244400,1,23976,23976
5.024292,1,1,7,23,4,16.693499,2.454300,4.823200,16.207800,1,23976,23976
5.041029,1,1,7,23,4,16.716301,3.688300,5.717500,18.099199,1,23976,23976
5.057843,1,1,7,23,4,16.692001,7.940600,5.346700,20.730900,1,23976,23976
5.080354,1,1,7,22,4,16.666901,3.870700,6.520900,12.229700,1,23973,23973
5.091512,1,1,6,22,4,16.676399,9.392200,4.934400,22.766500,1,23973,23973
5.110244,1,1,6,22,4,18.296000,3.331900,6.874800,10.358800,1,23973,23973
5.126457,1,1,6,22,4,16.680901,4.600100,5.696500,21.348400,1,23973,23973
5.143314,1,1,6,22,4,17.019197,4.616900,6.179500,13.552600,1,23973,23973
5.160153,1,1,6,22,4,17.186701,3.511700,6.300500,18.086901,1,23973,23973
5.181812,1,1,6,22,4,16.667002,2.657000,6.177200,15.170600,1,23974,23974
5.193452,1,1,6,22,4,16.666800,10.464200,4.874400,24.965099,1,23974,23974
5.210747,1,1,6,22,4,17.315802,3.226100,5.847700,8.505400,1,23974,23974
5.227437,1,1,6,22,4,16.674597,3.056400,5.485600,17.857500,1,23974,23974
5.244283,1,1,6,22,4,16.790901,2.540400,5.745600,16.240601,1,23974,23974
5.260978,1,1,6,22,4,16.666901,2.720300,4.540900,16.715799,1,23974,23974
5.285566,1,1,6,22,4,17.268602,2.641700,5.715700,17.630199,1,23978,23978
5.294973,1,1,6,22,4,16.669598,11.725000,6.619100,17.630199,1,23978,23978
5.311697,1,1,6,22,4,16.667101,3.259000,5.475300,16.523199,1,23978,23978
5.328194,1,1,6,22,4,16.667002,2.872600,4.869600,8.134700,1,23978,23978
5.344898,1,1,6,22,4,16.666800,2.892800,4.562200,17.100800,1,23978,23978
5.361482,1,1,6,22,4,16.666901,2.381000,5.494200,15.857600,1,23978,23978
5.381934,1,1,6,22,4,16.666698,2.245400,3.832900,16.926800,1,23982,23982
5.394855,1,1,6,22,4,16.666901,6.381800,3.243500,20.475901,1,23982,23982
5.411503,1,1,6,22,4,16.666800,2.092300,3.680900,12.426200,1,23982,23982
