wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes
5.007535,-1,0,6,0,0,16.688902,1.665700,1.935600,16.530399,1,185,185
5.024166,-1,0,6,0,0,16.666901,2.432800,3.198200,17.579000,1,185,185
5.041165,-1,0,6,0,0,16.666800,2.042600,2.422200,15.877100,1,185,185
5.057507,-1,0,6,0,0,16.666800,2.768500,2.511000,17.653799,1,185,185
5.074582,-1,0,6,0,0,16.842798,1.853500,2.208800,15.693800,1,185,185
5.090948,-1,0,6,0,0,16.666702,2.167900,2.770500,17.297400,1,185,185
5.107652,-1,0,6,0,0,16.666698,1.635000,1.881300,16.256001,1,185,185
5.125255,-1,0,6,0,0,16.666901,1.679000,3.063200,17.253401,1,185,185
5.141258,-1,0,6,0,0,16.666901,4.191400,6.061200,17.205299,1,185,185
5.157556,-1,0,6,0,0,16.666698,2.475800,2.460800,16.632799,1,185,185
