frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16952984.338652600,967592,frame-00000.png
1,0.100000001,16952984.488114700,1015184,frame-00001.png
2,0.150000006,16952984.644647200,1000441,frame-00002.png
3,0.200000003,16952984.787018500,985418,frame-00003.png
4,0.250000000,16952984.932747599,995345,frame-00004.png
5,0.300000012,16952985.089188699,1001317,frame-00005.png
6,0.350000024,16952985.271367099,995431,frame-00006.png
7,0.400000036,16952985.434870198,998016,frame-00007.png
8,0.450000048,16952985.594707899,964239,frame-00008.png
9,0.500000060,16952985.749657601,1008896,frame-00009.png
10,0.550000072,16952985.904535498,990327,frame-00010.png
11,0.600000083,16952986.068349801,973102,frame-00011.png
12,0.650000095,16952986.227700200,980224,frame-00012.png
13,0.700000107,16952986.393525500,983939,frame-00013.png
14,0.750000119,16952986.560951699,977234,frame-00014.png
15,0.800000131,16952986.774268501,981413,frame-00015.png
16,0.850000143,16952986.955370702,947306,frame-00016.png
17,0.900000155,16952987.123451300,995484,frame-00017.png
18,0.950000167,16952987.301458001,980015,frame-00018.png
19,0.000000119,16952987.485549401,982749,frame-00019.png
20,0.050000120,16952987.667947501,994956,frame-00020.png
