seed,round,index,a,b,kind,winner,ticks,timeout,survivors_a,survivors_b
752,20,6,6,-1,2,0,154,0,7,0
752,20,7,7,-1,2,0,193,0,7,0
752,21,0,0,4,0,0,900,1,4,1
752,21,1,1,2,0,1,488,0,0,7
752,21,2,3,7,0,0,563,0,6,0
752,21,3,5,6,0,0,693,0,6,0
752,22,0,0,3,0,1,477,0,0,6
752,22,1,1,5,0,1,631,0,0,5
752,22,2,2,4,0,0,539,0,5,0
752,22,3,6,7,0,1,874,0,0,5
752,23,0,0,6,0,1,900,1,1,3
752,23,1,1,7,0,1,900,1,1,4
752,23,2,2,3,0,0,743,0,4,0
752,23,3,4,5,0,0,873,0,4,0
752,24,0,4,7,1,0,881,0,5,0
752,24,1,0,5,0,0,700,0,6,0
752,24,2,2,6,0,0,609,0,6,0
752,24,3,3,7,0,0,547,0,6,0
752,25,0,0,-1,2,0,334,0,7,0
752,25,1,2,-1,2,0,307,0,7,0
752,25,2,3,-1,2,0,289,0,6,0
752,25,3,4,-1,2,0,412,0,7,0
752,25,4,5,-1,2,0,348,0,6,0
752,25,5,6,-1,2,0,290,0,7,0
752,25,6,7,-1,2,0,334,0,7,0
752,26,0,6,4,1,1,677,0,0,5
752,26,1,0,7,0,0,856,0,5,0
752,26,2,2,5,0,0,584,0,7,0
752,26,3,3,4,0,1,900,1,1,2
752,27,0,7,5,1,1,629,0,0,6
752,27,1,0,4,0,1,900,1,2,3
752,27,2,2,3,0,0,651,0,3,0
752,27,3,5,6,0,1,724,0,0,5
752,28,0,2,7,1,0,900,1,3,2
752,28,1,0,7,0,0,822,0,4,0
752,28,2,3,6,0,0,637,0,4,0
752,28,3,4,5,0,1,900,1,2,4
752,29,0,3,5,1,0,680,0,4,0
752,29,1,0,2,0,1,668,0,0,5
752,29,2,4,6,0,0,720,0,5,0
752,29,3,5,7,0,0,655,0,7,0
752,30,0,0,-1,2,0,396,0,7,0
752,30,1,2,-1,2,0,330,0,6,0
752,30,2,3,-1,2,0,325,0,6,0
752,30,3,4,-1,2,0,423,0,7,0
752,30,4,5,-1,2,0,326,0,7,0
752,30,5,6,-1,2,0,269,0,7,0
752,30,6,7,-1,2,0,372,0,6,0
752,31,0,0,4,1,1,809,0,0,4
752,31,1,2,5,0,1,900,1,1,4
752,31,2,3,4,0,0,550,0,6,0
752,31,3,6,7,0,1,900,1,1,3
752,32,0,5,6,1,1,643,0,0,2
752,32,1,0,2,0,1,580,0,0,7
752,32,2,3,6,0,0,492,0,4,0
752,32,3,4,7,0,0,763,0,7,0
752,33,0,6,0,1,1,650,0,0,6
752,33,1,0,5,0,1,900,1,2,4
752,33,2,2,4,0,0,882,0,5,0
752,33,3,3,7,0,1,711,0,0,7
752,34,0,3,5,1,0,870,0,4,0
752,34,1,2,7,0,0,900,1,3,2
752,34,2,4,5,0,1,736,0,0,7
752,35,0,2,-1,2,0,388,0,7,0
752,35,1,3,-1,2,0,346,0,7,0
752,35,2,4,-1,2,0,468,0,6,0
752,35,3,5,-1,2,0,313,0,7,0
752,36,0,2,5,0,0,674,0,6,0
752,36,1,3,4,0,0,900,1,3,2
752,37,0,2,3,1,0,900,1,4,4
752,37,1,3,5,0,1,600,0,0,6
752,38,0,5,2,1,0,900,1,5,1
752,38,1,2,3,0,0,900,1,3,2
752,39,0,2,3,1,0,664,0,7,0
752,39,1,3,5,0,0,501,0,8,0
752,40,0,2,-1,2,0,475,0,7,0
752,40,1,3,-1,2,0,366,0,7,0
752,41,0,2,3,0,0,830,0,4,0
752,42,0,2,3,0,0,706,0,7,0
752,43,0,2,3,0,0,785,0,6,0
753,1,0,0,-1,2,0,44,0,3,0
753,1,1,1,-1,2,0,40,0,4,0
753,1,2,2,-1,2,0,40,0,3,0
753,1,3,3,-1,2,0,64,0,4,0
753,1,4,4,-1,2,0,40,0,3,0
753,1,5,5,-1,2,0,40,0,3,0
753,1,6,6,-1,2,0,40,0,3,0
753,1,7,7,-1,2,0,40,0,3,0
753,2,0,0,-1,2,0,83,0,4,0
753,2,1,1,-1,2,0,93,0,4,0
753,2,2,2,-1,2,0,85,0,4,0
753,2,3,3,-1,2,0,122,0,4,0
753,2,4,4,-1,2,0,88,0,4,0
753,2,5,5,-1,2,0,46,0,4,0
753,2,6,6,-1,2,0,85,0,4,0
753,2,7,7,-1,2,0,85,0,4,0
753,3,0,0,-1,2,0,93,0,5,0
753,3,1,1,-1,2,0,46,0,5,0
753,3,2,2,-1,2,0,85,0,5,0
753,3,3,3,-1,2,0,52,0,5,0
753,3,4,4,-1,2,0,108,0,5,0
753,3,5,5,-1,2,0,142,0,5,0
753,3,6,6,-1,2,0,85,0,5,0
753,3,7,7,-1,2,0,137,0,5,0
753,4,0,0,1,0,0,381,0,5,0
753,4,1,2,3,0,1,856,0,0,2
753,4,2,4,5,0,1,575,0,0,3
753,4,3,6,7,0,0,479,0,4,0
753,5,0,0,-1,2,0,150,0,5,0
753,5,1,1,-1,2,0,133,0,5,0
753,5,2,2,-1,2,0,153,0,5,0
753,5,3,3,-1,2,0,153,0,5,0
753,5,4,4,-1,2,0,178,0,5,0
753,5,5,5,-1,2,0,189,0,5,0
753,5,6,6,-1,2,0,165,0,5,0
753,5,7,7,-1,2,0,173,0,5,0
753,6,0,0,4,0,0,669,0,4,0
753,6,1,1,7,0,0,547,0,2,0
753,6,2,2,6,0,0,606,0,3,0
753,6,3,3,5,0,0,708,0,3,0
753,7,0,0,5,0,0,387,0,5,0
753,7,1,1,6,0,1,382,0,0,3
753,7,2,2,4,0,1,900,1,1,2
753,7,3,3,7,0,1,849,0,0,2
753,8,0,0,6,0,0,326,0,5,0
753,8,1,1,5,0,1,388,0,0,4
753,8,2,2,7,0,0,572,0,4,0
753,8,3,3,4,0,0,856,0,4,0
753,9,0,0,2,0,1,581,0,0,4
753,9,1,1,4,0,1,662,0,0,5
753,9,2,3,6,0,1,753,0,0,1
753,9,3,5,7,0,0,729,0,4,0
753,10,0,0,-1,2,0,177,0,6,0
753,10,1,1,-1,2,0,153,0,5,0
753,10,2,2,-1,2,0,173,0,6,0
753,10,3,3,-1,2,0,196,0,6,0
753,10,4,4,-1,2,0,145,0,6,0
753,10,5,5,-1,2,0,133,0,6,0
753,10,6,6,-1,2,0,131,0,6,0
753,10,7,7,-1,2,0,171,0,6,0
753,11,0,0,7,0,0,525,0,5,0
753,11,1,1,3,0,1,287,0,0,6
753,11,2,2,5,0,0,538,0,3,0
753,11,3,4,6,0,0,494,0,6,0
753,12,0,0,3,0,0,463,0,5,0
753,12,1,1,2,0,1,301,0,0,6
753,12,2,4,7,0,0,600,0,6,0
753,12,3,5,6,0,0,599,0,5,0
753,13,0,0,2,0,0,579,0,6,0
753,13,1,1,7,0,0,579,0,5,0
753,13,2,3,5,0,1,900,1,4,4
753,13,3,4,6,0,0,799,0,3,0
753,14,0,0,7,0,0,577,0,6,0
753,14,1,1,6,0,0,526,0,5,0
753,14,2,2,3,0,0,731,0,5,0
753,14,3,4,5,0,1,567,0,0,6
753,15,0,0,-1,2,0,211,0,6,0
753,15,1,1,-1,2,0,145,0,6,0
753,15,2,2,-1,2,0,189,0,6,0
753,15,3,3,-1,2,0,169,0,6,0
753,15,4,4,-1,2,0,183,0,6,0
753,15,5,5,-1,2,0,169,0,6,0
753,15,6,6,-1,2,0,183,0,6,0
753,15,7,7,-1,2,0,174,0,6,0
753,16,0,0,5,0,1,652,0,0,5
753,16,1,1,2,0,1,437,0,0,6
753,16,2,3,6,0,0,504,0,6,0
753,16,3,4,7,0,0,768,0,4,0
753,17,0,0,3,0,1,900,1,2,3
753,17,1,1,5,0,1,517,0,0,5
753,17,2,2,4,0,0,597,0,4,0
753,17,3,6,7,0,0,797,0,3,0
753,18,0,0,4,0,0,900,1,4,2
753,18,1,1,3,0,1,470,0,0,6
753,18,2,2,7,0,0,574,0,5,0
753,18,3,5,6,0,1,644,0,0,4
753,19,0,0,6,0,0,830,0,5,0
753,19,1,1,4,0,1,434,0,0,6
753,19,2,2,5,0,0,467,0,6,0
753,19,3,3,7,0,0,735,0,4,0
753,20,0,0,-1,2,0,198,0,7,0
753,20,1,1,-1,2,0,164,0,6,0
753,20,2,2,-1,2,0,153,0,7,0
753,20,3,3,-1,2,0,209,0,7,0
753,20,4,4,-1,2,0,201,0,7,0
753,20,5,5,-1,2,0,237,0,7,0
753,20,6,6,-1,2,0,174,0,7,0
753,20,7,7,-1,2,0,169,0,7,0
753,21,0,0,1,0,0,600,0,6,0
753,21,1,2,6,0,0,455,0,5,0
753,21,2,3,4,0,0,900,1,3,2
753,21,3,5,7,0,0,693,0,4,0
753,22,0,0,5,0,1,569,0,0,7
753,22,1,1,4,0,1,457,0,0,6
753,22,2,2,7,0,0,900,1,3,1
753,22,3,3,6,0,0,552,0,7,0
753,23,0,0,4,0,1,573,0,0,6
753,23,1,1,2,0,1,449,0,0,7
753,23,2,3,7,0,0,787,0,5,0
753,23,3,5,6,0,0,405,0,7,0
753,24,0,0,6,0,0,502,0,5,0
753,24,1,1,7,0,1,690,0,0,5
753,24,2,2,4,0,1,556,0,0,7
753,24,3,3,5,0,1,765,0,0,4
753,25,0,0,-1,2,0,343,0,6,0
753,25,1,2,-1,2,0,318,0,7,0
753,25,2,3,-1,2,0,321,0,7,0
753,25,3,4,-1,2,0,313,0,7,0
753,25,4,5,-1,2,0,251,0,7,0
753,25,5,6,-1,2,0,333,0,6,0
753,25,6,7,-1,2,0,326,0,7,0
753,26,0,7,4,1,0,896,0,6,0
753,26,1,0,3,0,0,765,0,4,0
753,26,2,2,5,0,1,631,0,0,2
753,26,3,4,6,0,0,693,0,4,0
753,27,0,6,7,1,1,659,0,0,7
753,27,1,0,2,0,1,684,0,0,4
753,27,2,3,4,0,1,590,0,0,7
753,27,3,5,7,0,0,866,0,4,0
753,28,0,3,2,1,0,631,0,5,0
753,28,1,0,5,0,1,586,0,0,5
753,28,2,2,4,0,1,824,0,0,4
753,29,0,2,5,1,0,900,1,5,1
753,29,1,0,3,0,0,695,0,6,0
753,29,2,4,5,0,0,642,0,6,0
753,30,0,0,-1,2,0,401,0,7,0
753,30,1,2,-1,2,0,388,0,7,0
753,30,2,3,-1,2,0,465,0,5,0
753,30,3,4,-1,2,0,448,0,6,0
753,30,4,5,-1,2,0,259,0,7,0
753,31,0,5,3,1,1,657,0,0,4
753,31,1,0,2,0,1,900,1,1,5
753,31,2,3,4,0,1,900,1,2,3
753,32,0,0,4,1,1,711,0,0,6
753,32,1,2,3,0,1,775,0,0,4
753,32,2,4,5,0,1,900,1,1,2
753,33,0,4,3,1,0,900,1,3,3
753,33,1,0,2,0,1,900,1,2,6
753,33,2,3,5,0,0,843,0,4,0
753,34,0,2,5,1,1,625,0,0,6
753,34,1,0,3,0,1,900,1,3,3
753,34,2,4,5,0,0,893,0,5,0
753,35,0,0,-1,2,0,358,0,8,0
753,35,1,2,-1,2,0,365,0,8,0
753,35,2,3,-1,2,0,433,0,7,0
753,35,3,4,-1,2,0,358,0,8,0
753,35,4,5,-1,2,0,320,0,7,0
753,36,0,3,2,1,1,827,0,0,7
753,36,1,0,5,0,1,775,0,0,6
753,36,2,2,4,0,1,900,1,1,5
753,37,0,2,5,0,1,674,0,0,7
753,37,1,3,4,0,1,638,0,0,8
753,38,0,2,4,0,0,875,0,4,0
753,38,1,3,5,0,0,819,0,5,0
753,39,0,2,3,0,0,900,1,6,3
753,39,1,4,5,0,1,737,0,0,7
753,40,0,2,-1,2,0,408,0,8,0
753,40,1,4,-1,2,0,419,0,8,0
753,40,2,5,-1,2,0,320,0,7,0
753,41,0,5,2,1,1,723,0,0,7
753,41,1,2,4,0,1,820,0,0,8
753,42,0,4,5,1,0,841,0,6,0
753,42,1,2,5,0,0,846,0,5,0
753,43,0,2,4,0,1,773,0,0,8
754,1,0,0,-1,2,0,44,0,3,0
754,1,1,1,-1,2,0,44,0,4,0
754,1,2,2,-1,2,0,44,0,3,0
754,1,3,3,-1,2,0,44,0,3,0
754,1,4,4,-1,2,0,56,0,4,0
754,1,5,5,-1,2,0,64,0,4,0
754,1,6,6,-1,2,0,40,0,4,0
754,1,7,7,-1,2,0,44,0,4,0
754,2,0,0,-1,2,0,139,0,4,0
754,2,1,1,-1,2,0,44,0,4,0
754,2,2,2,-1,2,0,52,0,4,0
754,2,3,3,-1,2,0,108,0,4,0
754,2,4,4,-1,2,0,83,0,4,0
754,2,5,5,-1,2,0,46,0,4,0
754,2,6,6,-1,2,0,46,0,4,0
754,2,7,7,-1,2,0,93,0,4,0
754,3,0,0,-1,2,0,113,0,5,0
754,3,1,1,-1,2,0,120,0,5,0
754,3,2,2,-1,2,0,93,0,5,0
754,3,3,3,-1,2,0,113,0,5,0
754,3,4,4,-1,2,0,89,0,5,0
754,3,5,5,-1,2,0,53,0,5,0
754,3,6,6,-1,2,0,101,0,5,0
754,3,7,7,-1,2,0,93,0,4,0
754,4,0,0,4,0,0,874,0,3,0
754,4,1,1,5,0,1,468,0,0,3
754,4,2,2,3,0,0,697,0,5,0
754,4,3,6,7,0,0,830,0,4,0
754,5,0,0,-1,2,0,145,0,5,0
754,5,1,1,-1,2,0,133,0,5,0
754,5,2,2,-1,2,0,173,0,5,0
754,5,3,3,-1,2,0,173,0,5,0
754,5,4,4,-1,2,0,189,0,5,0
754,5,5,5,-1,2,0,145,0,5,0
754,5,6,6,-1,2,0,169,0,5,0
754,5,7,7,-1,2,0,177,0,5,0
754,6,0,0,6,0,1,478,0,0,3
754,6,1,1,7,0,1,463,0,0,4
754,6,2,2,5,0,1,693,0,0,4
754,6,3,3,4,0,1,702,0,0,3
754,7,0,0,2,0,0,653,0,4,0
754,7,1,1,6,0,1,287,0,0,4
754,7,2,3,5,0,1,836,0,0,4
754,7,3,4,7,0,0,613,0,5,0
754,8,0,0,3,0,0,600,0,4,0
754,8,1,1,2,0,1,393,0,0,5
754,8,2,4,6,0,0,335,0,5,0
754,8,3,5,7,0,1,626,0,0,2
754,9,0,0,7,0,0,519,0,4,0
754,9,1,1,3,0,0,546,0,4,0
754,9,2,2,6,0,0,612,0,5,0
754,9,3,4,5,0,0,900,1,3,3
754,10,0,0,-1,2,0,137,0,6,0
754,10,1,1,-1,2,0,145,0,6,0
754,10,2,2,-1,2,0,145,0,6,0
754,10,3,3,-1,2,0,161,0,6,0
754,10,4,4,-1,2,0,145,0,6,0
754,10,5,5,-1,2,0,150,0,6,0
754,10,6,6,-1,2,0,133,0,6,0
754,10,7,7,-1,2,0,153,0,6,0
754,11,0,0,5,0,1,749,0,0,3
754,11,1,1,4,0,1,606,0,0,4
754,11,2,2,7,0,0,762,0,4,0
754,11,3,3,6,0,0,509,0,5,0
754,12,0,0,1,0,0,511,0,4,0
754,12,1,2,4,0,1,393,0,0,6
754,12,2,3,7,0,1,900,1,1,3
754,12,3,5,6,0,0,900,1,1,1
