frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16952967.612366401,963849,frame-00000.png
1,0.100000001,16952967.803003699,976070,frame-00001.png
2,0.150000006,16952967.988918498,983317,frame-00002.png
3,0.200000003,16952968.139089499,981946,frame-00003.png
4,0.250000000,16952968.285969499,985104,frame-00004.png
5,0.300000012,16952968.440972898,946668,frame-00005.png
6,0.350000024,16952968.608025700,999034,frame-00006.png
7,0.400000036,16952968.793494899,983438,frame-00007.png
8,0.450000048,16952968.959610600,967302,frame-00008.png
9,0.500000060,16952969.127935100,980605,frame-00009.png
10,0.550000072,16952969.280452300,986664,frame-00010.png
11,0.600000083,16952969.421435401,984133,frame-00011.png
12,0.650000095,16952969.582575500,987888,frame-00012.png
13,0.700000107,16952969.733438399,968616,frame-00013.png
14,0.750000119,16952969.916060299,1024442,frame-00014.png
15,0.800000131,16952970.104651701,1009484,frame-00015.png
16,0.850000143,16952970.285569601,993122,frame-00016.png
17,0.900000155,16952970.446752898,1002985,frame-00017.png
18,0.950000167,16952970.592613101,1011753,frame-00018.png
19,1.000000119,16952970.748185400,1006856,frame-00019.png
20,1.050000072,16952970.905364498,1010465,frame-00020.png
21,1.100000024,16952971.062851600,972349,frame-00021.png
22,1.149999976,16952971.231007200,1024512,frame-00022.png
23,1.199999928,16952971.394932199,1008920,frame-00023.png
24,1.249999881,16952971.542401899,992147,frame-00024.png
25,1.299999833,16952971.692156501,1003670,frame-00025.png
26,1.349999785,16952971.846947700,1012282,frame-00026.png
27,1.399999738,16952972.007386100,1007520,frame-00027.png
28,1.449999690,16952972.163202401,1011521,frame-00028.png
29,1.499999642,16952972.349714901,973563,frame-00029.png
30,1.549999595,16952972.528207801,1025011,frame-00030.png
31,1.599999547,16952972.695268299,1009094,frame-00031.png
32,1.649999499,16952972.846614599,992548,frame-00032.png
33,1.699999452,16952972.994893100,1003640,frame-00033.png
34,1.749999404,16952973.142124198,1012645,frame-00034.png
35,1.799999356,16952973.290173098,1005992,frame-00035.png
36,1.849999309,16952973.440706301,1010569,frame-00036.png
37,1.899999261,16952973.583886601,972166,frame-00037.png
38,1.949999213,16952973.753622700,1024477,frame-00038.png
39,1.999999166,16952973.909059800,1009051,frame-00039.png
40,0.049999237,16952974.072223999,992806,frame-00040.png
