seed,round,index,a,b,kind,winner,ticks,timeout,survivors_a,survivors_b
501,9,3,3,7,0,0,900,1,2,1
501,10,0,0,-1,2,0,195,0,6,0
501,10,1,1,-1,2,0,169,0,5,0
501,10,2,2,-1,2,0,153,0,6,0
501,10,3,3,-1,2,0,169,0,6,0
501,10,4,4,-1,2,0,140,0,6,0
501,10,5,5,-1,2,0,195,0,6,0
501,10,6,6,-1,2,0,163,0,6,0
501,10,7,7,-1,2,0,181,0,6,0
501,11,0,0,4,0,1,838,0,0,3
501,11,1,1,2,0,1,673,0,0,3
501,11,2,3,6,0,1,805,0,0,2
501,11,3,5,7,0,1,900,1,2,3
501,12,0,0,3,0,0,900,1,4,1
501,12,1,1,5,0,1,748,0,0,4
501,12,2,2,7,0,1,811,0,0,4
501,12,3,4,6,0,0,662,0,4,0
501,13,0,0,6,0,0,662,0,5,0
501,13,1,1,3,0,0,900,1,2,2
501,13,2,2,4,0,0,697,0,4,0
501,13,3,5,7,0,1,900,1,1,3
501,14,0,0,2,0,0,479,0,6,0
501,14,1,1,5,0,1,816,0,0,3
501,14,2,3,4,0,1,830,0,0,5
501,14,3,6,7,0,1,695,0,0,5
501,15,0,0,-1,2,0,173,0,6,0
501,15,1,1,-1,2,0,140,0,6,0
501,15,2,2,-1,2,0,176,0,6,0
501,15,3,3,-1,2,0,139,0,6,0
501,15,4,4,-1,2,0,198,0,6,0
501,15,5,5,-1,2,0,213,0,6,0
501,15,6,6,-1,2,0,140,0,6,0
501,15,7,7,-1,2,0,189,0,6,0
501,16,0,0,7,0,0,900,1,4,2
501,16,1,1,6,0,0,900,1,2,1
501,16,2,2,3,0,1,537,0,0,6
501,16,3,4,5,0,0,618,0,5,0
501,17,0,0,1,0,0,412,0,4,0
501,17,1,2,6,0,0,900,1,4,2
501,17,2,3,5,0,0,900,1,3,2
501,17,3,4,7,0,0,898,0,5,0
501,18,0,0,4,0,0,580,0,5,0
501,18,1,1,7,0,1,534,0,0,4
501,18,2,2,5,0,1,849,0,0,6
501,18,3,3,6,0,0,618,0,5,0
501,19,0,0,5,0,0,743,0,6,0
501,19,1,1,2,0,1,668,0,0,4
501,19,2,3,7,0,0,837,0,5,0
501,19,3,4,6,0,0,900,1,4,3
501,20,0,0,-1,2,0,164,0,7,0
501,20,1,1,-1,2,0,145,0,7,0
501,20,2,2,-1,2,0,189,0,7,0
501,20,3,3,-1,2,0,163,0,7,0
501,20,4,4,-1,2,0,183,0,7,0
501,20,5,5,-1,2,0,176,0,7,0
501,20,6,6,-1,2,0,164,0,7,0
501,20,7,7,-1,2,0,205,0,7,0
501,21,0,0,3,0,0,682,0,5,0
501,21,1,1,4,0,1,900,1,1,2
501,21,2,2,7,0,0,774,0,6,0
501,21,3,5,6,0,1,900,1,3,4
501,22,0,0,2,0,0,673,0,4,0
501,22,1,1,3,0,1,392,0,0,7
501,22,2,4,5,0,1,742,0,0,5
501,22,3,6,7,0,1,833,0,0,5
501,23,0,0,3,0,0,846,0,4,0
501,23,1,1,7,0,1,441,0,0,7
501,23,2,2,5,0,0,799,0,5,0
501,23,3,4,6,0,1,793,0,0,6
501,24,0,0,4,0,0,600,0,6,0
501,24,1,1,5,0,1,862,0,0,3
501,24,2,2,7,0,0,723,0,6,0
501,24,3,3,6,0,0,634,0,6,0
501,25,0,0,-1,2,0,363,0,7,0
501,25,1,1,-1,2,0,289,0,7,0
501,25,2,2,-1,2,0,283,0,7,0
501,25,3,3,-1,2,0,316,0,6,0
501,25,4,4,-1,2,0,345,0,7,0
501,25,5,5,-1,2,0,315,0,7,0
501,25,6,6,-1,2,0,293,0,7,0
501,25,7,7,-1,2,0,338,0,7,0
501,26,0,0,7,0,1,846,0,0,6
501,26,1,1,2,0,1,489,0,0,5
501,26,2,3,4,0,0,830,0,6,0
501,26,3,5,6,0,1,900,1,2,5
501,27,0,0,5,0,1,900,1,1,6
501,27,1,1,6,0,1,432,0,0,6
501,27,2,2,4,0,1,900,1,4,6
501,27,3,3,7,0,0,900,1,6,1
501,28,0,3,5,1,0,900,1,3,2
501,28,1,0,6,0,0,537,0,6,0
501,28,2,2,5,0,1,879,0,0,5
501,28,3,4,7,0,0,876,0,7,0
501,29,0,6,2,1,1,900,1,1,3
501,29,1,0,4,0,0,618,0,7,0
501,29,2,2,3,0,1,600,0,0,7
501,29,3,5,7,0,0,900,1,6,2
501,30,0,0,-1,2,0,419,0,6,0
501,30,1,2,-1,2,0,398,0,6,0
501,30,2,3,-1,2,0,357,0,6,0
501,30,3,4,-1,2,0,452,0,7,0
501,30,4,5,-1,2,0,391,0,7,0
501,30,5,6,-1,2,0,323,0,6,0
501,30,6,7,-1,2,0,401,0,6,0
501,31,0,0,2,1,0,900,1,3,2
501,31,1,2,7,0,1,733,0,0,7
501,31,2,3,4,0,0,783,0,5,0
501,31,3,5,6,0,0,900,1,4,3
501,32,0,0,7,0,0,900,1,3,3
501,32,1,2,4,0,0,900,1,6,2
501,32,2,3,5,0,1,821,0,0,5
501,33,0,0,5,0,0,900,1,7,5
501,33,1,2,3,0,0,900,1,6,1
501,33,2,4,7,0,1,900,1,3,6
501,34,0,0,3,0,0,802,0,6,0
501,34,1,2,4,0,0,690,0,6,0
501,34,2,5,7,0,0,900,1,7,6
501,35,0,0,-1,2,0,406,0,8,0
501,35,1,2,-1,2,0,375,0,7,0
501,35,2,3,-1,2,0,320,0,7,0
501,35,3,5,-1,2,0,402,0,8,0
501,36,0,0,5,0,0,816,0,6,0
501,36,1,2,3,0,0,637,0,8,0
501,37,0,0,3,0,0,745,0,6,0
501,37,1,2,5,0,1,788,0,0,5
501,38,0,5,3,1,0,729,0,6,0
501,38,1,0,3,0,1,812,0,0,5
501,39,0,0,5,1,0,631,0,6,0
501,39,1,3,5,0,1,799,0,0,7
501,40,0,0,-1,2,0,388,0,8,0
501,40,1,5,-1,2,0,415,0,8,0
501,41,0,0,5,0,0,900,1,4,3
502,1,0,0,-1,2,0,40,0,4,0
502,1,1,1,-1,2,0,53,0,3,0
502,1,2,2,-1,2,0,53,0,3,0
502,1,3,3,-1,2,0,40,0,4,0
502,1,4,4,-1,2,0,64,0,3,0
502,1,5,5,-1,2,0,44,0,3,0
502,1,6,6,-1,2,0,44,0,3,0
502,1,7,7,-1,2,0,40,0,3,0
502,2,0,0,-1,2,0,49,0,4,0
502,2,1,1,-1,2,0,97,0,4,0
502,2,2,2,-1,2,0,116,0,4,0
502,2,3,3,-1,2,0,46,0,4,0
502,2,4,4,-1,2,0,113,0,4,0
502,2,5,5,-1,2,0,46,0,4,0
502,2,6,6,-1,2,0,85,0,4,0
502,2,7,7,-1,2,0,46,0,4,0
502,3,0,0,-1,2,0,82,0,5,0
502,3,1,1,-1,2,0,93,0,5,0
502,3,2,2,-1,2,0,122,0,5,0
502,3,3,3,-1,2,0,46,0,5,0
502,3,4,4,-1,2,0,183,0,5,0
502,3,5,5,-1,2,0,64,0,5,0
502,3,6,6,-1,2,0,85,0,5,0
502,3,7,7,-1,2,0,85,0,5,0
502,4,0,0,1,0,0,525,0,1,0
502,4,1,2,7,0,1,601,0,0,4
502,4,2,3,4,0,1,537,0,0,5
502,4,3,5,6,0,1,446,0,0,3
502,5,0,0,-1,2,0,133,0,5,0
502,5,1,1,-1,2,0,149,0,5,0
502,5,2,2,-1,2,0,218,0,5,0
502,5,3,3,-1,2,0,188,0,5,0
502,5,4,4,-1,2,0,174,0,4,0
502,5,5,5,-1,2,0,145,0,5,0
502,5,6,6,-1,2,0,140,0,5,0
502,5,7,7,-1,2,0,153,0,5,0
502,6,0,0,5,0,1,354,0,0,5
502,6,1,1,4,0,1,718,0,0,1
502,6,2,2,6,0,1,531,0,0,5
502,6,3,3,7,0,0,577,0,3,0
502,7,0,0,2,0,0,570,0,5,0
502,7,1,1,3,0,1,282,0,0,5
502,7,2,4,5,0,1,793,0,0,3
502,7,3,6,7,0,1,900,1,1,2
502,8,0,0,4,0,0,900,1,3,1
502,8,1,1,2,0,1,401,0,0,5
502,8,2,3,6,0,1,501,0,0,4
502,8,3,5,7,0,1,569,0,0,3
502,9,0,0,7,0,1,507,0,0,3
502,9,1,1,5,0,0,579,0,1,0
502,9,2,2,3,0,1,640,0,0,6
502,9,3,4,6,0,1,463,0,0,6
502,10,0,0,-1,2,0,149,0,6,0
502,10,1,1,-1,2,0,154,0,6,0
502,10,2,2,-1,2,0,189,0,6,0
502,10,3,3,-1,2,0,171,0,6,0
502,10,4,4,-1,2,0,145,0,6,0
502,10,5,5,-1,2,0,122,0,6,0
502,10,6,6,-1,2,0,145,0,6,0
502,10,7,7,-1,2,0,164,0,6,0
502,11,0,0,3,0,1,453,0,0,6
502,11,1,1,6,0,1,459,0,0,3
502,11,2,2,5,0,1,373,0,0,6
502,11,3,4,7,0,0,587,0,4,0
502,12,0,0,6,0,1,513,0,0,5
502,12,1,1,7,0,1,446,0,0,5
502,12,2,2,4,0,0,900,1,3,3
502,12,3,3,5,0,1,537,0,0,4
502,13,0,0,1,0,1,837,0,0,2
502,13,1,2,6,0,1,799,0,0,4
502,13,2,3,7,0,0,444,0,5,0
502,13,3,4,5,0,1,544,0,0,5
502,14,0,0,3,0,1,431,0,0,4
502,14,1,1,4,0,1,556,0,0,5
502,14,2,2,7,0,0,662,0,6,0
502,14,3,5,6,0,1,662,0,0,2
502,15,0,0,-1,2,0,173,0,5,0
502,15,1,1,-1,2,0,173,0,6,0
502,15,2,2,-1,2,0,220,0,6,0
502,15,3,3,-1,2,0,171,0,6,0
502,15,4,4,-1,2,0,174,0,6,0
502,15,5,5,-1,2,0,145,0,6,0
502,15,6,6,-1,2,0,131,0,6,0
502,15,7,7,-1,2,0,182,0,6,0
502,16,0,0,6,0,1,458,0,0,5
502,16,1,1,3,0,1,662,0,0,5
502,16,2,2,5,0,1,538,0,0,5
502,16,3,4,7,0,1,836,0,0,3
502,17,0,0,5,0,1,497,0,0,6
502,17,1,1,7,0,0,583,0,4,0
502,17,2,2,3,0,1,542,0,0,5
502,17,3,4,6,0,1,556,0,0,5
502,18,0,0,7,0,1,653,0,0,4
502,18,1,1,5,0,1,512,0,0,5
502,18,2,2,4,0,0,742,0,6,0
502,18,3,3,6,0,0,900,1,3,1
502,19,0,0,4,0,0,788,0,5,0
502,19,1,1,2,0,0,505,0,7,0
502,19,2,3,5,0,1,890,0,0,5
502,19,3,6,7,0,1,900,1,1,3
502,20,0,0,-1,2,0,153,0,7,0
502,20,1,1,-1,2,0,153,0,7,0
502,20,2,2,-1,2,0,182,0,7,0
502,20,3,3,-1,2,0,169,0,7,0
502,20,4,4,-1,2,0,184,0,7,0
502,20,5,5,-1,2,0,153,0,7,0
502,20,6,6,-1,2,0,143,0,7,0
502,20,7,7,-1,2,0,145,0,7,0
502,21,0,0,2,0,1,676,0,0,5
502,21,1,1,6,0,0,616,0,3,0
502,21,2,3,4,0,0,681,0,5,0
502,21,3,5,7,0,0,646,0,5,0
502,22,0,0,3,0,1,556,0,0,6
502,22,1,1,7,0,1,642,0,0,4
502,22,2,2,4,0,0,656,0,6,0
502,22,3,5,6,0,0,476,0,6,0
502,23,0,0,1,0,0,419,0,6,0
502,23,1,2,3,0,1,900,1,2,6
502,23,2,4,5,0,1,689,0,0,5
502,23,3,6,7,0,1,900,1,3,4
502,24,0,0,7,0,1,643,0,0,6
502,24,1,1,3,0,1,486,0,0,6
502,24,2,2,5,0,1,900,1,1,5
502,24,3,4,6,0,1,826,0,0,5
502,25,0,0,-1,2,0,285,0,7,0
502,25,1,1,-1,2,0,325,0,6,0
502,25,2,2,-1,2,0,353,0,7,0
502,25,3,3,-1,2,0,325,0,7,0
502,25,4,4,-1,2,0,363,0,6,0
502,25,5,5,-1,2,0,314,0,7,0
502,25,6,6,-1,2,0,346,0,6,0
502,25,7,7,-1,2,0,345,0,7,0
502,26,0,0,4,0,0,749,0,6,0
502,26,1,1,5,0,1,328,0,0,7
502,26,2,2,7,0,1,700,0,0,7
502,26,3,3,6,0,0,587,0,5,0
502,27,0,0,2,0,0,900,1,5,5
502,27,1,1,6,0,0,459,0,4,0
502,27,2,3,5,0,0,900,1,4,2
502,27,3,4,7,0,0,662,0,7,0
502,28,0,0,6,0,0,511,0,7,0
502,28,1,1,2,0,1,587,0,0,2
502,28,2,3,4,0,1,900,1,1,4
502,28,3,5,7,0,1,776,0,0,5
502,29,0,0,5,0,1,641,0,0,7
502,29,1,1,4,0,1,499,0,0,5
502,29,2,2,6,0,1,699,0,0,6
502,29,3,3,7,0,0,563,0,6,0
502,30,0,0,-1,2,0,433,0,6,0
502,30,1,3,-1,2,0,314,0,6,0
502,30,2,4,-1,2,0,443,0,5,0
502,30,3,5,-1,2,0,313,0,6,0
502,30,4,6,-1,2,0,319,0,8,0
502,30,5,7,-1,2,0,350,0,7,0
502,31,0,0,3,0,0,900,1,2,2
502,31,1,4,7,0,1,900,1,4,5
502,31,2,5,6,0,0,900,1,4,1
502,32,0,3,5,1,1,686,0,0,4
502,32,1,0,5,0,0,900,1,3,2
502,32,2,6,7,0,1,900,1,2,4
502,33,0,7,0,1,0,900,1,6,4
502,33,1,0,3,0,0,794,0,6,0
502,33,2,5,6,0,0,645,0,6,0
502,34,0,5,7,1,0,597,0,8,0
502,34,1,0,6,0,0,754,0,6,0
502,34,2,3,7,0,1,900,1,1,3
502,35,0,0,-1,2,0,396,0,8,0
502,35,1,3,-1,2,0,316,0,8,0
502,35,2,5,-1,2,0,313,0,8,0
502,35,3,7,-1,2,0,363,0,7,0
502,36,0,0,7,0,0,883,0,8,0
502,36,1,3,5,0,0,900,1,3,2
502,37,0,0,5,0,0,900,1,5,1
502,37,1,3,7,0,1,698,0,0,7
502,38,0,0,3,0,1,900,1,1,6
502,38,1,5,7,0,0,899,0,5,0
502,39,0,3,5,1,0,737,0,4,0
502,39,1,5,7,0,1,900,1,1,6
502,40,0,3,-1,2,0,397,0,7,0
502,40,1,5,-1,2,0,343,0,8,0
502,40,2,7,-1,2,0,433,0,6,0
502,41,0,7,3,1,0,823,0,6,0
502,41,1,3,5,0,1,666,0,0,6
502,42,0,5,7,1,0,856,0,6,0
502,42,1,3,7,0,1,653,0,0,7
502,43,0,5,7,0,0,900,1,5,2
502,44,0,5,7,0,0,582,0,8,0
503,1,0,0,-1,2,0,40,0,3,0
503,1,1,1,-1,2,0,44,0,3,0
503,1,2,2,-1,2,0,40,0,3,0
503,1,3,3,-1,2,0,40,0,4,0
503,1,4,4,-1,2,0,40,0,3,0
503,1,5,5,-1,2,0,44,0,4,0
503,1,6,6,-1,2,0,72,0,3,0
503,1,7,7,-1,2,0,56,0,4,0
503,2,0,0,-1,2,0,85,0,4,0
503,2,1,1,-1,2,0,58,0,4,0
503,2,2,2,-1,2,0,108,0,4,0
503,2,3,3,-1,2,0,53,0,4,0
503,2,4,4,-1,2,0,102,0,4,0
503,2,5,5,-1,2,0,40,0,4,0
503,2,6,6,-1,2,0,72,0,4,0
503,2,7,7,-1,2,0,72,0,4,0
503,3,0,0,-1,2,0,85,0,5,0
503,3,1,1,-1,2,0,52,0,5,0
503,3,2,2,-1,2,0,69,0,5,0
503,3,3,3,-1,2,0,53,0,5,0
503,3,4,4,-1,2,0,108,0,5,0
503,3,5,5,-1,2,0,92,0,5,0
503,3,6,6,-1,2,0,56,0,5,0
503,3,7,7,-1,2,0,93,0,5,0
503,4,0,0,1,0,1,693,0,0,3
503,4,1,2,5,0,1,502,0,0,4
503,4,2,3,7,0,1,481,0,0,4
503,4,3,4,6,0,0,499,0,3,0
503,5,0,0,-1,2,0,193,0,5,0
503,5,1,1,-1,2,0,145,0,5,0
503,5,2,2,-1,2,0,133,0,5,0
503,5,3,3,-1,2,0,153,0,5,0
503,5,4,4,-1,2,0,189,0,5,0
503,5,5,5,-1,2,0,169,0,5,0
503,5,6,6,-1,2,0,153,0,5,0
503,5,7,7,-1,2,0,153,0,5,0
503,6,0,0,2,0,0,528,0,4,0
503,6,1,1,7,0,0,373,0,5,0
503,6,2,3,6,0,1,369,0,0,3
503,6,3,4,5,0,0,711,0,3,0
503,7,0,0,4,0,1,606,0,0,3
503,7,1,1,5,0,0,590,0,2,0
503,7,2,2,3,0,0,741,0,2,0
503,7,3,6,7,0,0,637,0,3,0
503,8,0,0,7,0,1,793,0,0,3
503,8,1,1,6,0,1,413,0,0,3
503,8,2,2,4,0,1,490,0,0,4
503,8,3,3,5,0,0,538,0,5,0
503,9,0,0,3,0,1,634,0,0,6
503,9,1,1,2,0,0,547,0,3,0
503,9,2,4,7,0,0,856,0,4,0
503,9,3,5,6,0,0,669,0,4,0
503,10,0,0,-1,2,0,173,0,6,0
503,10,1,1,-1,2,0,125,0,6,0
503,10,2,2,-1,2,0,182,0,6,0
503,10,3,3,-1,2,0,170,0,6,0
503,10,4,4,-1,2,0,141,0,6,0
503,10,5,5,-1,2,0,189,0,6,0
503,10,6,6,-1,2,0,133,0,6,0
503,10,7,7,-1,2,0,169,0,6,0
503,11,0,0,5,0,1,702,0,0,4
503,11,1,1,3,0,1,550,0,0,4
503,11,2,2,7,0,1,842,0,0,3
503,11,3,4,6,0,1,864,0,0,5
503,12,0,0,6,0,0,900,1,1,1
503,12,1,1,4,0,1,439,0,0,5
503,12,2,2,3,0,1,466,0,0,5
503,12,3,5,7,0,0,719,0,4,0
503,13,0,0,5,0,1,557,0,0,3
503,13,1,1,7,0,0,582,0,4,0
503,13,2,2,6,0,1,736,0,0,1
503,13,3,3,4,0,1,596,0,0,4
503,14,0,0,3,0,1,900,1,2,1
503,14,1,1,2,0,1,484,0,0,4
503,14,2,4,7,0,0,768,0,6,0
503,14,3,5,6,0,0,469,0,4,0
503,15,0,0,-1,2,0,188,0,6,0
503,15,1,1,-1,2,0,153,0,6,0
503,15,2,2,-1,2,0,149,0,6,0
503,15,3,3,-1,2,0,155,0,6,0
503,15,4,4,-1,2,0,184,0,6,0
503,15,5,5,-1,2,0,140,0,6,0
503,15,6,6,-1,2,0,173,0,6,0
503,15,7,7,-1,2,0,297,0,6,0
503,16,0,0,1,0,1,388,0,0,5
503,16,1,2,5,0,1,419,0,0,6
503,16,2,3,4,0,0,652,0,4,0
503,16,3,6,7,0,0,575,0,6,0
503,17,0,0,2,0,0,855,0,3,0
503,17,1,1,6,0,0,708,0,3,0
503,17,2,3,7,0,1,900,1,3,2
503,17,3,4,5,0,1,473,0,0,6
503,18,0,0,4,0,1,731,0,0,3
503,18,1,1,5,0,0,579,0,3,0
503,18,2,2,7,0,1,809,0,0,5
503,18,3,3,6,0,1,543,0,0,4
503,19,0,0,7,0,1,900,1,1,4
503,19,1,1,4,0,0,442,0,7,0
503,19,2,2,6,0,1,592,0,0,4
503,19,3,3,5,0,1,900,1,1,4
503,20,0,0,-1,2,0,170,0,7,0
503,20,1,1,-1,2,0,145,0,7,0
503,20,2,2,-1,2,0,153,0,7,0
503,20,3,3,-1,2,0,153,0,7,0
503,20,4,4,-1,2,0,247,0,7,0
503,20,5,5,-1,2,0,140,0,7,0
503,20,6,6,-1,2,0,140,0,7,0
503,20,7,7,-1,2,0,201,0,7,0
503,21,0,0,6,0,0,817,0,5,0
503,21,1,1,3,0,1,589,0,0,3
503,21,2,2,4,0,1,737,0,0,5
503,21,3,5,7,0,0,900,1,4,3
503,22,0,0,4,0,0,617,0,6,0
503,22,1,1,2,0,1,360,0,0,6
503,22,2,3,7,0,1,900,1,3,4
503,22,3,5,6,0,0,470,0,6,0
503,23,0,0,2,0,1,781,0,0,5
503,23,1,1,7,0,1,742,0,0,2
503,23,2,3,5,0,0,900,1,2,1
503,23,3,4,6,0,1,534,0,0,6
503,24,0,0,5,0,0,803,0,4,0
503,24,1,1,3,0,1,436,0,0,6
503,24,2,2,4,0,0,562,0,5,0
503,24,3,6,7,0,1,900,1,2,4
503,25,0,0,-1,2,0,349,0,6,0
503,25,1,1,-1,2,0,317,0,6,0
503,25,2,2,-1,2,0,336,0,6,0
503,25,3,3,-1,2,0,311,0,6,0
503,25,4,4,-1,2,0,357,0,7,0
503,25,5,5,-1,2,0,322,0,7,0
503,25,6,6,-1,2,0,282,0,7,0
503,25,7,7,-1,2,0,366,0,7,0
503,26,0,0,1,0,0,463,0,5,0
503,26,1,2,5,0,0,750,0,4,0
503,26,2,3,6,0,0,782,0,4,0
503,26,3,4,7,0,0,900,1,2,1
503,27,0,0,7,0,0,898,0,5,0
503,27,1,1,6,0,1,470,0,0,5
503,27,2,2,3,0,0,531,0,7,0
503,27,3,4,5,0,1,684,0,0,5
503,28,0,0,3,0,0,644,0,5,0
503,28,1,1,4,0,1,528,0,0,5
503,28,2,2,6,0,0,617,0,6,0
503,28,3,5,7,0,0,644,0,6,0
503,29,0,0,6,0,0,900,1,3,1
503,29,1,1,5,0,1,443,0,0,5
503,29,2,2,7,0,0,856,0,3,0
503,29,3,3,4,0,0,597,0,2,0
503,30,0,0,-1,2,0,330,0,7,0
503,30,1,1,-1,2,0,326,0,5,0
503,30,2,2,-1,2,0,363,0,7,0
503,30,3,3,-1,2,0,382,0,6,0
503,30,4,4,-1,2,0,413,0,6,0
503,30,5,5,-1,2,0,297,0,6,0
503,30,6,6,-1,2,0,283,0,6,0
503,30,7,7,-1,2,0,376,0,6,0
503,31,0,0,3,0,1,569,0,0,6
503,31,1,1,4,0,1,353,0,0,6
503,31,2,2,6,0,0,538,0,7,0
503,31,3,5,7,0,0,678,0,5,0
503,32,0,0,5,0,1,560,0,0,6
503,32,1,1,3,0,1,400,0,0,4
503,32,2,2,4,0,0,900,1,4,1
503,32,3,6,7,0,0,738,0,3,0
503,33,0,6,3,1,1,721,0,0,5
503,33,1,0,2,0,1,900,1,2,4
503,33,2,3,5,0,1,900,1,1,4
503,33,3,4,7,0,0,640,0,5,0
503,34,0,0,6,0,0,900,1,3,1
503,34,1,2,5,0,0,900,1,6,1
503,34,2,3,4,0,1,900,1,2,2
503,35,0,0,-1,2,0,357,0,7,0
503,35,1,2,-1,2,0,334,0,8,0
503,35,2,3,-1,2,0,319,0,8,0
503,35,3,4,-1,2,0,378,0,8,0
503,35,4,5,-1,2,0,350,0,8,0
503,36,0,3,2,1,1,680,0,0,6
503,36,1,0,2,0,1,759,0,0,6
503,36,2,4,5,0,1,900,1,2,2
503,37,0,2,5,0,0,656,0,7,0
503,37,1,3,4,0,1,874,0,0,3
503,38,0,2,4,0,0,624,0,7,0
503,38,1,3,5,0,1,606,0,0,7
503,39,0,2,5,0,0,656,0,6,0
503,40,0,2,-1,2,0,395,0,8,0
503,40,1,5,-1,2,0,433,0,7,0
503,41,0,2,5,0,0,578,0,7,0
503,42,0,2,5,0,0,849,0,5,0
504,1,0,0,-1,2,0,44,0,3,0
504,1,1,1,-1,2,0,44,0,4,0
504,1,2,2,-1,2,0,53,0,3,0
504,1,3,3,-1,2,0,40,0,3,0
504,1,4,4,-1,2,0,49,0,3,0
504,1,5,5,-1,2,0,44,0,3,0
504,1,6,6,-1,2,0,44,0,3,0
504,1,7,7,-1,2,0,40,0,3,0
504,2,0,0,-1,2,0,73,0,4,0
504,2,1,1,-1,2,0,77,0,4,0
504,2,2,2,-1,2,0,93,0,4,0
504,2,3,3,-1,2,0,40,0,4,0
504,2,4,4,-1,2,0,84,0,4,0
504,2,5,5,-1,2,0,58,0,4,0
504,2,6,6,-1,2,0,40,0,4,0
504,2,7,7,-1,2,0,81,0,4,0
504,3,0,0,-1,2,0,65,0,5,0
504,3,1,1,-1,2,0,85,0,4,0
504,3,2,2,-1,2,0,121,0,5,0
504,3,3,3,-1,2,0,46,0,5,0
504,3,4,4,-1,2,0,53,0,5,0
504,3,5,5,-1,2,0,108,0,5,0
504,3,6,6,-1,2,0,46,0,5,0
504,3,7,7,-1,2,0,64,0,5,0
504,4,0,0,5,0,0,450,0,3,0
504,4,1,1,6,0,1,684,0,0,1
504,4,2,2,3,0,1,609,0,0,2
504,4,3,4,7,0,1,637,0,0,2
504,5,0,0,-1,2,0,251,0,5,0
504,5,1,1,-1,2,0,183,0,5,0
504,5,2,2,-1,2,0,169,0,5,0
504,5,3,3,-1,2,0,153,0,5,0
504,5,4,4,-1,2,0,169,0,5,0
504,5,5,5,-1,2,0,151,0,5,0
504,5,6,6,-1,2,0,161,0,5,0
504,5,7,7,-1,2,0,169,0,5,0
504,6,0,0,7,0,1,484,0,0,2
504,6,1,1,4,0,0,750,0,3,0
504,6,2,2,5,0,0,802,0,3,0
504,6,3,3,6,0,1,497,0,0,2
504,7,0,0,3,0,0,419,0,5,0
504,7,1,1,7,0,1,451,0,0,4
504,7,2,2,6,0,1,556,0,0,4
504,7,3,4,5,0,0,345,0,5,0
504,8,0,0,2,0,0,494,0,4,0
504,8,1,1,3,0,0,380,0,5,0
504,8,2,4,6,0,0,575,0,4,0
504,8,3,5,7,0,0,457,0,4,0
504,9,0,0,1,0,1,526,0,0,4
504,9,1,2,4,0,1,591,0,0,4
504,9,2,3,7,0,0,529,0,4,0
504,9,3,5,6,0,1,900,1,1,4
504,10,0,0,-1,2,0,145,0,6,0
504,10,1,1,-1,2,0,169,0,6,0
504,10,2,2,-1,2,0,173,0,6,0
504,10,3,3,-1,2,0,164,0,6,0
504,10,4,4,-1,2,0,173,0,6,0
504,10,5,5,-1,2,0,173,0,6,0
504,10,6,6,-1,2,0,169,0,6,0
504,10,7,7,-1,2,0,189,0,6,0
504,11,0,0,6,0,0,542,0,6,0
504,11,1,1,5,0,1,489,0,0,5
