seed,rounds,simulated_ms,wall_ms,winner_seats,timeouts,encounters,combat_events,bot_commands,bot_rejects,ghosts,final_hash,idle_unit_ms,stunned_unit_ms
1,28,1103400,748,1,19,123,17875,804,0,6,18207601412675626806,72850,591350
