frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16833663.396122001,493920,frame-00000.png
1,0.100000001,16833663.466711700,476704,frame-00001.png
2,0.150000006,16833663.534665700,498884,frame-00002.png
3,0.200000003,16833663.608201101,490849,frame-00003.png
4,0.250000000,16833663.675976600,486711,frame-00004.png
5,0.300000012,16833663.744543899,491085,frame-00005.png
6,0.350000024,16833663.814918600,493777,frame-00006.png
7,0.400000036,16833663.888131801,490946,frame-00007.png
8,0.450000048,16833663.958600599,494089,frame-00008.png
9,0.500000060,16833664.028258100,476720,frame-00009.png
10,0.550000072,16833664.098494299,499059,frame-00010.png
11,0.600000083,16833664.168078002,491491,frame-00011.png
12,0.000000119,16833664.238239400,486753,frame-00012.png
13,0.050000120,16833664.308382802,489993,frame-00013.png
