00:09.360  geom.mesh        | ERROR Face 1093 is a duplicate of 1084
00:09.360  geom.mesh        | ERROR Face 1482 is a duplicate of 1086
00:09.360  geom.mesh        | ERROR Face 244 is a duplicate of 243
00:09.360  geom.mesh        | ERROR Face 278 is a duplicate of 276
00:09.360  geom.mesh        | ERROR Face 862 is a duplicate of 244
00:09.360  geom.mesh        | ERROR Face 893 is a duplicate of 277
00:09.360  geom.mesh        | ERROR Face 909 is a duplicate of 289
00:09.360  geom.mesh        | ERROR Face 910 is a duplicate of 290
00:09.360  geom.mesh        | ERROR Face 915 is a duplicate of 908
00:21.688  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\front.png'
00:26.078  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\side.png'
00:30.891  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\back.png'
00:35.500  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\three-quarter.png'
00:39.219  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\face.png'
00:43.266  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\game-angle.png'
00:46.219  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\exports\heroes\wc_u_halfling_ranger\portrait.png'
00:46.797  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Idle-start.png'
00:47.407  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Idle-release.png'
00:48.016  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Idle-end.png'
00:48.657  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Move-start.png'
00:49.297  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Move-release.png'
00:49.891  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Move-end.png'
00:50.485  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Attack-start.png'
00:51.078  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Attack-release.png'
00:51.750  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Attack-end.png'
00:52.407  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Active-start.png'
00:53.063  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Active-release.png'
00:53.735  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Active-end.png'
00:54.375  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Hit-start.png'
00:55.063  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Hit-release.png'
00:55.735  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Hit-end.png'
00:56.407  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Defeat-start.png'
00:57.235  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Defeat-release.png'
00:57.907  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Defeat-end.png'
00:58.625  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Victory-start.png'
00:59.375  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Victory-release.png'
01:00.078  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161802Z\halflings\finn\Victory-end.png'
01:01.391  render           | Video append frame 1
01:01.422  render           | Video append frame 2
01:01.438  render           | Video append frame 3
01:01.469  render           | Video append frame 4
01:01.500  render           | Video append frame 5
01:01.516  render           | Video append frame 6
01:01.547  render           | Video append frame 7
01:01.563  render           | Video append frame 8
01:01.578  render           | Video append frame 9
01:01.610  render           | Video append frame 10
01:01.625  render           | Video append frame 11
01:01.641  render           | Video append frame 12
01:01.672  render           | Video append frame 13
01:01.688  render           | Video append frame 14
01:01.703  render           | Video append frame 15
01:01.735  render           | Video append frame 16
01:01.750  render           | Video append frame 17
01:01.766  render           | Video append frame 18
01:01.782  render           | Video append frame 19
01:01.797  render           | Video append frame 20
01:01.828  render           | Video append frame 21
01:01.860  render           | Video append frame 22
01:01.875  render           | Video append frame 23
01:01.907  render           | Video append frame 24
01:01.922  render           | Video append frame 25
01:01.938  render           | Video append frame 26
01:01.969  render           | Video append frame 27
01:01.985  render           | Video append frame 28
01:02.000  render           | Video append frame 29
01:02.032  render           | Video append frame 30
01:02.047  render           | Video append frame 31
01:02.063  render           | Video append frame 32
01:02.094  render           | Video append frame 33
01:02.110  render           | Video append frame 34
01:02.125  render           | Video append frame 35
01:02.157  render           | Video append frame 36
01:02.172  render           | Video append frame 37
01:02.188  render           | Video append frame 38
01:02.203  render           | Video append frame 39
01:02.235  render           | Video append frame 40
01:02.250  render           | Video append frame 41
01:02.266  render           | Video append frame 42
01:02.297  render           | Video append frame 43
01:02.313  render           | Video append frame 44
01:02.328  render           | Video append frame 45
01:02.344  render           | Video append frame 46
01:02.375  render           | Video append frame 47
01:02.391  render           | Video append frame 48
01:02.407  render           | Video append frame 49
01:02.438  render           | Video append frame 50
01:02.453  render           | Video append frame 51
01:02.469  render           | Video append frame 52
01:02.485  render           | Video append frame 53
01:02.516  render           | Video append frame 54
01:02.532  render           | Video append frame 55
01:02.547  render           | Video append frame 56
01:02.578  render           | Video append frame 57
01:02.594  render           | Video append frame 58
01:02.610  render           | Video append frame 59
01:02.625  render           | Video append frame 60
01:02.657  render           | Video append frame 61
01:02.672  render           | Video append frame 62
01:02.688  render           | Video append frame 63
01:02.703  render           | Video append frame 64
01:02.735  render           | Video append frame 65
01:02.750  render           | Video append frame 66
01:02.782  render           | Video append frame 67
01:02.797  render           | Video append frame 68
01:02.813  render           | Video append frame 69
01:02.844  render           | Video append frame 70
01:02.860  render           | Video append frame 71
01:02.891  render           | Video append frame 72
01:02.907  render           | Video append frame 73
01:02.922  render           | Video append frame 74
01:02.953  render           | Video append frame 75
01:02.969  render           | Video append frame 76
01:03.000  render           | Video append frame 77
01:03.016  render           | Video append frame 78
01:03.032  render           | Video append frame 79
01:03.063  render           | Video append frame 80
01:03.078  render           | Video append frame 81
01:03.094  render           | Video append frame 82
01:03.125  render           | Video append frame 83
01:03.141  render           | Video append frame 84
01:03.157  render           | Video append frame 85
