frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16952987.960000299,999579,frame-00000.png
1,0.100000001,16952988.129440598,1008657,frame-00001.png
2,0.150000006,16952988.295698300,1003422,frame-00002.png
3,0.200000003,16952988.461069498,1005733,frame-00003.png
4,0.250000000,16952988.623245101,969930,frame-00004.png
5,0.300000012,16952988.771798201,1018803,frame-00005.png
6,0.350000024,16952988.920800399,1002811,frame-00006.png
7,0.400000036,16952989.067115899,987513,frame-00007.png
8,0.450000048,16952989.241004400,997883,frame-00008.png
9,0.500000060,16952989.420368399,1005328,frame-00009.png
10,0.550000072,16952989.593154799,999447,frame-00010.png
11,0.600000083,16952989.774032801,1003831,frame-00011.png
12,0.650000095,16952989.914480500,966528,frame-00012.png
13,0.700000107,16952990.068024699,1016637,frame-00013.png
14,0.750000119,16952990.210085601,1002187,frame-00014.png
15,0.800000131,16952990.354752701,986376,frame-00015.png
16,0.850000143,16952990.493250400,996751,frame-00016.png
17,0.900000155,16952990.634710699,1004851,frame-00017.png
18,0.950000167,16952990.778699901,1000693,frame-00018.png
19,1.000000119,16952990.942448098,1003706,frame-00019.png
20,1.050000072,16952991.083780698,967814,frame-00020.png
21,1.100000024,16952991.228820100,1018467,frame-00021.png
22,1.149999976,16952991.376493800,1002828,frame-00022.png
23,1.199999928,16952991.538142100,988009,frame-00023.png
24,1.249999881,16952991.700305399,998798,frame-00024.png
25,1.299999833,16952991.869347800,1007989,frame-00025.png
26,1.349999785,16952992.044817001,1003668,frame-00026.png
27,1.399999738,16952992.202304900,1007297,frame-00027.png
28,1.449999690,16952992.362184901,971485,frame-00028.png
29,1.499999642,16952992.508505899,1023592,frame-00029.png
30,0.049999595,16952992.655001398,1008367,frame-00030.png
