frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16952978.249361400,996276,frame-00000.png
1,0.100000001,16952978.394978900,964796,frame-00001.png
2,0.150000006,16952978.554061301,1012754,frame-00002.png
3,0.200000003,16952978.741218500,995177,frame-00003.png
4,0.250000000,16952978.904500000,974139,frame-00004.png
5,0.300000012,16952979.071097001,989407,frame-00005.png
6,0.350000024,16952979.245905701,999852,frame-00006.png
7,0.400000036,16952979.405003201,997063,frame-00007.png
8,0.450000048,16952979.542402200,1001234,frame-00008.png
9,0.500000060,16952979.699189499,969390,frame-00009.png
10,0.550000072,16952979.855388600,1018375,frame-00010.png
11,0.600000083,16952980.058831800,1003063,frame-00011.png
12,0.000000119,16952980.227711301,987157,frame-00012.png
13,0.050000120,16952980.378154900,997446,frame-00013.png
