frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16953503.249091800,1009210,frame-00000.png
1,0.100000001,16953503.457896199,1006521,frame-00001.png
2,0.150000006,16953503.662062000,999363,frame-00002.png
3,0.200000003,16953503.865607899,994788,frame-00003.png
4,0.250000000,16953504.069975302,963231,frame-00004.png
5,0.300000012,16953504.282995801,1008619,frame-00005.png
6,0.350000024,16953504.489519000,994505,frame-00006.png
7,0.400000036,16953504.698432401,984892,frame-00007.png
8,0.450000048,16953504.902643099,1002099,frame-00008.png
9,0.500000060,16953505.132205900,1013054,frame-00009.png
10,0.550000072,16953505.356470302,1017104,frame-00010.png
11,0.000000060,16953505.593453102,1020724,frame-00011.png
12,0.050000060,16953505.801934600,986595,frame-00012.png
