frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16952974.347250201,986624,frame-00000.png
1,0.100000001,16952974.526748501,999484,frame-00001.png
2,0.150000006,16952974.708791099,1006549,frame-00002.png
3,0.200000003,16952974.914608199,1001967,frame-00003.png
4,0.250000000,16952975.101435300,1003052,frame-00004.png
5,0.300000012,16952975.278437700,969407,frame-00005.png
6,0.350000024,16952975.477618299,1019287,frame-00006.png
7,0.400000036,16952975.661510602,1003198,frame-00007.png
8,0.450000048,16952975.850811500,987243,frame-00008.png
9,0.500000060,16952976.029393598,996444,frame-00009.png
10,0.550000072,16952976.217754900,1005658,frame-00010.png
11,0.600000083,16952976.382912900,1002213,frame-00011.png
12,0.650000095,16952976.546840500,1007046,frame-00012.png
13,0.700000107,16952976.701823600,976181,frame-00013.png
14,0.750000119,16952976.868415002,1022558,frame-00014.png
15,0.800000131,16952977.039622501,1008903,frame-00015.png
16,0.850000143,16952977.227315199,991610,frame-00016.png
17,0.900000155,16952977.397840500,1000421,frame-00017.png
18,0.950000167,16952977.566885199,1005249,frame-00018.png
19,0.000000119,16952977.747068599,999180,frame-00019.png
20,0.050000120,16952977.926350899,1000978,frame-00020.png
