frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16919881.287904900,481820,frame-00000.png
1,0.100000001,16919881.365190201,500113,frame-00001.png
2,0.150000006,16919881.438737001,493464,frame-00002.png
3,0.200000003,16919881.507011600,480970,frame-00003.png
4,0.250000000,16919881.580883801,491007,frame-00004.png
5,0.300000012,16919881.654687099,492161,frame-00005.png
6,0.350000024,16919881.730512299,489404,frame-00006.png
7,0.400000036,16919881.802901801,491023,frame-00007.png
8,0.450000048,16919881.872647401,475132,frame-00008.png
9,0.500000060,16919881.940597702,494216,frame-00009.png
10,0.550000072,16919882.011163000,487685,frame-00010.png
11,0.600000083,16919882.079600099,481483,frame-00011.png
12,0.650000095,16919882.147853699,486461,frame-00012.png
13,0.700000107,16919882.223017801,488397,frame-00013.png
14,0.750000119,16919882.293236099,487021,frame-00014.png
15,0.800000131,16919882.362069201,487929,frame-00015.png
16,0.850000143,16919882.428478699,473432,frame-00016.png
17,0.900000155,16919882.494166002,493680,frame-00017.png
18,0.950000167,16919882.563365102,486657,frame-00018.png
19,1.000000119,16919882.629095901,480102,frame-00019.png
20,1.050000072,16919882.693979301,484640,frame-00020.png
21,1.100000024,16919882.760292102,487872,frame-00021.png
22,1.149999976,16919882.829576299,489469,frame-00022.png
23,1.199999928,16919882.899709400,489042,frame-00023.png
24,1.249999881,16919882.965421200,480343,frame-00024.png
25,1.299999833,16919883.047139101,499050,frame-00025.png
26,1.349999785,16919883.128469199,489890,frame-00026.png
27,1.399999738,16919883.207199100,489084,frame-00027.png
28,1.449999690,16919883.283997901,492819,frame-00028.png
29,1.499999642,16919883.361974102,494665,frame-00029.png
30,0.049999595,16919883.436411802,493269,frame-00030.png
