00:10.859  geom.mesh        | ERROR Face 1155 is a duplicate of 1146
00:10.859  geom.mesh        | ERROR Face 1600 is a duplicate of 1148
00:10.859  geom.mesh        | ERROR Face 262 is a duplicate of 261
00:10.859  geom.mesh        | ERROR Face 298 is a duplicate of 296
00:10.859  geom.mesh        | ERROR Face 927 is a duplicate of 262
00:10.859  geom.mesh        | ERROR Face 956 is a duplicate of 297
00:10.859  geom.mesh        | ERROR Face 972 is a duplicate of 309
00:10.859  geom.mesh        | ERROR Face 973 is a duplicate of 310
00:10.859  geom.mesh        | ERROR Face 978 is a duplicate of 971
00:24.015  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\front.png'
00:28.515  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\side.png'
00:33.297  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\back.png'
00:38.281  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\three-quarter.png'
00:43.203  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\face.png'
00:49.343  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\game-angle.png'
00:53.922  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\exports\heroes\wc_u_halfling_ranger\portrait.png'
00:54.828  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Idle-start.png'
00:55.781  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Idle-release.png'
00:56.656  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Idle-end.png'
00:57.500  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Move-start.png'
00:58.359  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Move-release.png'
00:59.156  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Move-end.png'
00:59.984  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Attack-start.png'
01:00.843  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Attack-release.png'
01:01.703  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Attack-end.png'
01:02.531  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Active-start.png'
01:03.343  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Active-release.png'
01:04.187  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Active-end.png'
01:05.078  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Hit-start.png'
01:05.953  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Hit-release.png'
01:06.843  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Hit-end.png'
01:07.718  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Defeat-start.png'
01:08.593  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Defeat-release.png'
01:09.422  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Defeat-end.png'
01:10.359  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Victory-start.png'
01:11.265  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T161953Z\halflings\finn\Victory-release.png'
