wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page,frame_counter
5.005846,0,1,0,0,0,16.666800,1.858700,3.416100,16.641001,1,4828,4828,1,0,closed,9992
5.022684,0,1,0,0,0,16.666901,1.869700,2.658800,16.355301,1,4828,4828,1,0,closed,9993
5.039332,0,1,0,0,0,16.666702,2.354800,4.270500,17.282101,1,4828,4828,1,0,closed,9994
5.056059,0,1,0,0,0,16.666901,1.844100,2.503800,16.217100,1,4828,4828,1,0,closed,9995
5.072796,0,1,0,0,0,16.666698,1.678300,2.839300,16.761801,1,4828,4828,1,0,closed,9996
5.089218,0,1,0,0,0,16.666800,2.825000,2.824000,17.673201,1,4828,4828,1,0,closed,9997
5.105922,0,1,0,0,0,16.666800,1.702800,2.862200,15.467600,1,4828,4828,1,0,closed,9998
5.122565,0,1,0,0,0,16.666901,2.149500,4.720700,16.783300,1,4828,4828,1,0,closed,9999
5.139334,0,1,0,0,0,16.666698,1.811500,3.246500,16.519199,1,4828,4828,1,0,closed,10000
5.156072,0,1,0,0,0,16.666698,2.259600,3.031400,16.944099,1,4828,4828,1,0,closed,10001
5.172575,0,1,0,0,0,16.666800,2.247700,2.992800,16.612400,1,4828,4828,1,0,closed,10002
5.189278,0,1,0,0,0,16.666698,1.912900,3.449100,16.898001,1,4828,4828,1,0,closed,10003
5.206579,0,1,0,0,0,16.666800,2.371700,3.621400,16.286699,1,4828,4828,1,0,closed,10004
5.222639,0,1,0,0,0,16.666702,2.591000,3.209300,17.282101,1,4828,4828,1,0,closed,10005
5.239178,0,1,0,0,0,16.666901,1.696000,2.298200,15.982600,1,4828,4828,1,0,closed,10006
5.255837,0,1,0,0,0,16.666800,1.494900,2.405000,16.642000,1,4828,4828,1,0,closed,10007
5.272673,0,1,0,0,0,16.666998,1.629800,2.816700,17.094700,1,4828,4828,1,0,closed,10008
5.289206,0,1,0,0,0,16.666901,1.699400,2.753400,16.487400,1,4828,4828,1,0,closed,10009
5.305888,0,1,0,0,0,16.666702,2.238000,2.922400,16.736300,1,4828,4828,1,0,closed,10010
5.322561,0,1,0,0,0,16.666800,1.844300,3.480600,16.414700,1,4828,4828,1,0,closed,10011
5.339386,0,1,0,0,0,16.666897,2.084400,2.635600,16.612301,1,4828,4828,1,0,closed,10012
5.356058,0,1,0,0,0,16.666803,1.847100,2.676100,17.082399,1,4828,4828,1,0,closed,10013
5.372617,0,1,0,0,0,16.667097,2.062500,2.645300,16.493601,1,4828,4828,1,0,closed,10014
5.389172,0,1,0,0,0,16.666800,1.881400,3.259000,16.908300,1,4828,4828,1,0,closed,10015
5.405904,0,1,0,0,0,16.666901,1.944600,2.554300,16.070601,1,4828,4828,1,0,closed,10016
5.422496,0,1,0,0,0,16.666901,1.522300,2.533500,16.813101,1,4828,4828,1,0,closed,10017
5.439539,0,1,0,0,0,16.666901,1.392700,2.345600,16.527300,1,4828,4828,1,0,closed,10018
5.456425,0,1,0,0,0,16.666800,2.082300,2.372400,17.032200,1,4828,4828,1,0,closed,10019
5.472535,0,1,0,0,0,16.666901,2.090900,3.011200,17.227800,1,4828,4828,1,0,closed,10020
