wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page,frame_counter
5.001779,0,1,0,0,0,16.666901,1.518800,2.940800,16.641001,1,4826,4826,1,0,closed,118458
5.019327,0,1,0,0,0,16.666897,1.550300,2.326200,16.704599,1,4826,4826,1,0,closed,118459
5.035196,0,1,0,0,0,16.666901,3.362100,2.647400,18.153400,1,4826,4826,1,0,closed,118460
5.051782,0,1,0,0,0,16.666702,1.659000,3.516600,15.378500,1,4826,4826,1,0,closed,118461
5.068543,0,1,0,0,0,16.666800,1.542300,3.757700,16.530399,1,4826,4826,1,0,closed,118462
5.085232,0,1,0,0,0,16.666998,1.835100,3.088700,16.815100,1,4826,4826,1,0,closed,118463
5.101831,0,1,0,0,0,16.666901,1.892900,3.097400,16.789499,1,4826,4826,1,0,closed,118464
5.118436,0,1,0,0,0,16.666800,2.865100,3.437000,17.697800,1,4826,4826,1,0,closed,118465
5.135128,0,1,0,0,0,16.666901,1.830500,3.553600,16.413700,1,4826,4826,1,0,closed,118466
5.151778,0,1,0,0,0,16.666901,1.577900,3.191900,15.560700,1,4826,4826,1,0,closed,118467
5.168450,0,1,0,0,0,16.666800,1.573100,3.137300,16.725000,1,4826,4826,1,0,closed,118468
5.185116,0,1,0,0,0,16.666698,1.837100,2.704100,16.602100,1,4826,4826,1,0,closed,118469
5.201901,0,1,0,0,0,16.666800,1.894400,2.530700,16.779301,1,4826,4826,1,0,closed,118470
5.218479,0,1,0,0,0,16.666901,1.949200,2.956800,16.722900,1,4826,4826,1,0,closed,118471
5.235215,0,1,0,0,0,16.666702,1.786600,3.260500,16.597000,1,4826,4826,1,0,closed,118472
5.251811,0,1,0,0,0,16.666698,2.330500,3.855600,16.745501,1,4826,4826,1,0,closed,118473
5.269616,0,1,0,0,0,16.666998,2.021800,5.006400,16.663500,1,4826,4826,1,0,closed,118474
5.285160,0,1,0,0,0,16.666901,3.199900,4.492200,17.791000,1,4826,4826,1,0,closed,118475
5.302075,0,1,0,0,0,16.667002,2.434200,4.427200,15.497200,1,4826,4826,1,0,closed,118476
5.318443,0,1,0,0,0,16.666800,2.928500,3.201500,17.164301,1,4826,4826,1,0,closed,118477
5.335168,0,1,0,0,0,16.666901,1.836400,3.043400,16.048100,1,4826,4826,1,0,closed,118478
5.351969,0,1,0,0,0,16.672701,1.751100,3.048600,17.027100,1,4826,4826,1,0,closed,118479
5.368466,0,1,0,0,0,16.666901,1.890300,3.440900,16.688101,1,4826,4826,1,0,closed,118480
5.385131,0,1,0,0,0,16.666698,1.932100,3.601300,16.700399,1,4826,4826,1,0,closed,118481
5.401849,0,1,0,0,0,16.666800,1.958700,4.659300,16.282700,1,4826,4826,1,0,closed,118482
5.418558,0,1,0,0,0,16.666901,1.853200,2.992100,16.752600,1,4826,4826,1,0,closed,118483
5.435203,0,1,0,0,0,16.666800,1.914500,3.764600,17.116199,1,4826,4826,1,0,closed,118484
5.451810,0,1,0,0,0,16.667002,2.092900,3.865400,16.473101,1,4826,4826,1,0,closed,118485
5.468465,0,1,0,0,0,16.666901,1.924800,3.518700,16.748501,1,4826,4826,1,0,closed,118486
5.485240,0,1,0,0,0,16.666901,1.913900,3.358700,16.221201,1,4826,4826,1,0,closed,118487
5.501880,0,1,0,0,0,16.666698,1.809800,3.530500,17.098801,1,4826,4826,1,0,closed,118488
5.519088,0,1,0,0,0,16.666800,2.128300,4.061000,16.472000,1,4826,4826,1,0,closed,118489
5.535192,0,1,0,0,0,16.666901,2.532500,3.798000,18.126900,1,4826,4826,1,0,closed,118490
5.551824,0,1,0,0,0,16.666698,2.213200,2.987800,15.191000,1,4826,4826,1,0,closed,118491
5.568485,0,1,0,0,0,16.666698,1.918400,3.173000,16.486401,1,4826,4826,1,0,closed,118492
5.585137,0,1,0,0,0,16.666800,1.617600,2.816200,16.711700,1,4826,4826,1,0,closed,118493
5.602077,0,1,0,0,0,16.666800,1.716500,2.622100,16.632799,1,4826,4826,1,0,closed,118494
5.618493,0,1,0,0,0,16.667002,3.050600,2.979800,18.214899,1,4826,4826,1,0,closed,118495
5.635222,0,1,0,0,0,16.666901,1.673700,3.303300,15.157300,1,4826,4826,1,0,closed,118496
5.651958,0,1,0,0,0,16.667101,2.002300,3.432500,16.722900,1,4826,4826,1,0,closed,118497
5.668498,0,1,0,0,0,16.666800,1.941900,3.347100,16.694300,1,4826,4826,1,0,closed,118498
5.685246,0,1,0,0,0,16.666800,1.780200,3.084800,16.627701,1,4826,4826,1,0,closed,118499
5.701883,0,1,0,0,0,16.666901,1.790300,3.204200,16.891899,1,4826,4826,1,0,closed,118500
5.718461,0,1,0,0,0,16.666698,2.019300,3.592800,16.511999,1,4826,4826,1,0,closed,118501
5.735120,0,1,0,0,0,16.666800,2.001700,2.930100,16.868401,1,4826,4826,1,0,closed,118502
5.751786,0,1,0,0,0,16.666800,1.450600,2.616400,16.207800,1,4826,4826,1,0,closed,118503
5.769085,0,1,0,0,0,16.666698,1.354200,2.511300,16.663601,1,5334,5334,1,0,closed,118504
5.785124,0,1,0,0,0,16.666901,2.036100,4.134800,17.350599,1,5334,5334,1,0,closed,118505
5.801839,0,1,0,0,0,16.666901,1.661800,3.211000,16.259100,1,5334,5334,1,0,closed,118506
5.818487,0,1,0,0,0,16.666800,1.767700,3.704700,16.460800,1,5334,5334,1,0,closed,118507
5.835293,0,1,0,0,0,16.667002,1.929400,3.141200,16.736300,1,5334,5334,1,0,closed,118508
5.851781,0,1,0,0,0,16.666800,2.156300,3.396600,16.851900,1,5334,5334,1,0,closed,118509
5.868520,0,1,0,0,0,16.666901,1.720700,3.104500,16.328699,1,5334,5334,1,0,closed,118510
5.885197,0,1,0,0,0,16.666901,1.675500,2.617900,16.929800,1,5334,5334,1,0,closed,118511
5.901859,0,1,0,0,0,16.666698,1.789000,3.049400,16.752701,1,5334,5334,1,0,closed,118512
5.918448,0,1,0,0,0,16.666800,1.891900,3.360200,16.725000,1,5334,5334,1,0,closed,118513
5.935138,0,1,0,0,0,16.666901,2.118500,2.883800,16.271299,1,5334,5334,1,0,closed,118514
5.951786,0,1,0,0,0,16.666698,1.684300,2.665100,16.725000,1,5334,5334,1,0,closed,118515
5.968451,0,1,0,0,0,16.666901,1.660800,2.736100,16.644100,1,5334,5334,1,0,closed,118516
5.985119,0,1,0,0,0,16.666800,1.576900,2.341800,16.707600,1,5334,5334,1,0,closed,118517
6.001999,0,1,0,0,0,16.666901,1.609700,2.932300,16.572399,1,5334,5334,1,0,closed,118518
