frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16951563.568106201,1007729,frame-00000.png
1,0.100000001,16951563.733811300,1005504,frame-00001.png
2,0.150000006,16951563.881795298,998322,frame-00002.png
3,0.200000003,16951564.031228699,995706,frame-00003.png
4,0.250000000,16951564.175644699,963094,frame-00004.png
5,0.300000012,16951564.321347602,1008061,frame-00005.png
6,0.350000024,16951564.486501001,993741,frame-00006.png
7,0.400000036,16951564.634415202,984287,frame-00007.png
8,0.450000048,16951564.787478302,1001853,frame-00008.png
9,0.500000060,16951564.934397399,1011699,frame-00009.png
10,0.550000072,16951565.085084401,1014866,frame-00010.png
11,0.000000060,16951565.230934098,1019286,frame-00011.png
12,0.050000060,16951565.377134200,984847,frame-00012.png
