seed,round,seat,health,gold,damage,wins,placement,settlement_id,pre_hash,post_hash,pvp_round_index,neutral,pending_reward
1,1,0,60,1,0,0,0,13097996902870730322,16240187215092649201,154903283988537946,0,1,2
1,1,1,60,0,0,0,0,13097996902870730322,16240187215092649201,154903283988537946,0,1,2
1,1,2,60,0,0,0,0,13097996902870730322,16240187215092649201,154903283988537946,0,1,2
1,1,3,60,0,0,0,0,13097996902870730322,16240187215092649201,154903283988537946,0,1,2
1,1,4,60,0,0,0,0,13097996902870730322,16240187215092649201,154903283988537946,0,1,2
1,1,5,60,0,0,0,0,13097996902870730322,16240187215092649201,154903283988537946,0,1,2
1,1,6,60,0,0,0,0,13097996902870730322,16240187215092649201,154903283988537946,0,1,2
1,1,7,60,0,0,0,0,13097996902870730322,16240187215092649201,154903283988537946,0,1,2
1,2,0,60,1,0,0,0,5427136217754053844,13814409053070865057,18368800355733716014,0,1,2
1,2,1,60,1,0,0,0,5427136217754053844,13814409053070865057,18368800355733716014,0,1,2
1,2,2,60,3,0,0,0,5427136217754053844,13814409053070865057,18368800355733716014,0,1,2
1,2,3,60,0,0,0,0,5427136217754053844,13814409053070865057,18368800355733716014,0,1,2
1,2,4,60,1,0,0,0,5427136217754053844,13814409053070865057,18368800355733716014,0,1,2
1,2,5,60,3,0,0,0,5427136217754053844,13814409053070865057,18368800355733716014,0,1,2
1,2,6,60,4,0,0,0,5427136217754053844,13814409053070865057,18368800355733716014,0,1,2
1,2,7,60,1,0,0,0,5427136217754053844,13814409053070865057,18368800355733716014,0,1,2
1,3,0,60,3,0,0,0,12739989232373767741,9959617796195163359,8657915647712250143,0,1,2
1,3,1,60,0,0,0,0,12739989232373767741,9959617796195163359,8657915647712250143,0,1,2
1,3,2,60,1,0,0,0,12739989232373767741,9959617796195163359,8657915647712250143,0,1,2
1,3,3,60,0,0,0,0,12739989232373767741,9959617796195163359,8657915647712250143,0,1,2
1,3,4,60,0,0,0,0,12739989232373767741,9959617796195163359,8657915647712250143,0,1,2
1,3,5,60,4,0,0,0,12739989232373767741,9959617796195163359,8657915647712250143,0,1,2
1,3,6,60,1,0,0,0,12739989232373767741,9959617796195163359,8657915647712250143,0,1,2
1,3,7,60,1,0,0,0,12739989232373767741,9959617796195163359,8657915647712250143,0,1,2
1,4,0,55,10,5,0,0,9477080945941340490,15012996326241256303,14134167965350548319,1,0,0
1,4,1,55,6,5,0,0,9477080945941340490,15012996326241256303,14134167965350548319,1,0,0
1,4,2,60,5,0,1,0,9477080945941340490,15012996326241256303,14134167965350548319,1,0,1
1,4,3,60,0,0,1,0,9477080945941340490,15012996326241256303,14134167965350548319,1,0,1
1,4,4,57,3,3,0,0,9477080945941340490,15012996326241256303,14134167965350548319,1,0,0
1,4,5,55,10,5,0,0,9477080945941340490,15012996326241256303,14134167965350548319,1,0,0
1,4,6,60,3,0,1,0,9477080945941340490,15012996326241256303,14134167965350548319,1,0,1
1,4,7,60,6,0,1,0,9477080945941340490,15012996326241256303,14134167965350548319,1,0,1
1,5,0,55,10,0,0,0,13184505012178015648,2623315854323700606,6001059171148295879,1,1,2
1,5,1,55,11,0,0,0,13184505012178015648,2623315854323700606,6001059171148295879,1,1,2
1,5,2,60,10,0,1,0,13184505012178015648,2623315854323700606,6001059171148295879,1,1,2
1,5,3,60,7,0,1,0,13184505012178015648,2623315854323700606,6001059171148295879,1,1,2
1,5,4,57,8,0,0,0,13184505012178015648,2623315854323700606,6001059171148295879,1,1,2
1,5,5,55,10,0,0,0,13184505012178015648,2623315854323700606,6001059171148295879,1,1,2
1,5,6,60,10,0,1,0,13184505012178015648,2623315854323700606,6001059171148295879,1,1,2
1,5,7,60,10,0,1,0,13184505012178015648,2623315854323700606,6001059171148295879,1,1,2
1,6,0,55,10,0,1,0,4321769332037791772,6047885742836008909,10032732700393367266,2,0,1
1,6,1,48,12,7,0,0,4321769332037791772,6047885742836008909,10032732700393367266,2,0,0
1,6,2,54,12,6,1,0,4321769332037791772,6047885742836008909,10032732700393367266,2,0,0
1,6,3,60,14,0,2,0,4321769332037791772,6047885742836008909,10032732700393367266,2,0,1
1,6,4,57,12,0,1,0,4321769332037791772,6047885742836008909,10032732700393367266,2,0,1
1,6,5,55,10,0,1,0,4321769332037791772,6047885742836008909,10032732700393367266,2,0,1
1,6,6,56,16,4,1,0,4321769332037791772,6047885742836008909,10032732700393367266,2,0,0
1,6,7,57,14,3,1,0,4321769332037791772,6047885742836008909,10032732700393367266,2,0,0
1,7,0,55,10,0,2,0,4493871142135227376,1761988874382268199,3888865102149746881,3,0,1
1,7,1,42,12,6,0,0,4493871142135227376,1761988874382268199,3888865102149746881,3,0,0
1,7,2,47,12,7,1,0,4493871142135227376,1761988874382268199,3888865102149746881,3,0,0
1,7,3,60,5,0,3,0,4493871142135227376,1761988874382268199,3888865102149746881,3,0,1
1,7,4,57,11,0,2,0,4493871142135227376,1761988874382268199,3888865102149746881,3,0,1
1,7,5,51,10,4,1,0,4493871142135227376,1761988874382268199,3888865102149746881,3,0,0
1,7,6,56,17,0,2,0,4493871142135227376,1761988874382268199,3888865102149746881,3,0,1
1,7,7,53,10,4,1,0,4493871142135227376,1761988874382268199,3888865102149746881,3,0,0
1,8,0,55,13,0,3,0,14322849561638453160,6401075967370544656,6989699777225167589,4,0,1
1,8,1,35,16,7,0,0,14322849561638453160,6401075967370544656,6989699777225167589,4,0,0
1,8,2,47,10,0,2,0,14322849561638453160,6401075967370544656,6989699777225167589,4,0,1
1,8,3,54,11,6,3,0,14322849561638453160,6401075967370544656,6989699777225167589,4,0,0
1,8,4,57,18,0,3,0,14322849561638453160,6401075967370544656,6989699777225167589,4,0,1
1,8,5,46,10,5,1,0,14322849561638453160,6401075967370544656,6989699777225167589,4,0,0
1,8,6,50,24,6,2,0,14322849561638453160,6401075967370544656,6989699777225167589,4,0,0
1,8,7,53,10,0,2,0,14322849561638453160,6401075967370544656,6989699777225167589,4,0,1
1,9,0,55,20,0,4,0,2060446567498810816,3317942730745968466,3820616304221315909,5,0,1
1,9,1,29,12,6,0,0,2060446567498810816,3317942730745968466,3820616304221315909,5,0,0
1,9,2,43,17,4,2,0,2060446567498810816,3317942730745968466,3820616304221315909,5,0,0
1,9,3,54,17,0,4,0,2060446567498810816,3317942730745968466,3820616304221315909,5,0,1
1,9,4,53,25,4,3,0,2060446567498810816,3317942730745968466,3820616304221315909,5,0,0
1,9,5,46,10,0,2,0,2060446567498810816,3317942730745968466,3820616304221315909,5,0,1
1,9,6,43,26,7,2,0,2060446567498810816,3317942730745968466,3820616304221315909,5,0,0
1,9,7,53,15,0,3,0,2060446567498810816,3317942730745968466,3820616304221315909,5,0,1
1,10,0,55,26,0,4,0,4440225182339837343,893714112366448840,9466659997106608423,5,1,2
1,10,1,29,18,0,0,0,4440225182339837343,893714112366448840,9466659997106608423,5,1,2
1,10,2,43,23,0,2,0,4440225182339837343,893714112366448840,9466659997106608423,5,1,2
1,10,3,54,24,0,4,0,4440225182339837343,893714112366448840,9466659997106608423,5,1,2
1,10,4,53,32,0,3,0,4440225182339837343,893714112366448840,9466659997106608423,5,1,2
1,10,5,46,12,0,2,0,4440225182339837343,893714112366448840,9466659997106608423,5,1,2
1,10,6,43,33,0,2,0,4440225182339837343,893714112366448840,9466659997106608423,5,1,2
1,10,7,53,22,0,3,0,4440225182339837343,893714112366448840,9466659997106608423,5,1,2
1,11,0,55,35,0,5,0,1820667829929191117,7439123075919351390,13110178163082509123,6,0,1
1,11,1,22,26,7,0,0,1820667829929191117,7439123075919351390,13110178163082509123,6,0,0
1,11,2,39,26,4,2,0,1820667829929191117,7439123075919351390,13110178163082509123,6,0,0
1,11,3,51,33,3,4,0,1820667829929191117,7439123075919351390,13110178163082509123,6,0,0
1,11,4,53,42,0,4,0,1820667829929191117,7439123075919351390,13110178163082509123,6,0,1
1,11,5,46,20,0,3,0,1820667829929191117,7439123075919351390,13110178163082509123,6,0,1
1,11,6,43,43,0,3,0,1820667829929191117,7439123075919351390,13110178163082509123,6,0,1
1,11,7,48,31,5,3,0,1820667829929191117,7439123075919351390,13110178163082509123,6,0,0
1,12,0,55,44,0,6,0,9811589077373325889,14612087484046467276,5410522106441666315,7,0,1
1,12,1,13,33,9,0,0,9811589077373325889,14612087484046467276,5410522106441666315,7,0,0
1,12,2,30,33,9,2,0,9811589077373325889,14612087484046467276,5410522106441666315,7,0,0
1,12,3,45,41,6,4,0,9811589077373325889,14612087484046467276,5410522106441666315,7,0,0
1,12,4,53,51,0,5,0,9811589077373325889,14612087484046467276,5410522106441666315,7,0,1
1,12,5,46,25,0,4,0,9811589077373325889,14612087484046467276,5410522106441666315,7,0,1
1,12,6,35,52,8,3,0,9811589077373325889,14612087484046467276,5410522106441666315,7,0,0
1,12,7,48,39,0,4,0,9811589077373325889,14612087484046467276,5410522106441666315,7,0,1
1,13,0,48,53,7,6,0,5993868304753825386,4264892682537091733,15067822242973640653,8,0,0
1,13,1,4,41,9,0,0,5993868304753825386,4264892682537091733,15067822242973640653,8,0,0
1,13,2,23,41,7,2,0,5993868304753825386,4264892682537091733,15067822242973640653,8,0,0
1,13,3,45,49,0,5,0,5993868304753825386,4264892682537091733,15067822242973640653,8,0,1
1,13,4,53,60,0,6,0,5993868304753825386,4264892682537091733,15067822242973640653,8,0,1
1,13,5,46,33,0,5,0,5993868304753825386,4264892682537091733,15067822242973640653,8,0,1
1,13,6,27,60,8,3,0,5993868304753825386,4264892682537091733,15067822242973640653,8,0,0
1,13,7,48,48,0,5,0,5993868304753825386,4264892682537091733,15067822242973640653,8,0,1
1,14,0,48,61,0,7,0,644017073483138760,14874412090659171838,13791489485024680365,9,0,1
1,14,1,0,47,8,0,8,644017073483138760,14874412090659171838,13791489485024680365,9,0,0
1,14,2,15,49,8,2,0,644017073483138760,14874412090659171838,13791489485024680365,9,0,0
1,14,3,40,58,5,5,0,644017073483138760,14874412090659171838,13791489485024680365,9,0,0
1,14,4,53,69,0,7,0,644017073483138760,14874412090659171838,13791489485024680365,9,0,1
1,14,5,39,42,7,5,0,644017073483138760,14874412090659171838,13791489485024680365,9,0,0
1,14,6,27,68,0,4,0,644017073483138760,14874412090659171838,13791489485024680365,9,0,1
1,14,7,48,57,0,6,0,644017073483138760,14874412090659171838,13791489485024680365,9,0,1
1,15,0,48,70,0,7,0,18349767459349332063,9289649720839656521,610339974258005546,9,1,2
1,15,1,0,47,0,0,8,18349767459349332063,9289649720839656521,610339974258005546,9,1,0
1,15,2,15,57,0,2,0,18349767459349332063,9289649720839656521,610339974258005546,9,1,2
1,15,3,40,62,0,5,0,18349767459349332063,9289649720839656521,610339974258005546,9,1,2
1,15,4,53,78,0,7,0,18349767459349332063,9289649720839656521,610339974258005546,9,1,2
1,15,5,39,50,0,5,0,18349767459349332063,9289649720839656521,610339974258005546,9,1,2
1,15,6,27,74,0,4,0,18349767459349332063,9289649720839656521,610339974258005546,9,1,2
1,15,7,48,66,0,6,0,18349767459349332063,9289649720839656521,610339974258005546,9,1,2
1,16,0,48,80,0,8,0,10202351002008102715,12708126723121057450,8634235329578374760,10,0,1
1,16,1,0,47,0,0,8,10202351002008102715,12708126723121057450,8634235329578374760,10,0,0
1,16,2,7,67,8,2,0,10202351002008102715,12708126723121057450,8634235329578374760,10,0,0
1,16,3,40,72,0,6,0,10202351002008102715,12708126723121057450,8634235329578374760,10,0,1
1,16,4,45,88,8,7,0,10202351002008102715,12708126723121057450,8634235329578374760,10,0,0
1,16,5,39,58,0,6,0,10202351002008102715,12708126723121057450,8634235329578374760,10,0,1
1,16,6,18,84,9,4,0,10202351002008102715,12708126723121057450,8634235329578374760,10,0,0
1,16,7,48,72,0,7,0,10202351002008102715,12708126723121057450,8634235329578374760,10,0,1
1,17,0,48,89,0,9,0,9133434688334697727,6615493350257275667,14925157352179583409,11,0,1
1,17,1,0,47,0,0,8,9133434688334697727,6615493350257275667,14925157352179583409,11,0,0
1,17,2,0,75,9,2,7,9133434688334697727,6615493350257275667,14925157352179583409,11,0,0
1,17,3,35,81,5,6,0,9133434688334697727,6615493350257275667,14925157352179583409,11,0,0
1,17,4,38,96,7,7,0,9133434688334697727,6615493350257275667,14925157352179583409,11,0,0
1,17,5,39,67,0,7,0,9133434688334697727,6615493350257275667,14925157352179583409,11,0,1
1,17,6,11,92,7,4,0,9133434688334697727,6615493350257275667,14925157352179583409,11,0,0
1,17,7,48,79,0,8,0,9133434688334697727,6615493350257275667,14925157352179583409,11,0,1
1,18,0,48,98,0,10,0,17272607437485716287,12387402811293333457,2382824391273598866,12,0,1
1,18,1,0,47,0,0,8,17272607437485716287,12387402811293333457,2382824391273598866,12,0,0
1,18,2,0,75,0,2,7,17272607437485716287,12387402811293333457,2382824391273598866,12,0,0
1,18,3,35,89,0,7,0,17272607437485716287,12387402811293333457,2382824391273598866,12,0,1
1,18,4,31,104,7,7,0,17272607437485716287,12387402811293333457,2382824391273598866,12,0,0
1,18,5,39,73,0,8,0,17272607437485716287,12387402811293333457,2382824391273598866,12,0,1
1,18,6,4,100,7,4,0,17272607437485716287,12387402811293333457,2382824391273598866,12,0,0
1,18,7,42,88,6,8,0,17272607437485716287,12387402811293333457,2382824391273598866,12,0,0
1,19,0,48,107,0,11,0,3120983991631642141,7162078778222721437,12680918065226867994,13,0,1
1,19,1,0,47,0,0,8,3120983991631642141,7162078778222721437,12680918065226867994,13,0,0
1,19,2,0,75,0,2,7,3120983991631642141,7162078778222721437,12680918065226867994,13,0,0
1,19,3,25,98,10,7,0,3120983991631642141,7162078778222721437,12680918065226867994,13,0,0
1,19,4,20,112,11,7,0,3120983991631642141,7162078778222721437,12680918065226867994,13,0,0
1,19,5,39,82,0,9,0,3120983991631642141,7162078778222721437,12680918065226867994,13,0,1
1,19,6,0,108,9,4,6,3120983991631642141,7162078778222721437,12680918065226867994,13,0,0
1,19,7,42,96,0,9,0,3120983991631642141,7162078778222721437,12680918065226867994,13,0,1
1,20,0,48,116,0,11,0,13160674902227350846,14235035767662148085,6258395512705664,13,1,2
1,20,1,0,47,0,0,8,13160674902227350846,14235035767662148085,6258395512705664,13,1,0
1,20,2,0,75,0,2,7,13160674902227350846,14235035767662148085,6258395512705664,13,1,0
1,20,3,23,106,2,7,0,13160674902227350846,14235035767662148085,6258395512705664,13,1,0
1,20,4,20,120,0,7,0,13160674902227350846,14235035767662148085,6258395512705664,13,1,2
1,20,5,39,91,0,9,0,13160674902227350846,14235035767662148085,6258395512705664,13,1,2
1,20,6,0,108,0,4,6,13160674902227350846,14235035767662148085,6258395512705664,13,1,0
1,20,7,42,105,0,9,0,13160674902227350846,14235035767662148085,6258395512705664,13,1,2
1,21,0,48,121,0,12,0,7023866789212228751,16600926572599094398,15329054666550537126,14,0,1
1,21,1,0,47,0,0,8,7023866789212228751,16600926572599094398,15329054666550537126,14,0,0
1,21,2,0,75,0,2,7,7023866789212228751,16600926572599094398,15329054666550537126,14,0,0
1,21,3,23,114,0,8,0,7023866789212228751,16600926572599094398,15329054666550537126,14,0,1
1,21,4,11,130,9,7,0,7023866789212228751,16600926572599094398,15329054666550537126,14,0,0
1,21,5,30,101,9,9,0,7023866789212228751,16600926572599094398,15329054666550537126,14,0,0
1,21,6,0,108,0,4,6,7023866789212228751,16600926572599094398,15329054666550537126,14,0,0
1,21,7,33,115,9,9,0,7023866789212228751,16600926572599094398,15329054666550537126,14,0,0
1,22,0,48,130,0,13,0,9395487078908806822,13479522175363785776,3966063787912881237,15,0,1
1,22,1,0,47,0,0,8,9395487078908806822,13479522175363785776,3966063787912881237,15,0,0
1,22,2,0,75,0,2,7,9395487078908806822,13479522175363785776,3966063787912881237,15,0,0
1,22,3,13,123,10,8,0,9395487078908806822,13479522175363785776,3966063787912881237,15,0,0
1,22,4,1,138,10,7,0,9395487078908806822,13479522175363785776,3966063787912881237,15,0,0
1,22,5,30,109,0,10,0,9395487078908806822,13479522175363785776,3966063787912881237,15,0,1
1,22,6,0,108,0,4,6,9395487078908806822,13479522175363785776,3966063787912881237,15,0,0
1,22,7,33,123,0,10,0,9395487078908806822,13479522175363785776,3966063787912881237,15,0,1
1,23,0,48,139,0,14,0,14250994232602827399,2427371811398111662,6673168195079475452,16,0,1
1,23,1,0,47,0,0,8,14250994232602827399,2427371811398111662,6673168195079475452,16,0,0
1,23,2,0,75,0,2,7,14250994232602827399,2427371811398111662,6673168195079475452,16,0,0
1,23,3,5,131,8,8,0,14250994232602827399,2427371811398111662,6673168195079475452,16,0,0
1,23,4,1,142,0,8,0,14250994232602827399,2427371811398111662,6673168195079475452,16,0,1
1,23,5,30,118,0,11,0,14250994232602827399,2427371811398111662,6673168195079475452,16,0,1
1,23,6,0,108,0,4,6,14250994232602827399,2427371811398111662,6673168195079475452,16,0,0
1,23,7,23,132,10,10,0,14250994232602827399,2427371811398111662,6673168195079475452,16,0,0
1,24,0,48,148,0,15,0,4880785481883975790,1533861951204784565,8054958073708336133,17,0,1
1,24,1,0,47,0,0,8,4880785481883975790,1533861951204784565,8054958073708336133,17,0,0
1,24,2,0,75,0,2,7,4880785481883975790,1533861951204784565,8054958073708336133,17,0,0
1,24,3,0,139,10,8,5,4880785481883975790,1533861951204784565,8054958073708336133,17,0,0
1,24,4,1,142,0,9,0,4880785481883975790,1533861951204784565,8054958073708336133,17,0,1
1,24,5,21,127,9,11,0,4880785481883975790,1533861951204784565,8054958073708336133,17,0,0
1,24,6,0,108,0,4,6,4880785481883975790,1533861951204784565,8054958073708336133,17,0,0
1,24,7,14,140,9,10,0,4880785481883975790,1533861951204784565,8054958073708336133,17,0,0
1,25,0,48,157,0,15,0,4891659458650752418,14025775520937582010,15592204976844748433,17,1,2
1,25,1,0,47,0,0,8,4891659458650752418,14025775520937582010,15592204976844748433,17,1,0
1,25,2,0,75,0,2,7,4891659458650752418,14025775520937582010,15592204976844748433,17,1,0
1,25,3,0,139,0,8,5,4891659458650752418,14025775520937582010,15592204976844748433,17,1,0
1,25,4,1,151,0,9,0,4891659458650752418,14025775520937582010,15592204976844748433,17,1,2
1,25,5,19,135,2,11,0,4891659458650752418,14025775520937582010,15592204976844748433,17,1,0
1,25,6,0,108,0,4,6,4891659458650752418,14025775520937582010,15592204976844748433,17,1,0
1,25,7,14,148,0,10,0,4891659458650752418,14025775520937582010,15592204976844748433,17,1,2
1,26,0,48,167,0,16,0,56478331210400788,17019657189110850917,6734550312804711557,18,0,1
1,26,1,0,47,0,0,8,56478331210400788,17019657189110850917,6734550312804711557,18,0,0
1,26,2,0,75,0,2,7,56478331210400788,17019657189110850917,6734550312804711557,18,0,0
1,26,3,0,139,0,8,5,56478331210400788,17019657189110850917,6734550312804711557,18,0,0
1,26,4,0,161,7,9,4,56478331210400788,17019657189110850917,6734550312804711557,18,0,0
1,26,5,10,143,9,11,0,56478331210400788,17019657189110850917,6734550312804711557,18,0,0
1,26,6,0,108,0,4,6,56478331210400788,17019657189110850917,6734550312804711557,18,0,0
1,26,7,14,155,0,11,0,56478331210400788,17019657189110850917,6734550312804711557,18,0,1
1,27,0,48,176,0,17,0,3366320368470308618,16740122398899754893,6244657819528539985,19,0,1
1,27,1,0,47,0,0,8,3366320368470308618,16740122398899754893,6244657819528539985,19,0,0
1,27,2,0,75,0,2,7,3366320368470308618,16740122398899754893,6244657819528539985,19,0,0
1,27,3,0,139,0,8,5,3366320368470308618,16740122398899754893,6244657819528539985,19,0,0
1,27,4,0,161,0,9,4,3366320368470308618,16740122398899754893,6244657819528539985,19,0,0
1,27,5,1,151,9,11,0,3366320368470308618,16740122398899754893,6244657819528539985,19,0,0
1,27,6,0,108,0,4,6,3366320368470308618,16740122398899754893,6244657819528539985,19,0,0
1,27,7,5,164,9,11,0,3366320368470308618,16740122398899754893,6244657819528539985,19,0,0
1,28,0,48,185,0,18,0,2467137422424503733,13672134306629303384,5795200922965560806,20,0,1
1,28,1,0,47,0,0,8,2467137422424503733,13672134306629303384,5795200922965560806,20,0,0
1,28,2,0,75,0,2,7,2467137422424503733,13672134306629303384,5795200922965560806,20,0,0
1,28,3,0,139,0,8,5,2467137422424503733,13672134306629303384,5795200922965560806,20,0,0
1,28,4,0,161,0,9,4,2467137422424503733,13672134306629303384,5795200922965560806,20,0,0
1,28,5,0,159,9,11,3,2467137422424503733,13672134306629303384,5795200922965560806,20,0,0
1,28,6,0,108,0,4,6,2467137422424503733,13672134306629303384,5795200922965560806,20,0,0
1,28,7,5,172,0,12,0,2467137422424503733,13672134306629303384,5795200922965560806,20,0,1
1,29,0,48,194,0,19,1,1317115189366942629,2361713787400902708,16666949517274076239,21,0,1
1,29,1,0,47,0,0,8,1317115189366942629,2361713787400902708,16666949517274076239,21,0,0
1,29,2,0,75,0,2,7,1317115189366942629,2361713787400902708,16666949517274076239,21,0,0
1,29,3,0,139,0,8,5,1317115189366942629,2361713787400902708,16666949517274076239,21,0,0
1,29,4,0,161,0,9,4,1317115189366942629,2361713787400902708,16666949517274076239,21,0,0
1,29,5,0,159,0,11,3,1317115189366942629,2361713787400902708,16666949517274076239,21,0,0
1,29,6,0,108,0,4,6,1317115189366942629,2361713787400902708,16666949517274076239,21,0,0
1,29,7,0,181,8,12,2,1317115189366942629,2361713787400902708,16666949517274076239,21,0,0
2,1,0,60,0,0,0,0,650791315965419574,5835972781759460416,13658951619751099525,0,1,2
2,1,1,60,0,0,0,0,650791315965419574,5835972781759460416,13658951619751099525,0,1,2
2,1,2,60,1,0,0,0,650791315965419574,5835972781759460416,13658951619751099525,0,1,2
2,1,3,60,0,0,0,0,650791315965419574,5835972781759460416,13658951619751099525,0,1,2
2,1,4,60,0,0,0,0,650791315965419574,5835972781759460416,13658951619751099525,0,1,2
2,1,5,60,0,0,0,0,650791315965419574,5835972781759460416,13658951619751099525,0,1,2
2,1,6,60,1,0,0,0,650791315965419574,5835972781759460416,13658951619751099525,0,1,2
2,1,7,60,2,0,0,0,650791315965419574,5835972781759460416,13658951619751099525,0,1,2
2,2,0,60,0,0,0,0,9310549626003812967,7736330739635939645,10199317100885672495,0,1,2
2,2,1,60,2,0,0,0,9310549626003812967,7736330739635939645,10199317100885672495,0,1,2
2,2,2,60,2,0,0,0,9310549626003812967,7736330739635939645,10199317100885672495,0,1,2
2,2,3,60,3,0,0,0,9310549626003812967,7736330739635939645,10199317100885672495,0,1,2
2,2,4,60,0,0,0,0,9310549626003812967,7736330739635939645,10199317100885672495,0,1,2
2,2,5,60,0,0,0,0,9310549626003812967,7736330739635939645,10199317100885672495,0,1,2
2,2,6,60,2,0,0,0,9310549626003812967,7736330739635939645,10199317100885672495,0,1,2
2,2,7,60,1,0,0,0,9310549626003812967,7736330739635939645,10199317100885672495,0,1,2
2,3,0,60,0,0,0,0,16834710620006228806,10150721094680766964,16034475318253346501,0,1,2
2,3,1,60,2,0,0,0,16834710620006228806,10150721094680766964,16034475318253346501,0,1,2
2,3,2,60,3,0,0,0,16834710620006228806,10150721094680766964,16034475318253346501,0,1,2
2,3,3,60,0,0,0,0,16834710620006228806,10150721094680766964,16034475318253346501,0,1,2
2,3,4,60,1,0,0,0,16834710620006228806,10150721094680766964,16034475318253346501,0,1,2
2,3,5,60,1,0,0,0,16834710620006228806,10150721094680766964,16034475318253346501,0,1,2
2,3,6,60,0,0,0,0,16834710620006228806,10150721094680766964,16034475318253346501,0,1,2
2,3,7,60,1,0,0,0,16834710620006228806,10150721094680766964,16034475318253346501,0,1,2
2,4,0,54,7,6,0,0,16924749665268304481,3054351114332740921,9401221476339513132,1,0,0
2,4,1,60,3,0,1,0,16924749665268304481,3054351114332740921,9401221476339513132,1,0,1
2,4,2,57,10,3,0,0,16924749665268304481,3054351114332740921,9401221476339513132,1,0,0
2,4,3,60,0,0,1,0,16924749665268304481,3054351114332740921,9401221476339513132,1,0,1
2,4,4,60,7,0,1,0,16924749665268304481,3054351114332740921,9401221476339513132,1,0,1
2,4,5,60,7,0,1,0,16924749665268304481,3054351114332740921,9401221476339513132,1,0,1
2,4,6,53,8,7,0,0,16924749665268304481,3054351114332740921,9401221476339513132,1,0,0
2,4,7,55,2,5,0,0,16924749665268304481,3054351114332740921,9401221476339513132,1,0,0
2,5,0,54,10,0,0,0,9646579463283834145,15937848788462715190,5442868874187678691,1,1,2
2,5,1,60,9,0,1,0,9646579463283834145,15937848788462715190,5442868874187678691,1,1,2
2,5,2,57,8,0,0,0,9646579463283834145,15937848788462715190,5442868874187678691,1,1,2
2,5,3,60,0,0,1,0,9646579463283834145,15937848788462715190,5442868874187678691,1,1,2
2,5,4,60,10,0,1,0,9646579463283834145,15937848788462715190,5442868874187678691,1,1,2
2,5,5,60,11,0,1,0,9646579463283834145,15937848788462715190,5442868874187678691,1,1,2
2,5,6,53,11,0,0,0,9646579463283834145,15937848788462715190,5442868874187678691,1,1,2
2,5,7,55,0,0,0,0,9646579463283834145,15937848788462715190,5442868874187678691,1,1,2
2,6,0,48,13,6,0,0,12994189899396348741,10492696924061725196,2432194063095874129,2,0,0
2,6,1,60,10,0,2,0,12994189899396348741,10492696924061725196,2432194063095874129,2,0,1
2,6,2,51,15,6,0,0,12994189899396348741,10492696924061725196,2432194063095874129,2,0,0
2,6,3,60,2,0,2,0,12994189899396348741,10492696924061725196,2432194063095874129,2,0,1
2,6,4,60,14,0,2,0,12994189899396348741,10492696924061725196,2432194063095874129,2,0,1
2,6,5,57,13,3,1,0,12994189899396348741,10492696924061725196,2432194063095874129,2,0,0
2,6,6,48,12,5,0,0,12994189899396348741,10492696924061725196,2432194063095874129,2,0,0
2,6,7,55,7,0,1,0,12994189899396348741,10492696924061725196,2432194063095874129,2,0,1
2,7,0,41,13,7,0,0,15833575067004272215,9523957538110966405,15217835930684414027,3,0,0
2,7,1,53,11,7,2,0,15833575067004272215,9523957538110966405,15217835930684414027,3,0,0
2,7,2,51,12,0,1,0,15833575067004272215,9523957538110966405,15217835930684414027,3,0,1
2,7,3,60,1,0,3,0,15833575067004272215,9523957538110966405,15217835930684414027,3,0,1
2,7,4,55,15,5,2,0,15833575067004272215,9523957538110966405,15217835930684414027,3,0,0
2,7,5,51,14,6,1,0,15833575067004272215,9523957538110966405,15217835930684414027,3,0,0
2,7,6,48,13,0,1,0,15833575067004272215,9523957538110966405,15217835930684414027,3,0,1
2,7,7,55,5,0,2,0,15833575067004272215,9523957538110966405,15217835930684414027,3,0,1
2,8,0,41,17,0,1,0,10523649703397927387,4120364321376982417,13218991118482408527,4,0,1
2,8,1,53,10,0,3,0,10523649703397927387,4120364321376982417,13218991118482408527,4,0,1
2,8,2,45,14,6,1,0,10523649703397927387,4120364321376982417,13218991118482408527,4,0,0
2,8,3,60,7,0,4,0,10523649703397927387,4120364321376982417,13218991118482408527,4,0,1
2,8,4,47,21,8,2,0,10523649703397927387,4120364321376982417,13218991118482408527,4,0,0
2,8,5,44,21,7,1,0,10523649703397927387,4120364321376982417,13218991118482408527,4,0,0
2,8,6,42,16,6,1,0,10523649703397927387,4120364321376982417,13218991118482408527,4,0,0
2,8,7,55,10,0,3,0,10523649703397927387,4120364321376982417,13218991118482408527,4,0,1
2,9,0,41,20,0,2,0,13502862711763005352,16411615339265888802,2579886035035306445,5,0,1
2,9,1,53,13,0,4,0,13502862711763005352,16411615339265888802,2579886035035306445,5,0,1
2,9,2,40,15,5,1,0,13502862711763005352,16411615339265888802,2579886035035306445,5,0,0
2,9,3,56,13,4,4,0,13502862711763005352,16411615339265888802,2579886035035306445,5,0,0
2,9,4,40,29,7,2,0,13502862711763005352,16411615339265888802,2579886035035306445,5,0,0
2,9,5,40,25,4,1,0,13502862711763005352,16411615339265888802,2579886035035306445,5,0,0
2,9,6,42,22,0,2,0,13502862711763005352,16411615339265888802,2579886035035306445,5,0,1
2,9,7,55,15,0,4,0,13502862711763005352,16411615339265888802,2579886035035306445,5,0,1
