wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page,frame_counter
5.014475,-1,0,0,0,0,16.666800,0.903900,2.413200,17.479601,1,873,873,0,0,lobby,292
5.031032,-1,0,0,0,0,16.666800,1.677000,2.396400,16.390200,1,873,873,0,0,lobby,293
5.047787,-1,0,0,0,0,16.666800,0.961500,1.312900,15.927300,1,873,873,0,0,lobby,294
5.064546,-1,0,0,0,0,16.666698,1.004000,2.295700,16.999399,1,873,873,0,0,lobby,295
5.080998,-1,0,0,0,0,16.666901,1.989900,2.079500,17.316900,1,873,873,0,0,lobby,296
5.097679,-1,0,0,0,0,16.666901,1.023100,1.423400,16.037901,1,873,873,0,0,lobby,297
5.114379,-1,0,0,0,0,16.666698,0.810900,1.689100,16.330700,1,873,873,0,0,lobby,298
5.131006,-1,0,0,0,0,16.666702,0.855400,1.360800,16.661501,1,873,873,0,0,lobby,299
5.147672,-1,0,0,0,0,16.666897,0.801400,1.436600,16.716801,1,873,873,0,0,lobby,300
5.164514,-1,0,0,0,0,16.667002,0.906200,1.466100,16.566299,1,873,873,0,0,lobby,301
5.181136,-1,0,0,0,0,16.666901,1.088300,3.070900,17.462299,1,873,873,0,0,lobby,302
5.197788,-1,0,0,0,0,16.666800,1.352800,2.666600,16.228300,1,873,873,0,0,lobby,303
5.214423,-1,0,0,0,0,16.666901,1.305500,2.433500,16.585699,1,873,873,0,0,lobby,304
5.231126,-1,0,0,0,0,16.666901,1.019500,1.456300,16.767000,1,873,873,0,0,lobby,305
5.247799,-1,0,0,0,0,16.667002,1.054700,1.967900,16.738300,1,873,873,0,0,lobby,306
5.264365,-1,0,0,0,0,16.666698,1.347000,1.842100,16.569401,1,873,873,0,0,lobby,307
5.281129,-1,0,0,0,0,16.666800,1.057800,2.369300,17.942499,1,873,873,0,0,lobby,308
5.297761,-1,0,0,0,0,16.667002,1.070400,2.058500,15.567900,1,873,873,0,0,lobby,309
5.314613,-1,0,0,0,0,16.666998,1.154600,1.851900,16.365499,1,873,873,0,0,lobby,310
5.331040,-1,0,0,0,0,16.666901,1.222100,3.505900,17.432600,1,873,873,0,0,lobby,311
5.348019,-1,0,0,0,0,16.666702,1.268700,2.381500,15.763500,1,873,873,0,0,lobby,312
5.364697,-1,0,0,0,0,16.666897,1.211800,2.025600,16.975800,1,873,873,0,0,lobby,313
5.381481,-1,0,0,0,0,16.667002,1.245600,1.689700,16.681000,1,873,873,0,0,lobby,314
