wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page,frame_counter
5.014041,1,3,7,54,8,16.666800,1.733100,2.771800,16.450600,1,52799,52799,1,8,closed,6924
5.035809,1,3,7,49,8,16.666901,1.846500,3.637600,16.840700,1,51448,51448,1,8,closed,6925
5.047316,1,3,6,49,8,16.666901,8.411200,4.185500,22.881300,1,51448,51448,1,8,closed,6926
5.063988,1,3,6,49,8,16.666698,2.232300,2.925200,12.993500,1,51448,51448,1,8,closed,6927
5.080660,1,3,6,49,8,16.666901,5.510600,3.248800,17.725500,1,51448,51448,1,8,closed,6928
5.097274,1,3,6,49,8,16.666800,2.331800,2.973900,13.551600,1,51448,51448,1,8,closed,6929
5.113928,1,3,6,49,8,16.666800,1.754500,3.257600,16.547800,1,51448,51448,1,8,closed,6930
5.137704,1,3,6,41,1,16.669903,1.807000,3.172000,16.077801,1,50517,50517,1,1,closed,6931
5.305489,1,3,6,41,1,174.791794,9.870600,0.326300,16.077801,1,50517,50517,1,1,closed,6932
5.322132,1,3,6,41,1,16.666800,140.107407,6.780400,167.900208,1,50517,50517,1,1,closed,6933
5.338754,1,3,6,41,1,16.666901,3.110000,4.580600,15.702000,1,50517,50517,1,1,closed,6934
5.355485,1,3,6,41,1,16.666901,2.554900,3.940200,16.261101,1,50517,50517,1,1,closed,6935
5.372157,1,3,6,41,1,16.666901,2.599300,4.086700,16.648199,1,50517,50517,1,1,closed,6936
5.392192,0,4,6,0,0,16.666698,2.939200,4.539200,16.902100,1,7869,7869,0,0,closed,6937
5.413123,0,4,5,0,0,23.099199,22.781300,4.539200,16.902100,1,7869,7869,0,0,closed,6938
5.428492,0,4,5,0,0,16.666901,3.789200,4.445100,9.504800,1,7869,7869,0,0,closed,6939
5.445930,0,4,5,0,0,16.666800,3.287200,3.643600,14.258100,1,7869,7869,0,0,closed,6940
5.461976,0,4,5,0,0,16.666702,2.529100,4.302200,13.639700,1,7869,7869,0,0,closed,6941
5.478526,0,4,5,0,0,16.667097,2.198500,4.585300,16.029699,1,7869,7869,0,0,closed,6942
5.496048,0,4,5,0,0,16.666800,2.159400,3.030400,15.905800,1,7869,7869,0,0,closed,6943
5.511800,0,4,5,0,0,16.666800,4.829600,4.472000,19.382299,1,7869,7869,0,0,closed,6944
5.529446,0,4,4,0,0,16.666702,2.539000,2.746700,14.364700,1,7869,7869,0,0,closed,6945
5.545130,0,4,4,0,0,16.666897,2.698600,2.701300,17.388500,1,7869,7869,0,0,closed,6946
5.562244,0,4,4,0,0,16.666800,1.861400,3.303200,15.341600,1,7869,7869,0,0,closed,6947
5.578466,0,4,4,0,0,16.666901,2.228100,3.200700,17.213499,1,7869,7869,0,0,closed,6948
5.595785,0,4,4,0,0,16.666800,3.000800,2.905800,17.229799,1,7869,7869,0,0,closed,6949
5.611858,0,4,4,0,0,16.667002,2.373400,2.918700,16.366600,1,7869,7869,0,0,closed,6950
5.628744,0,4,4,0,0,16.666800,1.764100,3.219300,16.023500,1,7869,7869,0,0,closed,6951
5.646265,0,4,4,0,0,16.666901,2.246800,2.793700,16.762899,1,7865,7865,0,0,closed,6952
5.662383,0,4,4,0,0,16.666901,2.807900,3.297000,17.614799,1,7865,7865,0,0,closed,6953
