C:\Users\iputu\Documents\Wonder Chess\tools\blender\author_update_pippa.py:59: DeprecationWarning: 'Material.use_nodes' is expected to be removed in Blender 6.0
  mat=bpy.data.materials.new('M_'+UID);mat.use_nodes=True
00:19.860  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T155106Z\pippa\front.png'
00:56.125  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T155106Z\pippa\Victory-release.png'
00:56.719  render           | Saved: 'C:\Users\iputu\Documents\Wonder Chess\reports\WC-U440\20260906T155106Z\pippa\Victory-end.png'
00:58.141  render           | Video append frame 1
00:58.156  render           | Video append frame 2
00:58.188  render           | Video append frame 3
00:58.203  render           | Video append frame 4
00:58.219  render           | Video append frame 5
00:58.250  render           | Video append frame 6
00:58.266  render           | Video append frame 7
00:58.297  render           | Video append frame 8
00:58.313  render           | Video append frame 9
00:58.344  render           | Video append frame 10
00:58.360  render           | Video append frame 11
00:58.375  render           | Video append frame 12
00:58.406  render           | Video append frame 13
00:58.422  render           | Video append frame 14
00:58.453  render           | Video append frame 15
00:58.469  render           | Video append frame 16
00:58.500  render           | Video append frame 17
00:58.516  render           | Video append frame 18
00:58.547  render           | Video append frame 19
00:58.563  render           | Video append frame 20
00:58.578  render           | Video append frame 21
00:58.610  render           | Video append frame 22
00:58.625  render           | Video append frame 23
00:58.656  render           | Video append frame 24
00:58.672  render           | Video append frame 25
00:58.688  render           | Video append frame 26
00:58.719  render           | Video append frame 27
00:58.735  render           | Video append frame 28
00:58.766  render           | Video append frame 29
00:58.781  render           | Video append frame 30
00:58.797  render           | Video append frame 31
00:58.828  render           | Video append frame 32
00:58.844  render           | Video append frame 33
00:58.875  render           | Video append frame 34
00:58.891  render           | Video append frame 35
00:58.906  render           | Video append frame 36
00:58.938  render           | Video append frame 37
00:58.953  render           | Video append frame 38
00:58.985  render           | Video append frame 39
00:59.000  render           | Video append frame 40
00:59.031  render           | Video append frame 41
00:59.047  render           | Video append frame 42
00:59.063  render           | Video append frame 43
00:59.094  render           | Video append frame 44
00:59.110  render           | Video append frame 45
00:59.125  render           | Video append frame 46
00:59.156  render           | Video append frame 47
00:59.172  render           | Video append frame 48
00:59.203  render           | Video append frame 49
00:59.219  render           | Video append frame 50
00:59.235  render           | Video append frame 51
00:59.266  render           | Video append frame 52
00:59.281  render           | Video append frame 53
00:59.313  render           | Video append frame 54
00:59.328  render           | Video append frame 55
00:59.360  render           | Video append frame 56
00:59.375  render           | Video append frame 57
00:59.391  render           | Video append frame 58
00:59.422  render           | Video append frame 59
00:59.438  render           | Video append frame 60
00:59.469  render           | Video append frame 61
00:59.485  render           | Video append frame 62
00:59.500  render           | Video append frame 63
00:59.531  render           | Video append frame 64
00:59.547  render           | Video append frame 65
00:59.578  render           | Video append frame 66
00:59.594  render           | Video append frame 67
00:59.610  render           | Video append frame 68
00:59.641  render           | Video append frame 69
00:59.656  render           | Video append frame 70
00:59.688  render           | Video append frame 71
00:59.703  render           | Video append frame 72
00:59.735  render           | Video append frame 73
00:59.750  render           | Video append frame 74
00:59.781  render           | Video append frame 75
00:59.797  render           | Video append frame 76
00:59.813  render           | Video append frame 77
00:59.844  render           | Video append frame 78
00:59.860  render           | Video append frame 79
00:59.891  render           | Video append frame 80
00:59.906  render           | Video append frame 81
00:59.938  render           | Video append frame 82
00:59.953  render           | Video append frame 83
00:59.969  render           | Video append frame 84
01:00.000  render           | Video append frame 85
01:00.016  render           | Video append frame 86
01:00.047  render           | Video append frame 87
01:00.063  render           | Video append frame 88
01:00.078  render           | Video append frame 89
01:00.110  render           | Video append frame 90
01:00.125  render           | Video append frame 91
01:00.141  render           | Video append frame 92
01:00.172  render           | Video append frame 93
01:00.188  render           | Video append frame 94
01:00.203  render           | Video append frame 95
01:00.235  render           | Video append frame 96
01:00.250  render           | Video append frame 97
01:00.281  render           | Video append frame 98
01:00.328  render           | Video append frame 99
01:00.344  render           | Video append frame 100
01:00.375  render           | Video append frame 101
01:00.391  render           | Video append frame 102
01:00.422  render           | Video append frame 103
01:00.453  render           | Video append frame 104
01:00.469  render           | Video append frame 105
01:00.500  render           | Video append frame 106
01:00.516  render           | Video append frame 107
01:00.547  render           | Video append frame 108
01:00.563  render           | Video append frame 109
01:00.594  render           | Video append frame 110
01:00.610  render           | Video append frame 111
01:00.641  render           | Video append frame 112
01:00.656  render           | Video append frame 113
01:00.688  render           | Video append frame 114
01:00.703  render           | Video append frame 115
01:00.735  render           | Video append frame 116
01:00.750  render           | Video append frame 117
01:00.781  render           | Video append frame 118
01:00.797  render           | Video append frame 119
01:00.813  render           | Video append frame 120
01:00.844  render           | Video append frame 121
01:00.891  render           | Video append frame 1
01:00.906  render           | Video append frame 2
01:00.938  render           | Video append frame 3
01:00.969  render           | Video append frame 4
01:01.000  render           | Video append frame 5
01:01.016  render           | Video append frame 6
01:01.047  render           | Video append frame 7
01:01.063  render           | Video append frame 8
01:01.094  render           | Video append frame 9
01:01.110  render           | Video append frame 10
01:01.141  render           | Video append frame 11
01:01.156  render           | Video append frame 12
01:01.188  render           | Video append frame 13
01:01.219  render           | Video append frame 14
01:01.235  render           | Video append frame 15
01:01.266  render           | Video append frame 16
01:01.281  render           | Video append frame 17
01:01.313  render           | Video append frame 18
01:01.328  render           | Video append frame 19
01:01.360  render           | Video append frame 20
01:01.391  render           | Video append frame 21
01:01.406  render           | Video append frame 22
01:01.438  render           | Video append frame 23
01:01.453  render           | Video append frame 24
01:01.485  render           | Video append frame 25
01:01.500  render           | Video append frame 26
01:01.531  render           | Video append frame 27
01:01.547  render           | Video append frame 28
01:01.578  render           | Video append frame 29
01:01.594  render           | Video append frame 30
01:01.641  render           | Video append frame 31
01:01.688  render           | Video append frame 32
01:01.719  render           | Video append frame 33
01:01.750  render           | Video append frame 34
01:01.781  render           | Video append frame 35
01:01.813  render           | Video append frame 36
01:01.828  render           | Video append frame 37
01:01.860  render           | Video append frame 38
01:01.875  render           | Video append frame 39
01:01.891  render           | Video append frame 40
01:01.922  render           | Video append frame 41
01:01.938  render           | Video append frame 42
01:01.969  render           | Video append frame 43
01:01.985  render           | Video append frame 44
01:02.016  render           | Video append frame 45
01:02.031  render           | Video append frame 46
01:02.063  render           | Video append frame 47
01:02.078  render           | Video append frame 48
01:02.110  render           | Video append frame 49
01:02.125  render           | Video append frame 50
01:02.141  render           | Video append frame 51
01:02.172  render           | Video append frame 52
01:02.188  render           | Video append frame 53
01:02.203  render           | Video append frame 54
01:02.235  render           | Video append frame 55
01:02.250  render           | Video append frame 56
01:02.281  render           | Video append frame 57
01:02.297  render           | Video append frame 58
01:02.328  render           | Video append frame 59
01:02.344  render           | Video append frame 60
01:02.375  render           | Video append frame 61
01:02.406  render           | Video append frame 1
01:02.438  render           | Video append frame 2
01:02.453  render           | Video append frame 3
01:02.485  render           | Video append frame 4
01:02.516  render           | Video append frame 5
01:02.547  render           | Video append frame 6
01:02.594  render           | Video append frame 7
01:02.625  render           | Video append frame 8
01:02.641  render           | Video append frame 9
01:02.672  render           | Video append frame 10
01:02.703  render           | Video append frame 11
01:02.735  render           | Video append frame 12
01:02.766  render           | Video append frame 13
01:02.781  render           | Video append frame 14
01:02.813  render           | Video append frame 15
01:02.828  render           | Video append frame 16
01:02.860  render           | Video append frame 17
01:02.875  render           | Video append frame 18
01:02.906  render           | Video append frame 19
01:02.922  render           | Video append frame 20
01:02.953  render           | Video append frame 21
01:02.985  render           | Video append frame 22
01:03.000  render           | Video append frame 23
01:03.031  render           | Video append frame 24
01:03.047  render           | Video append frame 25
01:03.078  render           | Video append frame 26
01:03.094  render           | Video append frame 27
01:03.125  render           | Video append frame 28
01:03.141  render           | Video append frame 29
01:03.172  render           | Video append frame 30
01:03.188  render           | Video append frame 31
01:03.219  render           | Video append frame 32
01:03.235  render           | Video append frame 33
01:03.250  render           | Video append frame 34
01:03.281  render           | Video append frame 35
01:03.297  render           | Video append frame 36
01:03.328  render           | Video append frame 37
01:03.344  render           | Video append frame 38
01:03.360  render           | Video append frame 39
01:03.391  render           | Video append frame 40
01:03.406  render           | Video append frame 41
01:03.438  render           | Video append frame 42
01:03.453  render           | Video append frame 43
01:03.485  render           | Video append frame 44
01:03.500  render           | Video append frame 45
01:03.531  render           | Video append frame 46
01:03.563  render           | Video append frame 1
01:03.578  render           | Video append frame 2
01:03.610  render           | Video append frame 3
01:03.625  render           | Video append frame 4
01:03.656  render           | Video append frame 5
01:03.672  render           | Video append frame 6
01:03.703  render           | Video append frame 7
01:03.719  render           | Video append frame 8
01:03.735  render           | Video append frame 9
01:03.766  render           | Video append frame 10
01:03.781  render           | Video append frame 11
01:03.813  render           | Video append frame 12
01:03.828  render           | Video append frame 13
01:03.860  render           | Video append frame 14
01:03.875  render           | Video append frame 15
01:03.906  render           | Video append frame 16
01:03.922  render           | Video append frame 17
01:03.953  render           | Video append frame 18
01:03.969  render           | Video append frame 19
01:04.000  render           | Video append frame 20
01:04.016  render           | Video append frame 21
01:04.047  render           | Video append frame 22
01:04.063  render           | Video append frame 23
01:04.094  render           | Video append frame 24
01:04.110  render           | Video append frame 25
01:04.141  render           | Video append frame 26
01:04.156  render           | Video append frame 27
01:04.172  render           | Video append frame 28
01:04.203  render           | Video append frame 29
01:04.219  render           | Video append frame 30
01:04.250  render           | Video append frame 31
01:04.266  render           | Video append frame 32
01:04.297  render           | Video append frame 33
01:04.313  render           | Video append frame 34
01:04.360  render           | Video append frame 1
01:04.375  render           | Video append frame 2
01:04.406  render           | Video append frame 3
01:04.422  render           | Video append frame 4
01:04.453  render           | Video append frame 5
01:04.469  render           | Video append frame 6
01:04.500  render           | Video append frame 7
01:04.531  render           | Video append frame 8
01:04.547  render           | Video append frame 9
01:04.578  render           | Video append frame 10
01:04.594  render           | Video append frame 11
01:04.610  render           | Video append frame 12
01:04.641  render           | Video append frame 13
01:04.656  render           | Video append frame 14
01:04.688  render           | Video append frame 15
01:04.703  render           | Video append frame 16
01:04.719  render           | Video append frame 17
01:04.750  render           | Video append frame 18
01:04.766  render           | Video append frame 19
01:04.797  render           | Video append frame 20
01:04.813  render           | Video append frame 21
01:04.844  render           | Video append frame 22
01:04.860  render           | Video append frame 23
01:04.891  render           | Video append frame 24
01:04.906  render           | Video append frame 25
01:04.953  render           | Video append frame 1
01:04.985  render           | Video append frame 2
01:05.000  render           | Video append frame 3
01:05.031  render           | Video append frame 4
01:05.047  render           | Video append frame 5
01:05.078  render           | Video append frame 6
01:05.110  render           | Video append frame 7
01:05.125  render           | Video append frame 8
01:05.156  render           | Video append frame 9
01:05.172  render           | Video append frame 10
01:05.203  render           | Video append frame 11
01:05.235  render           | Video append frame 12
01:05.250  render           | Video append frame 13
01:05.281  render           | Video append frame 14
01:05.297  render           | Video append frame 15
01:05.328  render           | Video append frame 16
01:05.344  render           | Video append frame 17
01:05.375  render           | Video append frame 18
01:05.406  render           | Video append frame 19
01:05.422  render           | Video append frame 20
01:05.453  render           | Video append frame 21
01:05.469  render           | Video append frame 22
01:05.500  render           | Video append frame 23
01:05.516  render           | Video append frame 24
01:05.547  render           | Video append frame 25
01:05.563  render           | Video append frame 26
01:05.594  render           | Video append frame 27
01:05.610  render           | Video append frame 28
01:05.641  render           | Video append frame 29
01:05.656  render           | Video append frame 30
01:05.688  render           | Video append frame 31
01:05.703  render           | Video append frame 32
01:05.735  render           | Video append frame 33
01:05.750  render           | Video append frame 34
01:05.781  render           | Video append frame 35
01:05.813  render           | Video append frame 36
01:05.828  render           | Video append frame 37
01:05.860  render           | Video append frame 38
01:05.875  render           | Video append frame 39
01:05.906  render           | Video append frame 40
01:05.922  render           | Video append frame 41
01:05.953  render           | Video append frame 42
01:05.969  render           | Video append frame 43
01:06.000  render           | Video append frame 44
01:06.031  render           | Video append frame 45
01:06.047  render           | Video append frame 46
01:06.078  render           | Video append frame 47
01:06.094  render           | Video append frame 48
01:06.110  render           | Video append frame 49
01:06.141  render           | Video append frame 50
01:06.156  render           | Video append frame 51
01:06.188  render           | Video append frame 52
01:06.203  render           | Video append frame 53
01:06.235  render           | Video append frame 54
01:06.250  render           | Video append frame 55
01:06.281  render           | Video append frame 56
01:06.297  render           | Video append frame 57
01:06.328  render           | Video append frame 58
01:06.344  render           | Video append frame 59
01:06.375  render           | Video append frame 60
01:06.406  render           | Video append frame 61
01:06.438  render           | Video append frame 1
01:06.469  render           | Video append frame 2
01:06.500  render           | Video append frame 3
01:06.516  render           | Video append frame 4
01:06.547  render           | Video append frame 5
01:06.578  render           | Video append frame 6
01:06.610  render           | Video append frame 7
01:06.625  render           | Video append frame 8
01:06.641  render           | Video append frame 9
01:06.672  render           | Video append frame 10
01:06.703  render           | Video append frame 11
01:06.735  render           | Video append frame 12
01:06.766  render           | Video append frame 13
01:06.781  render           | Video append frame 14
01:06.813  render           | Video append frame 15
01:06.844  render           | Video append frame 16
01:06.875  render           | Video append frame 17
01:06.906  render           | Video append frame 18
01:06.922  render           | Video append frame 19
01:06.953  render           | Video append frame 20
01:06.969  render           | Video append frame 21
01:07.000  render           | Video append frame 22
01:07.031  render           | Video append frame 23
01:07.063  render           | Video append frame 24
01:07.094  render           | Video append frame 25
01:07.125  render           | Video append frame 26
01:07.156  render           | Video append frame 27
01:07.188  render           | Video append frame 28
01:07.203  render           | Video append frame 29
01:07.235  render           | Video append frame 30
01:07.266  render           | Video append frame 31
01:07.297  render           | Video append frame 32
01:07.328  render           | Video append frame 33
01:07.360  render           | Video append frame 34
01:07.391  render           | Video append frame 35
01:07.406  render           | Video append frame 36
01:07.438  render           | Video append frame 37
01:07.469  render           | Video append frame 38
01:07.500  render           | Video append frame 39
01:07.516  render           | Video append frame 40
01:07.547  render           | Video append frame 41
01:07.578  render           | Video append frame 42
01:07.610  render           | Video append frame 43
01:07.625  render           | Video append frame 44
01:07.656  render           | Video append frame 45
01:07.688  render           | Video append frame 46
01:07.703  render           | Video append frame 47
01:07.735  render           | Video append frame 48
01:07.750  render           | Video append frame 49
01:07.781  render           | Video append frame 50
01:07.813  render           | Video append frame 51
01:07.828  render           | Video append frame 52
01:07.860  render           | Video append frame 53
01:07.891  render           | Video append frame 54
01:07.906  render           | Video append frame 55
01:07.938  render           | Video append frame 56
01:07.953  render           | Video append frame 57
01:07.985  render           | Video append frame 58
01:08.016  render           | Video append frame 59
01:08.047  render           | Video append frame 60
01:08.063  render           | Video append frame 61
01:08.094  render           | Video append frame 62
01:08.125  render           | Video append frame 63
01:08.141  render           | Video append frame 64
01:08.172  render           | Video append frame 65
01:08.203  render           | Video append frame 66
01:08.219  render           | Video append frame 67
01:08.250  render           | Video append frame 68
01:08.266  render           | Video append frame 69
01:08.297  render           | Video append frame 70
01:08.313  render           | Video append frame 71
01:08.344  render           | Video append frame 72
01:08.360  render           | Video append frame 73
01:08.391  render           | Video append frame 74
01:08.406  render           | Video append frame 75
01:08.438  render           | Video append frame 76
01:08.453  render           | Video append frame 77
01:08.485  render           | Video append frame 78
01:08.500  render           | Video append frame 79
01:08.531  render           | Video append frame 80
01:08.563  render           | Video append frame 81
01:08.578  render           | Video append frame 82
01:08.610  render           | Video append frame 83
01:08.641  render           | Video append frame 84
01:08.656  render           | Video append frame 85
01:08.688  render           | Video append frame 86
01:08.703  render           | Video append frame 87
01:08.735  render           | Video append frame 88
01:08.750  render           | Video append frame 89
01:08.781  render           | Video append frame 90
01:08.813  render           | Video append frame 91

FBX export starting... 'C:\\Users\\iputu\\Documents\\Wonder Chess\\exports\\heroes\\wc_u_halfling_warrior\\SK_wc_u_halfling_warrior.fbx'
(bpy.data.armatures['WC_humanoid_small_v1.001'], 'POSE')
export finished in 0.0541 sec.
Info: Applied modifier was not first, result may not be as expected

FBX export starting... 'C:\\Users\\iputu\\Documents\\Wonder Chess\\exports\\heroes\\wc_u_halfling_warrior\\SK_wc_u_halfling_warrior_LOD1.fbx'
(bpy.data.armatures['WC_humanoid_small_v1.001'], 'POSE')
export finished in 0.0420 sec.
Info: Applied modifier was not first, result may not be as expected

FBX export starting... 'C:\\Users\\iputu\\Documents\\Wonder Chess\\exports\\heroes\\wc_u_halfling_warrior\\SK_wc_u_halfling_warrior_LOD2.fbx'
(bpy.data.armatures['WC_humanoid_small_v1.001'], 'POSE')
export finished in 0.0368 sec.

FBX export starting... 'C:\\Users\\iputu\\Documents\\Wonder Chess\\exports\\heroes\\wc_u_halfling_warrior\\AN_wc_u_halfling_warrior_Idle.fbx'
export finished in 0.1811 sec.

FBX export starting... 'C:\\Users\\iputu\\Documents\\Wonder Chess\\exports\\heroes\\wc_u_halfling_warrior\\AN_wc_u_halfling_warrior_Move.fbx'
export finished in 0.1145 sec.

FBX export starting... 'C:\\Users\\iputu\\Documents\\Wonder Chess\\exports\\heroes\\wc_u_halfling_warrior\\AN_wc_u_halfling_warrior_Attack.fbx'
export finished in 0.0920 sec.

FBX export starting... 'C:\\Users\\iputu\\Documents\\Wonder Chess\\exports\\heroes\\wc_u_halfling_warrior\\AN_wc_u_halfling_warrior_Active.fbx'
export finished in 0.0944 sec.

FBX export starting... 'C:\\Users\\iputu\\Documents\\Wonder Chess\\exports\\heroes\\wc_u_halfling_warrior\\AN_wc_u_halfling_warrior_Hit.fbx'
export finished in 0.0690 sec.

FBX export starting... 'C:\\Users\\iputu\\Documents\\Wonder Chess\\exports\\heroes\\wc_u_halfling_warrior\\AN_wc_u_halfling_warrior_Defeat.fbx'
export finished in 0.1250 sec.

FBX export starting... 'C:\\Users\\iputu\\Documents\\Wonder Chess\\exports\\heroes\\wc_u_halfling_warrior\\AN_wc_u_halfling_warrior_Victory.fbx'
export finished in 0.1315 sec.
Info: Saved as "wc_u_halfling_warrior.blend"
{
  "status": "structural_checks_passed_visual_review_required",
  "blender_version": "5.1.1",
  "collection": "EXPORT",
  "evaluated_triangle_total": 10198,
  "objects": [
    {
      "name": "Armature",
      "type": "ARMATURE",
      "scale": [
        1.0,
        1.0,
        1.0
      ],
      "dimensions": [
        0.6733193397521973,
        0.308004766702652,
        1.200640082359314
      ],
      "roots": [
        "root"
      ],
      "deform_bones": 27
    },
    {
      "name": "SK_wc_u_halfling_warrior",
      "type": "MESH",
      "scale": [
        1.0,
        1.0,
        1.0
      ],
      "dimensions": [
        0.7795583009719849,
        0.3594103455543518,
        1.1178237199783325
      ],
      "evaluated_triangles": 10198,
      "material_slots": 1,
      "uv_layers": 1,
      "skin_checks": {
        "unweighted": 0,
        "excess_influences": 0,
        "unnormalized": 0
      }
    }
  ],
  "errors": [],
  "warnings": [],
  "not_checked": [
    "appearance",
    "deformation across all clips",
    "UV overlap appropriateness",
    "normal-map convention",
    "Unreal import",
    "LOD silhouette",
    "gameplay readability"
  ]
}
{
  "status": "sampled_motion_invariants_passed",
  "unit_id": "wc_u_halfling_warrior",
  "blender_version": "5.1.1",
  "sampling": "actual deformed mesh every 3 frames at 60fps",
  "clips": [
    {
      "clip": "Idle",
      "samples": 41,
      "minimum_support_sole_z_m": 1.0191051558194886e-07,
      "maximum_support_sole_z_m": 1.0191051558194886e-07,
      "max_root_translation_m": 0,
      "max_pose_scale_error": 0
    },
    {
      "clip": "Move",
      "samples": 21,
      "minimum_support_sole_z_m": 6.037546285142525e-08,
      "maximum_support_sole_z_m": 1.427175249091306e-07,
      "max_root_translation_m": 0,
      "max_pose_scale_error": 0
    },
    {
      "clip": "Attack",
      "samples": 16,
      "minimum_support_sole_z_m": 1.0191051558194886e-07,
      "maximum_support_sole_z_m": 1.0191051558194886e-07,
      "max_root_translation_m": 0,
      "max_pose_scale_error": 0
    },
    {
      "clip": "Active",
      "samples": 12,
      "minimum_support_sole_z_m": 1.0191051558194886e-07,
      "maximum_support_sole_z_m": 0.012013362720608711,
      "max_root_translation_m": 0,
      "max_pose_scale_error": 0
    },
    {
      "clip": "Hit",
      "samples": 9,
      "minimum_support_sole_z_m": 8.243260651852324e-08,
      "maximum_support_sole_z_m": 1.3381658447997324e-07,
      "max_root_translation_m": 0,
      "max_pose_scale_error": 0
    },
    {
      "clip": "Defeat",
      "samples": 21,
      "minimum_support_sole_z_m": 5.35909023824388e-08,
      "maximum_support_sole_z_m": 1.2871883825482655e-07,
      "max_root_translation_m": 0,
      "max_pose_scale_error": 0
    },
    {
      "clip": "Victory",
      "samples": 31,
      "minimum_support_sole_z_m": 1.0191051558194886e-07,
      "maximum_support_sole_z_m": 1.0191051558194886e-07,
      "max_root_translation_m": 0,
      "max_pose_scale_error": 0
    }
  ],
  "errors": [],
  "not_checked": [
    "continuous visual quality",
    "weapon/costume clipping",
    "semantic gesture review",
    "Unreal retarget/import",
    "runtime move-speed synchronization"
  ]
}
WC_PIPPA_EXPORTED {"unit": "wc_u_halfling_warrior", "report": "C:\\Users\\iputu\\Documents\\Wonder Chess\\reports\\WC-U440\\20260906T155106Z\\pippa", "triangles": 10198}
Blender 5.1.1 (hash b70da489d7f4 built 2026-04-14 01:37:22)

Blender quit
