frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16953508.341213401,988685,frame-00000.png
1,0.100000001,16953508.591558199,1032891,frame-00001.png
2,0.150000006,16953508.830798298,1018009,frame-00002.png
3,0.200000003,16953509.066979699,1005414,frame-00003.png
4,0.250000000,16953509.283934899,1016293,frame-00004.png
5,0.300000012,16953509.527036998,1021029,frame-00005.png
6,0.350000024,16953509.764928099,1014840,frame-00006.png
7,0.400000036,16953510.005138300,1016728,frame-00007.png
8,0.450000048,16953510.254099801,983862,frame-00008.png
9,0.500000060,16953510.480932400,1027295,frame-00009.png
10,0.550000072,16953510.678454701,1009179,frame-00010.png
11,0.600000083,16953510.879322000,993223,frame-00011.png
12,0.650000095,16953511.081609599,998454,frame-00012.png
13,0.700000107,16953511.288456298,1001472,frame-00013.png
14,0.750000119,16953511.496538602,994314,frame-00014.png
15,0.800000131,16953511.700247400,997206,frame-00015.png
16,0.850000143,16953511.917662799,964889,frame-00016.png
17,0.900000155,16953512.179889400,1011216,frame-00017.png
18,0.950000167,16953512.409978699,993939,frame-00018.png
19,0.000000119,16953512.640249401,1006847,frame-00019.png
20,0.050000120,16953512.874986999,1016370,frame-00020.png
