frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16954193.401928101,1021825,frame-00000.png
1,0.100000001,16954193.542355198,1016537,frame-00001.png
2,0.150000006,16954193.689866699,1018647,frame-00002.png
3,0.200000003,16954193.831036098,982501,frame-00003.png
4,0.250000000,16954193.974629600,1031983,frame-00004.png
5,0.300000012,16954194.134991400,1014005,frame-00005.png
6,0.350000024,16954194.297188099,999887,frame-00006.png
7,0.400000036,16954194.439951099,1009380,frame-00007.png
8,0.450000048,16954194.585997298,1016573,frame-00008.png
9,0.500000060,16954194.734953798,1011107,frame-00009.png
10,0.550000072,16954194.886742700,1014001,frame-00010.png
11,0.600000083,16954195.027240299,978606,frame-00011.png
12,0.650000095,16954195.195747901,1028288,frame-00012.png
13,0.700000107,16954195.350614499,1011752,frame-00013.png
14,0.750000119,16954195.503516100,996158,frame-00014.png
15,0.800000131,16954195.652840000,1006943,frame-00015.png
16,0.850000143,16954195.804818399,1014331,frame-00016.png
17,0.900000155,16954195.945645500,1009003,frame-00017.png
18,0.950000167,16954196.082889698,1013573,frame-00018.png
19,1.000000119,16954196.221806999,978972,frame-00019.png
20,1.050000072,16954196.361748502,1029654,frame-00020.png
21,1.100000024,16954196.501615301,1013394,frame-00021.png
22,1.149999976,16954196.646753501,999364,frame-00022.png
23,1.199999928,16954196.788449802,1010281,frame-00023.png
24,1.249999881,16954196.950181101,1018411,frame-00024.png
25,1.299999833,16954197.090698302,1014516,frame-00025.png
26,1.349999785,16954197.233429302,1018546,frame-00026.png
27,1.399999738,16954197.392536499,984358,frame-00027.png
28,1.449999690,16954197.553083599,1036590,frame-00028.png
29,1.499999642,16954197.722245801,1019781,frame-00029.png
30,0.049999595,16954197.857265800,1003587,frame-00030.png
