frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16919912.544333301,486799,frame-00000.png
1,0.100000001,16919912.614091601,483047,frame-00001.png
2,0.150000006,16919912.680997401,482731,frame-00002.png
3,0.200000003,16919912.746539898,466468,frame-00003.png
4,0.250000000,16919912.812850300,488835,frame-00004.png
5,0.300000012,16919912.879323401,482239,frame-00005.png
6,0.350000024,16919912.946184602,479716,frame-00006.png
7,0.000000030,16919913.012172401,486484,frame-00007.png
8,0.050000031,16919913.081163500,487277,frame-00008.png
