frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16833667.587725699,492862,frame-00000.png
1,0.100000001,16833667.659004901,490635,frame-00001.png
2,0.150000006,16833667.736284599,494137,frame-00002.png
3,0.200000003,16833667.808467198,476161,frame-00003.png
4,0.250000000,16833667.879844200,498800,frame-00004.png
5,0.300000012,16833667.953721199,490523,frame-00005.png
6,0.350000024,16833668.022020001,485640,frame-00006.png
7,0.400000036,16833668.092811499,489446,frame-00007.png
8,0.450000048,16833668.168021899,492102,frame-00008.png
9,0.500000060,16833668.242337301,489978,frame-00009.png
10,0.550000072,16833668.314348899,493277,frame-00010.png
11,0.600000083,16833668.381699901,474669,frame-00011.png
12,0.650000095,16833668.452132799,498442,frame-00012.png
13,0.700000107,16833668.521194302,489781,frame-00013.png
14,0.750000119,16833668.592691801,485182,frame-00014.png
15,0.800000131,16833668.662416998,489269,frame-00015.png
16,0.850000143,16833668.733650301,491550,frame-00016.png
17,0.900000155,16833668.802373599,489043,frame-00017.png
18,0.950000167,16833668.872684199,492992,frame-00018.png
19,1.000000119,16833668.941626500,475004,frame-00019.png
20,1.050000072,16833669.011162002,498290,frame-00020.png
21,1.100000024,16833669.086052801,489476,frame-00021.png
22,1.149999976,16833669.157368600,485082,frame-00022.png
23,1.199999928,16833669.227375198,489057,frame-00023.png
24,1.249999881,16833669.296521399,491830,frame-00024.png
25,1.299999833,16833669.365538400,489827,frame-00025.png
26,1.349999785,16833669.435763098,493806,frame-00026.png
27,1.399999738,16833669.509381101,475645,frame-00027.png
28,1.449999690,16833669.581887498,498975,frame-00028.png
29,1.499999642,16833669.650371801,490481,frame-00029.png
30,0.049999595,16833669.727270700,486219,frame-00030.png
