frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16919855.730563998,482226,frame-00000.png
1,0.100000001,16919855.797950700,502682,frame-00001.png
2,0.150000006,16919855.864178699,493084,frame-00002.png
3,0.200000003,16919855.930932298,486510,frame-00003.png
4,0.250000000,16919855.999621801,491713,frame-00004.png
5,0.300000012,16919856.068280499,494930,frame-00005.png
6,0.350000024,16919856.136891801,493541,frame-00006.png
7,0.000000030,16919856.205045000,498383,frame-00007.png
8,0.050000031,16919856.271613900,481361,frame-00008.png
