seed,round,seat,health,gold,damage,wins,placement,settlement_id,pre_hash,post_hash,pvp_round_index,neutral,pending_reward
1,8,4,49,17,3,1,0,6859486978605833837,13794463546208443038,177835031651070451,4,0,0
1,8,5,42,11,0,1,0,6859486978605833837,13794463546208443038,177835031651070451,4,0,1
1,8,6,56,25,4,3,0,6859486978605833837,13794463546208443038,177835031651070451,4,0,0
1,8,7,60,11,0,4,0,6859486978605833837,13794463546208443038,177835031651070451,4,0,1
1,9,0,56,12,0,4,0,11598633051338349779,15617179889978909140,10095825444136473161,5,0,1
1,9,1,38,16,6,1,0,11598633051338349779,15617179889978909140,10095825444136473161,5,0,0
1,9,2,38,28,6,1,0,11598633051338349779,15617179889978909140,10095825444136473161,5,0,0
1,9,3,48,20,0,3,0,11598633051338349779,15617179889978909140,10095825444136473161,5,0,1
1,9,4,43,23,6,1,0,11598633051338349779,15617179889978909140,10095825444136473161,5,0,0
1,9,5,42,12,0,2,0,11598633051338349779,15617179889978909140,10095825444136473161,5,0,1
1,9,6,51,26,5,3,0,11598633051338349779,15617179889978909140,10095825444136473161,5,0,0
1,9,7,60,17,0,5,0,11598633051338349779,15617179889978909140,10095825444136473161,5,0,1
1,10,0,56,10,0,4,0,7567412845432351802,11613764124206577270,10913905526258632880,5,1,2
1,10,1,38,22,0,1,0,7567412845432351802,11613764124206577270,10913905526258632880,5,1,2
1,10,2,38,35,0,1,0,7567412845432351802,11613764124206577270,10913905526258632880,5,1,2
1,10,3,48,28,0,3,0,7567412845432351802,11613764124206577270,10913905526258632880,5,1,2
1,10,4,43,30,0,1,0,7567412845432351802,11613764124206577270,10913905526258632880,5,1,2
1,10,5,42,16,0,2,0,7567412845432351802,11613764124206577270,10913905526258632880,5,1,2
1,10,6,51,30,0,3,0,7567412845432351802,11613764124206577270,10913905526258632880,5,1,2
1,10,7,60,21,0,5,0,7567412845432351802,11613764124206577270,10913905526258632880,5,1,2
1,11,0,51,15,5,4,0,10000513370454417256,13398287206588575690,1618060043996216325,6,0,0
1,11,1,32,31,6,1,0,10000513370454417256,13398287206588575690,1618060043996216325,6,0,0
1,11,2,32,45,6,1,0,10000513370454417256,13398287206588575690,1618060043996216325,6,0,0
1,11,3,43,37,5,3,0,10000513370454417256,13398287206588575690,1618060043996216325,6,0,0
1,11,4,43,35,0,2,0,10000513370454417256,13398287206588575690,1618060043996216325,6,0,1
1,11,5,42,21,0,3,0,10000513370454417256,13398287206588575690,1618060043996216325,6,0,1
1,11,6,51,40,0,4,0,10000513370454417256,13398287206588575690,1618060043996216325,6,0,1
1,11,7,60,27,0,6,0,10000513370454417256,13398287206588575690,1618060043996216325,6,0,1
1,12,0,51,17,0,5,0,616923285631408206,12955274849747701193,171033428038894660,7,0,1
1,12,1,26,39,6,1,0,616923285631408206,12955274849747701193,171033428038894660,7,0,0
1,12,2,22,53,10,1,0,616923285631408206,12955274849747701193,171033428038894660,7,0,0
1,12,3,36,45,7,3,0,616923285631408206,12955274849747701193,171033428038894660,7,0,0
1,12,4,43,44,0,3,0,616923285631408206,12955274849747701193,171033428038894660,7,0,1
1,12,5,35,30,7,3,0,616923285631408206,12955274849747701193,171033428038894660,7,0,0
1,12,6,51,49,0,5,0,616923285631408206,12955274849747701193,171033428038894660,7,0,1
1,12,7,60,35,0,7,0,616923285631408206,12955274849747701193,171033428038894660,7,0,1
1,13,0,44,20,7,5,0,16702837886987686952,5141299255880257527,5370918613696529262,8,0,0
1,13,1,18,44,8,1,0,16702837886987686952,5141299255880257527,5370918613696529262,8,0,0
1,13,2,14,61,8,1,0,16702837886987686952,5141299255880257527,5370918613696529262,8,0,0
1,13,3,31,53,5,3,0,16702837886987686952,5141299255880257527,5370918613696529262,8,0,0
1,13,4,43,53,0,4,0,16702837886987686952,5141299255880257527,5370918613696529262,8,0,1
1,13,5,35,36,0,4,0,16702837886987686952,5141299255880257527,5370918613696529262,8,0,1
1,13,6,51,58,0,6,0,16702837886987686952,5141299255880257527,5370918613696529262,8,0,1
1,13,7,60,44,0,8,0,16702837886987686952,5141299255880257527,5370918613696529262,8,0,1
1,14,0,44,27,0,6,0,9429245704178764007,17137187746060587000,7089498920639534984,9,0,1
1,14,1,11,52,7,1,0,9429245704178764007,17137187746060587000,7089498920639534984,9,0,0
1,14,2,5,69,9,1,0,9429245704178764007,17137187746060587000,7089498920639534984,9,0,0
1,14,3,23,61,8,3,0,9429245704178764007,17137187746060587000,7089498920639534984,9,0,0
1,14,4,43,62,0,5,0,9429245704178764007,17137187746060587000,7089498920639534984,9,0,1
1,14,5,26,45,9,4,0,9429245704178764007,17137187746060587000,7089498920639534984,9,0,0
1,14,6,51,64,0,7,0,9429245704178764007,17137187746060587000,7089498920639534984,9,0,1
1,14,7,60,43,0,9,0,9429245704178764007,17137187746060587000,7089498920639534984,9,0,1
1,15,0,44,35,0,6,0,1488515713266835617,9533444439244277501,12540292395783781369,9,1,2
1,15,1,11,60,0,1,0,1488515713266835617,9533444439244277501,12540292395783781369,9,1,2
1,15,2,5,73,0,1,0,1488515713266835617,9533444439244277501,12540292395783781369,9,1,2
1,15,3,23,69,0,3,0,1488515713266835617,9533444439244277501,12540292395783781369,9,1,2
1,15,4,43,71,0,5,0,1488515713266835617,9533444439244277501,12540292395783781369,9,1,2
1,15,5,26,50,0,4,0,1488515713266835617,9533444439244277501,12540292395783781369,9,1,2
1,15,6,51,73,0,7,0,1488515713266835617,9533444439244277501,12540292395783781369,9,1,2
1,15,7,60,52,0,9,0,1488515713266835617,9533444439244277501,12540292395783781369,9,1,2
1,16,0,44,45,0,7,0,11961702776605232293,7897008644054648193,14819210370730602226,10,0,1
1,16,1,6,70,5,1,0,11961702776605232293,7897008644054648193,14819210370730602226,10,0,0
1,16,2,5,83,0,2,0,11961702776605232293,7897008644054648193,14819210370730602226,10,0,1
1,16,3,14,79,9,3,0,11961702776605232293,7897008644054648193,14819210370730602226,10,0,0
1,16,4,34,81,9,5,0,11961702776605232293,7897008644054648193,14819210370730602226,10,0,0
1,16,5,26,60,0,5,0,11961702776605232293,7897008644054648193,14819210370730602226,10,0,1
1,16,6,45,83,6,7,0,11961702776605232293,7897008644054648193,14819210370730602226,10,0,0
1,16,7,60,58,0,10,0,11961702776605232293,7897008644054648193,14819210370730602226,10,0,1
1,17,0,44,54,0,8,0,5358585726749394939,17011014981310613140,12455475316153131283,11,0,1
1,17,1,6,78,0,2,0,5358585726749394939,17011014981310613140,12455475316153131283,11,0,1
1,17,2,0,92,10,2,8,5358585726749394939,17011014981310613140,12455475316153131283,11,0,0
1,17,3,7,87,7,3,0,5358585726749394939,17011014981310613140,12455475316153131283,11,0,0
1,17,4,27,89,7,5,0,5358585726749394939,17011014981310613140,12455475316153131283,11,0,0
1,17,5,26,69,0,6,0,5358585726749394939,17011014981310613140,12455475316153131283,11,0,1
1,17,6,38,91,7,7,0,5358585726749394939,17011014981310613140,12455475316153131283,11,0,0
1,17,7,60,67,0,11,0,5358585726749394939,17011014981310613140,12455475316153131283,11,0,1
1,18,0,44,63,0,9,0,4123908254582205609,3476985248145460768,7141728267284079005,12,0,1
1,18,1,0,87,8,2,7,4123908254582205609,3476985248145460768,7141728267284079005,12,0,0
1,18,2,0,92,0,2,8,4123908254582205609,3476985248145460768,7141728267284079005,12,0,0
1,18,3,0,95,7,3,6,4123908254582205609,3476985248145460768,7141728267284079005,12,0,0
1,18,4,19,97,8,5,0,4123908254582205609,3476985248145460768,7141728267284079005,12,0,0
1,18,5,26,78,0,7,0,4123908254582205609,3476985248145460768,7141728267284079005,12,0,1
1,18,6,38,99,0,8,0,4123908254582205609,3476985248145460768,7141728267284079005,12,0,1
1,18,7,60,76,0,12,0,4123908254582205609,3476985248145460768,7141728267284079005,12,0,1
1,19,0,33,72,11,9,0,4651746995449699019,8374835348691606787,14960430448046474887,13,0,0
1,19,1,0,87,0,2,7,4651746995449699019,8374835348691606787,14960430448046474887,13,0,0
1,19,2,0,92,0,2,8,4651746995449699019,8374835348691606787,14960430448046474887,13,0,0
1,19,3,0,95,0,3,6,4651746995449699019,8374835348691606787,14960430448046474887,13,0,0
1,19,4,9,105,10,5,0,4651746995449699019,8374835348691606787,14960430448046474887,13,0,0
1,19,5,26,87,0,8,0,4651746995449699019,8374835348691606787,14960430448046474887,13,0,1
1,19,6,28,108,10,8,0,4651746995449699019,8374835348691606787,14960430448046474887,13,0,0
1,19,7,60,85,0,13,0,4651746995449699019,8374835348691606787,14960430448046474887,13,0,1
1,20,0,31,80,2,9,0,17606406223185836389,438205886149989754,11970399550874419836,13,1,0
1,20,1,0,87,0,2,7,17606406223185836389,438205886149989754,11970399550874419836,13,1,0
1,20,2,0,92,0,2,8,17606406223185836389,438205886149989754,11970399550874419836,13,1,0
1,20,3,0,95,0,3,6,17606406223185836389,438205886149989754,11970399550874419836,13,1,0
1,20,4,7,113,2,5,0,17606406223185836389,438205886149989754,11970399550874419836,13,1,0
1,20,5,26,92,0,8,0,17606406223185836389,438205886149989754,11970399550874419836,13,1,2
1,20,6,28,116,0,8,0,17606406223185836389,438205886149989754,11970399550874419836,13,1,2
1,20,7,60,94,0,13,0,17606406223185836389,438205886149989754,11970399550874419836,13,1,2
1,21,0,22,88,9,9,0,11283986182354661493,2763159446035983844,17470645661949985619,14,0,0
1,21,1,0,87,0,2,7,11283986182354661493,2763159446035983844,17470645661949985619,14,0,0
1,21,2,0,92,0,2,8,11283986182354661493,2763159446035983844,17470645661949985619,14,0,0
1,21,3,0,95,0,3,6,11283986182354661493,2763159446035983844,17470645661949985619,14,0,0
1,21,4,7,121,0,6,0,11283986182354661493,2763159446035983844,17470645661949985619,14,0,1
1,21,5,26,102,0,9,0,11283986182354661493,2763159446035983844,17470645661949985619,14,0,1
1,21,6,17,126,11,8,0,11283986182354661493,2763159446035983844,17470645661949985619,14,0,0
1,21,7,60,104,0,14,0,11283986182354661493,2763159446035983844,17470645661949985619,14,0,1
1,22,0,14,96,8,9,0,9644262387843904864,10643265102960301873,8846876915573929378,15,0,0
1,22,1,0,87,0,2,7,9644262387843904864,10643265102960301873,8846876915573929378,15,0,0
1,22,2,0,92,0,2,8,9644262387843904864,10643265102960301873,8846876915573929378,15,0,0
1,22,3,0,95,0,3,6,9644262387843904864,10643265102960301873,8846876915573929378,15,0,0
1,22,4,0,130,10,6,5,9644262387843904864,10643265102960301873,8846876915573929378,15,0,0
1,22,5,17,111,9,9,0,9644262387843904864,10643265102960301873,8846876915573929378,15,0,0
1,22,6,17,134,0,9,0,9644262387843904864,10643265102960301873,8846876915573929378,15,0,1
1,22,7,60,113,0,15,0,9644262387843904864,10643265102960301873,8846876915573929378,15,0,1
1,23,0,3,104,11,9,0,6821551454058504389,964244758501278004,8299233944647135724,16,0,0
1,23,1,0,87,0,2,7,6821551454058504389,964244758501278004,8299233944647135724,16,0,0
1,23,2,0,92,0,2,8,6821551454058504389,964244758501278004,8299233944647135724,16,0,0
1,23,3,0,95,0,3,6,6821551454058504389,964244758501278004,8299233944647135724,16,0,0
1,23,4,0,130,0,6,5,6821551454058504389,964244758501278004,8299233944647135724,16,0,0
1,23,5,17,119,0,10,0,6821551454058504389,964244758501278004,8299233944647135724,16,0,1
1,23,6,7,143,10,9,0,6821551454058504389,964244758501278004,8299233944647135724,16,0,0
1,23,7,60,122,0,16,0,6821551454058504389,964244758501278004,8299233944647135724,16,0,1
1,24,0,0,112,11,9,4,5351775171128682527,17857862089169818755,2678877721609160089,17,0,0
1,24,1,0,87,0,2,7,5351775171128682527,17857862089169818755,2678877721609160089,17,0,0
1,24,2,0,92,0,2,8,5351775171128682527,17857862089169818755,2678877721609160089,17,0,0
1,24,3,0,95,0,3,6,5351775171128682527,17857862089169818755,2678877721609160089,17,0,0
1,24,4,0,130,0,6,5,5351775171128682527,17857862089169818755,2678877721609160089,17,0,0
1,24,5,17,128,0,11,0,5351775171128682527,17857862089169818755,2678877721609160089,17,0,1
1,24,6,0,151,9,9,3,5351775171128682527,17857862089169818755,2678877721609160089,17,0,0
1,24,7,60,131,0,17,0,5351775171128682527,17857862089169818755,2678877721609160089,17,0,1
1,25,0,0,112,0,9,4,86580902459839112,6769195102181348496,8426101858231904571,17,1,0
1,25,1,0,87,0,2,7,86580902459839112,6769195102181348496,8426101858231904571,17,1,0
1,25,2,0,92,0,2,8,86580902459839112,6769195102181348496,8426101858231904571,17,1,0
1,25,3,0,95,0,3,6,86580902459839112,6769195102181348496,8426101858231904571,17,1,0
1,25,4,0,130,0,6,5,86580902459839112,6769195102181348496,8426101858231904571,17,1,0
1,25,5,17,137,0,11,0,86580902459839112,6769195102181348496,8426101858231904571,17,1,2
1,25,6,0,151,0,9,3,86580902459839112,6769195102181348496,8426101858231904571,17,1,0
1,25,7,60,140,0,17,0,86580902459839112,6769195102181348496,8426101858231904571,17,1,2
1,26,0,0,112,0,9,4,16539683212988735413,145615913985755538,5138841580738420345,18,0,0
1,26,1,0,87,0,2,7,16539683212988735413,145615913985755538,5138841580738420345,18,0,0
1,26,2,0,92,0,2,8,16539683212988735413,145615913985755538,5138841580738420345,18,0,0
1,26,3,0,95,0,3,6,16539683212988735413,145615913985755538,5138841580738420345,18,0,0
1,26,4,0,130,0,6,5,16539683212988735413,145615913985755538,5138841580738420345,18,0,0
1,26,5,8,147,9,11,0,16539683212988735413,145615913985755538,5138841580738420345,18,0,0
1,26,6,0,151,0,9,3,16539683212988735413,145615913985755538,5138841580738420345,18,0,0
1,26,7,60,150,0,18,0,16539683212988735413,145615913985755538,5138841580738420345,18,0,1
1,27,0,0,112,0,9,4,192384082463977202,10975263626372191577,14488211748805173783,19,0,0
1,27,1,0,87,0,2,7,192384082463977202,10975263626372191577,14488211748805173783,19,0,0
1,27,2,0,92,0,2,8,192384082463977202,10975263626372191577,14488211748805173783,19,0,0
1,27,3,0,95,0,3,6,192384082463977202,10975263626372191577,14488211748805173783,19,0,0
1,27,4,0,130,0,6,5,192384082463977202,10975263626372191577,14488211748805173783,19,0,0
1,27,5,8,155,0,12,0,192384082463977202,10975263626372191577,14488211748805173783,19,0,1
1,27,6,0,151,0,9,3,192384082463977202,10975263626372191577,14488211748805173783,19,0,0
1,27,7,52,159,8,18,0,192384082463977202,10975263626372191577,14488211748805173783,19,0,0
1,28,0,0,112,0,9,4,3294501649044109925,9584790514373707553,1844492583989077326,20,0,0
1,28,1,0,87,0,2,7,3294501649044109925,9584790514373707553,1844492583989077326,20,0,0
1,28,2,0,92,0,2,8,3294501649044109925,9584790514373707553,1844492583989077326,20,0,0
1,28,3,0,95,0,3,6,3294501649044109925,9584790514373707553,1844492583989077326,20,0,0
1,28,4,0,130,0,6,5,3294501649044109925,9584790514373707553,1844492583989077326,20,0,0
1,28,5,8,164,0,13,0,3294501649044109925,9584790514373707553,1844492583989077326,20,0,1
1,28,6,0,151,0,9,3,3294501649044109925,9584790514373707553,1844492583989077326,20,0,0
1,28,7,44,167,8,18,0,3294501649044109925,9584790514373707553,1844492583989077326,20,0,0
1,29,0,0,112,0,9,4,11806644458312802094,9634465785029178176,18397880124425653372,21,0,0
1,29,1,0,87,0,2,7,11806644458312802094,9634465785029178176,18397880124425653372,21,0,0
1,29,2,0,92,0,2,8,11806644458312802094,9634465785029178176,18397880124425653372,21,0,0
1,29,3,0,95,0,3,6,11806644458312802094,9634465785029178176,18397880124425653372,21,0,0
1,29,4,0,130,0,6,5,11806644458312802094,9634465785029178176,18397880124425653372,21,0,0
1,29,5,0,173,9,13,2,11806644458312802094,9634465785029178176,18397880124425653372,21,0,0
1,29,6,0,151,0,9,3,11806644458312802094,9634465785029178176,18397880124425653372,21,0,0
1,29,7,44,175,0,19,1,11806644458312802094,9634465785029178176,18397880124425653372,21,0,1
2,1,0,60,0,0,0,0,2563370605571189188,30520442336766508,13829965382320029539,0,1,2
2,1,1,60,1,0,0,0,2563370605571189188,30520442336766508,13829965382320029539,0,1,2
2,1,2,60,2,0,0,0,2563370605571189188,30520442336766508,13829965382320029539,0,1,2
2,1,3,60,0,0,0,0,2563370605571189188,30520442336766508,13829965382320029539,0,1,2
2,1,4,60,0,0,0,0,2563370605571189188,30520442336766508,13829965382320029539,0,1,2
2,1,5,60,0,0,0,0,2563370605571189188,30520442336766508,13829965382320029539,0,1,2
2,1,6,60,1,0,0,0,2563370605571189188,30520442336766508,13829965382320029539,0,1,2
2,1,7,60,2,0,0,0,2563370605571189188,30520442336766508,13829965382320029539,0,1,2
2,2,0,60,0,0,0,0,3100879166196381742,10585099778048286021,8096787012194056276,0,1,2
2,2,1,60,2,0,0,0,3100879166196381742,10585099778048286021,8096787012194056276,0,1,2
2,2,2,60,3,0,0,0,3100879166196381742,10585099778048286021,8096787012194056276,0,1,2
2,2,3,60,1,0,0,0,3100879166196381742,10585099778048286021,8096787012194056276,0,1,2
2,2,4,60,0,0,0,0,3100879166196381742,10585099778048286021,8096787012194056276,0,1,2
2,2,5,60,2,0,0,0,3100879166196381742,10585099778048286021,8096787012194056276,0,1,2
2,2,6,60,2,0,0,0,3100879166196381742,10585099778048286021,8096787012194056276,0,1,2
2,2,7,60,1,0,0,0,3100879166196381742,10585099778048286021,8096787012194056276,0,1,2
2,3,0,60,1,0,0,0,8528240800081526185,5389798822823069211,6528842103501684982,0,1,2
2,3,1,60,0,0,0,0,8528240800081526185,5389798822823069211,6528842103501684982,0,1,2
2,3,2,60,2,0,0,0,8528240800081526185,5389798822823069211,6528842103501684982,0,1,2
2,3,3,60,0,0,0,0,8528240800081526185,5389798822823069211,6528842103501684982,0,1,2
2,3,4,60,1,0,0,0,8528240800081526185,5389798822823069211,6528842103501684982,0,1,2
2,3,5,60,1,0,0,0,8528240800081526185,5389798822823069211,6528842103501684982,0,1,2
2,3,6,60,2,0,0,0,8528240800081526185,5389798822823069211,6528842103501684982,0,1,2
2,3,7,60,1,0,0,0,8528240800081526185,5389798822823069211,6528842103501684982,0,1,2
2,4,0,54,5,6,0,0,7797602694558080003,14323728510421433600,1926413147896556557,1,0,0
2,4,1,60,2,0,1,0,7797602694558080003,14323728510421433600,1926413147896556557,1,0,1
2,4,2,60,7,0,1,0,7797602694558080003,14323728510421433600,1926413147896556557,1,0,1
2,4,3,60,1,0,1,0,7797602694558080003,14323728510421433600,1926413147896556557,1,0,1
2,4,4,55,4,5,0,0,7797602694558080003,14323728510421433600,1926413147896556557,1,0,0
2,4,5,60,6,0,1,0,7797602694558080003,14323728510421433600,1926413147896556557,1,0,1
2,4,6,54,10,6,0,0,7797602694558080003,14323728510421433600,1926413147896556557,1,0,0
2,4,7,56,2,4,0,0,7797602694558080003,14323728510421433600,1926413147896556557,1,0,0
2,5,0,54,10,0,0,0,17352684385114283559,494682425449737133,6922222390888632620,1,1,2
2,5,1,60,4,0,1,0,17352684385114283559,494682425449737133,6922222390888632620,1,1,2
2,5,2,60,11,0,1,0,17352684385114283559,494682425449737133,6922222390888632620,1,1,2
2,5,3,60,4,0,1,0,17352684385114283559,494682425449737133,6922222390888632620,1,1,2
2,5,4,55,4,0,0,0,17352684385114283559,494682425449737133,6922222390888632620,1,1,2
2,5,5,60,10,0,1,0,17352684385114283559,494682425449737133,6922222390888632620,1,1,2
2,5,6,54,10,0,0,0,17352684385114283559,494682425449737133,6922222390888632620,1,1,2
2,5,7,56,2,0,0,0,17352684385114283559,494682425449737133,6922222390888632620,1,1,2
2,6,0,47,15,7,0,0,8832930170620261291,14414116201713619389,2867124077982435283,2,0,0
2,6,1,56,12,4,1,0,8832930170620261291,14414116201713619389,2867124077982435283,2,0,0
2,6,2,60,19,0,2,0,8832930170620261291,14414116201713619389,2867124077982435283,2,0,1
2,6,3,60,8,0,2,0,8832930170620261291,14414116201713619389,2867124077982435283,2,0,1
2,6,4,55,11,0,1,0,8832930170620261291,14414116201713619389,2867124077982435283,2,0,1
2,6,5,56,11,4,1,0,8832930170620261291,14414116201713619389,2867124077982435283,2,0,0
2,6,6,48,14,6,0,0,8832930170620261291,14414116201713619389,2867124077982435283,2,0,0
2,6,7,56,10,0,1,0,8832930170620261291,14414116201713619389,2867124077982435283,2,0,1
2,7,0,39,14,8,0,0,12929155394348680015,13052084880151363957,14881926930207559832,3,0,0
2,7,1,48,11,8,1,0,12929155394348680015,13052084880151363957,14881926930207559832,3,0,0
2,7,2,54,17,6,2,0,12929155394348680015,13052084880151363957,14881926930207559832,3,0,0
2,7,3,60,5,0,3,0,12929155394348680015,13052084880151363957,14881926930207559832,3,0,1
2,7,4,50,12,5,1,0,12929155394348680015,13052084880151363957,14881926930207559832,3,0,0
2,7,5,56,11,0,2,0,12929155394348680015,13052084880151363957,14881926930207559832,3,0,1
2,7,6,48,11,0,1,0,12929155394348680015,13052084880151363957,14881926930207559832,3,0,1
2,7,7,56,11,0,2,0,12929155394348680015,13052084880151363957,14881926930207559832,3,0,1
2,8,0,39,10,0,1,0,5711753730546277367,15422972410364221129,5385578757918914356,4,0,1
2,8,1,48,16,0,2,0,5711753730546277367,15422972410364221129,5385578757918914356,4,0,1
2,8,2,49,23,5,2,0,5711753730546277367,15422972410364221129,5385578757918914356,4,0,0
2,8,3,60,11,0,4,0,5711753730546277367,15422972410364221129,5385578757918914356,4,0,1
2,8,4,43,18,7,1,0,5711753730546277367,15422972410364221129,5385578757918914356,4,0,0
2,8,5,51,10,5,2,0,5711753730546277367,15422972410364221129,5385578757918914356,4,0,0
2,8,6,42,16,6,1,0,5711753730546277367,15422972410364221129,5385578757918914356,4,0,0
2,8,7,56,12,0,3,0,5711753730546277367,15422972410364221129,5385578757918914356,4,0,1
2,9,0,39,15,0,2,0,17856995163012798241,5800866610809804655,6081682054754265646,5,0,1
2,9,1,48,23,0,3,0,17856995163012798241,5800866610809804655,6081682054754265646,5,0,1
2,9,2,45,30,4,2,0,17856995163012798241,5800866610809804655,6081682054754265646,5,0,0
2,9,3,54,18,6,4,0,17856995163012798241,5800866610809804655,6081682054754265646,5,0,0
2,9,4,38,24,5,1,0,17856995163012798241,5800866610809804655,6081682054754265646,5,0,0
2,9,5,46,10,5,2,0,17856995163012798241,5800866610809804655,6081682054754265646,5,0,0
2,9,6,42,22,0,2,0,17856995163012798241,5800866610809804655,6081682054754265646,5,0,1
