wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page
8.010209,0,3,5,0,0,16.667101,3.001400,7.052300,17.286200,1,8870,8870,1,0,closed
8.026924,0,3,5,0,0,16.667097,2.573800,5.372800,16.046101,1,8870,8870,1,0,closed
8.044935,0,3,5,0,0,16.667101,2.932800,5.853200,16.804800,1,8870,8870,1,0,closed
8.061616,0,3,5,0,0,17.666698,4.962400,5.026700,18.635799,1,8870,8870,1,0,closed
8.079088,0,3,5,0,0,16.666901,4.363500,4.930800,16.044001,1,8870,8870,1,0,closed
8.094517,0,3,5,0,0,16.667101,7.038100,4.848100,17.425400,1,8870,8870,1,0,closed
8.111466,0,3,5,0,0,16.666901,3.284700,3.958400,15.830100,1,8870,8870,1,0,closed
8.128058,0,3,5,0,0,16.668699,4.118700,6.660600,16.979900,1,8870,8870,1,0,closed
8.144526,0,3,5,0,0,16.666901,4.917300,4.591600,18.203699,1,8870,8870,1,0,closed
8.161828,0,3,5,0,0,16.666800,3.140400,4.520700,14.372800,1,8873,8873,1,0,closed
8.177826,0,3,5,0,0,16.666901,3.517300,4.660000,17.240101,1,8873,8873,1,0,closed
8.194537,0,3,5,0,0,16.666698,2.655700,3.725100,16.099300,1,8873,8873,1,0,closed
8.211156,0,3,5,0,0,16.666698,2.363200,4.719600,16.559099,1,8873,8873,1,0,closed
8.227842,0,3,5,0,0,16.666901,2.418000,4.111100,16.671801,1,8873,8873,1,0,closed
8.244650,0,3,5,0,0,16.666800,3.620600,5.191200,17.778700,1,8873,8873,1,0,closed
8.263143,0,3,5,0,0,16.666800,3.951100,4.289700,15.736800,1,8870,8870,1,0,closed
8.277793,0,3,5,0,0,16.666901,4.599500,4.932500,18.754601,1,8870,8870,1,0,closed
8.294643,0,3,5,0,0,16.687300,2.460500,3.911800,14.330800,1,8870,8870,1,0,closed
8.311717,0,3,5,0,0,16.706999,2.784700,4.380100,17.273899,1,8870,8870,1,0,closed
8.328020,0,3,5,0,0,16.728300,2.769800,4.756000,16.651300,1,8870,8870,1,0,closed
8.344644,0,3,5,0,0,16.667002,2.173000,5.038700,16.326599,1,8870,8870,1,0,closed
8.361349,0,3,5,0,0,16.666698,2.693700,5.673100,16.636900,1,8870,8870,1,0,closed
8.377981,0,3,5,0,0,16.666901,2.996500,5.127700,16.635900,1,8870,8870,1,0,closed
8.395517,0,3,5,0,0,16.666698,2.146100,3.328700,16.683001,1,8870,8870,1,0,closed
8.411273,0,3,5,0,0,16.666800,3.195000,3.153500,17.505301,1,8870,8870,1,0,closed
8.428110,0,3,5,0,0,16.666901,2.158700,3.598600,15.656000,1,8870,8870,1,0,closed
8.444705,0,3,5,0,0,16.666800,2.668900,4.228500,17.294300,1,8870,8870,1,0,closed
8.461294,0,3,5,0,0,16.666901,2.704700,3.468000,16.158701,1,8870,8870,1,0,closed
