frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16951571.304810099,1011688,frame-00000.png
1,0.100000001,16951571.528691702,1020780,frame-00001.png
2,0.150000006,16951571.743191801,1013463,frame-00002.png
3,0.200000003,16951571.989159200,1015855,frame-00003.png
4,0.250000000,16951572.202011298,980577,frame-00004.png
5,0.300000012,16951572.452422399,1029758,frame-00005.png
6,0.350000024,16951572.670801099,1012211,frame-00006.png
7,0.400000036,16951572.905028898,997633,frame-00007.png
8,0.450000048,16951573.124432299,1007522,frame-00008.png
9,0.500000060,16951573.363302600,1015202,frame-00009.png
10,0.550000072,16951573.598087002,1008884,frame-00010.png
11,0.600000083,16951573.821793001,1013088,frame-00011.png
12,0.650000095,16951574.041926201,976782,frame-00012.png
13,0.700000107,16951574.271022100,1027561,frame-00013.png
14,0.750000119,16951574.500287101,1010197,frame-00014.png
15,0.800000131,16951574.718815900,995634,frame-00015.png
16,0.850000143,16951574.972614098,1006109,frame-00016.png
17,0.900000155,16951575.189840201,1013890,frame-00017.png
18,0.950000167,16951575.417397201,1008380,frame-00018.png
19,1.000000119,16951575.668428600,1012923,frame-00019.png
20,1.050000072,16951575.882849500,977877,frame-00020.png
21,1.100000024,16951576.102333300,1028606,frame-00021.png
22,1.149999976,16951576.314420901,1012798,frame-00022.png
23,1.199999928,16951576.535667099,998706,frame-00023.png
24,1.249999881,16951576.758669000,1008615,frame-00024.png
25,1.299999833,16951576.989902101,1017698,frame-00025.png
26,1.349999785,16951577.209622402,1012586,frame-00026.png
27,1.399999738,16951577.449735701,1018532,frame-00027.png
28,1.449999690,16951577.684348501,983427,frame-00028.png
29,1.499999642,16951577.904234599,1034683,frame-00029.png
30,0.049999595,16951578.109053198,1017034,frame-00030.png
