seed,round,index,a,b,kind,winner,ticks,timeout,survivors_a,survivors_b
10,15,0,0,-1,2,0,171,0,6,0
10,15,1,1,-1,2,0,173,0,6,0
10,15,2,2,-1,2,0,174,0,6,0
10,15,3,3,-1,2,0,173,0,6,0
10,15,4,4,-1,2,0,169,0,6,0
10,15,5,5,-1,2,0,179,0,6,0
10,15,6,6,-1,2,0,161,0,6,0
10,15,7,7,-1,2,0,198,0,6,0
10,16,0,0,6,0,0,720,0,3,0
10,16,1,1,4,0,1,626,0,0,4
10,16,2,2,3,0,0,629,0,6,0
10,16,3,5,7,0,0,799,0,2,0
10,17,0,0,5,0,1,900,1,1,2
10,17,1,1,2,0,1,900,1,2,3
10,17,2,3,6,0,0,564,0,3,0
10,17,3,4,7,0,0,606,0,5,0
10,18,0,0,7,0,1,556,0,0,5
10,18,1,1,3,0,1,494,0,0,5
10,18,2,2,5,0,0,735,0,4,0
10,18,3,4,6,0,0,813,0,2,0
10,19,0,0,2,0,1,711,0,0,5
10,19,1,1,5,0,1,463,0,0,7
10,19,2,3,4,0,1,831,0,0,5
10,19,3,6,7,0,1,545,0,0,6
10,20,0,0,-1,2,0,157,0,7,0
10,20,1,1,-1,2,0,174,0,7,0
10,20,2,2,-1,2,0,189,0,7,0
10,20,3,3,-1,2,0,169,0,7,0
10,20,4,4,-1,2,0,218,0,7,0
10,20,5,5,-1,2,0,189,0,7,0
10,20,6,6,-1,2,0,149,0,7,0
10,20,7,7,-1,2,0,178,0,7,0
10,21,0,0,1,0,0,537,0,5,0
10,21,1,2,4,0,1,900,1,3,3
10,21,2,3,7,0,1,900,1,3,3
10,21,3,5,6,0,1,900,1,2,2
10,22,0,0,4,0,1,771,0,0,6
10,22,1,1,7,0,1,600,0,0,7
10,22,2,2,6,0,0,624,0,6,0
10,22,3,3,5,0,1,900,1,2,4
10,23,0,0,6,0,0,656,0,5,0
10,23,1,1,5,0,0,900,1,3,2
10,23,2,2,7,0,1,737,0,0,7
10,23,3,3,4,0,1,900,1,1,4
10,24,0,0,5,0,0,900,1,2,3
10,24,1,1,2,0,1,758,0,0,5
10,24,2,3,7,0,1,900,1,4,7
10,24,3,4,6,0,0,773,0,3,0
10,25,0,0,-1,2,0,357,0,6,0
10,25,1,1,-1,2,0,314,0,6,0
10,25,2,2,-1,2,0,322,0,6,0
10,25,3,3,-1,2,0,326,0,7,0
10,25,4,4,-1,2,0,334,0,7,0
10,25,5,5,-1,2,0,314,0,7,0
10,25,6,6,-1,2,0,313,0,7,0
10,25,7,7,-1,2,0,358,0,7,0
10,26,0,0,1,0,0,484,0,5,0
10,26,1,2,3,0,0,900,1,5,4
10,26,2,4,5,0,0,589,0,7,0
10,26,3,6,7,0,0,662,0,6,0
10,27,0,0,3,0,1,900,1,3,6
10,27,1,1,6,0,1,441,0,0,6
10,27,2,2,5,0,1,850,0,0,6
10,27,3,4,7,0,1,858,0,0,5
10,28,0,5,6,1,1,684,0,0,5
10,28,1,0,7,0,1,900,1,2,6
10,28,2,2,4,0,0,786,0,7,0
10,28,3,3,6,0,0,737,0,6,0
10,29,0,6,7,1,0,807,0,4,0
10,29,1,0,2,0,1,847,0,0,6
10,29,2,3,4,0,1,900,1,3,5
10,29,3,5,7,0,0,900,1,3,1
10,30,0,0,-1,2,0,423,0,7,0
10,30,1,2,-1,2,0,476,0,5,0
10,30,2,3,-1,2,0,319,0,7,0
10,30,3,4,-1,2,0,408,0,7,0
10,30,4,5,-1,2,0,388,0,7,0
10,30,5,6,-1,2,0,383,0,7,0
10,30,6,7,-1,2,0,499,0,7,0
10,31,0,2,4,1,0,900,1,5,3
10,31,1,0,7,0,1,900,1,1,7
10,31,2,3,5,0,0,768,0,5,0
10,31,3,4,6,0,0,829,0,6,0
10,32,0,3,2,1,0,837,0,5,0
10,32,1,0,4,0,1,900,1,5,6
10,32,2,2,7,0,0,900,1,6,6
10,32,3,5,6,0,0,669,0,6,0
10,33,0,4,7,1,0,900,1,6,4
10,33,1,0,3,0,0,609,0,7,0
10,33,2,2,6,0,1,829,0,0,5
10,33,3,5,7,0,1,900,1,3,6
10,34,0,0,2,1,0,900,1,7,1
10,34,1,2,7,0,1,768,0,0,8
10,34,2,4,6,0,0,644,0,8,0
10,35,0,0,-1,2,0,388,0,7,0
10,35,1,2,-1,2,0,424,0,8,0
10,35,2,4,-1,2,0,418,0,8,0
10,35,3,7,-1,2,0,401,0,8,0
10,36,0,0,7,0,1,874,0,0,7
10,36,1,2,4,0,1,900,1,3,6
10,37,0,7,4,1,0,900,1,6,3
10,37,1,2,4,0,1,900,1,1,5
10,38,0,2,7,1,1,900,1,4,8
10,38,1,4,7,0,1,898,0,0,8
10,39,0,4,7,0,1,774,0,0,7
10,40,0,4,-1,2,0,483,0,7,0
10,40,1,7,-1,2,0,436,0,8,0
10,41,0,4,7,0,0,900,1,7,6
10,42,0,4,7,0,0,900,1,4,4
10,43,0,4,7,0,0,900,1,6,3
