wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes
5.013447,1,1,3,14,3,16.666800,1.519800,2.914200,16.611300,1,24371,24371
5.032485,1,1,3,13,3,16.666698,1.584800,2.848300,17.253401,1,24361,24361
5.046857,1,1,3,13,3,16.667101,4.020500,2.494700,18.563101,1,24361,24361
5.063411,1,1,3,13,3,16.666800,1.776900,2.953800,14.389300,1,24361,24361
5.080068,1,1,3,13,3,16.666901,1.489900,2.581800,16.393200,1,24361,24361
5.096721,1,1,3,13,3,16.666698,1.648700,2.734600,16.761801,1,24361,24361
5.113441,1,1,3,13,3,16.666901,1.815000,3.097300,16.558100,1,24361,24361
5.132439,1,1,3,13,3,16.666901,1.735300,3.233800,17.028099,1,24360,24360
5.146809,1,1,3,13,3,16.666998,4.039100,2.638000,18.789400,1,24360,24360
5.163425,1,1,3,13,3,16.666702,3.285000,2.600700,15.978500,1,24360,24360
5.180089,1,1,3,13,3,16.666698,1.614400,2.537300,14.938100,1,24360,24360
5.196765,1,1,3,13,3,16.666800,1.605000,2.693200,16.730101,1,24360,24360
5.213424,1,1,3,13,3,16.666800,3.550200,2.544500,18.622499,1,24360,24360
5.232519,1,1,3,13,3,16.666901,1.574900,3.083400,14.628900,1,24367,24367
5.246833,1,1,3,13,3,16.666901,4.071500,2.836300,19.252199,1,24367,24367
5.263461,1,1,3,13,3,16.666901,2.023900,3.031800,14.274500,1,24367,24367
5.280151,1,1,3,13,3,16.666800,1.608600,2.363700,16.523300,1,24367,24367
5.296740,1,1,3,13,3,16.666698,1.596600,2.616700,16.747499,1,24367,24367
5.313476,1,1,3,13,3,16.666698,1.794600,2.728100,16.522200,1,24367,24367
5.332686,1,1,3,13,3,16.666901,1.664100,3.155400,16.804899,1,24374,24374
5.346774,1,1,3,13,3,16.666800,4.264100,2.997300,19.225599,1,24374,24374
5.363414,1,1,3,13,3,16.666901,1.985800,3.273700,14.194700,1,24374,24374
5.380171,1,1,3,13,3,16.667002,2.278600,2.471900,16.676800,1,24374,24374
5.396764,1,1,3,13,3,16.666698,1.566800,2.492900,16.478300,1,24374,24374
5.413405,1,1,3,13,3,16.666698,1.498400,2.348900,16.601000,1,24374,24374
5.432350,1,1,3,13,3,16.666698,1.472600,2.917300,16.821301,1,24380,24380
5.446734,1,1,3,13,3,16.666800,3.738100,2.480300,18.815001,1,24380,24380
5.463404,1,1,3,13,3,16.667002,1.352600,2.889100,14.306300,1,24380,24380
5.480147,1,1,3,13,3,16.667002,1.623000,2.283200,16.859100,1,24380,24380
5.496734,1,1,3,13,3,16.666800,1.634200,2.806400,16.623600,1,24380,24380
