wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters
19.063039,1,6,4,17,1,16.667097,5.405300,3.586600,20.223000,1,32889,32889,0,0
19.079671,1,6,4,17,1,16.666800,2.575800,3.276000,13.016100,1,32889,32889,0,0
19.096364,1,6,4,17,1,16.666698,1.878800,3.080200,16.619499,1,32889,32889,0,0
19.113061,1,6,4,17,1,16.666803,1.911100,2.805600,16.618500,1,32889,32889,0,0
19.129697,1,6,4,17,1,16.666897,1.868400,2.740900,16.991199,1,32889,32889,0,0
19.149830,1,6,4,17,1,16.666901,2.053000,3.025400,16.654301,1,33430,33430,0,0
19.163058,1,6,4,17,1,16.666901,6.013600,2.664400,20.438101,1,33430,33430,0,0
19.179744,1,6,4,17,1,16.666901,2.076900,3.025700,12.676100,1,33430,33430,0,0
19.196353,1,6,4,17,1,16.666698,2.101600,2.968000,16.620501,1,33430,33430,0,0
19.213030,1,6,4,17,1,16.666702,1.719100,3.015800,16.661501,1,33430,33430,0,0
19.229687,1,6,4,17,1,16.666698,1.931600,3.334600,16.668699,1,33430,33430,0,0
19.250523,1,6,4,17,1,16.666901,1.881300,3.220300,16.665600,1,33250,33250,0,0
19.263032,1,6,4,17,1,16.666901,6.390900,3.549700,21.507000,1,33250,33250,0,0
19.279752,1,6,4,17,1,16.666897,2.177400,2.999300,12.565600,1,33250,33250,0,0
19.296444,1,6,4,17,1,16.666803,5.857300,3.908300,19.859400,1,33250,33250,0,0
19.313179,1,6,4,17,1,16.666897,2.292400,2.784600,12.852200,1,33250,33250,0,0
19.329725,1,6,4,17,1,16.666800,2.412000,3.030000,16.739401,1,33250,33250,0,0
19.350086,1,6,4,17,1,16.666803,2.110900,3.280200,16.535500,1,33395,33395,0,0
19.363061,1,6,4,17,1,16.666897,6.149700,2.989700,20.453400,1,33395,33395,0,0
19.379796,1,6,4,17,1,16.666901,2.023500,3.054900,12.852200,1,33395,33395,0,0
19.396404,1,6,4,17,1,16.666800,2.256900,3.347700,16.809999,1,33395,33395,0,0
19.413066,1,6,4,17,1,16.666702,2.083500,3.623900,16.551901,1,33395,33395,0,0
19.429722,1,6,4,17,1,16.666998,2.159000,3.705500,16.644100,1,33395,33395,0,0
19.450207,1,6,4,17,1,16.666901,2.347500,3.854800,16.655399,1,33547,33547,0,0
19.463050,1,6,4,17,1,16.666901,6.173100,3.904000,20.705299,1,33547,33547,0,0
19.479713,1,6,4,17,1,16.666800,1.938500,3.476500,12.583900,1,33547,33547,0,0
19.496404,1,6,4,17,1,16.666698,1.899100,3.422800,16.657400,1,33547,33547,0,0
19.513110,1,6,4,17,1,16.666803,1.893600,3.322700,16.669701,1,33547,33547,0,0
19.529708,1,6,4,17,1,16.666800,2.047700,3.187800,16.825399,1,33547,33547,0,0
19.550501,1,6,4,17,1,16.666800,2.495800,4.639400,16.547800,1,33218,33218,0,0
19.563081,1,6,4,17,1,16.666800,6.861900,2.921300,20.881399,1,33218,33218,0,0
19.579816,1,6,4,17,1,16.666901,1.971400,2.790100,12.388400,1,33218,33218,0,0
19.596377,1,6,4,17,1,16.666800,1.905800,3.147000,16.827299,1,33218,33218,0,0
19.613031,1,6,4,17,1,16.666698,1.893000,3.426300,16.509001,1,33218,33218,0,0
19.629712,1,6,4,17,1,16.666698,2.482000,3.415300,16.604099,1,33218,33218,0,0
19.650000,1,6,4,17,1,16.666698,1.935700,2.946300,16.699400,1,34241,34241,0,0
19.663056,1,6,4,17,1,16.666901,5.684000,3.115000,20.423700,1,34241,34241,0,0
19.679810,1,6,4,17,1,16.666901,2.197600,3.107100,12.953600,1,34241,34241,0,0
19.696409,1,6,4,17,1,16.666901,1.864000,4.147700,16.845900,1,34241,34241,0,0
19.713170,1,6,4,17,1,16.666800,2.101200,3.006900,16.449499,1,34241,34241,0,0
19.729714,1,6,4,17,1,16.666698,1.944100,3.225100,16.933901,1,34241,34241,0,0
19.750266,1,6,4,17,1,16.666901,2.041900,3.757600,16.460800,1,33546,33546,0,0
19.763070,1,6,4,17,1,16.667002,6.068600,3.287200,20.680700,1,33546,33546,0,0
19.779807,1,6,4,17,1,16.666800,1.993700,3.633700,12.645400,1,33546,33546,0,0
19.796390,1,6,4,17,1,16.666901,15.328000,3.633700,12.645400,1,33546,33546,0,0
19.813101,1,6,4,17,1,16.666901,2.321900,3.750800,6.924300,1,33546,33546,0,0
19.829841,1,6,4,17,1,16.669899,2.446700,3.379600,13.169700,1,33546,33546,0,0
19.850407,1,6,4,16,1,16.667002,2.359900,4.155900,16.742399,1,32905,32905,0,0
19.863053,1,6,4,16,1,16.666800,6.205400,3.252100,20.497400,1,32905,32905,0,0
19.879741,1,6,4,16,1,16.666698,2.164200,3.097700,12.474400,1,32905,32905,0,0
19.896400,1,6,4,16,1,16.666698,2.309200,3.045900,16.697300,1,32905,32905,0,0
19.913313,1,6,4,16,1,16.666901,1.952200,2.839100,16.654301,1,32905,32905,0,0
19.929723,1,6,4,16,1,16.666901,2.071200,3.618400,17.320000,1,32905,32905,0,0
19.946408,1,6,4,16,1,16.666698,2.039500,4.519000,16.049101,1,32905,32905,0,0
19.963095,1,6,4,16,1,16.666800,1.791300,3.173700,16.636999,1,32905,32905,0,0
19.979893,1,6,4,16,1,16.666702,1.855600,3.436800,16.743401,1,32905,32905,0,0
19.998367,1,6,4,16,1,18.344696,2.901900,4.132100,17.073099,1,32905,32905,0,0
20.014809,1,6,4,16,1,16.667002,3.669400,4.586500,19.543100,1,32905,32905,0,0
20.069477,1,6,4,16,1,54.748199,55.264801,4.586500,19.543100,1,32905,32905,0,0
20.086213,1,6,4,16,1,16.666800,2.956900,5.051200,8.639500,1,32905,32905,0,0
20.108832,2,6,4,16,0,16.729303,2.806100,5.318200,10.818500,1,31002,31002,0,0
20.163603,2,6,4,16,0,60.608601,59.303001,5.318200,10.818500,1,31002,31002,0,0
20.180406,2,6,4,16,0,16.666698,4.012900,9.935900,12.936200,1,31002,31002,0,0
20.196932,2,6,4,16,0,16.666800,4.208000,5.228800,8.149000,1,31002,31002,0,0
20.213567,2,6,4,16,0,16.666901,2.959800,4.941500,16.177099,1,31002,31002,0,0
20.230478,2,6,4,16,0,16.752098,2.768400,4.144200,16.605200,1,31002,31002,0,0
20.246983,2,6,4,16,0,16.666803,2.661600,3.450900,16.789499,1,31002,31002,0,0
20.263609,2,6,4,16,0,16.666698,2.237900,3.395300,16.613400,1,31002,31002,0,0
20.280244,2,6,4,16,0,16.666998,2.359400,4.187700,16.588800,1,31002,31002,0,0
20.297345,2,6,4,16,0,17.059299,16.868000,4.187700,16.588800,1,31002,31002,0,0
20.314426,2,6,4,16,0,16.823500,3.060400,4.192700,7.481400,1,31002,31002,0,0
20.333278,2,6,4,16,0,16.666901,3.060900,3.310400,12.514300,1,31002,31002,0,0
20.347464,2,6,4,16,0,16.666800,5.141800,4.862200,19.291100,1,31002,31002,0,0
20.365052,0,7,4,0,0,16.666702,2.553000,3.288200,13.776900,1,6707,6707,0,0
20.403332,0,7,6,0,0,39.157299,39.064701,3.288200,13.776900,1,6707,6707,0,0
20.419898,0,7,6,0,0,16.666800,2.752500,4.249500,8.669200,1,6707,6707,0,0
20.436618,0,7,6,0,0,16.666800,2.547800,3.976700,10.511400,1,6707,6707,0,0
20.453331,0,7,6,0,0,16.666702,1.868300,3.428600,16.740299,1,6707,6707,0,0
20.471426,0,7,6,0,0,16.666897,5.224500,3.477400,19.662901,1,7216,7216,0,0
20.486573,0,7,6,0,0,16.666901,3.980900,3.845100,15.384500,1,7216,7216,0,0
20.503260,0,7,6,0,0,16.666800,2.252300,3.397300,14.821400,1,7216,7216,0,0
20.519947,0,7,6,0,0,16.666800,1.998800,3.192700,16.796700,1,7216,7216,0,0
20.537898,0,7,6,0,0,16.666803,1.911100,3.534800,16.706600,1,7216,7216,0,0
20.553249,0,7,6,0,0,16.666897,3.558500,3.654300,18.023399,1,7216,7216,0,0
20.569906,0,7,6,0,0,16.666901,2.067500,3.520000,15.235100,1,7216,7216,0,0
20.586586,0,7,6,0,0,16.666800,2.014300,3.312300,16.491501,1,7216,7216,0,0
20.604230,0,7,6,0,0,16.666702,2.002900,3.403000,16.866301,1,7216,7216,0,0
20.620944,0,7,6,0,0,16.666800,3.126400,3.362300,17.430500,1,7215,7215,0,0
20.636551,0,7,6,0,0,16.666998,3.197300,3.050700,16.884701,1,7215,7215,0,0
20.653251,0,7,6,0,0,16.666702,3.658900,4.067500,17.412100,1,7214,7214,0,0
20.671116,0,7,6,0,0,16.666800,2.349000,3.797100,14.980100,1,7214,7214,0,0
20.808342,0,7,6,0,0,136.473297,3.363600,0.382400,17.972300,1,7214,7214,0,0
20.823051,0,7,6,0,0,16.666800,117.050797,4.395300,139.302902,1,7214,7214,0,0
20.839702,0,7,6,0,0,16.666901,2.407800,3.666600,12.609500,1,7214,7214,0,0
20.856376,0,7,6,0,0,16.666800,1.999600,4.308300,16.444401,1,7214,7214,0,0
20.874112,0,7,6,0,0,16.667002,2.594800,3.574400,16.659500,1,7215,7215,0,0
20.890880,0,7,6,0,0,16.667002,2.895900,3.065300,17.825800,1,7215,7215,0,0
20.906417,0,7,6,0,0,16.666998,3.086100,3.277800,16.845800,1,7215,7215,0,0
20.923077,0,7,6,0,0,16.666702,2.196400,3.840100,15.475700,1,7215,7215,0,0
20.939729,0,7,6,0,0,16.666901,1.804200,2.884400,16.549900,1,7215,7215,0,0
20.957118,0,7,6,0,0,16.666698,1.791800,3.041000,16.601101,1,7215,7215,0,0
20.973038,0,7,6,0,0,16.666800,2.452400,3.385500,17.500099,1,7215,7215,0,0
20.989732,0,7,6,0,0,16.666901,1.934000,3.542200,15.880200,1,7215,7215,0,0
21.006376,0,7,6,0,0,16.666998,2.439400,3.039000,16.675900,1,7215,7215,0,0
21.023533,0,7,6,0,0,16.666901,2.153300,2.879800,16.585699,1,7215,7215,0,0
21.039712,0,7,6,0,0,16.667002,2.351500,3.211500,17.328100,1,7215,7215,0,0
21.056385,0,7,6,0,0,16.666800,1.915500,3.513000,16.059401,1,7215,7215,0,0
21.073085,0,7,6,0,0,16.666698,1.709800,3.118000,16.638000,1,7215,7215,0,0
21.089917,0,7,6,0,0,16.666800,1.963400,3.268900,16.747499,1,7215,7215,0,0
21.106363,0,7,6,0,0,16.666803,1.963400,3.519300,16.948200,1,7215,7215,0,0
21.124008,0,7,6,0,0,16.666897,2.072400,3.862000,16.370701,1,7216,7216,0,0
21.139709,0,7,6,0,0,16.666901,3.048800,3.787900,17.595400,1,7216,7216,0,0
21.156947,0,7,6,0,0,16.666800,1.602900,2.929400,15.635500,1,7216,7216,0,0
21.173019,0,7,6,0,0,16.666800,2.388500,3.233400,17.519600,1,7216,7216,0,0
21.189700,0,7,6,0,0,16.667002,2.273300,3.217300,16.058300,1,7216,7216,0,0
21.206370,0,7,6,0,0,16.666901,2.124400,2.731800,16.461901,1,7216,7216,0,0
21.223153,0,7,6,0,0,16.666800,1.833400,2.745100,16.681900,1,7216,7216,0,0
21.240109,0,7,6,0,0,16.666901,2.101000,3.257900,16.875500,1,7216,7216,0,0
21.256377,0,7,6,0,0,16.666800,2.385400,4.179400,16.859100,1,7216,7216,0,0
21.273069,0,7,6,0,0,16.666901,1.874500,3.728300,16.241699,1,7216,7216,0,0
21.289680,0,7,6,0,0,16.666800,2.026300,3.255900,16.836599,1,7216,7216,0,0
21.306907,0,7,6,0,0,16.666698,2.496200,3.401300,17.080299,1,7216,7216,0,0
21.323054,0,7,6,0,0,16.666800,2.776200,3.453200,16.644100,1,7216,7216,0,0
21.339723,0,7,6,0,0,16.666901,3.481900,4.240000,17.639400,1,7216,7216,0,0
21.356357,0,7,6,0,0,16.666901,1.928500,3.212900,15.250500,1,7216,7216,0,0
21.374538,0,7,6,0,0,16.666800,1.756100,4.366800,16.823299,1,7216,7216,0,0
21.389708,0,7,6,0,0,16.666800,3.586000,3.113600,18.043900,1,7216,7216,0,0
21.406424,0,7,6,0,0,16.666800,1.939900,3.133400,15.108100,1,7216,7216,0,0
21.423105,0,7,6,0,0,16.667002,2.063200,3.085300,16.602100,1,7216,7216,0,0
21.440226,0,7,6,0,0,16.666800,2.296700,3.729900,16.849899,1,7216,7216,0,0
21.456438,0,7,6,0,0,16.666901,2.970400,3.175600,17.063900,1,7216,7216,0,0
21.473071,0,7,6,0,0,16.666800,2.270300,3.127300,16.317499,1,7216,7216,0,0
21.489690,0,7,6,0,0,16.666800,2.183700,2.715400,16.904200,1,7216,7216,0,0
21.506741,0,7,6,0,0,16.666800,1.907800,3.636200,16.204800,1,7216,7216,0,0
21.523056,0,7,6,0,0,16.666800,2.157500,4.634200,17.050600,1,7216,7216,0,0
21.539751,0,7,6,0,0,16.666800,1.849800,2.827400,16.245701,1,7216,7216,0,0
21.556421,0,7,6,0,0,16.666800,1.801500,3.331100,17.018900,1,7216,7216,0,0
21.573040,0,7,6,0,0,16.666901,2.088300,4.831600,16.493601,1,7216,7216,0,0
21.590147,0,7,6,0,0,16.667002,2.791800,3.119000,16.520201,1,7216,7216,0,0
21.606386,0,7,6,0,0,16.666800,2.773400,3.319900,17.057800,1,7216,7216,0,0
21.624017,0,7,6,0,0,16.666901,1.714700,2.875700,16.654301,1,7215,7215,0,0
21.639686,0,7,6,0,0,16.666901,3.348800,3.107300,17.503201,1,7215,7215,0,0
21.656864,0,7,6,0,0,16.666800,1.962200,3.511100,15.523900,1,7215,7215,0,0
21.673301,0,7,6,0,0,16.667002,2.995500,5.064400,17.455099,1,7215,7215,0,0
21.689706,0,7,6,0,0,16.666901,2.841100,4.054700,16.671700,1,7215,7215,0,0
21.706437,0,7,6,0,0,16.666998,2.428300,4.125100,15.811600,1,7215,7215,0,0
21.723210,0,7,6,0,0,16.667002,2.316200,3.812700,16.784401,1,7215,7215,0,0
21.739772,0,7,6,0,0,16.666800,2.111500,2.881600,16.674801,1,7215,7215,0,0
21.756355,0,7,6,0,0,16.666800,1.737700,3.148700,16.759800,1,7215,7215,0,0
21.773015,0,7,6,0,0,16.666800,1.851800,3.390400,16.379900,1,7215,7215,0,0
21.794656,1,7,6,48,4,16.666800,1.804100,2.971500,16.639000,1,38945,38945,0,0
21.834262,1,7,12,48,4,44.522003,44.073399,2.971500,16.639000,1,38945,38945,0,0
21.850934,1,7,12,48,4,16.666901,6.374700,3.902600,8.581100,1,38945,38945,0,0
21.867623,1,7,12,48,4,16.666897,1.981300,3.160000,10.065900,1,38945,38945,0,0
21.884286,1,7,12,48,4,16.666901,1.841400,2.962700,16.877600,1,38945,38945,0,0
21.904694,1,7,12,48,4,16.666800,1.844200,3.228800,16.556999,1,38234,38234,0,0
21.917624,1,7,12,48,4,16.666901,6.252000,2.980100,20.526100,1,38234,38234,0,0
21.934350,1,7,12,48,4,16.666800,1.819400,4.395600,12.755000,1,38234,38234,0,0
21.950983,1,7,12,48,4,16.666901,1.999000,3.725200,16.796600,1,38234,38234,0,0
21.967683,1,7,12,48,4,16.667101,2.172000,3.754700,16.618500,1,38234,38234,0,0
21.984367,1,7,12,48,4,16.666901,2.540300,3.695300,16.756800,1,38234,38234,0,0
22.005464,1,7,12,48,4,16.666800,2.018900,4.010200,16.631800,1,43891,43891,0,0
22.017630,1,7,12,48,4,16.666800,7.153400,3.891400,21.924801,1,43891,43891,0,0
22.034315,1,7,12,48,4,16.666800,2.328400,3.841400,11.472900,1,43891,43891,0,0
22.050975,1,7,12,48,4,16.666698,2.188000,3.291800,16.565300,1,43891,43891,0,0
22.067649,1,7,12,48,4,16.666800,2.133600,3.342700,16.609301,1,43891,43891,0,0
22.084277,1,7,12,48,4,16.666698,1.972900,3.024800,16.622601,1,43891,43891,0,0
22.105703,1,7,12,47,4,16.666702,2.088300,3.487000,16.676800,1,47496,47496,0,0
22.263496,1,7,12,47,4,154.303589,7.537600,0.463700,22.245399,1,50882,50882,0,0
22.423267,1,7,12,44,4,161.848312,137.841705,0.418400,159.123505,1,46984,46984,0,0
22.434049,1,7,12,44,4,16.666901,139.751694,4.790500,162.558899,1,46984,46984,0,0
22.450845,1,7,12,44,4,16.666901,2.852700,3.617900,8.464400,1,46984,46984,0,0
22.467105,1,7,12,44,4,16.666698,2.404800,3.083600,14.191600,1,46984,46984,0,0
22.483817,1,7,12,44,4,16.666698,1.992000,3.828800,16.363501,1,46984,46984,0,0
22.500512,1,7,12,44,4,16.666800,2.450100,3.900000,16.642099,1,46984,46984,0,0
22.522041,1,7,12,42,4,16.666702,2.241700,3.434100,16.631800,1,45554,45554,0,0
22.533815,1,7,11,42,4,16.666998,7.673700,3.438500,22.298599,1,45554,45554,0,0
22.550448,1,7,11,42,4,16.666702,2.267700,3.252800,11.044900,1,45554,45554,0,0
22.567161,1,7,11,42,4,16.666998,2.260400,3.266200,16.629801,1,45554,45554,0,0
22.583877,1,7,11,42,4,16.666901,2.136000,3.120500,16.645100,1,45554,45554,0,0
22.600471,1,7,11,42,4,16.666698,2.259300,3.848800,16.916500,1,45554,45554,0,0
22.623022,1,7,11,42,4,16.666702,2.193500,4.012600,16.399300,1,42361,42361,0,0
22.633809,1,7,11,42,4,16.666698,8.740600,4.402300,23.321600,1,42361,42361,0,0
22.650572,1,7,11,42,4,16.666800,2.163300,4.110700,10.130500,1,42361,42361,0,0
22.667264,1,7,11,42,4,16.666901,2.238900,3.943600,16.789499,1,42361,42361,0,0
22.683768,1,7,11,42,4,16.666698,2.657400,3.827100,17.091600,1,42361,42361,0,0
22.700598,1,7,11,42,4,16.666800,2.816400,3.277000,15.984600,1,42361,42361,0,0
22.722840,1,7,11,42,4,16.667002,2.263600,3.993000,16.904200,1,41884,41884,0,0
22.733854,1,7,11,42,4,16.666800,8.544800,3.542400,22.984699,1,41884,41884,0,0
22.750486,1,7,11,42,4,16.666800,2.132200,4.696900,10.330100,1,41884,41884,0,0
22.767262,1,7,11,42,4,16.666698,2.453500,4.927700,16.517099,1,41884,41884,0,0
22.784072,1,7,11,42,4,16.666698,2.357900,3.784400,16.872499,1,41884,41884,0,0
22.800526,1,7,11,42,4,16.666901,2.522800,3.664100,17.079300,1,41884,41884,0,0
22.822434,1,7,11,42,4,16.666698,2.220800,3.766900,16.146400,1,42793,42793,0,0
22.833779,1,7,11,42,4,16.667002,8.154900,3.853300,22.512600,1,42793,42793,0,0
22.850486,1,7,11,42,4,16.667002,2.195300,3.277800,10.747900,1,42793,42793,0,0
22.867121,1,7,11,42,4,16.667002,1.897400,3.079600,16.530500,1,42793,42793,0,0
22.883793,1,7,11,42,4,16.666901,1.941300,3.857000,16.770000,1,42793,42793,0,0
22.900449,1,7,11,42,4,16.666800,2.270200,3.758400,16.626699,1,42793,42793,0,0
22.922607,1,7,11,41,4,16.666800,2.404800,3.224100,16.569401,1,42346,42346,0,0
22.933810,1,7,11,41,4,16.666698,8.478600,3.292500,23.473101,1,42346,42346,0,0
22.950531,1,7,11,41,4,16.666800,6.073800,3.565600,14.172200,1,42346,42346,0,0
22.967136,1,7,11,41,4,16.666901,2.537900,3.549900,12.655600,1,42346,42346,0,0
22.983860,1,7,11,41,4,16.666698,2.286400,3.486500,16.508900,1,42346,42346,0,0
23.000447,1,7,11,41,4,16.666800,2.140800,4.062000,16.761900,1,42346,42346,0,0
23.021862,1,7,11,40,4,16.667002,2.027000,3.664100,16.554001,1,44939,44939,0,0
23.033805,1,7,11,40,4,16.666901,7.785700,4.380800,22.247400,1,44939,44939,0,0
23.050490,1,7,11,40,4,16.666800,2.382500,3.137700,11.230200,1,44939,44939,0,0
23.067147,1,7,11,40,4,16.666698,2.070300,3.088200,17.066999,1,44939,44939,0,0
23.083803,1,7,11,40,4,16.666901,2.025200,3.624800,16.324600,1,44939,44939,0,0
23.100464,1,7,11,40,4,16.666901,2.176500,3.729300,16.577600,1,44939,44939,0,0
23.122074,1,7,11,37,4,16.666800,2.219600,2.982200,16.576500,1,45265,45265,0,0
23.133834,1,7,9,37,4,16.667002,7.585300,3.539000,22.472700,1,45265,45265,0,0
23.150459,1,7,9,37,4,16.666800,2.961100,3.917200,11.812800,1,45265,45265,0,0
23.167199,1,7,9,37,4,16.666800,2.623500,3.818300,15.793200,1,45265,45265,0,0
23.183907,1,7,9,37,4,16.666698,2.322800,3.446900,16.669701,1,45265,45265,0,0
23.200463,1,7,9,37,4,16.666901,2.249800,3.231100,16.868299,1,45265,45265,0,0
23.222263,1,7,9,35,4,16.666901,2.051600,4.106200,16.409599,1,43812,43812,0,0
23.233822,1,7,9,35,4,16.666901,8.080400,3.966800,22.317101,1,43812,43812,0,0
23.250551,1,7,9,35,4,16.666901,2.513400,3.030200,11.102200,1,43812,43812,0,0
23.267137,1,7,9,35,4,16.666800,2.063100,3.074300,16.843800,1,43812,43812,0,0
23.283797,1,7,9,35,4,16.666800,2.215700,3.420400,16.399300,1,43812,43812,0,0
23.300441,1,7,9,35,4,16.666901,2.144200,3.220000,16.651300,1,43812,43812,0,0
23.321986,1,7,9,35,4,16.666901,1.933200,3.008900,16.642099,1,41755,41755,0,0
23.333828,1,7,9,35,4,16.666897,7.786400,4.504200,22.785999,1,41755,41755,0,0
23.350447,1,7,9,35,4,16.666702,3.034900,3.875400,10.776600,1,41755,41755,0,0
23.367124,1,7,9,35,4,16.666901,2.036200,3.750600,16.485399,1,41755,41755,0,0
23.383959,1,7,9,35,4,16.666897,1.897800,3.763600,16.613300,1,41755,41755,0,0
23.400495,1,7,9,35,4,16.666901,2.459300,3.573900,17.101900,1,41755,41755,0,0
23.422641,1,7,9,34,4,16.666800,2.281600,3.846700,16.397301,1,40261,40261,0,0
23.433836,1,7,9,34,4,16.666702,8.131700,3.486100,22.579201,1,40261,40261,0,0
23.450489,1,7,9,34,4,16.666800,6.108300,4.057000,14.850000,1,40261,40261,0,0
23.467133,1,7,9,34,4,16.666901,2.369900,3.039700,12.487700,1,40261,40261,0,0
23.483837,1,7,9,34,4,16.666698,2.081800,3.901500,16.607201,1,40261,40261,0,0
23.500498,1,7,9,34,4,16.666901,2.463100,3.700700,16.851999,1,40261,40261,0,0
23.522103,1,7,9,32,4,16.666901,2.079100,3.247100,16.473101,1,40308,40308,0,0
23.533792,1,7,8,32,4,16.666800,7.357500,4.807900,22.423500,1,40308,40308,0,0
23.550484,1,7,8,32,4,16.666698,2.911700,3.605700,10.950700,1,40308,40308,0,0
23.567169,1,7,8,32,4,16.666698,2.181300,4.580200,16.726000,1,40308,40308,0,0
23.583959,1,7,8,32,4,16.667002,2.570900,3.052800,16.551901,1,40308,40308,0,0
23.600436,1,7,8,32,4,16.666800,2.321400,4.382900,17.129499,1,40308,40308,0,0
23.621286,1,7,8,30,4,16.666800,2.390600,3.511300,16.224300,1,38309,38309,0,0
23.633868,1,7,8,30,4,16.666901,7.162300,3.800600,21.369801,1,38309,38309,0,0
23.650554,1,7,8,30,4,16.666901,2.519100,3.142700,12.149800,1,38309,38309,0,0
23.667114,1,7,8,30,4,16.667002,2.165800,3.343500,16.648199,1,38309,38309,0,0
23.683799,1,7,8,30,4,16.666897,2.344100,3.593700,16.458700,1,38309,38309,0,0
23.700547,1,7,8,30,4,16.667002,2.025600,3.564700,16.703501,1,38309,38309,0,0
23.723318,1,7,8,29,4,16.666800,2.181700,3.102400,16.797701,1,39612,39612,0,0
23.733840,1,7,8,29,4,16.666901,9.481500,4.270900,24.139799,1,39612,39612,0,0
23.750444,1,7,8,29,4,16.666800,2.410400,3.843000,9.356300,1,39612,39612,0,0
23.767196,1,7,8,29,4,16.666698,2.377200,3.038300,16.341000,1,39612,39612,0,0
23.783815,1,7,8,29,4,16.666800,2.228800,3.276000,16.848900,1,39612,39612,0,0
23.800452,1,7,8,29,4,16.666803,2.194900,3.088500,16.721901,1,39612,39612,0,0
23.821233,1,7,8,28,4,16.666698,2.050100,3.487600,16.474100,1,39737,39737,0,0
23.833786,1,7,7,28,4,16.666901,7.332200,3.203700,21.559299,1,39737,39737,0,0
23.850473,1,7,7,28,4,16.666698,1.930200,3.320400,11.770900,1,39737,39737,0,0
23.867140,1,7,7,28,4,16.666698,2.000800,3.274400,17.037300,1,39737,39737,0,0
23.884143,1,7,7,28,4,16.666698,2.082800,3.688300,16.302099,1,39737,39737,0,0
23.900549,1,7,7,28,4,16.666702,3.298300,3.542300,17.272800,1,39737,39737,0,0
23.921566,1,7,7,27,4,16.666998,2.457400,3.036200,16.523300,1,38444,38444,0,0
23.933853,1,7,7,27,4,16.666901,6.974700,3.895800,21.447599,1,38444,38444,0,0
23.950516,1,7,7,27,4,16.666901,6.511900,4.544700,14.992400,1,38444,38444,0,0
23.967251,1,7,7,27,4,16.666901,2.367500,3.836900,13.318200,1,38444,38444,0,0
23.983816,1,7,7,27,4,16.666698,2.672100,3.304100,16.731100,1,38444,38444,0,0
24.000519,1,7,7,27,4,16.666901,2.287600,4.201000,16.604200,1,38444,38444,0,0
24.021872,1,7,7,26,4,16.666901,2.503700,3.301000,16.595900,1,39581,39581,0,0
24.033856,1,7,6,26,4,16.666901,7.550500,3.654000,22.064199,1,39581,39581,0,0
24.050513,1,7,6,26,4,16.666901,2.424900,3.047400,11.319300,1,39581,39581,0,0
24.067316,1,7,6,26,4,16.666698,2.078600,4.045400,16.688101,1,39581,39581,0,0
24.083856,1,7,6,26,4,16.666698,2.769700,6.287100,16.963600,1,39581,39581,0,0
24.100491,1,7,6,26,4,16.666800,2.677300,3.642000,16.238600,1,39581,39581,0,0
24.121937,1,7,6,26,4,16.666800,2.544300,4.358300,16.543699,1,37663,37663,0,0
24.133829,1,7,6,26,4,16.666800,7.324900,4.718000,22.077400,1,37663,37663,0,0
24.150470,1,7,6,26,4,16.666800,2.540900,5.079700,11.426900,1,37663,37663,0,0
24.167162,1,7,6,26,4,16.666803,2.165100,4.055900,16.525299,1,37663,37663,0,0
24.183797,1,7,6,26,4,16.666800,2.082100,2.922800,16.648199,1,37663,37663,0,0
24.200447,1,7,6,26,4,16.666800,2.308800,3.202900,16.759800,1,37663,37663,0,0
24.221573,1,7,6,23,3,16.666800,2.223100,3.322700,16.567301,1,36377,36377,0,0
24.233893,1,7,6,23,3,16.666800,6.929200,3.054300,21.733299,1,36377,36377,0,0
24.250466,1,7,6,23,3,16.666901,2.397000,3.426000,11.835400,1,36377,36377,0,0
24.267133,1,7,6,23,3,16.666998,2.069700,3.228700,16.564301,1,36377,36377,0,0
24.283799,1,7,6,23,3,16.666800,2.221500,3.542700,16.546801,1,36377,36377,0,0
24.300492,1,7,6,23,3,16.666702,2.285900,2.934300,16.706499,1,36377,36377,0,0
24.321158,1,7,6,22,3,16.666800,2.346200,2.851300,16.599100,1,36124,36124,0,0
24.333830,1,7,6,22,3,16.666800,6.309400,3.277000,21.175301,1,36124,36124,0,0
24.350448,1,7,6,22,3,16.667002,2.250000,3.304900,12.302300,1,36124,36124,0,0
24.367233,1,7,6,22,3,16.666698,1.946900,3.580700,16.489500,1,36124,36124,0,0
24.383870,1,7,6,22,3,16.666698,2.449000,3.209300,17.148899,1,36124,36124,0,0
24.400512,1,7,6,22,3,16.666698,2.578100,3.907000,16.660500,1,36124,36124,0,0
24.422484,1,7,6,22,3,16.666901,2.538500,3.503500,16.353300,1,36118,36118,0,0
24.434120,1,7,6,22,3,16.675800,8.235100,5.306300,22.848499,1,36118,36118,0,0
24.450579,1,7,6,22,3,16.666901,8.905800,4.230100,17.025999,1,36118,36118,0,0
24.467168,1,7,6,22,3,16.666698,2.914400,3.925700,10.654700,1,36118,36118,0,0
24.483814,1,7,6,22,3,16.668503,2.689800,3.086200,16.109600,1,36118,36118,0,0
24.500514,1,7,6,22,3,16.666800,2.141900,2.956400,16.641001,1,36118,36118,0,0
24.521229,1,7,6,21,3,16.666800,2.085900,3.021800,16.784401,1,35727,35727,0,0
