wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters
6.044728,0,3,5,0,0,16.667002,3.019500,4.453400,16.418800,1,8879,8879,1,0
6.061188,0,3,5,0,0,16.666698,3.662700,4.750600,17.507299,1,8879,8879,1,0
6.077903,0,3,5,0,0,16.666901,2.673700,3.499300,15.747100,1,8879,8879,1,0
6.095531,0,3,5,0,0,16.667002,2.568200,3.486500,16.913401,1,8879,8879,1,0
6.111289,0,3,5,0,0,16.666897,3.464500,3.596800,17.534000,1,8879,8879,1,0
6.127891,0,3,5,0,0,16.666803,2.383300,3.758100,15.619000,1,8879,8879,1,0
6.144529,0,3,5,0,0,16.666897,2.793800,4.032500,16.647200,1,8879,8879,1,0
6.161210,0,3,5,0,0,16.666702,2.348000,4.545100,16.953400,1,8879,8879,1,0
6.178097,0,3,5,0,0,16.666901,2.588300,4.959100,16.492500,1,8879,8879,1,0
6.194896,0,3,5,0,0,16.690598,3.015100,4.069300,16.981001,1,8879,8879,1,0
6.211239,0,3,5,0,0,16.666702,3.316700,5.672700,17.305599,1,8879,8879,1,0
6.227833,0,3,5,0,0,16.666897,3.805700,3.988300,15.679500,1,8879,8879,1,0
6.244707,0,3,5,0,0,16.666901,3.533600,4.867500,17.776600,1,8879,8879,1,0
6.261258,0,3,5,0,0,16.666800,2.797400,3.691100,15.563800,1,8879,8879,1,0
6.277855,0,3,5,0,0,16.666800,1.900100,3.024300,16.538601,1,8879,8879,1,0
6.294507,0,3,5,0,0,16.666901,2.066900,4.121300,16.946199,1,8879,8879,1,0
6.311364,0,3,5,0,0,16.666901,2.498600,3.804400,16.344101,1,8879,8879,1,0
6.327877,0,3,5,0,0,16.666901,2.371200,2.944900,16.830400,1,8879,8879,1,0
6.345727,0,3,5,0,0,16.666698,1.850900,3.470500,16.446501,1,8879,8879,1,0
6.361157,0,3,5,0,0,16.666800,3.579600,2.764800,18.056200,1,8879,8879,1,0
6.377813,0,3,5,0,0,16.666803,1.818700,3.308300,15.349700,1,8879,8879,1,0
6.394691,0,3,5,0,0,16.666897,1.983300,3.158600,16.621599,1,8879,8879,1,0
6.411193,0,3,5,0,0,16.666800,2.399000,2.950200,16.780300,1,8879,8879,1,0
6.427823,0,3,5,0,0,16.666803,1.891000,3.474900,16.658400,1,8879,8879,1,0
6.444528,0,3,5,0,0,16.666800,2.079900,3.824600,16.607300,1,8879,8879,1,0
6.468665,1,3,5,64,8,16.679399,2.217300,4.721700,16.656300,1,53322,53322,1,8
6.498350,1,3,8,64,8,37.019600,36.248100,4.721700,16.656300,1,53322,53322,1,8
6.515042,1,3,8,64,8,16.666800,3.527100,4.360500,7.738300,1,53322,53322,1,8
6.531621,1,3,8,64,8,16.666901,2.539200,3.878800,12.289100,1,53322,53322,1,8
6.548320,1,3,8,64,8,16.666800,2.301300,3.938400,16.537600,1,53322,53322,1,8
6.569805,1,3,8,63,8,16.666901,2.336700,3.367000,16.499701,1,49747,49747,1,8
6.581723,1,3,7,63,8,16.666800,7.409600,3.063500,22.331400,1,49747,49747,1,8
6.598249,1,3,7,63,8,16.666901,2.127300,3.976000,11.646000,1,49747,49747,1,8
6.614996,1,3,7,63,8,16.666901,1.963000,3.713500,16.191401,1,49747,49747,1,8
6.631667,1,3,7,63,8,16.666800,2.395500,3.986700,16.752701,1,49747,49747,1,8
6.648395,1,3,7,63,8,16.666800,2.202000,3.617000,16.634899,1,49747,49747,1,8
6.670124,1,3,7,54,8,16.666698,2.285800,3.084000,16.889799,1,54741,54741,1,8
6.681640,1,3,6,54,8,16.666800,8.352900,4.750600,22.531099,1,54741,54741,1,8
6.698344,1,3,6,54,8,16.666702,2.471200,3.841900,10.483700,1,54741,54741,1,8
6.715084,1,3,6,54,8,16.672197,2.259000,3.751400,16.653299,1,54741,54741,1,8
6.731647,1,3,6,54,8,16.666698,2.337800,3.404700,16.870399,1,54741,54741,1,8
6.748312,1,3,6,54,8,16.666702,6.080000,3.943900,20.179001,1,54741,54741,1,8
6.771312,1,3,6,49,8,16.666897,2.125800,3.850300,12.881900,1,53620,53620,1,8
6.910395,1,3,6,47,7,138.613800,8.575900,0.460800,23.719900,1,49283,49283,1,7
6.920288,1,3,6,47,7,16.666901,118.528000,4.546500,139.914307,1,49283,49283,1,7
6.936972,1,3,6,47,7,16.666901,2.341400,4.501200,13.228000,1,49283,49283,1,7
6.953725,1,3,6,47,7,16.666901,2.476200,3.826100,11.939800,1,49283,49283,1,7
6.970374,1,3,6,47,7,16.666901,2.532000,4.280400,16.797701,1,49283,49283,1,7
6.986901,1,3,6,47,7,16.666901,2.489200,3.792100,16.547899,1,49283,49283,1,7
7.008437,1,3,6,44,4,16.666800,2.142900,3.205200,16.421900,1,49580,49580,1,4
7.020353,1,3,5,44,4,16.666901,8.050300,3.160100,22.322100,1,49580,49580,1,4
7.151780,1,3,5,44,4,131.363495,2.838900,0.384400,22.322100,1,49580,49580,1,4
7.168378,1,3,5,44,4,16.666998,108.773499,4.218900,131.244095,1,49580,49580,1,4
7.184929,1,3,5,44,4,16.666702,2.543300,4.489100,16.064501,1,49580,49580,1,4
7.201672,1,3,5,44,4,16.666698,3.197100,4.243600,16.276501,1,49580,49580,1,4
7.218281,1,3,5,44,4,16.666800,2.325500,3.768700,16.879601,1,49580,49580,1,4
7.234898,1,3,5,44,4,16.666698,2.244700,4.278600,16.667601,1,49580,49580,1,4
7.251590,1,3,5,44,4,16.666800,6.086300,3.981900,20.408300,1,49580,49580,1,4
7.273688,2,3,5,40,0,16.666901,2.191600,4.662500,12.739600,1,48360,48360,1,0
7.297416,2,3,5,40,0,28.903399,27.730700,4.662500,12.739600,1,48360,48360,1,0
7.313827,2,3,5,40,0,16.666901,3.536700,4.839400,8.253400,1,48360,48360,1,0
7.330543,2,3,5,40,0,16.666800,3.239300,4.268500,11.565100,1,48360,48360,1,0
7.347200,2,3,5,40,0,16.666702,2.980600,4.578500,16.715700,1,48360,48360,1,0
7.363826,2,3,5,40,0,16.666698,2.687100,3.567900,16.606199,1,48360,48360,1,0
7.380508,2,3,5,40,0,16.666698,2.423100,3.963200,16.903200,1,48360,48360,1,0
7.397195,2,3,5,40,0,16.666800,3.145400,3.828500,16.546801,1,48360,48360,1,0
7.413874,2,3,5,40,0,16.666800,3.191100,3.624900,16.566299,1,48360,48360,1,0
7.430758,2,3,5,40,0,16.666901,2.360700,3.331200,16.709600,1,48360,48360,1,0
7.447152,2,3,5,40,0,16.666800,2.540500,4.219600,16.932899,1,48360,48360,1,0
7.463818,2,3,5,40,0,16.666901,2.929100,3.551900,16.386000,1,48360,48360,1,0
7.480529,2,3,5,40,0,16.666901,2.816500,3.892400,16.660500,1,48360,48360,1,0
7.497196,2,3,5,40,0,16.666901,2.661800,3.580600,16.625700,1,48360,48360,1,0
7.513821,2,3,5,40,0,16.666901,2.453900,4.023600,16.851900,1,48360,48360,1,0
7.531479,0,4,5,0,0,16.666901,2.536200,4.299400,16.532499,1,7940,7940,0,0
7.558918,0,4,5,0,0,26.785299,26.195801,4.299400,16.532499,1,7940,7940,0,0
7.573892,0,4,5,0,0,16.666901,4.923100,4.859900,9.521200,1,7940,7940,0,0
7.590603,0,4,5,0,0,16.666901,2.777000,4.225100,10.310700,1,7940,7940,0,0
7.608193,0,4,5,0,0,16.666800,2.293300,3.679900,16.730101,1,7940,7940,0,0
7.623882,0,4,5,0,0,16.666698,3.102600,4.162300,17.477600,1,7940,7940,0,0
7.640572,0,4,5,0,0,16.666698,2.197500,4.825500,15.804400,1,7940,7940,0,0
7.657297,0,4,5,0,0,16.667002,2.477300,4.281500,16.592899,1,7940,7940,0,0
7.674845,0,4,5,0,0,16.666800,2.347400,3.916600,16.866301,1,7940,7940,0,0
7.690565,0,4,5,0,0,16.666901,3.165600,3.130300,17.269699,1,7940,7940,0,0
7.707192,0,4,5,0,0,16.666901,1.823800,3.265500,15.844400,1,7940,7940,0,0
7.723865,0,4,5,0,0,16.666901,2.073200,3.018400,16.586700,1,7940,7940,0,0
7.740583,0,4,5,0,0,16.666800,3.893500,3.623000,18.626600,1,7940,7940,0,0
7.758096,0,4,5,0,0,16.666800,5.243700,3.088500,16.173100,1,7940,7940,0,0
7.773872,0,4,5,0,0,16.666800,3.021500,3.521700,16.384001,1,7940,7940,0,0
7.791565,0,4,5,0,0,16.666901,2.258600,3.792800,15.611900,1,7940,7940,0,0
7.807277,0,4,5,0,0,16.666800,3.309000,2.909600,17.590200,1,7940,7940,0,0
7.824661,0,4,5,0,0,16.666901,2.251100,3.589500,16.062500,1,7940,7940,0,0
7.840636,0,4,5,0,0,16.666800,3.233300,3.379200,17.072100,1,7940,7940,0,0
7.964750,0,4,5,0,0,123.206497,2.171700,0.362200,15.984700,1,7940,7940,0,0
7.980411,0,4,5,0,0,16.666901,103.793503,3.658000,126.112701,1,7937,7937,0,0
7.997122,0,4,5,0,0,16.666897,2.807800,3.405900,13.654100,1,7937,7937,0,0
8.013816,0,4,5,0,0,16.666702,2.191700,3.286200,16.634800,1,7937,7937,0,0
8.030816,0,4,5,0,0,16.666800,2.191500,3.031600,16.727100,1,7937,7937,0,0
8.048030,0,4,5,0,0,16.666901,2.560000,3.770900,17.159100,1,7937,7937,0,0
8.063801,0,4,5,0,0,16.666998,3.678300,3.488700,17.054800,1,7937,7937,0,0
8.080440,0,4,5,0,0,16.666800,2.132200,3.103200,15.753200,1,7937,7937,0,0
8.097467,0,4,5,0,0,16.666800,1.950500,3.281400,16.608200,1,7937,7937,0,0
8.113804,0,4,5,0,0,16.666901,2.471400,3.618800,17.131599,1,7937,7937,0,0
8.130444,0,4,5,0,0,16.667002,2.436900,4.137000,16.373699,1,7937,7937,0,0
8.147174,0,4,5,0,0,16.666901,2.742900,3.783400,16.567301,1,7937,7937,0,0
8.164023,0,4,5,0,0,16.667002,2.383100,3.640600,16.672800,1,7937,7937,0,0
8.180421,0,4,5,0,0,16.666800,2.848700,3.665400,17.389500,1,7937,7937,0,0
8.197080,0,4,5,0,0,16.667002,2.353200,4.110400,15.893600,1,7937,7937,0,0
8.213761,0,4,5,0,0,16.666897,1.971800,2.773600,16.609200,1,7937,7937,0,0
8.230410,0,4,5,0,0,16.666803,1.822300,3.387200,16.823299,1,7937,7937,0,0
8.251168,1,4,5,40,4,16.666897,2.315400,3.108000,16.535601,1,33178,33178,0,0
8.280874,1,4,10,40,4,33.645100,32.967499,3.108000,16.535601,1,33178,33178,0,0
8.297464,1,4,10,40,4,16.666901,3.043400,3.074000,8.593400,1,33178,33178,0,0
8.314224,1,4,10,40,4,16.666800,2.028500,3.310500,10.680300,1,33178,33178,0,0
8.330811,1,4,10,40,4,16.666901,6.467900,4.068000,21.303301,1,29663,29663,0,0
8.350808,1,4,10,40,4,16.666800,4.586200,3.984500,12.043300,1,31302,31302,0,0
8.364184,1,4,10,40,4,16.666800,5.520100,3.392900,20.152300,1,31302,31302,0,0
8.380818,1,4,10,40,4,16.666901,2.456100,3.542700,13.402100,1,31302,31302,0,0
8.397500,1,4,10,40,4,16.666800,2.403700,3.734700,16.454700,1,31302,31302,0,0
8.414288,1,4,10,40,4,16.666901,2.005300,3.399900,16.742399,1,31302,31302,0,0
8.430786,1,4,10,40,4,16.666800,2.218200,3.828000,17.098700,1,31302,31302,0,0
8.450801,1,4,10,40,4,16.666800,2.284700,3.632200,16.140301,1,37609,37609,0,0
8.464178,1,4,10,40,4,16.666901,5.985400,3.445800,20.671499,1,37609,37609,0,0
8.480866,1,4,10,40,4,16.666800,2.004100,2.996600,12.717100,1,37609,37609,0,0
8.497457,1,4,10,40,4,16.666800,1.912700,4.223000,16.868299,1,37609,37609,0,0
8.514236,1,4,10,40,4,16.666800,2.203500,4.432400,16.450600,1,37609,37609,0,0
8.530919,1,4,10,40,4,16.755699,2.325200,3.520900,16.758801,1,37609,37609,0,0
8.551554,1,4,10,40,4,16.666800,1.971200,3.698200,16.605200,1,39446,39446,0,0
8.688307,1,4,10,40,4,134.907089,7.023000,0.389400,21.929899,1,44923,44923,0,0
8.828777,1,4,10,37,4,140.291901,117.366600,0.361800,137.392197,1,42615,42615,0,0
8.964946,1,4,8,33,4,137.343414,122.479301,0.353000,144.852997,1,37014,37014,0,0
8.976817,1,4,8,33,4,16.666698,107.958504,4.737400,130.990005,1,37014,37014,0,0
8.993471,1,4,8,33,4,16.666901,2.843400,4.815700,10.837000,1,37014,37014,0,0
9.010114,1,4,8,33,4,16.666800,2.556000,3.863100,16.529400,1,37014,37014,0,0
9.026867,1,4,8,33,4,16.666901,2.257100,4.145600,16.706600,1,37014,37014,0,0
9.043466,1,4,8,33,4,16.666800,2.527300,4.160100,16.689100,1,37014,37014,0,0
9.064014,1,4,8,32,4,16.666698,2.262100,4.435400,16.570400,1,36743,36743,0,0
9.076771,1,4,8,32,4,16.666901,6.904700,4.067600,21.389299,1,36743,36743,0,0
9.093517,1,4,8,32,4,16.667002,2.251200,2.993300,11.959300,1,36743,36743,0,0
9.110118,1,4,8,32,4,16.666897,2.282200,3.096800,17.481701,1,36743,36743,0,0
9.126747,1,4,8,32,4,16.666901,2.222900,4.266500,16.049200,1,36743,36743,0,0
9.143449,1,4,8,32,4,16.666901,2.231100,2.912100,16.501699,1,36743,36743,0,0
9.164165,1,4,8,32,4,16.666800,1.854400,3.325300,16.757799,1,36251,36251,0,0
9.176737,1,4,8,32,4,16.666800,6.819900,3.786900,21.621799,1,36251,36251,0,0
9.193495,1,4,8,32,4,16.674402,2.705800,3.493900,11.893700,1,36251,36251,0,0
9.210130,1,4,8,32,4,16.666897,2.761000,3.511700,16.570400,1,36251,36251,0,0
9.226824,1,4,8,32,4,16.666901,2.371800,2.795500,16.469000,1,36251,36251,0,0
9.243441,1,4,8,32,4,16.666800,2.104200,2.958900,16.778200,1,36251,36251,0,0
9.263935,1,4,8,32,4,16.666702,2.195000,3.400900,16.636999,1,37689,37689,0,0
9.276842,1,4,8,32,4,16.666800,7.056800,3.398600,21.231600,1,37689,37689,0,0
9.293514,1,4,8,32,4,16.666698,2.212700,3.044300,12.239800,1,37689,37689,0,0
9.310141,1,4,8,32,4,16.666698,2.413700,2.938500,16.669701,1,37689,37689,0,0
9.326783,1,4,8,32,4,16.666901,2.787900,4.214800,16.547800,1,37689,37689,0,0
9.343543,1,4,8,32,4,16.666901,2.411600,3.961600,16.657400,1,37689,37689,0,0
9.364244,1,4,8,32,4,16.666901,6.220300,4.571700,20.563000,1,38436,38436,0,0
9.376785,1,4,8,32,4,16.666698,7.521600,3.958900,17.383400,1,38436,38436,0,0
9.393463,1,4,8,32,4,16.666901,2.329000,3.416800,12.023800,1,38436,38436,0,0
9.410134,1,4,8,32,4,16.666901,2.203500,3.196500,16.697300,1,38436,38436,0,0
9.426857,1,4,8,32,4,16.666800,2.310800,3.641900,16.581699,1,38436,38436,0,0
9.443483,1,4,8,32,4,16.667002,2.120100,3.441700,17.005501,1,38436,38436,0,0
9.464355,1,4,8,31,4,16.666998,2.276900,4.159000,16.483400,1,38620,38620,0,0
9.476837,1,4,7,31,4,16.667002,7.403900,3.897100,21.683201,1,38620,38620,0,0
9.493512,1,4,7,31,4,16.666800,2.427000,3.922700,11.695100,1,38620,38620,0,0
9.510220,1,4,7,31,4,16.666800,2.703300,3.645600,16.865200,1,38620,38620,0,0
9.526814,1,4,7,31,4,16.666901,2.961800,4.447900,16.743500,1,38620,38620,0,0
9.543478,1,4,7,31,4,16.666800,2.535100,3.539300,16.312300,1,38620,38620,0,0
9.564143,1,4,7,28,4,16.666901,2.569800,3.001800,16.630800,1,39294,39294,0,0
9.576778,1,4,6,28,4,16.666800,6.432600,3.810900,21.155800,1,39294,39294,0,0
9.593452,1,4,6,28,4,16.666800,2.467800,3.409400,12.179500,1,39294,39294,0,0
9.610213,1,4,6,28,4,16.666901,1.936800,3.448900,16.579599,1,39294,39294,0,0
9.626765,1,4,6,28,4,16.666800,2.277900,3.209200,17.037300,1,39294,39294,0,0
9.643449,1,4,6,28,4,16.666800,2.415500,2.972800,16.527300,1,39294,39294,0,0
9.663779,1,4,6,27,4,16.666800,2.243400,3.428600,16.472099,1,38890,38890,0,0
9.676814,1,4,6,27,4,16.666698,6.506700,3.571700,20.910101,1,38890,38890,0,0
9.693438,1,4,6,27,4,16.666901,2.287900,2.748300,12.465100,1,38890,38890,0,0
9.710100,1,4,6,27,4,16.666702,1.980600,3.349000,16.752701,1,38890,38890,0,0
9.726790,1,4,6,27,4,16.666897,2.361500,4.122000,16.541700,1,38890,38890,0,0
9.743505,1,4,6,27,4,16.667002,2.817700,2.776900,16.706499,1,38890,38890,0,0
9.763787,1,4,6,26,4,16.666698,2.104000,3.192500,16.690201,1,36470,36470,0,0
9.776773,1,4,5,26,4,16.666803,6.082200,3.630000,20.697100,1,36470,36470,0,0
9.793458,1,4,5,26,4,16.666698,2.036500,3.367900,12.572700,1,36470,36470,0,0
9.810160,1,4,5,26,4,16.666901,2.332600,2.928100,16.690201,1,36470,36470,0,0
9.826772,1,4,5,26,4,16.666800,2.279200,2.725600,16.566200,1,36470,36470,0,0
9.843444,1,4,5,26,4,16.666800,2.269400,3.259100,16.828400,1,36470,36470,0,0
9.863558,1,4,5,26,4,16.666800,2.656600,3.927900,16.565300,1,35855,35855,0,0
9.876813,1,4,5,26,4,16.667002,10.312300,4.057300,24.986601,1,35855,35855,0,0
9.893439,1,4,5,26,4,16.666698,3.164400,2.913600,8.466500,1,35855,35855,0,0
9.910150,1,4,5,26,4,16.666901,1.986700,3.207600,16.666599,1,35855,35855,0,0
9.926782,1,4,5,26,4,16.666800,2.312000,3.416900,16.739300,1,35855,35855,0,0
9.943499,1,4,5,26,4,16.666800,2.357700,2.951300,16.451599,1,35855,35855,0,0
9.964142,1,4,5,25,4,16.666800,2.064400,3.372000,16.795700,1,36338,36338,0,0
9.976763,1,4,5,25,4,16.666800,6.730300,3.636400,21.254101,1,36338,36338,0,0
9.993499,1,4,5,25,4,16.666800,2.757200,3.307900,12.115000,1,36338,36338,0,0
10.010202,1,4,5,25,4,16.666800,2.015600,3.510200,16.651199,1,36338,36338,0,0
10.036118,1,4,5,25,4,26.021101,25.602100,3.510200,16.651199,1,36338,36338,0,0
10.052845,1,4,5,25,4,16.666698,2.734300,4.640700,7.759900,1,36338,36338,0,0
10.073260,1,4,5,22,4,16.666698,2.474900,3.151400,11.189300,1,37113,37113,0,0
10.086197,1,4,5,22,4,16.666698,6.435100,4.040400,20.896700,1,37113,37113,0,0
10.102806,1,4,5,22,4,16.666702,2.213300,3.445700,12.453900,1,37113,37113,0,0
10.119495,1,4,5,22,4,16.666800,2.297000,3.243200,16.566299,1,37113,37113,0,0
10.136112,1,4,5,22,4,16.666800,2.258800,2.979800,16.694300,1,37113,37113,0,0
10.152815,1,4,5,22,4,16.666800,2.244700,3.291100,16.698299,1,37113,37113,0,0
10.172821,1,4,5,22,4,16.666800,2.288800,3.824000,16.654400,1,34379,34379,0,0
10.186211,1,4,5,22,4,16.666800,6.803200,3.967800,21.459900,1,34379,34379,0,0
10.202833,1,4,5,22,4,16.667002,2.654000,3.583800,12.165100,1,34379,34379,0,0
10.219470,1,4,5,22,4,16.666698,2.507300,4.398800,16.633900,1,34379,34379,0,0
10.236186,1,4,5,22,4,16.666800,2.776100,5.074100,16.527399,1,34379,34379,0,0
10.252908,1,4,5,22,4,16.666698,2.179200,3.942300,16.555000,1,34379,34379,0,0
10.274538,1,4,5,21,4,16.666800,2.572100,3.299300,16.800699,1,35383,35383,0,0
10.286111,1,4,4,21,4,16.666800,7.615500,3.546900,22.105101,1,35383,35383,0,0
10.302864,1,4,4,21,4,16.666800,2.721500,3.176400,11.021400,1,35383,35383,0,0
10.319610,1,4,4,21,4,16.666702,2.695800,3.238300,16.844801,1,35383,35383,0,0
10.336114,1,4,4,21,4,16.666698,2.478900,3.525900,17.186800,1,35383,35383,0,0
10.352822,1,4,4,21,4,16.666901,2.417400,3.882300,16.076799,1,35383,35383,0,0
10.373154,1,4,4,21,4,16.666698,2.612900,4.378800,16.634899,1,34994,34994,0,0
10.386186,1,4,4,21,4,16.666800,9.067000,4.308800,23.534500,1,34994,34994,0,0
10.402856,1,4,4,21,4,16.666901,2.066200,3.079900,10.094600,1,34994,34994,0,0
10.419539,1,4,4,21,4,16.667002,2.395400,4.348000,16.720900,1,34994,34994,0,0
10.436131,1,4,4,21,4,16.666901,2.548400,3.476000,16.333900,1,34994,34994,0,0
10.452862,1,4,4,21,4,16.666998,2.146400,2.678100,16.518101,1,34994,34994,0,0
10.474454,1,4,4,19,3,16.666702,1.980000,2.998400,17.152000,1,33935,33935,0,0
10.486112,1,4,3,19,3,16.666800,7.578900,3.418400,21.787701,1,33935,33935,0,0
10.502792,1,4,3,19,3,16.666698,2.408300,4.592800,11.009000,1,33935,33935,0,0
10.519496,1,4,3,19,3,16.666901,1.853300,3.280300,16.653299,1,33935,33935,0,0
10.536267,1,4,3,19,3,16.666698,1.902500,2.773600,16.796700,1,33935,33935,0,0
10.552833,1,4,3,19,3,16.666698,2.083800,3.193100,16.754700,1,33935,33935,0,0
10.572678,1,4,3,19,3,16.666901,2.173900,2.975500,16.444401,1,33035,33035,0,0
10.586153,1,4,3,19,3,16.666901,5.134900,3.097400,20.007900,1,33035,33035,0,0
10.602818,1,4,3,19,3,16.666901,2.353000,2.790700,13.549600,1,33035,33035,0,0
10.619497,1,4,3,19,3,16.666901,1.930300,3.121000,16.461800,1,33035,33035,0,0
10.636345,1,4,3,19,3,16.809099,2.436400,3.556000,16.686100,1,33035,33035,0,0
10.653025,1,4,3,19,3,16.667002,1.954600,2.973900,16.926701,1,33035,33035,0,0
10.673963,1,4,3,17,2,16.666901,2.276600,2.945900,16.541700,1,33214,33214,0,0
10.686306,1,4,3,17,2,16.667002,6.415800,3.590800,21.158899,1,33214,33214,0,0
10.702951,1,4,3,17,2,16.666897,2.526300,3.309000,12.296200,1,33214,33214,0,0
10.719683,1,4,3,17,2,16.666901,1.918100,2.687100,16.548901,1,33214,33214,0,0
10.736255,1,4,3,17,2,16.666901,2.214300,3.084400,16.957399,1,33214,33214,0,0
10.752949,1,4,3,17,2,16.666901,2.202900,3.800200,16.341999,1,33214,33214,0,0
10.773692,1,4,3,17,2,16.666800,2.165200,4.917900,16.646200,1,33327,33327,0,0
10.786410,1,4,3,17,2,16.667902,6.416600,3.162800,21.209101,1,33327,33327,0,0
