wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes
5.026784,1,1,7,23,4,72.274506,4.330500,0.229000,20.517900,1,23976,23976
5.046130,1,1,7,22,4,16.666800,58.342201,3.297500,71.084099,1,23975,23975
5.060074,1,1,6,22,4,16.666800,5.590100,3.665800,17.773300,1,23975,23975
5.076855,1,1,6,22,4,16.666901,1.915800,2.983400,12.938200,1,23975,23975
5.093470,1,1,6,22,4,16.666901,2.265800,2.968900,17.343500,1,23975,23975
5.110156,1,1,6,22,4,16.666800,4.748900,3.688300,18.988001,1,23975,23975
5.126754,1,1,6,22,4,16.666800,2.316500,3.235700,13.877300,1,23975,23975
5.147577,1,1,6,22,4,16.671299,2.677000,2.846800,17.377300,1,23974,23974
5.160101,1,1,6,22,4,16.666698,6.814700,3.356000,20.889601,1,23974,23974
5.176792,1,1,6,22,4,16.667002,2.066900,2.652700,12.088300,1,23974,23974
5.193413,1,1,6,22,4,16.666901,1.911100,3.648700,16.351200,1,23974,23974
5.210213,1,1,6,22,4,16.666901,2.404800,2.713100,16.848900,1,23974,23974
5.226746,1,1,6,22,4,16.666901,1.891200,3.033400,17.211399,1,23974,23974
5.247786,1,1,6,22,4,16.666998,1.828300,3.236800,15.857700,1,23978,23978
5.260075,1,1,6,22,4,16.666702,7.235000,3.586200,21.938200,1,23978,23978
5.276831,1,1,6,22,4,16.666698,2.058200,2.797100,11.261900,1,23978,23978
5.293560,1,1,6,22,4,16.666800,1.860900,3.262800,16.925699,1,23978,23978
5.310155,1,1,6,22,4,16.666901,2.285400,3.198400,17.310699,1,23978,23978
5.326773,1,1,6,22,4,16.666800,2.991900,3.674700,16.597000,1,23978,23978
5.346603,1,1,6,22,4,16.666800,1.763600,3.298900,15.968300,1,23982,23982
5.360077,1,1,6,22,4,16.666901,5.523300,3.152000,20.005899,1,23982,23982
5.376875,1,1,6,22,4,16.666901,2.079000,3.085600,13.529100,1,23982,23982
5.393427,1,1,6,22,4,16.666897,2.589200,3.342500,16.620501,1,23982,23982
5.410228,1,1,6,22,4,16.666803,1.932900,2.612600,16.384001,1,23982,23982
5.426802,1,1,6,22,4,16.666897,2.057000,3.170100,17.290199,1,23982,23982
5.446142,1,1,6,22,4,16.666803,2.500200,3.577700,16.905300,1,23977,23977
5.460144,1,1,6,22,4,16.666800,5.507300,3.474900,19.279800,1,23977,23977
5.476979,1,1,6,22,4,16.666800,2.018700,2.734700,13.277200,1,23977,23977
5.493417,1,1,6,22,4,16.666901,2.338500,3.064600,16.988199,1,23977,23977
5.510091,1,1,6,22,4,16.666698,1.915600,3.394600,16.307199,1,23977,23977
5.526759,1,1,6,22,4,16.666698,2.277300,3.083700,16.913401,1,23977,23977
5.546694,1,1,6,22,4,16.666800,1.751400,2.578800,16.755699,1,23979,23979
5.560165,1,1,6,22,4,16.666800,6.132000,3.662500,20.496401,1,23979,23979
5.576951,1,1,6,22,4,16.668598,2.054500,4.197000,12.452800,1,23979,23979
5.593543,1,1,6,22,4,16.667303,2.164100,4.111700,16.882700,1,23979,23979
5.610137,1,1,6,22,4,16.666698,4.006700,3.580700,18.793501,1,23979,23979
5.626835,1,1,6,22,4,16.666901,2.067600,2.769700,14.616600,1,23979,23979
5.647669,1,1,6,21,3,16.666901,1.977000,3.058500,17.024000,1,23973,23973
5.660278,1,1,6,21,3,16.666901,6.900200,3.956000,20.880400,1,23973,23973
5.676904,1,1,6,21,3,16.666897,2.622200,3.258500,12.557300,1,23973,23973
5.693437,1,1,6,21,3,16.667002,2.875100,2.466200,17.161200,1,23973,23973
5.710237,1,1,6,21,3,16.666800,2.098000,2.798200,15.419400,1,23973,23973
5.726766,1,1,6,21,3,16.666698,2.072200,3.306900,16.817101,1,23973,23973
5.746209,1,1,6,21,3,16.666800,1.809800,2.650600,16.636999,1,23969,23969
5.760112,1,1,6,21,3,16.666901,4.742900,3.259300,19.654600,1,23969,23969
5.776802,1,1,6,21,3,16.666901,1.858500,2.736200,13.637600,1,23969,23969
5.793488,1,1,6,21,3,16.666901,2.465500,3.031200,17.244200,1,23969,23969
5.810173,1,1,6,21,3,16.666698,1.853700,3.024500,16.107500,1,23969,23969
5.826765,1,1,6,21,3,16.666901,1.888900,3.001700,16.789499,1,23969,23969
5.846499,1,1,6,21,3,16.667002,2.217700,3.499200,16.981001,1,23977,23977
5.860182,1,1,6,21,3,16.667002,5.081800,2.940300,19.564600,1,23977,23977
5.877002,1,1,6,21,3,16.667002,1.849700,2.473700,13.242300,1,23977,23977
5.893428,1,1,6,21,3,16.666897,2.290600,2.531100,17.185801,1,23977,23977
5.910220,1,1,6,21,3,16.666702,2.253400,3.783400,16.715799,1,23977,23977
5.926870,1,1,6,21,3,16.667799,1.949900,3.091600,16.298000,1,23977,23977
5.946162,1,1,6,21,3,16.666698,2.303200,2.631200,17.286100,1,23988,23988
5.960093,1,1,6,21,3,16.666901,4.821700,2.812800,18.843700,1,23988,23988
5.976827,1,1,6,21,3,16.667002,1.612200,3.259300,13.647900,1,23988,23988
5.993538,1,1,6,21,3,16.666698,2.081100,2.783400,16.834499,1,23988,23988
6.010268,1,1,6,21,3,16.666901,2.182000,2.889700,16.805901,1,23988,23988
6.026788,1,1,6,21,3,16.666800,2.513500,2.872300,17.211399,1,23988,23988
6.046030,1,1,6,21,3,16.666901,1.900000,2.831400,16.104401,1,23990,23990
6.060187,1,1,6,21,3,16.666800,4.753300,3.913600,19.631100,1,23990,23990
6.076810,1,1,6,21,3,16.676203,12.991000,3.681300,24.714300,1,23990,23990
6.093421,1,1,6,21,3,16.666897,2.096600,3.455000,5.243900,1,23990,23990
6.110259,1,1,6,21,3,16.666901,1.868300,2.897000,16.739300,1,23990,23990
6.126764,1,1,6,21,3,16.666800,4.190200,3.471300,19.237900,1,23990,23990
6.146219,1,1,6,21,3,16.666800,2.340500,2.828200,14.807000,1,23990,23990
6.160097,1,1,6,21,3,16.666800,4.862700,2.915500,18.970699,1,23990,23990
6.176881,1,1,6,21,3,16.667002,1.578100,2.871900,13.733900,1,23990,23990
6.193513,1,1,6,21,3,16.666698,1.844600,2.340700,16.786400,1,23990,23990
6.210188,1,1,6,21,3,16.666901,1.907100,2.667500,16.581600,1,23990,23990
6.226746,1,1,6,21,3,16.666800,1.810100,3.011600,16.745501,1,23990,23990
6.245966,1,1,6,21,3,16.666901,1.917900,2.522400,16.579599,1,23990,23990
6.260300,1,1,6,21,3,16.667002,5.251300,3.721400,20.025299,1,23990,23990
6.276942,1,1,6,21,3,16.666698,2.279000,2.551200,13.511700,1,23990,23990
