wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
27.360303,0,1,0,0,0,16.666800,3.384200,5.119700,17.475599,1
27.376947,0,1,0,0,0,16.666901,3.033800,4.457800,15.713300,1
27.393689,0,1,0,0,0,16.667002,2.408500,4.205600,16.775200,1
27.410296,0,1,0,0,0,16.666698,2.690400,5.387300,16.681999,1
27.426951,0,1,0,0,0,16.666800,2.945000,4.513400,16.630699,1
27.443696,0,1,0,0,0,16.666800,2.485800,5.007700,16.677900,1
27.460283,0,1,0,0,0,16.666800,2.612900,4.681800,16.842800,1
27.476953,0,1,0,0,0,16.666901,2.602400,4.346700,16.410601,1
27.494211,0,1,0,0,0,16.666901,2.439400,4.896700,16.809999,1
27.510269,0,1,0,0,0,16.666800,3.371800,5.193500,17.083401,1
27.526945,0,1,0,0,0,16.666901,2.382700,5.130600,16.186399,1
27.543776,0,1,0,0,0,16.666800,3.021100,4.691600,17.227699,1
27.560279,0,1,0,0,0,16.667002,3.756500,4.657300,16.474100,1
27.577102,0,1,0,0,0,16.666698,2.725700,4.949500,16.207899,1
27.593644,0,1,0,0,0,16.666800,2.592600,5.055100,17.392700,1
27.610345,0,1,0,0,0,16.666901,2.809400,5.181400,16.010201,1
27.627047,0,1,0,0,0,16.667002,2.650300,6.411500,16.806900,1
27.643633,0,1,0,0,0,16.666800,3.310800,5.002800,16.770100,1
27.660294,0,1,0,0,0,16.666800,2.562800,4.589600,16.417700,1
27.676989,0,1,0,0,0,16.666800,2.536500,4.828600,16.628799,1
27.693631,0,1,0,0,0,16.666800,2.686900,5.186300,16.700399,1
27.710411,0,1,0,0,0,16.666901,2.538500,5.297100,16.691200,1
27.726965,0,1,0,0,0,16.666800,2.890100,5.374600,17.271799,1
27.743662,0,1,0,0,0,16.666901,2.704900,5.774100,16.025600,1
27.760355,0,1,0,0,0,16.666901,2.850000,4.776600,16.774200,1
27.777190,0,1,0,0,0,16.666901,3.089600,4.718400,16.674801,1
