frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16954181.382569801,1017405,frame-00000.png
1,0.100000001,16954181.524180200,1024915,frame-00001.png
2,0.150000006,16954181.663202502,1019740,frame-00002.png
3,0.200000003,16954181.817088999,1021094,frame-00003.png
4,0.250000000,16954181.956497099,989305,frame-00004.png
5,0.300000012,16954182.107164100,1036871,frame-00005.png
6,0.350000024,16954182.267932698,1019030,frame-00006.png
7,0.400000036,16954182.428238399,1007380,frame-00007.png
8,0.450000048,16954182.568574000,1015746,frame-00008.png
9,0.500000060,16954182.710758999,1022869,frame-00009.png
10,0.550000072,16954182.847213000,1020537,frame-00010.png
11,0.600000083,16954182.982367199,1025458,frame-00011.png
12,0.650000095,16954183.118267599,996092,frame-00012.png
13,0.700000107,16954183.264135700,1045369,frame-00013.png
14,0.750000119,16954183.409502301,1028309,frame-00014.png
15,0.800000131,16954183.546062101,1013294,frame-00015.png
16,0.850000143,16954183.689837500,1019771,frame-00016.png
17,0.900000155,16954183.832970999,1026658,frame-00017.png
18,0.950000167,16954183.984566100,1019449,frame-00018.png
19,0.000000119,16954184.125718798,1020255,frame-00019.png
20,0.050000120,16954184.272351101,987027,frame-00020.png
