wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page
5.764029,-1,0,0,0,0,16.694199,1.890500,2.150100,17.253401,1,900,900,0,0,lobby
5.780752,-1,0,0,0,0,16.667002,1.704700,1.981800,16.261101,1,900,900,0,0,lobby
5.797370,-1,0,0,0,0,16.666698,1.584100,2.756100,16.847900,1,900,900,0,0,lobby
5.813862,-1,0,0,0,0,16.666901,1.711000,1.653200,16.730101,1,900,900,0,0,lobby
5.830522,-1,0,0,0,0,16.666800,1.476500,1.856900,16.154600,1,900,900,0,0,lobby
5.847901,-1,0,0,0,0,16.667002,1.284800,1.619000,16.662600,1,900,900,0,0,lobby
5.864213,-1,0,0,0,0,16.679100,1.918900,1.310500,17.302500,1,900,900,0,0,lobby
5.880496,-1,0,0,0,0,16.666897,1.759700,1.684700,17.333200,1,900,900,0,0,lobby
5.897334,-1,0,0,0,0,16.666803,1.359000,2.014400,15.406100,1,900,900,0,0,lobby
5.913934,-1,0,0,0,0,16.666897,1.334000,1.585200,16.909300,1,900,900,0,0,lobby
5.930755,-1,0,0,0,0,16.666702,1.528900,1.358600,16.698400,1,900,900,0,0,lobby
5.947308,-1,0,0,0,0,16.666698,1.577400,1.665400,16.884701,1,900,900,0,0,lobby
5.963911,-1,0,0,0,0,16.666901,1.618500,2.131700,16.142401,1,900,900,0,0,lobby
5.980579,-1,0,0,0,0,16.666800,1.352200,1.836400,16.735201,1,900,900,0,0,lobby
5.997375,-1,0,0,0,0,16.666901,1.306000,1.419600,16.469999,1,900,900,0,0,lobby
6.013846,-1,0,0,0,0,16.666901,1.500800,1.829900,17.823799,1,900,900,0,0,lobby
6.030722,-1,0,0,0,0,16.666901,11.961300,2.089900,26.034100,1,900,900,0,0,lobby
6.047311,-1,0,0,0,0,16.666897,2.592100,2.581700,7.285800,1,900,900,0,0,lobby
6.064028,-1,0,0,0,0,16.666702,1.702400,1.819400,15.585300,1,900,900,0,0,lobby
6.080507,-1,0,0,0,0,16.666800,1.598900,1.604900,17.096701,1,900,900,0,0,lobby
6.097311,-1,0,0,0,0,16.666800,1.588600,1.706300,16.025600,1,900,900,0,0,lobby
6.114057,-1,0,0,0,0,16.666800,1.417400,1.588800,17.060900,1,900,900,0,0,lobby
6.130643,-1,0,0,0,0,16.667002,1.652700,1.632600,16.843700,1,900,900,0,0,lobby
6.147305,-1,0,0,0,0,16.666897,1.510000,1.717300,16.758801,1,900,900,0,0,lobby
6.164035,-1,0,0,0,0,16.666803,1.455000,2.674300,16.384001,1,900,900,0,0,lobby
6.180648,-1,0,0,0,0,16.666998,1.462000,1.660800,16.893900,1,900,900,0,0,lobby
6.197461,-1,0,0,0,0,16.666698,1.441200,1.607300,16.589800,1,900,900,0,0,lobby
6.213967,-1,0,0,0,0,16.666901,1.705700,1.917400,16.768000,1,900,900,0,0,lobby
6.230655,-1,0,0,0,0,16.666901,1.728400,2.951500,16.357401,1,900,900,0,0,lobby
6.247401,-1,0,0,0,0,16.666901,1.559900,2.564400,17.018900,1,900,900,0,0,lobby
6.263999,-1,0,0,0,0,16.666901,1.961700,1.766200,17.104900,1,900,900,0,0,lobby
6.280522,-1,0,0,0,0,16.667002,1.646500,1.938800,15.945700,1,900,900,0,0,lobby
6.297314,-1,0,0,0,0,16.666901,1.377800,1.733700,16.502800,1,899,899,0,0,lobby
6.313926,-1,0,0,0,0,16.666800,1.421900,1.494300,16.951300,1,900,900,0,0,lobby
6.330552,-1,0,0,0,0,16.666698,1.380900,1.682300,16.834499,1,900,900,0,0,lobby
6.347400,-1,0,0,0,0,16.666800,1.288700,2.010600,16.311300,1,899,899,0,0,lobby
6.364008,-1,0,0,0,0,16.666800,1.651700,1.706500,16.778299,1,900,900,0,0,lobby
6.380617,-1,0,0,0,0,16.666800,1.569800,2.588600,16.778200,1,900,900,0,0,lobby
6.397532,-1,0,0,0,0,16.666901,1.488800,1.768500,16.702499,1,900,900,0,0,lobby
6.413910,-1,0,0,0,0,16.666901,1.877900,2.007600,16.834499,1,900,900,0,0,lobby
6.430555,-1,0,0,0,0,16.666800,1.348900,1.628000,16.033800,1,900,900,0,0,lobby
6.447193,-1,0,0,0,0,16.666901,1.197100,1.249600,16.932899,1,900,900,0,0,lobby
6.463908,-1,0,0,0,0,16.666698,1.155100,1.604200,16.985100,1,900,900,0,0,lobby
6.480455,-1,0,0,0,0,16.666698,1.349500,2.212600,16.438299,1,900,900,0,0,lobby
6.497290,-1,0,0,0,0,16.666901,1.090500,1.320400,16.110600,1,900,900,0,0,lobby
6.513840,-1,0,0,0,0,16.666800,1.292900,1.364200,16.957399,1,900,900,0,0,lobby
6.530751,-1,0,0,0,0,16.666800,1.193600,1.437700,16.775200,1,900,900,0,0,lobby
6.547161,-1,0,0,0,0,16.666800,2.471500,1.978100,17.732599,1,900,900,0,0,lobby
6.563883,-1,0,0,0,0,16.666800,1.440700,1.569400,15.467500,1,900,900,0,0,lobby
6.580844,-1,0,0,0,0,16.666803,1.200200,1.546900,16.660500,1,900,900,0,0,lobby
6.597171,-1,0,0,0,0,16.666800,1.578600,1.386800,16.835600,1,900,900,0,0,lobby
6.613777,-1,0,0,0,0,16.666901,1.324600,1.845200,16.594900,1,900,900,0,0,lobby
6.630515,-1,0,0,0,0,16.666698,1.184300,1.532400,16.435200,1,900,900,0,0,lobby
6.647330,-1,0,0,0,0,16.666901,1.146100,1.329500,16.656401,1,900,900,0,0,lobby
6.663818,-1,0,0,0,0,16.666800,1.352800,1.287000,17.336300,1,900,900,0,0,lobby
6.680532,-1,0,0,0,0,16.666800,1.159000,2.456700,16.086000,1,900,900,0,0,lobby
6.697429,-1,0,0,0,0,16.666800,1.371400,1.821500,16.749599,1,900,900,0,0,lobby
6.714022,-1,0,0,0,0,16.666901,1.459000,1.483600,17.149900,1,900,900,0,0,lobby
6.730508,-1,0,0,0,0,16.666698,1.408300,1.500300,16.861200,1,900,900,0,0,lobby
6.747167,-1,0,0,0,0,16.667002,1.182300,1.669100,15.938600,1,900,900,0,0,lobby
6.763945,-1,0,0,0,0,16.666698,1.317000,1.297500,16.537600,1,900,900,0,0,lobby
6.780539,-1,0,0,0,0,16.666698,1.346000,1.597100,17.138700,1,900,900,0,0,lobby
6.797135,-1,0,0,0,0,16.666901,1.279600,1.433900,16.500700,1,900,900,0,0,lobby
6.814081,-1,0,0,0,0,16.666901,1.359100,1.342100,16.516100,1,900,900,0,0,lobby
6.830725,-1,0,0,0,0,16.666800,1.648000,2.347700,17.210400,1,900,900,0,0,lobby
6.847213,-1,0,0,0,0,16.666800,1.499500,1.655300,16.480301,1,900,900,0,0,lobby
6.863801,-1,0,0,0,0,16.666901,1.296200,1.609900,16.923599,1,900,900,0,0,lobby
6.880598,-1,0,0,0,0,16.666901,1.438700,1.635800,16.269300,1,898,898,0,0,lobby
6.897406,-1,0,0,0,0,16.666698,1.664100,1.625800,16.603100,1,900,900,0,0,lobby
6.913876,-1,0,0,0,0,16.667002,1.512000,1.453600,16.708700,1,900,900,0,0,lobby
6.930602,-1,0,0,0,0,16.666698,1.163700,1.730000,17.038300,1,900,900,0,0,lobby
6.947293,-1,0,0,0,0,16.667002,1.451700,1.693500,16.112700,1,900,900,0,0,lobby
6.964037,-1,0,0,0,0,16.666901,1.449900,1.489500,16.784300,1,900,900,0,0,lobby
6.980590,-1,0,0,0,0,16.666698,1.507300,1.528400,16.988199,1,900,900,0,0,lobby
6.997278,-1,0,0,0,0,16.666800,1.312900,1.297700,16.634899,1,900,900,0,0,lobby
7.013894,-1,0,0,0,0,16.666901,1.386900,2.002400,16.648199,1,900,900,0,0,lobby
7.030614,-1,0,0,0,0,16.666800,2.021900,2.017900,16.883699,1,900,900,0,0,lobby
7.047269,-1,0,0,0,0,16.666698,1.442400,1.600400,16.000000,1,900,900,0,0,lobby
7.063906,-1,0,0,0,0,16.666800,2.008600,1.524800,17.339399,1,900,900,0,0,lobby
7.080498,-1,0,0,0,0,16.666800,1.382200,2.069200,16.083900,1,900,900,0,0,lobby
7.097208,-1,0,0,0,0,16.666698,1.197700,1.384700,16.475201,1,900,900,0,0,lobby
7.113887,-1,0,0,0,0,16.666901,1.209300,1.297100,16.955400,1,900,900,0,0,lobby
7.130493,-1,0,0,0,0,16.666901,1.190700,1.476200,17.086399,1,900,900,0,0,lobby
7.147290,-1,0,0,0,0,16.667299,1.166800,1.891600,16.215099,1,900,900,0,0,lobby
7.164053,-1,0,0,0,0,16.666803,1.609700,2.391600,16.647100,1,900,900,0,0,lobby
7.180631,-1,0,0,0,0,16.666897,1.680600,1.510100,16.927799,1,900,900,0,0,lobby
7.197213,-1,0,0,0,0,16.666702,1.333000,1.634900,16.567301,1,900,900,0,0,lobby
7.213883,-1,0,0,0,0,16.666998,1.337400,1.741900,16.322500,1,900,900,0,0,lobby
7.230687,-1,0,0,0,0,16.666800,1.381700,1.956300,16.976900,1,900,900,0,0,lobby
7.247323,-1,0,0,0,0,16.667002,1.391200,1.686000,16.530500,1,900,900,0,0,lobby
7.263812,-1,0,0,0,0,16.666901,1.420200,1.487400,16.736200,1,900,900,0,0,lobby
7.280677,-1,0,0,0,0,16.666901,1.220200,2.098900,16.343100,1,900,900,0,0,lobby
7.297431,-1,0,0,0,0,16.666901,1.417600,1.506700,16.998400,1,900,900,0,0,lobby
7.314054,-1,0,0,0,0,16.666698,1.565400,1.345400,16.986099,1,900,900,0,0,lobby
7.330606,-1,0,0,0,0,16.666800,1.463800,1.692300,16.298000,1,900,900,0,0,lobby
7.347414,-1,0,0,0,0,16.666901,1.438500,1.918300,16.460800,1,900,900,0,0,lobby
7.363961,-1,0,0,0,0,16.666901,1.590700,2.318200,17.284100,1,900,900,0,0,lobby
7.380921,-1,0,0,0,0,16.667002,1.655500,2.423800,16.448500,1,900,900,0,0,lobby
7.397560,-1,0,0,0,0,16.666800,1.840300,1.814000,17.488899,1,900,900,0,0,lobby
7.413847,-1,0,0,0,0,16.666800,2.052900,2.033700,16.542700,1,900,900,0,0,lobby
7.430737,-1,0,0,0,0,16.666901,1.426200,1.369000,15.730700,1,900,900,0,0,lobby
7.447457,-1,0,0,0,0,16.703699,1.447700,1.326900,16.791599,1,900,900,0,0,lobby
7.463903,-1,0,0,0,0,16.666800,1.603500,1.650800,16.793600,1,900,900,0,0,lobby
7.480699,-1,0,0,0,0,16.666800,1.302000,2.525600,16.331699,1,900,900,0,0,lobby
7.497840,-1,0,0,0,0,16.666800,1.419500,1.959100,17.104900,1,900,900,0,0,lobby
7.514106,-1,0,0,0,0,16.666800,1.977500,1.633900,16.998400,1,900,900,0,0,lobby
7.530677,-1,0,0,0,0,16.666702,1.591100,1.796300,16.135201,1,900,900,0,0,lobby
7.547405,-1,0,0,0,0,16.687498,1.510900,2.813500,16.687099,1,900,900,0,0,lobby
7.564176,-1,0,0,0,0,16.666901,2.238400,2.108200,17.629200,1,900,900,0,0,lobby
7.580910,-1,0,0,0,0,16.682598,1.885400,2.084100,16.347099,1,900,900,0,0,lobby
7.597382,-1,0,0,0,0,16.666901,1.859700,2.116000,16.426001,1,900,900,0,0,lobby
7.614067,-1,0,0,0,0,16.666901,1.657500,1.763400,16.324600,1,900,900,0,0,lobby
7.630941,-1,0,0,0,0,16.666698,1.505600,1.806700,16.693300,1,900,900,0,0,lobby
7.647627,-1,0,0,0,0,16.666702,1.861700,2.022700,17.464300,1,900,900,0,0,lobby
7.664232,-1,0,0,0,0,16.691498,1.989800,3.042500,15.894500,1,900,900,0,0,lobby
7.680877,-1,0,0,0,0,16.666800,2.048900,2.487200,17.466400,1,900,900,0,0,lobby
7.697584,-1,0,0,0,0,16.666800,2.078600,1.763700,16.233400,1,900,900,0,0,lobby
7.714251,-1,0,0,0,0,16.667002,1.961000,1.675300,16.681000,1,900,900,0,0,lobby
7.730908,-1,0,0,0,0,16.666800,1.878200,2.144300,16.698400,1,900,900,0,0,lobby
7.747405,-1,0,0,0,0,16.666901,1.853300,2.814700,16.629700,1,900,900,0,0,lobby
7.764161,-1,0,0,0,0,16.666800,1.907100,1.423700,16.149500,1,900,900,0,0,lobby
7.780856,-1,0,0,0,0,16.666800,1.611000,2.681400,17.374201,1,900,900,0,0,lobby
7.797564,-1,0,0,0,0,16.666901,2.014100,1.683900,16.460800,1,900,900,0,0,lobby
7.813964,-1,0,0,0,0,16.666800,2.072800,1.686800,16.289801,1,900,900,0,0,lobby
7.830672,-1,0,0,0,0,16.674400,1.279600,1.398100,16.421900,1,900,900,0,0,lobby
7.847338,-1,0,0,0,0,16.666901,1.241700,1.505300,16.661501,1,899,899,0,0,lobby
7.863944,-1,0,0,0,0,16.666901,1.337300,1.562900,16.893999,1,900,900,0,0,lobby
7.880725,-1,0,0,0,0,16.666800,1.215200,1.632100,16.302099,1,900,900,0,0,lobby
7.897700,-1,0,0,0,0,16.666800,1.266200,1.808900,16.861099,1,900,900,0,0,lobby
7.914051,-1,0,0,0,0,16.666901,1.705700,1.581000,17.146900,1,900,900,0,0,lobby
7.930690,-1,0,0,0,0,16.666698,1.408300,2.005400,16.474100,1,899,899,0,0,lobby
7.947373,-1,0,0,0,0,16.666901,1.383200,1.898500,16.487499,1,900,900,0,0,lobby
7.963946,-1,0,0,0,0,16.666901,1.395500,1.341000,16.839600,1,900,900,0,0,lobby
7.980655,-1,0,0,0,0,16.666800,1.179700,1.483600,16.522301,1,900,900,0,0,lobby
7.997327,-1,0,0,0,0,16.666800,1.282100,1.754500,16.976900,1,900,900,0,0,lobby
8.014099,-1,0,0,0,0,16.667002,1.481400,1.888900,16.175100,1,900,900,0,0,lobby
8.030619,-1,0,0,0,0,16.666800,2.727500,2.088000,18.108400,1,900,900,0,0,lobby
8.047310,-1,0,0,0,0,16.666800,1.420200,1.592000,15.560700,1,900,900,0,0,lobby
8.063946,-1,0,0,0,0,16.666698,1.343000,1.569200,16.314400,1,899,899,0,0,lobby
8.080649,-1,0,0,0,0,16.666901,1.992800,1.931300,17.107901,1,900,900,0,0,lobby
8.097422,-1,0,0,0,0,16.666698,1.360700,1.625300,16.355400,1,900,900,0,0,lobby
8.114013,-1,0,0,0,0,16.666901,1.371800,1.700600,16.743401,1,900,900,0,0,lobby
8.130645,-1,0,0,0,0,16.666698,1.397900,1.872100,16.554001,1,900,900,0,0,lobby
8.147552,-1,0,0,0,0,16.667002,1.341600,1.531400,16.463800,1,900,900,0,0,lobby
8.164149,-1,0,0,0,0,16.666901,1.475500,1.546400,17.041500,1,900,900,0,0,lobby
8.180673,-1,0,0,0,0,16.666901,1.454200,1.502200,16.958401,1,900,900,0,0,lobby
8.197434,-1,0,0,0,0,16.666901,1.466900,1.936000,16.336901,1,899,899,0,0,lobby
8.214143,-1,0,0,0,0,16.666800,1.586400,1.938700,16.643101,1,900,900,0,0,lobby
8.230996,-1,0,0,0,0,16.666800,1.520400,1.766800,16.820200,1,900,900,0,0,lobby
8.247467,-1,0,0,0,0,16.666800,2.188200,1.671300,17.448999,1,900,900,0,0,lobby
8.264033,-1,0,0,0,0,16.677599,2.021700,1.931700,16.081900,1,900,900,0,0,lobby
8.280842,-1,0,0,0,0,16.667002,1.456100,2.002200,16.399300,1,900,900,0,0,lobby
8.297526,-1,0,0,0,0,16.666901,1.521600,1.643700,16.881701,1,899,899,0,0,lobby
8.314123,-1,0,0,0,0,16.666901,1.607100,2.682400,16.605200,1,900,900,0,0,lobby
8.330655,-1,0,0,0,0,16.666901,2.010900,2.135100,16.646099,1,899,899,0,0,lobby
8.347552,-1,0,0,0,0,16.666901,1.347400,2.168400,16.245800,1,900,900,0,0,lobby
8.364093,-1,0,0,0,0,16.666897,1.658200,1.481000,17.191900,1,900,900,0,0,lobby
8.380644,-1,0,0,0,0,16.666901,1.827200,1.443800,16.656401,1,900,900,0,0,lobby
