wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page,frame_counter
5.011106,-1,0,0,0,0,16.666800,1.672800,1.989900,16.502800,1,900,900,0,0,lobby,293
5.027750,-1,0,0,0,0,16.666702,1.766100,2.125000,17.075199,1,900,900,0,0,lobby,294
5.044676,-1,0,0,0,0,16.666901,1.332900,1.853100,16.081900,1,900,900,0,0,lobby,295
5.061109,-1,0,0,0,0,16.666897,2.231100,2.122500,17.761299,1,900,900,0,0,lobby,296
5.078040,-1,0,0,0,0,16.666803,1.305800,1.777700,15.571000,1,900,900,0,0,lobby,297
5.094523,-1,0,0,0,0,16.666800,1.497500,2.429000,17.040300,1,900,900,0,0,lobby,298
5.111127,-1,0,0,0,0,16.666800,1.500600,1.580600,16.424999,1,900,900,0,0,lobby,299
5.127748,-1,0,0,0,0,16.666800,1.292600,1.861600,16.620600,1,900,900,0,0,lobby,300
5.144509,-1,0,0,0,0,16.666698,1.277600,1.966100,16.514999,1,900,900,0,0,lobby,301
5.161115,-1,0,0,0,0,16.666901,1.192100,1.466400,16.824301,1,900,900,0,0,lobby,302
5.178841,-1,0,0,0,0,17.664198,1.175800,1.671100,16.630800,1,900,900,0,0,lobby,303
5.195747,-1,0,0,0,0,16.965702,1.418600,2.159000,18.261999,1,900,900,0,0,lobby,304
5.212490,-1,0,0,0,0,16.724899,1.914900,1.804800,16.447500,1,900,900,0,0,lobby,305
5.229178,-1,0,0,0,0,16.671698,1.405200,1.939500,16.837700,1,900,900,0,0,lobby,306
5.245982,-1,0,0,0,0,16.666800,1.372900,2.279400,16.726000,1,900,900,0,0,lobby,307
5.262799,-1,0,0,0,0,16.666702,1.614300,2.239500,16.741400,1,900,900,0,0,lobby,308
5.279324,-1,0,0,0,0,16.669598,2.348300,2.370300,16.987101,1,900,900,0,0,lobby,309
5.295800,-1,0,0,0,0,16.666800,1.978900,2.191100,16.791599,1,900,900,0,0,lobby,310
5.312557,-1,0,0,0,0,16.666901,1.932400,1.814300,15.822800,1,900,900,0,0,lobby,311
5.329324,-1,0,0,0,0,16.666698,1.310100,1.640900,16.874500,1,900,900,0,0,lobby,312
5.345811,-1,0,0,0,0,16.666901,1.402900,2.021300,16.698400,1,900,900,0,0,lobby,313
5.362541,-1,0,0,0,0,16.666800,1.315000,2.068800,16.437201,1,900,900,0,0,lobby,314
5.379110,-1,0,0,0,0,16.666901,1.214700,1.480300,16.720900,1,900,900,0,0,lobby,315
5.395865,-1,0,0,0,0,16.666901,1.261400,1.472300,16.922600,1,900,900,0,0,lobby,316
5.412555,-1,0,0,0,0,16.666800,1.296400,1.790100,16.568399,1,900,900,0,0,lobby,317
5.429217,-1,0,0,0,0,16.666702,1.351600,1.944700,16.564199,1,900,900,0,0,lobby,318
5.445829,-1,0,0,0,0,16.666800,1.365000,1.970400,16.660500,1,900,900,0,0,lobby,319
5.462517,-1,0,0,0,0,16.666698,1.223900,1.980100,16.905199,1,900,900,0,0,lobby,320
5.479151,-1,0,0,0,0,16.666901,1.333200,1.492300,16.423901,1,900,900,0,0,lobby,321
5.495794,-1,0,0,0,0,16.666698,1.224800,1.932500,16.580601,1,900,900,0,0,lobby,322
5.512516,-1,0,0,0,0,16.666901,1.127900,1.625900,16.663601,1,900,900,0,0,lobby,323
5.529155,-1,0,0,0,0,16.666800,1.322800,1.429900,16.846800,1,899,899,0,0,lobby,324
5.545873,-1,0,0,0,0,16.666698,1.468200,1.608700,16.719900,1,900,900,0,0,lobby,325
5.562477,-1,0,0,0,0,16.666901,1.853300,2.029000,17.051701,1,900,900,0,0,lobby,326
5.579178,-1,0,0,0,0,16.666901,1.217700,1.737200,16.021500,1,900,900,0,0,lobby,327
5.595794,-1,0,0,0,0,16.667702,1.182200,1.918700,16.888800,1,900,900,0,0,lobby,328
5.612476,-1,0,0,0,0,16.666897,1.419900,1.538200,16.687099,1,900,900,0,0,lobby,329
5.629136,-1,0,0,0,0,16.666702,1.514100,1.630200,16.563200,1,899,899,0,0,lobby,330
5.645863,-1,0,0,0,0,16.666800,1.254500,1.452600,16.526300,1,900,900,0,0,lobby,331
5.662466,-1,0,0,0,0,16.666800,1.226200,1.417100,16.832500,1,900,900,0,0,lobby,332
5.679151,-1,0,0,0,0,16.666698,1.183000,1.494000,16.579599,1,900,900,0,0,lobby,333
5.695950,-1,0,0,0,0,16.667002,1.276100,2.725700,16.882700,1,900,900,0,0,lobby,334
5.712571,-1,0,0,0,0,16.666698,1.464000,1.978700,16.610300,1,900,900,0,0,lobby,335
5.729104,-1,0,0,0,0,16.666800,1.434600,1.788100,16.709600,1,900,900,0,0,lobby,336
5.745796,-1,0,0,0,0,16.666698,1.419600,1.586200,16.393299,1,900,900,0,0,lobby,337
5.762559,-1,0,0,0,0,16.666901,1.244400,1.559100,16.705500,1,900,900,0,0,lobby,338
5.779115,-1,0,0,0,0,16.666698,1.440700,1.712000,16.841700,1,900,900,0,0,lobby,339
5.795768,-1,0,0,0,0,16.666702,1.308000,1.485700,16.463900,1,900,900,0,0,lobby,340
5.812450,-1,0,0,0,0,16.666897,1.144200,1.622200,16.619499,1,900,900,0,0,lobby,341
5.829120,-1,0,0,0,0,16.666901,1.228500,1.336600,16.739300,1,900,900,0,0,lobby,342
5.845819,-1,0,0,0,0,16.666901,1.263500,1.399000,16.561100,1,900,900,0,0,lobby,343
5.862570,-1,0,0,0,0,16.666800,1.148400,1.599700,16.790600,1,900,900,0,0,lobby,344
5.879178,-1,0,0,0,0,16.666702,1.359400,1.823500,16.854000,1,900,900,0,0,lobby,345
5.895910,-1,0,0,0,0,16.666800,1.399100,1.717900,16.841700,1,900,900,0,0,lobby,346
5.912727,-1,0,0,0,0,16.666998,1.409700,1.879200,16.497700,1,900,900,0,0,lobby,347
5.929151,-1,0,0,0,0,16.666901,1.683600,1.903700,16.920601,1,900,900,0,0,lobby,348
5.945790,-1,0,0,0,0,16.666901,1.418900,1.485100,16.433100,1,898,898,0,0,lobby,349
5.962621,-1,0,0,0,0,16.667002,1.139400,1.535200,16.345100,1,900,900,0,0,lobby,350
5.979204,-1,0,0,0,0,16.666800,1.414900,1.773400,17.019899,1,900,900,0,0,lobby,351
5.995785,-1,0,0,0,0,16.666901,1.385500,1.757000,16.518101,1,900,900,0,0,lobby,352
6.012482,-1,0,0,0,0,16.666698,1.175100,1.530800,16.434200,1,900,900,0,0,lobby,353
6.029268,-1,0,0,0,0,16.667002,2.187000,1.704500,17.863701,1,900,900,0,0,lobby,354
6.045804,-1,0,0,0,0,16.666901,1.402900,1.482900,15.679400,1,900,900,0,0,lobby,355
6.062517,-1,0,0,0,0,16.666698,1.219200,1.610500,16.559099,1,899,899,0,0,lobby,356
6.079129,-1,0,0,0,0,16.666901,1.819000,1.926100,17.235001,1,900,900,0,0,lobby,357
6.095789,-1,0,0,0,0,16.666901,1.304100,1.625100,16.129000,1,900,900,0,0,lobby,358
6.112524,-1,0,0,0,0,16.666901,1.279600,1.383000,16.579599,1,900,900,0,0,lobby,359
6.129216,-1,0,0,0,0,16.666800,1.196000,1.683000,16.804899,1,900,900,0,0,lobby,360
6.145879,-1,0,0,0,0,16.666698,1.338400,2.097000,16.701401,1,900,900,0,0,lobby,361
6.162683,-1,0,0,0,0,16.667002,1.383500,1.844500,16.691200,1,900,900,0,0,lobby,362
6.179440,-1,0,0,0,0,16.687498,1.959400,1.896400,16.875500,1,900,900,0,0,lobby,363
6.195993,-1,0,0,0,0,16.666702,1.672900,2.538200,16.974899,1,900,900,0,0,lobby,364
6.212587,-1,0,0,0,0,16.666897,1.859000,2.184400,16.357401,1,900,900,0,0,lobby,365
6.229198,-1,0,0,0,0,16.666901,1.567300,2.092600,16.561100,1,900,900,0,0,lobby,366
6.245860,-1,0,0,0,0,16.666901,1.372400,2.003200,16.546801,1,900,900,0,0,lobby,367
6.262546,-1,0,0,0,0,16.666698,1.388800,2.035500,16.620600,1,900,900,0,0,lobby,368
6.279184,-1,0,0,0,0,16.666702,1.388500,1.807700,16.734200,1,900,900,0,0,lobby,369
6.295867,-1,0,0,0,0,16.667097,1.378100,1.606100,16.604099,1,900,900,0,0,lobby,370
6.312588,-1,0,0,0,0,16.666901,1.284500,1.498800,16.622601,1,900,900,0,0,lobby,371
6.329180,-1,0,0,0,0,16.666800,1.291900,1.657800,16.806999,1,900,900,0,0,lobby,372
6.345848,-1,0,0,0,0,16.666901,1.286000,1.724100,16.568300,1,899,899,0,0,lobby,373
6.362569,-1,0,0,0,0,16.666901,1.698800,1.933300,16.632799,1,900,900,0,0,lobby,374
6.379258,-1,0,0,0,0,16.666698,1.308300,1.533600,16.642099,1,900,900,0,0,lobby,375
6.395977,-1,0,0,0,0,16.666901,1.286300,1.560000,16.765900,1,900,900,0,0,lobby,376
6.412715,-1,0,0,0,0,16.666901,1.465100,1.791900,16.863300,1,900,900,0,0,lobby,377
6.429290,-1,0,0,0,0,16.666901,1.568300,1.861900,16.717800,1,900,900,0,0,lobby,378
6.445936,-1,0,0,0,0,16.778200,1.574800,1.678500,16.839701,1,900,900,0,0,lobby,379
6.462940,-1,0,0,0,0,16.666800,1.258600,1.643200,16.275400,1,900,900,0,0,lobby,380
6.479401,-1,0,0,0,0,16.666800,1.879200,2.405300,17.434601,1,900,900,0,0,lobby,381
6.496072,-1,0,0,0,0,16.666800,1.735100,2.592400,16.091200,1,900,900,0,0,lobby,382
6.512853,-1,0,0,0,0,16.666800,1.615200,1.764600,16.647100,1,900,900,0,0,lobby,383
6.529358,-1,0,0,0,0,16.666901,1.625700,1.963800,16.805901,1,900,900,0,0,lobby,384
6.545925,-1,0,0,0,0,16.666800,1.503200,1.674800,16.689199,1,900,900,0,0,lobby,385
6.562640,-1,0,0,0,0,16.666800,1.338700,1.442600,16.285700,1,900,900,0,0,lobby,386
6.579258,-1,0,0,0,0,16.666698,1.708800,1.571500,17.161200,1,900,900,0,0,lobby,387
6.595911,-1,0,0,0,0,16.666698,1.101400,1.538100,16.106501,1,900,900,0,0,lobby,388
6.612650,-1,0,0,0,0,16.666702,1.088500,1.417000,16.650299,1,899,899,0,0,lobby,389
6.629376,-1,0,0,0,0,16.666800,1.260900,1.619900,16.912399,1,900,900,0,0,lobby,390
6.646353,-1,0,0,0,0,16.666800,1.353600,1.473900,17.073099,1,900,900,0,0,lobby,391
6.662645,-1,0,0,0,0,16.666800,1.667600,1.417400,16.444401,1,900,900,0,0,lobby,392
6.679274,-1,0,0,0,0,16.666698,1.293100,1.375600,16.353300,1,900,900,0,0,lobby,393
6.695917,-1,0,0,0,0,16.666698,1.189800,1.309300,16.563200,1,900,900,0,0,lobby,394
6.712646,-1,0,0,0,0,16.666800,1.073300,1.425500,16.656401,1,900,900,0,0,lobby,395
6.729392,-1,0,0,0,0,16.666901,1.174200,1.424500,16.742399,1,900,900,0,0,lobby,396
6.746159,-1,0,0,0,0,16.753502,1.345700,1.789900,16.854000,1,900,900,0,0,lobby,397
6.762887,-1,0,0,0,0,16.669300,1.643900,1.875800,16.958500,1,900,900,0,0,lobby,398
6.779582,-1,0,0,0,0,16.666901,1.817300,2.258500,16.567301,1,900,900,0,0,lobby,399
6.796289,-1,0,0,0,0,16.667097,1.590100,2.012300,16.719900,1,900,900,0,0,lobby,400
6.812893,-1,0,0,0,0,16.666698,1.557300,2.072100,16.668600,1,900,900,0,0,lobby,401
6.829614,-1,0,0,0,0,16.666800,1.527300,1.780200,16.598101,1,900,900,0,0,lobby,402
6.846365,-1,0,0,0,0,16.666702,1.730800,2.694600,16.929800,1,900,900,0,0,lobby,403
6.862906,-1,0,0,0,0,16.667097,1.932400,2.206900,16.661501,1,899,899,0,0,lobby,404
6.879600,-1,0,0,0,0,16.666901,1.588000,2.198100,16.474100,1,900,900,0,0,lobby,405
6.896343,-1,0,0,0,0,16.666800,1.620500,2.231600,17.195999,1,900,900,0,0,lobby,406
6.912897,-1,0,0,0,0,16.667202,2.317600,1.720400,16.365601,1,900,900,0,0,lobby,407
6.929394,-1,0,0,0,0,16.666698,1.484100,1.717500,16.457701,1,900,900,0,0,lobby,408
6.946156,-1,0,0,0,0,16.666901,1.351100,1.530400,16.664600,1,900,900,0,0,lobby,409
6.962849,-1,0,0,0,0,16.666698,1.249400,1.577500,16.797701,1,900,900,0,0,lobby,410
6.979349,-1,0,0,0,0,16.666901,1.365700,1.852600,16.459801,1,900,900,0,0,lobby,411
6.996038,-1,0,0,0,0,16.666901,1.442600,1.559200,16.430099,1,900,900,0,0,lobby,412
7.012764,-1,0,0,0,0,16.666800,1.229600,1.501600,16.544701,1,899,899,0,0,lobby,413
7.029464,-1,0,0,0,0,16.666800,1.851300,1.550200,17.396799,1,900,900,0,0,lobby,414
7.046025,-1,0,0,0,0,16.666901,1.470700,1.722300,16.154600,1,900,900,0,0,lobby,415
7.062754,-1,0,0,0,0,16.666901,1.200400,1.345900,16.528400,1,900,900,0,0,lobby,416
7.079352,-1,0,0,0,0,16.666901,1.923300,1.920800,17.496000,1,900,900,0,0,lobby,417
7.096227,-1,0,0,0,0,16.666901,1.269100,1.601400,15.907900,1,899,899,0,0,lobby,418
7.112794,-1,0,0,0,0,16.666897,1.420100,1.599600,17.005600,1,900,900,0,0,lobby,419
7.129368,-1,0,0,0,0,16.666901,1.467600,1.596500,16.400299,1,900,900,0,0,lobby,420
7.146217,-1,0,0,0,0,16.666800,1.302600,1.425100,16.565300,1,900,900,0,0,lobby,421
7.162717,-1,0,0,0,0,16.666702,1.366400,1.348200,16.857100,1,900,900,0,0,lobby,422
7.179929,-1,0,0,0,0,16.666901,1.194100,2.024300,16.514000,1,900,900,0,0,lobby,423
7.196265,-1,0,0,0,0,16.666897,1.950600,2.708000,17.329201,1,900,900,0,0,lobby,424
7.212862,-1,0,0,0,0,16.670101,2.020000,2.081900,16.902100,1,900,900,0,0,lobby,425
7.229667,-1,0,0,0,0,16.731102,2.236700,1.968100,15.912000,1,900,900,0,0,lobby,426
7.246179,-1,0,0,0,0,16.666800,1.652100,1.850200,17.995701,1,900,900,0,0,lobby,427
7.262905,-1,0,0,0,0,16.666901,1.417600,2.937800,15.553600,1,900,900,0,0,lobby,428
7.279475,-1,0,0,0,0,16.666800,1.504200,2.074600,16.517099,1,900,900,0,0,lobby,429
7.296122,-1,0,0,0,0,16.666901,1.321200,1.434800,16.525299,1,900,900,0,0,lobby,430
7.314475,-1,0,0,0,0,16.698000,1.305300,1.887200,16.836599,1,900,900,0,0,lobby,431
7.329606,-1,0,0,0,0,16.666901,3.265200,1.979700,18.407499,1,900,900,0,0,lobby,432
7.346212,-1,0,0,0,0,16.666698,1.932300,2.160700,15.032300,1,900,900,0,0,lobby,433
7.363629,-1,0,0,0,0,16.674999,1.474600,1.650100,16.599001,1,899,899,0,0,lobby,434
7.379696,-1,0,0,0,0,16.677301,2.351400,2.186900,17.726500,1,900,900,0,0,lobby,435
7.396279,-1,0,0,0,0,16.666698,1.725100,2.122500,15.769600,1,900,900,0,0,lobby,436
7.412938,-1,0,0,0,0,16.666901,1.458600,1.491100,16.338900,1,900,900,0,0,lobby,437
7.429506,-1,0,0,0,0,16.666901,1.307900,1.580200,16.729099,1,900,900,0,0,lobby,438
7.446351,-1,0,0,0,0,16.673800,1.231900,1.558300,16.514099,1,900,900,0,0,lobby,439
7.463064,-1,0,0,0,0,16.727400,1.449200,2.099500,17.126400,1,900,900,0,0,lobby,440
7.481056,-1,0,0,0,0,17.370302,2.205600,2.327300,17.178600,1,900,900,0,0,lobby,441
7.497127,-1,0,0,0,0,16.678698,2.398100,2.656400,17.456200,1,900,900,0,0,lobby,442
7.514292,-1,0,0,0,0,16.829800,1.859100,2.094400,16.394199,1,900,900,0,0,lobby,443
7.530462,-1,0,0,0,0,16.666901,1.971600,1.822800,16.707600,1,899,899,0,0,lobby,444
7.547264,-1,0,0,0,0,16.666901,1.268900,1.562200,16.014299,1,900,900,0,0,lobby,445
7.563953,-1,0,0,0,0,16.666901,1.499900,1.835000,17.053699,1,900,900,0,0,lobby,446
7.580622,-1,0,0,0,0,16.666901,2.918300,2.665000,18.110500,1,900,900,0,0,lobby,447
7.597155,-1,0,0,0,0,16.666901,1.825600,1.694900,15.103000,1,899,899,0,0,lobby,448
7.613754,-1,0,0,0,0,16.666901,1.354200,1.935800,16.839600,1,900,900,0,0,lobby,449
7.630555,-1,0,0,0,0,16.666897,1.196100,1.436500,16.237600,1,900,900,0,0,lobby,450
7.647313,-1,0,0,0,0,16.666901,1.334200,1.857700,16.880600,1,900,900,0,0,lobby,451
7.663809,-1,0,0,0,0,16.666800,1.491300,1.824300,16.733200,1,900,900,0,0,lobby,452
7.680431,-1,0,0,0,0,16.666800,1.340800,1.752600,16.584700,1,900,900,0,0,lobby,453
7.697113,-1,0,0,0,0,16.666803,1.227800,1.507900,16.410601,1,900,900,0,0,lobby,454
7.713770,-1,0,0,0,0,16.666897,1.101100,1.523500,16.730101,1,900,900,0,0,lobby,455
7.730436,-1,0,0,0,0,16.666702,1.214300,1.421000,16.703501,1,900,900,0,0,lobby,456
7.747079,-1,0,0,0,0,16.666800,1.242900,1.592200,16.665600,1,900,900,0,0,lobby,457
7.763895,-1,0,0,0,0,16.666998,1.197200,1.284100,16.623600,1,900,900,0,0,lobby,458
7.780460,-1,0,0,0,0,16.666901,1.360900,1.560300,16.873501,1,900,900,0,0,lobby,459
7.797079,-1,0,0,0,0,16.666702,1.163500,1.402200,16.465900,1,900,900,0,0,lobby,460
7.813751,-1,0,0,0,0,16.666897,1.108500,1.850800,16.633801,1,900,900,0,0,lobby,461
7.830580,-1,0,0,0,0,16.687300,1.710700,1.399400,16.733200,1,900,900,0,0,lobby,462
7.847121,-1,0,0,0,0,16.666901,1.290200,1.687900,16.833500,1,900,900,0,0,lobby,463
