wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page,frame_counter
5.020068,1,3,5,41,1,66.705498,2.172200,0.233500,19.230700,1,49714,49714,1,1,closed,526
5.036649,1,3,5,41,1,16.666800,51.910099,3.834600,67.145798,1,49714,49714,1,1,closed,527
5.053693,1,3,5,41,1,16.666901,2.816000,3.772100,16.910299,1,49714,49714,1,1,closed,528
5.070073,1,3,5,41,1,16.666800,2.675600,3.696800,16.098301,1,49714,49714,1,1,closed,529
5.086655,1,3,5,41,1,16.666901,2.498900,3.733900,16.437300,1,49714,49714,1,1,closed,530
5.103423,1,3,5,41,1,16.666800,1.773600,3.651700,16.498600,1,49714,49714,1,1,closed,531
5.120139,1,3,5,41,1,16.666698,1.990800,4.456600,16.639999,1,49714,49714,1,1,closed,532
5.136641,1,3,5,41,1,16.666901,2.481200,3.870400,16.951300,1,49714,49714,1,1,closed,533
5.154122,0,4,5,0,0,16.666901,4.851900,3.860300,19.293200,1,7856,7856,0,0,closed,534
5.173522,0,4,5,0,0,20.318098,20.484900,3.860300,19.293200,1,7856,7856,0,0,closed,535
5.190414,0,4,5,0,0,16.725700,1.813700,5.143100,7.339000,1,7856,7856,0,0,closed,536
5.206923,0,4,5,0,0,16.666800,2.393600,3.443700,12.377100,1,7856,7856,0,0,closed,537
5.223590,0,4,5,0,0,16.666800,1.665500,3.689500,15.563800,1,7856,7856,0,0,closed,538
5.240281,0,4,5,0,0,16.666901,2.004500,3.083400,17.215500,1,7856,7856,0,0,closed,539
5.257036,0,4,5,0,0,16.666800,3.393400,3.107400,16.896000,1,7856,7856,0,0,closed,540
5.274607,0,4,5,0,0,16.666901,1.888800,3.220900,15.938500,1,7925,7925,0,0,closed,541
5.290267,0,4,5,0,0,16.666698,2.600300,2.947600,17.529800,1,7925,7925,0,0,closed,542
5.306928,0,4,5,0,0,16.666803,1.751900,3.233500,15.556600,1,7925,7925,0,0,closed,543
5.323585,0,4,5,0,0,16.666800,1.807100,3.414900,16.739401,1,7925,7925,0,0,closed,544
5.340303,0,4,5,0,0,16.666897,1.575400,2.976400,16.972799,1,7925,7925,0,0,closed,545
5.357038,0,4,5,0,0,16.666803,1.779300,3.356800,17.484800,1,7925,7925,0,0,closed,546
5.373659,0,4,5,0,0,16.666897,2.030900,3.563400,16.061399,1,7925,7925,0,0,closed,547
5.390818,0,4,5,0,0,16.666901,1.692300,2.780400,16.174101,1,7924,7924,0,0,closed,548
5.406999,0,4,5,0,0,16.666800,2.487400,2.827200,17.183701,1,7924,7924,0,0,closed,549
5.423608,0,4,5,0,0,16.666702,1.700300,2.790900,16.258101,1,7924,7924,0,0,closed,550
5.440392,0,4,5,0,0,16.666897,2.413200,3.374700,17.892300,1,7924,7924,0,0,closed,551
5.457816,0,4,5,0,0,16.666803,1.772200,2.887700,15.374400,1,7924,7924,0,0,closed,552
5.516444,0,4,5,0,0,58.670998,2.432800,0.198900,18.013100,1,7924,7924,0,0,closed,553
