wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes
5.012568,2,2,4,32,0,17.330204,7.280400,7.608500,16.990200,1,39386,39386
5.029204,2,2,4,32,0,16.666897,6.711000,6.237700,17.875900,1,39386,39386
5.045867,2,2,4,32,0,16.666901,4.123900,6.196900,16.297001,1,39386,39386
5.065417,0,3,4,0,0,16.701300,4.419400,5.151200,16.610300,1,8805,8805
5.095979,0,3,4,0,0,32.519901,32.087200,5.151200,16.610300,1,8805,8805
5.112067,0,3,4,0,0,16.695698,5.250900,7.491300,13.465600,1,8805,8805
5.128392,0,3,4,0,0,16.708303,4.768500,6.082300,6.791100,1,8805,8805
5.145077,0,3,4,0,0,16.666800,3.134300,6.020400,17.084499,1,8805,8805
5.162989,0,3,4,0,0,17.098099,3.754200,7.130900,15.939500,1,8805,8805
5.179084,0,3,4,0,0,16.716801,5.599700,5.668600,17.870899,1,8805,8805
5.195622,0,3,4,0,0,16.666901,5.367100,6.317800,16.375799,1,8805,8805
5.212398,0,3,4,0,0,16.810198,6.473300,5.068300,22.885401,1,8809,8809
5.229582,0,3,4,0,0,16.666702,4.236400,5.818800,10.924000,1,8809,8809
5.245833,0,3,4,0,0,16.673201,4.582600,6.019300,16.651300,1,8809,8809
5.262470,0,3,4,0,0,16.714897,4.608900,6.574400,16.421900,1,8809,8809
5.279852,0,3,4,0,0,16.666702,6.553700,7.891400,19.555300,1,8809,8809
5.295795,0,3,4,0,0,16.667400,5.375500,7.318300,14.474300,1,8809,8809
5.313339,0,3,4,0,0,16.684896,4.075600,7.898200,15.968200,1,8809,8809
5.331276,0,3,4,0,0,16.668301,5.549100,5.918200,17.021999,1,8805,8805
5.345943,0,3,4,0,0,16.667002,4.873800,6.609900,18.219999,1,8805,8805
5.362390,0,3,4,0,0,16.666901,4.293100,6.068600,15.560700,1,8805,8805
5.380306,0,3,4,0,0,16.666698,2.995600,5.851500,15.989800,1,8805,8805
5.543637,0,3,4,0,0,163.410309,8.859000,0.575000,21.786600,1,8874,8874
5.559322,0,3,5,0,0,16.666901,127.245003,5.459100,159.205399,1,8874,8874
5.575776,0,3,5,0,0,16.667002,3.275800,5.640300,15.324100,1,8874,8874
5.594719,0,3,5,0,0,16.666698,5.237600,4.200900,18.573299,1,8874,8874
5.609185,0,3,5,0,0,16.666702,5.888300,5.929800,17.423401,1,8874,8874
5.625919,0,3,5,0,0,16.679399,4.140900,5.264600,13.902800,1,8874,8874
5.642462,0,3,5,0,0,16.666901,2.922100,4.063700,16.866301,1,8874,8874
5.659721,0,3,5,0,0,16.666800,2.611200,6.017900,17.052700,1,8874,8874
5.676310,0,3,5,0,0,17.008801,4.754600,5.896000,16.582701,1,8874,8874
5.693050,0,3,5,0,0,16.747099,4.171600,5.804200,16.821199,1,8874,8874
5.709720,0,3,5,0,0,16.666698,2.921900,5.816400,17.700899,1,8874,8874
5.727011,0,3,5,0,0,16.667002,3.165800,5.076000,15.750100,1,8874,8874
5.743052,0,3,5,0,0,16.666901,4.571600,6.338100,17.034300,1,8874,8874
5.759684,0,3,5,0,0,16.666698,4.071300,9.032600,16.018400,1,8874,8874
5.776309,0,3,5,0,0,16.666800,5.779100,5.033300,19.348499,1,8873,8873
5.793547,0,3,5,0,0,16.666800,8.087000,6.236100,17.327101,1,8873,8873
5.809714,0,3,5,0,0,16.705502,3.609000,6.100900,13.727700,1,8873,8873
5.826754,0,3,5,0,0,16.698200,3.307600,5.256000,16.713800,1,8873,8873
5.845152,0,3,5,0,0,16.667002,5.627600,5.605900,16.907200,1,8872,8872
5.860153,0,3,5,0,0,16.666800,6.348500,5.933100,18.344999,1,8872,8872
5.877317,0,3,5,0,0,16.666901,3.497700,6.129900,14.639100,1,8872,8872
5.893581,0,3,5,0,0,16.690199,5.312400,5.785000,17.373199,1,8872,8872
5.909775,0,3,5,0,0,16.720299,3.704000,5.898700,16.247801,1,8872,8872
5.926542,0,3,5,0,0,16.666901,2.994100,5.564200,15.989800,1,8872,8872
5.954572,1,3,5,63,8,16.666800,3.179800,6.523600,17.107901,1,45784,45784
5.996339,1,3,8,63,8,52.696602,51.694500,6.523600,17.107901,1,45784,45784
6.012499,1,3,8,63,8,16.667002,4.946300,6.209700,8.018000,1,45784,45784
6.029258,1,3,8,63,8,16.666698,2.919100,5.633200,9.462700,1,45784,45784
6.053259,1,3,8,55,8,16.666901,3.722400,5.144800,17.281099,1,52261,52261
6.062567,1,3,7,55,8,16.666901,11.389200,5.630600,24.822701,1,52261,52261
6.079464,1,3,7,55,8,16.666901,3.545900,5.222500,8.427600,1,52261,52261
6.095759,1,3,7,55,8,16.666800,3.591100,4.477500,17.020901,1,52261,52261
6.112834,1,3,7,55,8,16.667002,2.749300,4.913500,15.686600,1,52261,52261
6.129306,1,3,7,55,8,16.666800,3.021500,5.265000,17.396799,1,52261,52261
6.157059,1,3,7,53,8,16.694597,2.834700,4.595400,16.179199,1,47665,47665
6.162728,1,3,7,53,8,16.666698,15.067200,4.595400,16.179199,1,47665,47665
6.179450,1,3,7,53,8,16.666901,3.517900,6.125900,10.716200,1,47665,47665
6.196219,1,3,7,53,8,16.911503,3.426100,6.864000,10.834900,1,47665,47665
6.212832,1,3,7,53,8,16.666901,3.381700,5.154400,17.185801,1,47665,47665
6.229656,1,3,7,53,8,16.666698,2.819400,6.021800,17.716200,1,47665,47665
6.258038,1,3,7,49,8,16.666998,4.280900,6.056400,15.145000,1,47180,47180
6.455151,1,3,6,44,5,196.714096,15.776500,0.608000,29.411301,1,44517,44517
6.468714,1,3,6,44,5,25.888897,180.274704,0.608000,29.411301,1,44517,44517
6.485379,1,3,6,44,5,16.667002,3.422400,5.421500,7.897000,1,44517,44517
6.502036,1,3,6,44,5,16.666800,3.075300,5.962700,12.338200,1,44517,44517
6.518946,1,3,6,44,5,16.688202,3.590600,6.912100,16.546801,1,44517,44517
6.535724,1,3,6,44,5,16.666800,3.357500,7.149000,17.296400,1,44517,44517
6.563280,1,3,6,41,1,16.666698,4.424100,5.693000,17.847300,1,45845,45845
6.568941,1,3,5,41,1,16.710699,15.174100,5.693000,17.847300,1,45845,45845
6.585570,1,3,5,41,1,16.666800,3.562900,5.116900,9.257000,1,45845,45845
6.602096,1,3,5,41,1,16.667202,3.092700,5.656100,11.937700,1,45845,45845
6.618868,1,3,5,41,1,16.667002,2.839700,6.593000,17.377300,1,45845,45845
6.635383,1,3,5,41,1,16.666897,3.576200,5.358600,15.959100,1,45845,45845
6.661572,1,3,5,41,1,16.666702,3.898100,4.469900,16.146400,1,45840,45840
6.668799,1,3,5,41,1,16.666901,12.196400,4.469900,16.146400,1,45840,45840
6.685404,1,3,5,41,1,16.666897,4.893100,5.354700,10.484700,1,45840,45840
6.702025,1,3,5,41,1,16.666803,3.077700,5.074100,13.094900,1,45840,45840
6.718695,1,3,5,41,1,16.666800,2.497500,4.655700,16.613400,1,45840,45840
6.735433,1,3,5,41,1,16.666698,2.144500,3.439200,16.507900,1,45840,45840
6.752057,1,3,5,41,1,16.666901,2.577500,4.103400,17.436701,1,45840,45840
6.768773,1,3,5,41,1,16.666800,2.605200,5.136000,16.054199,1,45840,45840
6.785539,1,3,5,41,1,16.666800,2.156500,3.889200,16.703501,1,45840,45840
6.802153,1,3,5,41,1,16.666901,2.315900,5.139800,16.919600,1,45840,45840
6.818715,1,3,5,41,1,16.666998,2.982200,3.508800,16.798700,1,45840,45840
6.835386,1,3,5,41,1,16.666803,2.662800,3.905800,16.192499,1,45840,45840
6.852227,1,3,5,41,1,16.666998,1.978800,5.035600,16.739300,1,45840,45840
6.868794,1,3,5,41,1,16.666698,2.598700,4.604700,16.999500,1,45840,45840
6.885454,1,3,5,41,1,16.666803,2.613100,5.453600,16.730101,1,45840,45840
6.909062,2,3,5,40,0,16.666897,2.754300,4.957300,16.354300,1,46005,46005
6.943528,2,3,5,40,0,41.457901,40.420898,4.957300,16.354300,1,46005,46005
6.960212,2,3,5,40,0,16.666998,3.542100,6.702400,10.558500,1,46005,46005
6.976877,2,3,5,40,0,16.666901,9.144700,6.368200,16.016399,1,46005,46005
6.993880,2,3,5,40,0,16.681601,4.281700,5.638700,10.240000,1,46005,46005
7.010292,2,3,5,40,0,16.667002,3.948800,6.454400,17.265699,1,46005,46005
7.026889,2,3,5,40,0,16.666901,4.841600,5.401100,16.269300,1,46005,46005
7.043631,2,3,5,40,0,16.666698,3.568600,7.489400,16.806900,1,46005,46005
7.060201,2,3,5,40,0,16.666698,4.344900,6.217900,17.218500,1,46005,46005
7.077957,2,3,5,40,0,16.666901,3.695900,5.153900,15.700000,1,46005,46005
7.093605,2,3,5,40,0,16.666800,3.950800,5.627000,17.792999,1,46005,46005
7.110108,2,3,5,40,0,16.666901,2.984100,4.533800,15.749200,1,46005,46005
7.126975,2,3,5,40,0,16.667101,2.548200,5.064800,16.248800,1,46005,46005
7.143735,2,3,5,40,0,16.666901,3.536900,5.280700,17.152000,1,46005,46005
7.162958,0,4,5,0,0,16.666698,3.361700,5.008300,16.581600,1,7932,7932
7.193879,0,4,5,0,0,33.516602,32.716499,5.008300,16.581600,1,7932,7932
7.210617,0,4,5,0,0,16.666800,6.593600,5.237000,9.591800,1,7932,7932
7.227875,0,4,5,0,0,16.666800,4.126900,6.130400,10.964000,1,7932,7932
