frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16919967.648901399,489078,frame-00000.png
1,0.100000001,16919967.718235400,472972,frame-00001.png
2,0.150000006,16919967.791694999,487356,frame-00002.png
3,0.200000003,16919967.861204401,481724,frame-00003.png
4,0.250000000,16919967.929646399,478632,frame-00004.png
5,0.300000012,16919967.996275298,483905,frame-00005.png
6,0.350000024,16919968.063204501,487702,frame-00006.png
7,0.400000036,16919968.137104001,487943,frame-00007.png
8,0.450000048,16919968.203855999,489703,frame-00008.png
9,0.500000060,16919968.269513302,475332,frame-00009.png
10,0.550000072,16919968.338574801,494076,frame-00010.png
11,0.600000083,16919968.405281100,488268,frame-00011.png
12,0.650000095,16919968.476616800,482464,frame-00012.png
13,0.000000119,16919968.545135699,486102,frame-00013.png
14,0.050000120,16919968.617278799,490488,frame-00014.png
