frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16954190.140919998,1031530,frame-00000.png
1,0.100000001,16954190.283044100,1018508,frame-00001.png
2,0.150000006,16954190.416457400,1003748,frame-00002.png
3,0.200000003,16954190.553146701,1015588,frame-00003.png
4,0.250000000,16954190.692009099,1021932,frame-00004.png
5,0.300000012,16954190.826957799,1016284,frame-00005.png
6,0.350000024,16954190.967215799,1017459,frame-00006.png
7,0.400000036,16954191.104745898,985091,frame-00007.png
8,0.450000048,16954191.247545298,1027843,frame-00008.png
9,0.500000060,16954191.386390898,1011527,frame-00009.png
10,0.550000072,16954191.534141399,996652,frame-00010.png
11,0.600000083,16954191.675294701,1002383,frame-00011.png
12,0.650000095,16954191.824122701,1005333,frame-00012.png
13,0.700000107,16954191.968796901,995809,frame-00013.png
14,0.750000119,16954192.122033101,998054,frame-00014.png
15,0.800000131,16954192.291120701,965510,frame-00015.png
16,0.850000143,16954192.464171000,1011418,frame-00016.png
17,0.900000155,16954192.622188400,993804,frame-00017.png
18,0.950000167,16954192.785964102,982847,frame-00018.png
19,0.000000119,16954192.962860700,1013521,frame-00019.png
20,0.050000120,16954193.135914601,1021610,frame-00020.png
