experiment,seed,round,seat,winner,timeout,health_after,damage,reward
7,102,2,1,0,0,60,0,2
7,102,2,2,0,0,60,0,2
7,102,2,3,0,0,60,0,2
7,102,2,4,0,0,60,0,2
7,102,2,5,0,0,60,0,2
7,102,2,6,0,0,60,0,2
7,102,2,7,0,0,60,0,2
7,102,3,0,0,0,60,0,2
7,102,3,1,0,0,60,0,2
7,102,3,2,0,0,60,0,2
7,102,3,3,0,0,60,0,2
7,102,3,4,0,0,60,0,2
7,102,3,5,0,0,60,0,2
7,102,3,6,0,0,60,0,2
7,102,3,7,0,0,60,0,2
7,102,5,0,0,0,60,0,2
7,102,5,1,0,0,60,0,2
7,102,5,2,0,0,54,0,2
7,102,5,3,0,0,56,0,2
7,102,5,4,0,0,55,0,2
7,102,5,5,0,0,60,0,2
7,102,5,6,0,0,60,0,2
7,102,5,7,0,0,54,0,2
7,102,10,0,0,0,38,0,2
7,102,10,1,0,0,56,0,2
7,102,10,2,0,0,36,0,2
7,102,10,3,0,0,30,0,2
7,102,10,4,0,0,55,0,2
7,102,10,5,0,0,44,0,2
7,102,10,6,0,0,55,0,2
7,102,10,7,0,0,54,0,2
7,102,15,0,0,0,26,0,2
7,102,15,1,0,0,50,0,2
7,102,15,2,0,0,12,0,2
7,102,15,3,0,0,1,0,2
7,102,15,4,0,0,47,0,2
7,102,15,5,0,0,20,0,2
7,102,15,6,0,0,42,0,2
7,102,15,7,0,0,54,0,2
7,102,20,1,0,0,37,0,2
7,102,20,4,1,0,22,2,0
7,102,20,5,1,0,2,2,0
7,102,20,6,0,0,42,0,2
7,102,20,7,0,0,54,0,2
7,102,25,1,0,0,21,0,2
7,102,25,6,1,1,12,2,0
7,102,25,7,0,0,54,0,2
7,103,1,0,0,0,60,0,2
7,103,1,1,0,0,60,0,2
7,103,1,2,0,0,60,0,2
7,103,1,3,0,0,60,0,2
7,103,1,4,0,0,60,0,2
7,103,1,5,0,0,60,0,2
7,103,1,6,0,0,60,0,2
7,103,1,7,0,0,60,0,2
7,103,2,0,0,0,60,0,2
7,103,2,1,0,0,60,0,2
7,103,2,2,0,0,60,0,2
7,103,2,3,0,0,60,0,2
7,103,2,4,0,0,60,0,2
7,103,2,5,0,0,60,0,2
7,103,2,6,0,0,60,0,2
7,103,2,7,0,0,60,0,2
7,103,3,0,0,0,60,0,2
7,103,3,1,0,0,60,0,2
7,103,3,2,0,0,60,0,2
7,103,3,3,0,0,60,0,2
7,103,3,4,0,0,60,0,2
7,103,3,5,0,0,60,0,2
7,103,3,6,0,0,60,0,2
7,103,3,7,0,0,60,0,2
7,103,5,0,0,0,54,0,2
7,103,5,1,0,0,55,0,2
7,103,5,2,0,0,60,0,2
7,103,5,3,0,0,60,0,2
7,103,5,4,0,0,60,0,2
7,103,5,5,0,0,55,0,2
7,103,5,6,0,0,60,0,2
7,103,5,7,0,0,55,0,2
7,103,10,0,0,0,54,0,2
7,103,10,1,0,0,38,0,2
7,103,10,2,0,0,54,0,2
7,103,10,3,0,0,44,0,2
7,103,10,4,0,0,35,0,2
7,103,10,5,0,0,52,0,2
7,103,10,6,0,0,60,0,2
7,103,10,7,0,0,28,0,2
7,103,15,0,0,0,54,0,2
7,103,15,1,0,0,21,0,2
7,103,15,2,0,0,35,0,2
7,103,15,3,0,0,22,0,2
7,103,15,4,0,0,12,0,2
7,103,15,5,0,0,39,0,2
7,103,15,6,0,0,51,0,2
7,103,15,7,0,0,22,0,2
7,103,20,0,0,0,54,0,2
7,103,20,2,0,1,18,0,2
7,103,20,5,0,0,39,0,2
7,103,20,6,0,0,34,0,2
7,103,25,0,0,0,54,0,2
7,103,25,5,1,0,18,2,0
7,103,25,6,1,0,4,2,0
7,104,1,0,0,0,60,0,2
7,104,1,1,0,0,60,0,2
7,104,1,2,0,0,60,0,2
7,104,1,3,0,0,60,0,2
7,104,1,4,0,0,60,0,2
7,104,1,5,0,0,60,0,2
7,104,1,6,0,0,60,0,2
7,104,1,7,0,0,60,0,2
7,104,2,0,0,0,60,0,2
7,104,2,1,0,0,60,0,2
7,104,2,2,0,0,60,0,2
7,104,2,3,0,0,60,0,2
7,104,2,4,0,0,60,0,2
7,104,2,5,0,0,60,0,2
7,104,2,6,0,0,60,0,2
7,104,2,7,0,0,60,0,2
7,104,3,0,0,0,60,0,2
7,104,3,1,0,0,60,0,2
7,104,3,2,0,0,60,0,2
7,104,3,3,0,0,60,0,2
7,104,3,4,0,0,60,0,2
7,104,3,5,0,0,60,0,2
7,104,3,6,0,0,60,0,2
7,104,3,7,0,0,60,0,2
7,104,5,0,0,0,60,0,2
7,104,5,1,0,0,60,0,2
7,104,5,2,0,0,60,0,2
7,104,5,3,0,0,54,0,2
7,104,5,4,0,0,60,0,2
7,104,5,5,0,0,55,0,2
7,104,5,6,0,0,54,0,2
7,104,5,7,0,0,56,0,2
7,104,10,0,0,0,60,0,2
7,104,10,1,0,0,49,0,2
7,104,10,2,0,0,50,0,2
7,104,10,3,0,0,27,0,2
7,104,10,4,0,0,50,0,2
7,104,10,5,0,0,48,0,2
7,104,10,6,0,0,47,0,2
7,104,10,7,0,0,36,0,2
7,104,15,0,0,0,60,0,2
7,104,15,1,0,0,37,0,2
7,104,15,2,0,0,50,0,2
7,104,15,4,0,0,29,0,2
7,104,15,5,0,0,33,0,2
7,104,15,6,0,0,37,0,2
7,104,15,7,0,0,13,0,2
7,104,20,0,0,0,52,0,2
7,104,20,1,1,0,5,2,0
7,104,20,2,0,0,43,0,2
7,104,20,5,0,0,25,0,2
7,104,20,6,0,0,21,0,2
7,104,20,7,0,0,6,0,2
7,104,25,0,0,0,33,0,2
7,104,25,2,0,1,35,0,2
7,104,25,5,0,0,15,0,2
7,104,30,2,1,0,14,2,0
7,104,30,5,1,0,13,2,0
7,105,1,0,0,0,60,0,2
7,105,1,1,0,0,60,0,2
7,105,1,2,0,0,60,0,2
7,105,1,3,0,0,60,0,2
7,105,1,4,0,0,60,0,2
7,105,1,5,0,0,60,0,2
7,105,1,6,0,0,60,0,2
7,105,1,7,0,0,60,0,2
7,105,2,0,0,0,60,0,2
7,105,2,1,0,0,60,0,2
7,105,2,2,0,0,60,0,2
7,105,2,3,0,0,60,0,2
7,105,2,4,0,0,60,0,2
7,105,2,5,0,0,60,0,2
7,105,2,6,0,0,60,0,2
7,105,2,7,0,0,60,0,2
7,105,3,0,0,0,60,0,2
7,105,3,1,0,0,60,0,2
7,105,3,2,0,0,60,0,2
7,105,3,3,0,0,60,0,2
7,105,3,4,0,0,60,0,2
7,105,3,5,0,0,60,0,2
7,105,3,6,0,0,60,0,2
7,105,3,7,0,0,60,0,2
7,105,5,0,0,0,60,0,2
7,105,5,1,0,0,56,0,2
7,105,5,2,0,0,60,0,2
7,105,5,3,0,0,56,0,2
7,105,5,4,0,0,55,0,2
7,105,5,5,0,0,56,0,2
7,105,5,6,0,0,60,0,2
7,105,5,7,0,0,60,0,2
7,105,10,0,0,0,49,0,2
7,105,10,1,0,0,51,0,2
7,105,10,2,0,0,60,0,2
7,105,10,3,0,0,36,0,2
7,105,10,4,0,0,40,0,2
7,105,10,5,0,0,56,0,2
7,105,10,6,0,0,45,0,2
7,105,10,7,0,0,41,0,2
7,105,15,0,0,0,39,0,2
7,105,15,1,0,0,46,0,2
7,105,15,2,0,0,44,0,2
7,105,15,3,0,0,5,0,2
7,105,15,4,0,0,35,0,2
7,105,15,5,0,0,56,0,2
7,105,15,6,0,0,30,0,2
7,105,15,7,0,0,21,0,2
7,105,20,0,0,0,32,0,2
7,105,20,1,1,0,22,2,0
7,105,20,2,0,1,29,0,2
7,105,20,4,0,0,35,0,2
7,105,20,5,0,0,45,0,2
7,105,20,6,1,0,0,2,0
7,105,20,7,0,0,7,0,2
7,105,25,0,0,0,32,0,2
7,105,25,1,0,0,4,0,2
7,105,25,4,0,0,28,0,2
7,105,25,5,0,0,25,0,2
7,105,30,0,1,0,13,2,0
7,105,30,4,1,0,26,2,0
7,106,1,0,0,0,60,0,2
7,106,1,1,0,0,60,0,2
7,106,1,2,0,0,60,0,2
7,106,1,3,0,0,60,0,2
7,106,1,4,0,0,60,0,2
7,106,1,5,0,0,60,0,2
7,106,1,6,0,0,60,0,2
7,106,1,7,0,0,60,0,2
7,106,2,0,0,0,60,0,2
7,106,2,1,0,0,60,0,2
7,106,2,2,0,0,60,0,2
7,106,2,3,0,0,60,0,2
7,106,2,4,0,0,60,0,2
7,106,2,5,0,0,60,0,2
7,106,2,6,0,0,60,0,2
7,106,2,7,0,0,60,0,2
7,106,3,0,0,0,60,0,2
7,106,3,1,0,0,60,0,2
7,106,3,2,0,0,60,0,2
7,106,3,3,0,0,60,0,2
7,106,3,4,0,0,60,0,2
7,106,3,5,0,0,60,0,2
7,106,3,6,0,0,60,0,2
7,106,3,7,0,0,60,0,2
7,106,5,0,0,0,60,0,2
7,106,5,1,0,0,56,0,2
7,106,5,2,0,0,55,0,2
7,106,5,3,0,0,60,0,2
7,106,5,4,0,0,60,0,2
7,106,5,5,0,0,55,0,2
7,106,5,6,0,0,60,0,2
7,106,5,7,0,0,55,0,2
7,106,10,0,0,0,51,0,2
7,106,10,1,0,0,48,0,2
7,106,10,2,0,0,52,0,2
7,106,10,3,0,0,44,0,2
7,106,10,4,0,0,60,0,2
7,106,10,5,0,0,34,0,2
7,106,10,6,0,0,46,0,2
7,106,10,7,0,0,51,0,2
7,106,15,0,0,0,42,0,2
7,106,15,1,0,0,48,0,2
7,106,15,2,0,0,47,0,2
7,106,15,3,0,0,14,0,2
7,106,15,4,0,0,45,0,2
7,106,15,5,0,0,6,0,2
7,106,15,6,0,0,34,0,2
7,106,15,7,0,0,43,0,2
7,106,20,0,1,0,19,2,0
7,106,20,1,0,0,40,0,2
7,106,20,2,0,0,47,0,2
7,106,20,3,0,0,6,0,2
7,106,20,4,0,0,22,0,2
7,106,20,6,1,0,12,2,0
7,106,20,7,1,0,18,2,0
7,106,25,1,0,0,29,0,2
7,106,25,2,0,0,47,0,2
7,106,25,4,0,0,14,0,2
7,106,30,1,1,0,19,2,0
7,106,30,2,1,0,27,2,0
7,106,30,4,1,0,2,2,0
7,106,35,2,1,1,7,2,0
7,106,35,4,0,0,2,0,2
7,107,1,0,0,0,60,0,2
7,107,1,1,0,0,60,0,2
7,107,1,2,0,0,60,0,2
7,107,1,3,0,0,60,0,2
7,107,1,4,0,0,60,0,2
7,107,1,5,0,0,60,0,2
7,107,1,6,0,0,60,0,2
7,107,1,7,0,0,60,0,2
7,107,2,0,0,0,60,0,2
7,107,2,1,0,0,60,0,2
7,107,2,2,0,0,60,0,2
7,107,2,3,0,0,60,0,2
7,107,2,4,0,0,60,0,2
7,107,2,5,0,0,60,0,2
7,107,2,6,0,0,60,0,2
7,107,2,7,0,0,60,0,2
7,107,3,0,0,0,60,0,2
7,107,3,1,0,0,60,0,2
7,107,3,2,0,0,60,0,2
7,107,3,3,0,0,60,0,2
7,107,3,4,0,0,60,0,2
7,107,3,5,0,0,60,0,2
7,107,3,6,0,0,60,0,2
7,107,3,7,0,0,60,0,2
7,107,5,0,0,0,54,0,2
7,107,5,1,0,0,60,0,2
7,107,5,2,0,0,54,0,2
7,107,5,3,0,0,60,0,2
7,107,5,4,0,0,54,0,2
7,107,5,5,0,0,60,0,2
7,107,5,6,0,0,56,0,2
7,107,5,7,0,0,60,0,2
7,107,10,0,0,0,37,0,2
7,107,10,1,0,0,45,0,2
7,107,10,2,0,0,30,0,2
7,107,10,3,0,0,55,0,2
7,107,10,4,0,0,37,0,2
7,107,10,5,0,0,60,0,2
7,107,10,6,0,0,51,0,2
7,107,10,7,0,0,55,0,2
7,107,15,0,0,0,30,0,2
7,107,15,1,0,0,20,0,2
7,107,15,2,0,0,13,0,2
7,107,15,3,0,0,49,0,2
7,107,15,4,0,0,5,0,2
7,107,15,5,0,0,41,0,2
7,107,15,6,0,0,51,0,2
7,107,15,7,0,0,48,0,2
7,107,20,0,0,0,30,0,2
7,107,20,3,0,0,38,0,2
7,107,20,5,0,0,16,0,2
7,107,20,6,0,0,45,0,2
7,107,20,7,0,0,34,0,2
7,107,25,0,0,0,13,0,2
7,107,25,3,0,0,30,0,2
7,107,25,6,0,0,27,0,2
7,107,25,7,0,0,10,0,2
7,107,30,0,0,0,5,0,2
7,107,30,3,0,0,22,0,2
7,107,30,6,1,0,0,2,0
7,108,1,0,0,0,60,0,2
7,108,1,1,0,0,60,0,2
7,108,1,2,0,0,60,0,2
7,108,1,3,0,0,60,0,2
7,108,1,4,0,0,60,0,2
7,108,1,5,0,0,60,0,2
7,108,1,6,0,0,60,0,2
7,108,1,7,0,0,60,0,2
7,108,2,0,0,0,60,0,2
7,108,2,1,0,0,60,0,2
7,108,2,2,0,0,60,0,2
7,108,2,3,0,0,60,0,2
7,108,2,4,0,0,60,0,2
7,108,2,5,0,0,60,0,2
7,108,2,6,0,0,60,0,2
7,108,2,7,0,0,60,0,2
7,108,3,0,0,0,60,0,2
7,108,3,1,0,0,60,0,2
7,108,3,2,0,0,60,0,2
7,108,3,3,0,0,60,0,2
7,108,3,4,0,0,60,0,2
7,108,3,5,0,0,60,0,2
7,108,3,6,0,0,60,0,2
7,108,3,7,0,0,60,0,2
7,108,5,0,0,0,60,0,2
7,108,5,1,0,0,57,0,2
7,108,5,2,0,0,55,0,2
7,108,5,3,0,0,55,0,2
7,108,5,4,0,0,60,0,2
7,108,5,5,0,0,54,0,2
7,108,5,6,0,0,60,0,2
7,108,5,7,0,0,60,0,2
7,108,10,0,0,0,40,0,2
7,108,10,1,0,0,57,0,2
7,108,10,2,0,0,45,0,2
7,108,10,3,0,0,31,0,2
7,108,10,4,0,0,45,0,2
7,108,10,5,0,0,37,0,2
7,108,10,6,0,0,60,0,2
7,108,10,7,0,0,55,0,2
7,108,15,0,0,0,33,0,2
7,108,15,1,0,0,57,0,2
7,108,15,2,0,0,31,0,2
7,108,15,3,0,0,8,0,2
7,108,15,4,0,0,22,0,2
7,108,15,5,0,0,7,0,2
7,108,15,6,0,0,56,0,2
7,108,15,7,0,0,37,0,2
7,108,20,0,0,0,16,0,2
7,108,20,1,0,0,57,0,2
7,108,20,2,0,0,14,0,2
7,108,20,6,0,0,56,0,2
7,108,20,7,0,0,4,0,2
7,108,25,1,0,0,41,0,2
7,108,25,6,0,0,56,0,2
7,108,30,1,0,0,9,0,2
7,108,30,6,0,0,56,0,2
7,109,1,0,0,0,60,0,2
7,109,1,1,0,0,60,0,2
7,109,1,2,0,0,60,0,2
7,109,1,3,0,0,60,0,2
7,109,1,4,0,0,60,0,2
7,109,1,5,0,0,60,0,2
7,109,1,6,0,0,60,0,2
7,109,1,7,0,0,60,0,2
7,109,2,0,0,0,60,0,2
7,109,2,1,0,0,60,0,2
7,109,2,2,0,0,60,0,2
7,109,2,3,0,0,60,0,2
7,109,2,4,0,0,60,0,2
7,109,2,5,0,0,60,0,2
7,109,2,6,0,0,60,0,2
7,109,2,7,0,0,60,0,2
7,109,3,0,0,0,60,0,2
7,109,3,1,0,0,60,0,2
7,109,3,2,0,0,60,0,2
7,109,3,3,0,0,60,0,2
7,109,3,4,0,0,60,0,2
7,109,3,5,0,0,60,0,2
7,109,3,6,0,0,60,0,2
7,109,3,7,0,0,60,0,2
7,109,5,0,0,0,60,0,2
7,109,5,1,0,0,54,0,2
7,109,5,2,0,0,54,0,2
7,109,5,3,0,0,60,0,2
7,109,5,4,0,0,55,0,2
7,109,5,5,0,0,60,0,2
7,109,5,6,0,0,54,0,2
7,109,5,7,0,0,60,0,2
7,109,10,0,0,0,60,0,2
7,109,10,1,0,0,38,0,2
7,109,10,2,0,0,42,0,2
7,109,10,3,0,0,48,0,2
7,109,10,4,0,0,37,0,2
7,109,10,5,0,0,50,0,2
7,109,10,6,0,0,48,0,2
7,109,10,7,0,0,45,0,2
7,109,15,0,0,0,55,0,2
7,109,15,1,0,0,32,0,2
7,109,15,2,0,0,28,0,2
7,109,15,3,0,0,42,0,2
7,109,15,4,0,0,9,0,2
7,109,15,5,0,0,42,0,2
7,109,15,6,0,0,20,0,2
7,109,15,7,0,0,30,0,2
7,109,20,0,0,0,33,0,2
7,109,20,1,1,0,11,2,0
7,109,20,2,0,0,28,0,2
7,109,20,3,0,0,42,0,2
7,109,20,5,0,0,42,0,2
7,109,20,7,1,0,3,2,0
7,109,25,0,0,0,4,0,2
7,109,25,2,0,0,20,0,2
7,109,25,3,0,0,42,0,2
7,109,25,5,0,1,14,0,2
7,110,1,0,0,0,60,0,2
7,110,1,1,0,0,60,0,2
7,110,1,2,0,0,60,0,2
7,110,1,3,0,0,60,0,2
7,110,1,4,0,0,60,0,2
7,110,1,5,0,0,60,0,2
7,110,1,6,0,0,60,0,2
7,110,1,7,0,0,60,0,2
7,110,2,0,0,0,60,0,2
7,110,2,1,0,0,60,0,2
7,110,2,2,0,0,60,0,2
7,110,2,3,0,0,60,0,2
7,110,2,4,0,0,60,0,2
7,110,2,5,0,0,60,0,2
7,110,2,6,0,0,60,0,2
7,110,2,7,0,0,60,0,2
7,110,3,0,0,0,60,0,2
7,110,3,1,0,0,60,0,2
7,110,3,2,0,0,60,0,2
7,110,3,3,0,0,60,0,2
7,110,3,4,0,0,60,0,2
7,110,3,5,0,0,60,0,2
7,110,3,6,0,0,60,0,2
7,110,3,7,0,0,60,0,2
7,110,5,0,0,0,55,0,2
7,110,5,1,0,0,60,0,2
7,110,5,2,0,0,60,0,2
7,110,5,3,0,0,55,0,2
7,110,5,4,0,0,55,0,2
7,110,5,5,0,0,60,0,2
7,110,5,6,0,0,56,0,2
7,110,5,7,0,0,60,0,2
7,110,10,0,0,0,37,0,2
7,110,10,1,0,0,55,0,2
7,110,10,2,0,0,48,0,2
7,110,10,3,0,0,36,0,2
7,110,10,4,0,0,34,0,2
7,110,10,5,0,0,55,0,2
7,110,10,6,0,0,46,0,2
7,110,10,7,0,0,60,0,2
7,110,15,0,0,0,22,0,2
7,110,15,1,0,0,55,0,2
7,110,15,2,0,0,17,0,2
7,110,15,4,0,0,12,0,2
7,110,15,5,0,0,46,0,2
7,110,15,6,0,0,40,0,2
7,110,15,7,0,0,55,0,2
7,110,20,1,0,0,55,0,2
7,110,20,5,0,0,46,0,2
7,110,20,6,0,0,17,0,2
7,110,20,7,0,0,31,0,2
7,110,25,1,0,0,38,0,2
7,110,25,5,0,0,28,0,2
7,110,25,6,0,0,9,0,2
7,110,25,7,0,0,7,0,2
7,110,30,1,1,0,28,2,0
7,110,30,5,1,0,0,2,0
7,110,30,6,0,0,1,0,2
7,111,1,0,0,0,60,0,2
7,111,1,1,0,0,60,0,2
7,111,1,2,0,0,60,0,2
7,111,1,3,0,0,60,0,2
7,111,1,4,0,0,60,0,2
7,111,1,5,0,0,60,0,2
7,111,1,6,0,0,60,0,2
7,111,1,7,0,0,60,0,2
7,111,2,0,0,0,60,0,2
7,111,2,1,0,0,60,0,2
7,111,2,2,0,0,60,0,2
7,111,2,3,0,0,60,0,2
7,111,2,4,0,0,60,0,2
7,111,2,5,0,0,60,0,2
7,111,2,6,0,0,60,0,2
7,111,2,7,0,0,60,0,2
7,111,3,0,0,0,60,0,2
7,111,3,1,0,0,60,0,2
7,111,3,2,0,0,60,0,2
7,111,3,3,0,0,60,0,2
7,111,3,4,0,0,60,0,2
7,111,3,5,0,0,60,0,2
7,111,3,6,0,0,60,0,2
7,111,3,7,0,0,60,0,2
7,111,5,0,0,0,54,0,2
7,111,5,1,0,0,55,0,2
7,111,5,2,0,0,55,0,2
7,111,5,3,0,0,60,0,2
7,111,5,4,0,0,60,0,2
7,111,5,5,0,0,53,0,2
7,111,5,6,0,0,60,0,2
7,111,5,7,0,0,60,0,2
7,111,10,0,0,0,48,0,2
7,111,10,1,0,0,36,0,2
7,111,10,2,0,0,44,0,2
7,111,10,3,0,0,47,0,2
7,111,10,4,0,0,60,0,2
7,111,10,5,0,0,31,0,2
7,111,10,6,0,0,53,0,2
7,111,10,7,0,0,56,0,2
7,111,15,0,0,0,43,0,2
7,111,15,1,0,0,10,0,2
7,111,15,2,0,0,22,0,2
7,111,15,3,0,0,25,0,2
7,111,15,4,0,0,47,0,2
7,111,15,5,0,0,31,0,2
7,111,15,6,0,0,47,0,2
7,111,15,7,0,0,45,0,2
7,111,20,0,1,0,19,2,0
7,111,20,2,0,0,8,0,2
7,111,20,4,0,0,47,0,2
7,111,20,5,0,0,31,0,2
7,111,20,6,-1,0,18,2,0
7,111,20,7,0,0,38,0,2
7,111,25,4,0,0,47,0,2
7,111,25,5,0,0,24,0,2
7,111,25,7,1,0,12,2,0
7,112,1,0,0,0,60,0,2
7,112,1,1,0,0,60,0,2
7,112,1,2,0,0,60,0,2
7,112,1,3,0,0,60,0,2
7,112,1,4,0,0,60,0,2
7,112,1,5,0,0,60,0,2
7,112,1,6,0,0,60,0,2
7,112,1,7,0,0,60,0,2
7,112,2,0,0,0,60,0,2
7,112,2,1,0,0,60,0,2
7,112,2,2,0,0,60,0,2
7,112,2,3,0,0,60,0,2
7,112,2,4,0,0,60,0,2
7,112,2,5,0,0,60,0,2
7,112,2,6,0,0,60,0,2
7,112,2,7,0,0,60,0,2
7,112,3,0,0,0,60,0,2
7,112,3,1,0,0,60,0,2
7,112,3,2,0,0,60,0,2
7,112,3,3,0,0,60,0,2
7,112,3,4,0,0,60,0,2
7,112,3,5,0,0,60,0,2
7,112,3,6,0,0,60,0,2
7,112,3,7,0,0,60,0,2
7,112,5,0,0,0,60,0,2
7,112,5,1,0,0,60,0,2
7,112,5,2,0,0,60,0,2
7,112,5,3,0,0,60,0,2
7,112,5,4,0,0,55,0,2
7,112,5,5,0,0,54,0,2
7,112,5,6,0,0,55,0,2
7,112,5,7,0,0,54,0,2
7,112,10,0,0,0,46,0,2
7,112,10,1,0,0,54,0,2
7,112,10,2,0,0,53,0,2
7,112,10,3,0,0,60,0,2
7,112,10,4,0,0,27,0,2
7,112,10,5,0,0,48,0,2
7,112,10,6,0,0,36,0,2
7,112,10,7,0,0,41,0,2
7,112,15,0,0,0,23,0,2
7,112,15,1,0,0,40,0,2
7,112,15,2,0,0,47,0,2
7,112,15,3,0,0,60,0,2
7,112,15,5,0,0,42,0,2
7,112,15,6,0,0,20,0,2
7,112,15,7,0,0,17,0,2
7,112,20,1,0,0,29,0,2
7,112,20,2,0,0,41,0,2
7,112,20,3,1,0,49,2,0
7,112,20,5,0,0,35,0,2
7,112,25,1,0,0,10,0,2
7,112,25,2,0,0,21,0,2
7,112,25,3,1,0,31,2,0
7,112,25,5,0,0,19,0,2
7,112,30,2,1,0,2,2,0
7,112,30,3,1,0,11,2,0
7,113,1,0,0,0,60,0,2
7,113,1,1,0,0,60,0,2
7,113,1,2,0,0,60,0,2
7,113,1,3,0,0,60,0,2
7,113,1,4,0,0,60,0,2
7,113,1,5,0,0,60,0,2
7,113,1,6,0,0,60,0,2
7,113,1,7,0,0,60,0,2
7,113,2,0,0,0,60,0,2
7,113,2,1,0,0,60,0,2
7,113,2,2,0,0,60,0,2
7,113,2,3,0,0,60,0,2
7,113,2,4,0,0,60,0,2
7,113,2,5,0,0,60,0,2
7,113,2,6,0,0,60,0,2
7,113,2,7,0,0,60,0,2
7,113,3,0,0,0,60,0,2
7,113,3,1,0,0,60,0,2
7,113,3,2,0,0,60,0,2
7,113,3,3,0,0,60,0,2
7,113,3,4,0,0,60,0,2
7,113,3,5,0,0,60,0,2
7,113,3,6,0,0,60,0,2
7,113,3,7,0,0,60,0,2
7,113,5,0,0,0,56,0,2
7,113,5,1,0,0,60,0,2
7,113,5,2,0,0,60,0,2
7,113,5,3,0,0,60,0,2
7,113,5,4,0,0,55,0,2
7,113,5,5,0,0,53,0,2
7,113,5,6,0,0,60,0,2
7,113,5,7,0,0,54,0,2
7,113,10,0,0,0,56,0,2
7,113,10,1,0,0,47,0,2
7,113,10,2,0,0,55,0,2
7,113,10,3,0,0,48,0,2
7,113,10,4,0,0,44,0,2
7,113,10,5,0,0,48,0,2
7,113,10,6,0,0,48,0,2
7,113,10,7,0,0,25,0,2
7,113,15,0,0,0,37,0,2
7,113,15,1,0,0,40,0,2
7,113,15,2,0,0,55,0,2
7,113,15,3,0,0,20,0,2
7,113,15,4,0,0,30,0,2
7,113,15,5,0,0,42,0,2
7,113,15,6,0,0,42,0,2
7,113,20,0,0,0,28,0,2
7,113,20,1,1,0,18,2,0
7,113,20,2,0,0,55,0,2
7,113,20,4,0,0,5,0,2
7,113,20,5,0,0,26,0,2
7,113,20,6,0,0,20,0,2
7,113,25,0,0,0,21,0,2
7,113,25,2,0,0,39,0,2
7,113,25,5,0,0,17,0,2
7,114,1,0,0,0,60,0,2
7,114,1,1,0,0,60,0,2
7,114,1,2,0,0,60,0,2
7,114,1,3,0,0,60,0,2
7,114,1,4,0,0,60,0,2
7,114,1,5,0,0,60,0,2
7,114,1,6,0,0,60,0,2
7,114,1,7,0,0,60,0,2
7,114,2,0,0,0,60,0,2
7,114,2,1,0,0,60,0,2
7,114,2,2,0,0,60,0,2
7,114,2,3,0,0,60,0,2
7,114,2,4,0,0,60,0,2
7,114,2,5,0,0,60,0,2
7,114,2,6,0,0,60,0,2
7,114,2,7,0,0,60,0,2
7,114,3,0,0,0,60,0,2
7,114,3,1,0,0,60,0,2
7,114,3,2,0,0,60,0,2
7,114,3,3,0,0,60,0,2
