frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16953495.172214098,1008241,frame-00000.png
1,0.100000001,16953495.377010498,1017284,frame-00001.png
2,0.150000006,16953495.589822300,1023777,frame-00002.png
3,0.200000003,16953495.798783801,1018920,frame-00003.png
4,0.250000000,16953496.015049901,1021639,frame-00004.png
5,0.300000012,16953496.220253401,987553,frame-00005.png
6,0.350000024,16953496.434895799,1036122,frame-00006.png
7,0.400000036,16953496.644327201,1018757,frame-00007.png
8,0.450000048,16953496.851201501,1006840,frame-00008.png
9,0.500000060,16953497.080044799,1016746,frame-00009.png
10,0.550000072,16953497.312711801,1025496,frame-00010.png
11,0.600000083,16953497.554966401,1023930,frame-00011.png
12,0.650000095,16953497.799809899,1027643,frame-00012.png
13,0.700000107,16953498.036789600,997679,frame-00013.png
14,0.750000119,16953498.289953001,1045697,frame-00014.png
15,0.800000131,16953498.535029799,1028004,frame-00015.png
16,0.850000143,16953498.767523199,1012213,frame-00016.png
17,0.900000155,16953499.015778199,1019099,frame-00017.png
18,0.950000167,16953499.251599800,1023443,frame-00018.png
19,0.000000119,16953499.487102099,1018583,frame-00019.png
20,0.050000120,16953499.742794000,1020625,frame-00020.png
