wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes
5.007225,1,1,6,22,4,16.666698,3.132500,6.810200,17.017799,1,23975,23975
5.023853,1,1,6,22,4,16.666800,3.838300,7.455000,16.349199,1,23975,23975
5.046698,1,1,6,22,4,16.666800,2.829200,6.464500,16.518200,1,23972,23972
5.057548,1,1,6,22,4,16.666800,10.966700,7.092100,16.518200,1,23972,23972
5.074027,1,1,6,22,4,16.666803,9.262200,7.305900,18.892799,1,23972,23972
5.090780,1,1,6,22,4,16.666897,3.604200,6.691800,11.359200,1,23972,23972
5.107347,1,1,6,22,4,16.666803,3.506200,5.849900,12.145600,1,23972,23972
5.124191,1,1,6,22,4,16.666800,2.796300,7.019800,16.727100,1,23972,23972
5.145641,1,1,6,22,4,16.666897,3.631100,7.224800,17.002501,1,23983,23983
5.157437,1,1,6,22,4,16.666702,8.978800,8.650300,22.241301,1,23983,23983
5.174081,1,1,6,22,4,16.666901,4.448200,7.431200,15.821800,1,23983,23983
5.190694,1,1,6,22,4,16.666998,3.714000,7.038100,16.088100,1,23983,23983
5.207339,1,1,6,22,4,16.666702,3.289800,6.659900,12.317600,1,23983,23983
5.223917,1,1,6,22,4,16.666698,3.035200,6.116100,16.622601,1,23983,23983
5.244842,1,1,6,22,4,16.666698,2.865800,5.370000,16.459801,1,23982,23982
5.257379,1,1,6,22,4,16.666698,7.881200,6.750300,21.942301,1,23982,23982
5.274023,1,1,6,22,4,16.666901,3.141300,5.674600,14.980100,1,23982,23982
5.290691,1,1,6,22,4,16.667002,3.752900,7.527000,13.960200,1,23982,23982
5.307309,1,1,6,22,4,16.666800,3.832600,7.087900,16.338900,1,23982,23982
5.324064,1,1,6,22,4,16.666698,3.816800,7.266600,20.489201,1,23982,23982
5.346326,1,1,6,22,4,16.666800,3.579900,7.070400,12.279800,1,23982,23982
5.357254,1,1,6,22,4,16.666698,9.941000,6.172300,23.307301,1,23982,23982
5.373849,1,1,6,22,4,16.666800,3.468300,5.971800,15.319000,1,23982,23982
5.390781,1,1,6,22,4,16.666800,3.073500,5.677000,11.185200,1,23982,23982
5.407290,1,1,6,22,4,16.666901,3.700900,5.902300,17.792999,1,23982,23982
5.424006,1,1,6,22,4,16.666901,3.555400,6.140600,16.346100,1,23982,23982
5.446266,1,1,6,21,3,16.671400,3.248500,5.919100,16.150600,1,23976,23976
5.457529,1,1,6,21,3,16.666698,9.330800,7.486300,22.663099,1,23976,23976
5.474067,1,1,6,21,3,16.666901,3.846000,6.017200,14.681100,1,23976,23976
5.490697,1,1,6,21,3,16.666901,3.346700,6.271000,13.071400,1,23976,23976
5.507391,1,1,6,21,3,16.666698,3.225900,6.174900,16.636900,1,23976,23976
5.523952,1,1,6,21,3,16.667002,3.464300,6.714000,16.717800,1,23976,23976
5.545507,1,1,6,21,3,16.666800,2.735500,6.516200,15.979600,1,23969,23969
5.557386,1,1,6,21,3,16.667002,8.906500,6.680100,23.489500,1,23969,23969
5.573972,1,1,6,21,3,16.666901,3.605300,6.374000,14.456800,1,23969,23969
5.590730,1,1,6,21,3,16.666800,7.113900,7.430800,15.902700,1,23969,23969
5.607363,1,1,6,21,3,16.667002,3.776500,5.960200,16.687099,1,23969,23969
5.623937,1,1,6,21,3,16.666901,3.503200,6.883200,13.458500,1,23969,23969
