frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16920006.651217598,497676,frame-00000.png
1,0.100000001,16920006.717590299,496321,frame-00001.png
2,0.150000006,16920006.789202102,498790,frame-00002.png
3,0.200000003,16920006.856300201,487160,frame-00003.png
4,0.250000000,16920006.928474098,507550,frame-00004.png
5,0.300000012,16920006.997775700,501832,frame-00005.png
6,0.350000024,16920007.068345401,494808,frame-00006.png
7,0.400000036,16920007.140019100,499050,frame-00007.png
8,0.450000048,16920007.210256401,501442,frame-00008.png
9,0.500000060,16920007.281966802,499715,frame-00009.png
10,0.550000072,16920007.350860100,501135,frame-00010.png
11,0.600000083,16920007.417903598,487682,frame-00011.png
12,0.650000095,16920007.489643399,505410,frame-00012.png
13,0.700000107,16920007.555788700,497456,frame-00013.png
14,0.750000119,16920007.621055599,491208,frame-00014.png
15,0.800000131,16920007.689731300,494102,frame-00015.png
16,0.850000143,16920007.756065398,496870,frame-00016.png
17,0.900000155,16920007.831138700,494618,frame-00017.png
18,0.950000167,16920007.907166801,495614,frame-00018.png
19,0.000000119,16920007.980377100,487892,frame-00019.png
20,0.050000120,16920008.056486901,505131,frame-00020.png
