frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16919911.725133300,480486,frame-00000.png
1,0.100000001,16919911.802072201,484303,frame-00001.png
2,0.150000006,16919911.867100399,485310,frame-00002.png
3,0.200000003,16919911.939808801,483305,frame-00003.png
4,0.250000000,16919912.006607801,485734,frame-00004.png
5,0.300000012,16919912.075512700,473109,frame-00005.png
6,0.350000024,16919912.141301699,493495,frame-00006.png
7,0.400000036,16919912.211837199,486144,frame-00007.png
8,0.450000048,16919912.284259498,480749,frame-00008.png
9,0.000000060,16919912.352518499,485394,frame-00009.png
10,0.050000060,16919912.420349501,486951,frame-00010.png
