wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
16.285481,0,1,0,0,0,8.462399,2.289100,8.439600,8.284200,1
16.293983,0,1,0,0,0,8.443002,2.440200,8.415600,7.845900,1
16.303265,0,1,0,0,0,9.308599,2.635100,9.245900,9.506800,1
16.311267,0,1,0,0,0,8.004300,2.576200,7.979600,8.487900,1
16.322008,0,1,0,0,0,10.189000,2.791200,10.206500,9.920400,1
16.329977,0,1,0,0,0,8.560598,2.875100,8.451400,7.210000,1
16.336593,0,1,0,0,0,6.583601,2.203000,6.579000,8.159200,1
16.344983,0,1,0,0,0,8.376100,2.290000,8.345600,8.053800,1
16.352240,0,1,0,0,0,7.194400,2.256800,7.102000,7.293900,1
16.360682,0,1,0,0,0,8.556102,2.876500,8.566300,8.523800,1
16.368879,0,1,0,0,0,8.210000,2.680900,8.179100,7.601200,1
16.375900,0,1,0,0,0,7.019401,2.181000,6.982700,7.659500,1
16.383393,0,1,0,0,0,7.476598,2.207900,7.499300,7.781400,1
16.392883,0,1,0,0,0,9.484902,2.462500,9.379500,8.815600,1
16.400944,0,1,0,0,0,7.900998,2.551800,7.911800,8.211400,1
16.408956,0,1,0,0,0,8.152102,2.515300,8.116200,8.041500,1
16.416901,0,1,0,0,0,7.926699,2.381200,7.882000,7.764000,1
16.425518,0,1,0,0,0,7.809401,2.243700,7.748700,7.754700,1
16.430943,0,1,0,0,0,6.186303,3.465200,6.183000,6.844400,1
16.438685,0,1,0,0,0,7.767800,2.532400,7.710600,7.410700,1
16.445306,0,1,0,0,0,6.682299,2.355900,6.603300,6.547500,1
16.452482,0,1,0,0,0,7.077601,2.269500,7.137500,7.616500,1
16.461757,0,1,0,0,0,9.351197,2.967800,9.263800,8.330200,1
16.468720,0,1,0,0,0,6.838500,2.371100,6.753400,6.941700,1
16.475634,0,1,0,0,0,7.048100,2.518900,7.050900,7.898200,1
16.484206,0,1,0,0,0,8.555598,2.265800,8.554100,7.758800,1
16.492748,0,1,0,0,0,8.533902,2.301900,8.347200,8.300400,1
16.499416,0,1,0,0,0,6.571900,2.389200,6.707800,7.788600,1
16.508012,0,1,0,0,0,8.668098,2.482900,8.556700,8.006600,1
16.515958,0,1,0,0,0,7.894699,2.526000,7.869400,7.753800,1
16.522825,0,1,0,0,0,6.955903,2.413900,6.874500,6.933500,1
16.530438,0,1,0,0,0,6.829198,2.486200,6.853900,7.421900,1
16.537204,0,1,0,0,0,7.512499,3.385000,7.486900,7.359500,1
16.544616,0,1,0,0,0,7.407203,2.323900,7.405900,7.732200,1
16.552852,0,1,0,0,0,8.302599,2.238800,8.268700,7.401500,1
16.559951,0,1,0,0,0,7.028498,2.329900,6.970300,7.124000,1
16.567285,0,1,0,0,0,7.414199,2.332100,7.373800,7.354300,1
16.575128,0,1,0,0,0,7.844903,2.556700,7.813900,8.322100,1
16.582468,0,1,0,0,0,7.293198,2.215600,7.226500,7.538700,1
