frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16830724.995853301,517701,frame-00000.png
1,0.100000001,16830725.061022900,509733,frame-00001.png
2,0.150000006,16830725.125283200,501239,frame-00002.png
3,0.200000003,16830725.189173900,506568,frame-00003.png
4,0.250000000,16830725.254676800,510506,frame-00004.png
5,0.300000012,16830725.322943501,506977,frame-00005.png
6,0.350000024,16830725.389130399,510574,frame-00006.png
7,0.400000036,16830725.451473899,492589,frame-00007.png
8,0.450000048,16830725.518446401,517864,frame-00008.png
9,0.500000060,16830725.584093101,508744,frame-00009.png
10,0.550000072,16830725.649914801,500981,frame-00010.png
11,0.600000083,16830725.718802501,506057,frame-00011.png
12,0.650000095,16830725.786245301,510450,frame-00012.png
13,0.700000107,16830725.852306701,506630,frame-00013.png
14,0.750000119,16830725.921545200,509654,frame-00014.png
15,0.800000131,16830725.984814901,491166,frame-00015.png
16,0.850000143,16830726.053400800,516969,frame-00016.png
17,0.900000155,16830726.120663598,506963,frame-00017.png
18,0.950000167,16830726.191631801,499828,frame-00018.png
19,0.000000119,16830726.264997002,507053,frame-00019.png
20,0.050000120,16830726.337791599,509553,frame-00020.png
