wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page,frame_counter
5.006019,1,3,6,49,8,16.666800,8.895400,4.645800,22.326300,1,50651,50651,1,8,closed,6817
5.155682,1,3,6,49,8,149.423096,3.534500,0.411700,22.326300,1,50651,50651,1,8,closed,6818
5.315221,2,3,6,40,0,153.528809,128.174500,0.438900,149.058502,1,50700,50700,1,0,closed,6819
5.353979,2,3,5,40,0,43.244102,170.482895,0.438900,149.058502,1,50700,50700,1,0,closed,6820
5.368858,2,3,5,40,0,16.666998,5.022800,6.692900,9.542700,1,50700,50700,1,0,closed,6821
5.386549,2,3,5,40,0,16.666800,3.224000,6.434200,9.766900,1,50700,50700,1,0,closed,6822
5.402062,2,3,5,40,0,16.666800,4.025900,3.724800,18.238501,1,50700,50700,1,0,closed,6823
5.419602,2,3,5,40,0,16.666702,3.325400,3.606700,14.753700,1,50700,50700,1,0,closed,6824
5.435421,2,3,5,40,0,16.666800,3.613600,5.011900,18.330700,1,50700,50700,1,0,closed,6825
5.452945,2,3,5,40,0,16.666998,2.828600,3.606000,15.069200,1,50700,50700,1,0,closed,6826
5.468795,2,3,5,40,0,16.666803,3.396200,4.989900,17.637300,1,50700,50700,1,0,closed,6827
5.486365,2,3,5,40,0,16.666897,2.798600,4.734700,15.940600,1,50700,50700,1,0,closed,6828
5.502139,2,3,5,40,0,16.666702,3.680200,5.380700,17.594400,1,50700,50700,1,0,closed,6829
5.519207,2,3,5,40,0,16.666901,3.233400,5.392900,15.564800,1,50700,50700,1,0,closed,6830
5.535437,2,3,5,40,0,16.666698,3.061700,5.197500,17.229799,1,50700,50700,1,0,closed,6831
5.552961,2,3,5,40,0,16.676500,2.756800,3.366300,16.206900,1,50700,50700,1,0,closed,6832
5.570172,0,4,5,0,0,16.666998,3.986600,4.299800,17.796101,1,7937,7937,0,0,closed,6833
5.601479,0,4,5,0,0,32.172401,31.628599,4.299800,17.796101,1,7937,7937,0,0,closed,6834
5.617595,0,4,5,0,0,16.666698,3.346200,6.031300,10.477600,1,7937,7937,0,0,closed,6835
5.635316,0,4,5,0,0,16.666901,2.849400,3.486300,8.430500,1,7937,7937,0,0,closed,6836
5.651016,0,4,5,0,0,16.667002,3.299100,4.763300,18.212900,1,7937,7937,0,0,closed,6837
5.668349,0,4,5,0,0,16.666800,2.795600,7.093300,15.719400,1,7937,7937,0,0,closed,6838
5.684359,0,4,5,0,0,16.666901,3.691500,5.414700,17.904699,1,7937,7937,0,0,closed,6839
5.701276,0,4,5,0,0,16.666901,2.552500,4.425100,14.952400,1,7937,7937,0,0,closed,6840
5.717644,0,4,5,0,0,16.666698,2.452800,4.074600,17.093700,1,7937,7937,0,0,closed,6841
5.734779,0,4,5,0,0,16.666800,4.484400,3.922200,18.398199,1,7864,7864,0,0,closed,6842
5.751064,0,4,4,0,0,16.667002,3.529900,6.806700,15.152100,1,7864,7864,0,0,closed,6843
5.767677,0,4,4,0,0,16.666800,3.127900,5.465600,17.852400,1,7864,7864,0,0,closed,6844
5.784437,0,4,4,0,0,16.667002,2.967900,4.834900,14.985200,1,7864,7864,0,0,closed,6845
5.800929,0,4,4,0,0,16.666800,2.763900,4.791600,17.454100,1,7864,7864,0,0,closed,6846
5.817657,0,4,4,0,0,16.666800,2.694100,4.139400,16.347099,1,7864,7864,0,0,closed,6847
5.835376,0,4,4,0,0,16.666800,4.061200,4.887400,19.516500,1,7863,7863,0,0,closed,6848
5.850857,0,4,4,0,0,16.666698,3.117800,3.056200,14.209000,1,7863,7863,0,0,closed,6849
5.867575,0,4,4,0,0,16.666901,1.780500,2.887800,15.666200,1,7863,7863,0,0,closed,6850
5.884392,0,4,4,0,0,16.666800,1.680100,3.782800,17.747900,1,7863,7863,0,0,closed,6851
6.018923,0,4,4,0,0,134.692612,2.318000,0.385400,17.747900,1,7863,7863,0,0,closed,6852
6.035862,0,4,4,0,0,16.666901,114.823097,4.652300,135.998398,1,7863,7863,0,0,closed,6853
6.052227,0,4,4,0,0,16.666897,3.772200,3.504800,15.660100,1,7863,7863,0,0,closed,6854
6.069015,0,4,4,0,0,16.666702,2.082100,3.337200,15.793100,1,7863,7863,0,0,closed,6855
6.087270,0,4,4,0,0,16.666698,1.907000,4.356300,16.977900,1,7863,7863,0,0,closed,6856
6.102404,0,4,4,0,0,16.666698,4.293200,3.717900,18.176001,1,7863,7863,0,0,closed,6857
6.119155,0,4,4,0,0,16.666800,1.934400,3.915500,15.135800,1,7863,7863,0,0,closed,6858
6.135642,0,4,4,0,0,16.666800,2.354500,6.303700,17.287201,1,7863,7863,0,0,closed,6859
6.152301,0,4,4,0,0,16.666800,2.976800,5.950600,17.624001,1,7863,7863,0,0,closed,6860
6.169100,0,4,4,0,0,16.666901,2.174700,4.561800,16.178200,1,7863,7863,0,0,closed,6861
6.185656,0,4,4,0,0,16.666800,3.309600,4.766800,16.613400,1,7863,7863,0,0,closed,6862
6.202241,0,4,4,0,0,16.666901,2.453000,4.969600,16.049101,1,7863,7863,0,0,closed,6863
6.218918,0,4,4,0,0,16.666901,4.808400,4.381600,17.981501,1,7935,7935,0,0,closed,6864
6.235779,0,4,5,0,0,16.666901,3.327100,5.173300,15.195100,1,7935,7935,0,0,closed,6865
6.252287,0,4,5,0,0,16.667002,2.292200,3.832600,16.552999,1,7935,7935,0,0,closed,6866
6.268988,0,4,5,0,0,16.666901,2.155900,3.406300,16.293800,1,7935,7935,0,0,closed,6867
6.285698,0,4,5,0,0,16.666998,2.066800,4.540200,16.850000,1,7935,7935,0,0,closed,6868
6.302293,0,4,5,0,0,16.666800,2.221400,3.806100,16.657400,1,7935,7935,0,0,closed,6869
6.319056,0,4,5,0,0,16.666901,1.849300,3.948100,16.543699,1,7935,7935,0,0,closed,6870
6.337059,0,4,5,0,0,16.666800,4.193100,4.748100,19.211300,1,7935,7935,0,0,closed,6871
6.352403,0,4,5,0,0,16.667002,3.794700,4.349700,15.767500,1,7935,7935,0,0,closed,6872
6.368935,0,4,5,0,0,16.666800,2.595800,4.129400,15.297600,1,7935,7935,0,0,closed,6873
6.385646,0,4,5,0,0,16.666800,2.048100,3.394900,16.351200,1,7935,7935,0,0,closed,6874
6.402276,0,4,5,0,0,16.666901,4.210400,3.313900,19.165199,1,7862,7862,0,0,closed,6875
6.418933,0,4,4,0,0,16.666698,3.151400,4.082000,14.517200,1,7862,7862,0,0,closed,6876
6.435748,0,4,4,0,0,16.667002,2.180300,4.476500,16.408600,1,7862,7862,0,0,closed,6877
6.452274,0,4,4,0,0,16.666901,2.377000,3.843300,16.974899,1,7862,7862,0,0,closed,6878
6.468918,0,4,4,0,0,16.666901,2.174900,3.463700,16.378799,1,7862,7862,0,0,closed,6879
6.485562,0,4,4,0,0,16.666901,1.924800,2.875500,16.555000,1,7862,7862,0,0,closed,6880
6.502311,0,4,4,0,0,16.666698,1.938100,2.712900,16.578600,1,7862,7862,0,0,closed,6881
6.518957,0,4,4,0,0,16.666901,2.171800,3.349500,17.036301,1,7862,7862,0,0,closed,6882
6.535714,0,4,4,0,0,16.666698,2.207100,4.009700,17.172501,1,7862,7862,0,0,closed,6883
6.552339,0,4,4,0,0,16.666698,2.512800,3.332900,16.086000,1,7862,7862,0,0,closed,6884
6.568999,0,4,4,0,0,16.666901,1.878100,3.594900,17.431499,1,7862,7862,0,0,closed,6885
6.587809,0,4,4,0,0,16.708500,4.875300,4.554300,18.519100,1,7861,7861,0,0,closed,6886
6.602989,0,4,4,0,0,16.666800,5.390000,3.791500,16.473101,1,7861,7861,0,0,closed,6887
6.619013,0,4,4,0,0,16.666800,2.886700,3.936800,14.911500,1,7861,7861,0,0,closed,6888
6.635993,0,4,4,0,0,16.666901,2.344900,3.162600,16.448500,1,7861,7861,0,0,closed,6889
6.652481,0,4,4,0,0,16.666698,2.175600,5.352100,17.240000,1,7861,7861,0,0,closed,6890
6.669011,0,4,4,0,0,16.666800,2.706000,4.478000,17.573900,1,7861,7861,0,0,closed,6891
6.694140,1,4,4,39,4,16.666800,2.322000,3.721700,16.452600,1,36805,36805,0,0,closed,6892
